I	NUM	I
précieux	ADJ	précieux
pour	PRP	pour
lui	PRO:PER	lui
.	SENT	.
Nous	PRO:PER	nous
nous	PRO:PER	nous
sommes	VER:pres	sommer|être
peut-être	ADV	peut-être
un	DET:ART	un
peu	ADV	peu
trop	ADV	trop
étendu	VER:pper	étendre
sur	PRP	sur
le	DET:ART	le
portrait	NOM	portrait
de	PRP	de
ces	PRO:DEM	ce
personnages	NOM	personnage
,	PUN	,
mais	KON	mais
comme	KON	comme
ils	PRO:PER	il
sont	VER:pres	être
appelés	VER:pper	appeler
à	PRP	à
jouer	VER:infi	jouer
un	DET:ART	un
grand	ADJ	grand
rôle	NOM	rôle
dans	PRP	dans
cette	PRO:DEM	ce
histoire	NOM	histoire
,	PUN	,
il	PRO:PER	il
était	VER:impf	être
très	ADV	très
important	ADJ	important
qu'	PRO:REL	que
ils	PRO:PER	il
fussent	VER:subi	être
bien	ADV	bien
connus	VER:pper	connaître
du	PRP:det	du
lecteur	NOM	lecteur
.	SENT	.
Le	DET:ART	le
repas	NOM	repas
tirait	VER:impf	tirer
sur	PRP	sur
sa	DET:POS	son
fin	NOM	fin
;	PUN	;
on	PRO:PER	on
avait	VER:impf	avoir
allumé	VER:pper	allumer
calumets	NOM	calumet
,	PUN	,
pipes	NOM	pipe
et	KON	et
cigares	NOM	cigare
en	PRP	en
buvant	VER:ppre	boire
d'	PRP	de
excellent	ADJ	excellent
café	NOM	café
aromatisé	VER:pper	aromatiser
par	PRP	par
quelques	PRO:IND	quelque
gouttes	NOM	goutte
d'	PRP	de
eau-de-vie	NOM	eau-de-vie
de	PRP	de
France	NAM	France
,	PUN	,
et	KON	et
qu'	PRO:REL	que
on	PRO:PER	on
savourait	VER:impf	savourer
à	PRP	à
petites	ADJ	petit
gorgées	NOM	gorgée
.	SENT	.
--	PUN	--
Avez	VER:pres	avoir
-vous	PRO:PER	vous
appris	VER:pper	apprendre
quelque	PRO:IND	quelque
chose	NOM	chose
,	PUN	,
ami	NOM	ami
Sans-Traces	NAM	Sans-Traces
?	SENT	?
demanda	VER:simp	demander
le	DET:ART	le
colonel	NOM	colonel
en	PRP	en
allumant	VER:ppre	allumer
un	DET:ART	un
cigare	NOM	cigare
.	SENT	.
--	PUN	--
Depuis	PRP	depuis
notre	DET:POS	notre
séparation	NOM	séparation
,	PUN	,
mon	DET:POS	mon
colonel	NOM	colonel
,	PUN	,
répondit	VER:simp	répondre
le	DET:ART	le
chasseur	NOM	chasseur
,	PUN	,
je	PRO:PER	je
me	PRO:PER	me
suis	VER:pres	suivre|être
donné	VER:pper	donner
beaucoup	ADV	beaucoup
de	PRP	de
mouvement	NOM	mouvement
,	PUN	,
mais	KON	mais
jusqu'	PRP	jusque
à	PRP	à
présent	ADJ	présent
,	PUN	,
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
rien	ADV	rien
terminé	VER:pper	terminer
;	PUN	;
et	KON	et
vous	PRO:PER	vous
,	PUN	,
avez	VER:pres	avoir
-vous	PRO:PER	vous
été	VER:pper	être
plus	ADV	plus
heureux	ADJ	heureux
que	PRO:REL	que
moi	PRO:PER	moi
?	SENT	?
--	PUN	--
Pour	PRP	pour
le	DET:ART	le
premier	NUM	premier
point	NOM	point
je	PRO:PER	je
crois	VER:pres	croire
avoir	VER:infi	avoir
ville	NOM	ville
gagnée	VER:pper	gagner
.	SENT	.
--	PUN	--
Comment	ADV	comment
cela	PRO:DEM	cela
?	SENT	?
--	PUN	--
Je	PRO:PER	je
me	PRO:PER	me
suis	VER:pres	suivre|être
d'	PRP	de
abord	NOM	abord
rendu	VER:pper	rendre
à	PRP	à
Mexico	NAM	Mexico
et	KON	et
,	PUN	,
malgré	PRP	malgré
l'	DET:ART	le
antagonisme	NOM	antagonisme
que	PRO:REL	que
je	PRO:PER	je
craignais	VER:impf	craindre
de	PRP	de
rencontrer	VER:infi	rencontrer
près	ADV	près
des	PRP:det	du
autorités	NOM	autorité
mexicaines	ADJ	mexicain
,	PUN	,
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
eu	VER:pper	avoir
qu'	KON	que
à	PRP	à
me	PRO:PER	me
louer	VER:infi	louer
de	PRP	de
mes	DET:POS	mon
rapports	NOM	rapport
avec	PRP	avec
le	DET:ART	le
président	NOM	président
de	PRP	de
la	DET:ART	le
République	NOM	république
;	PUN	;
mes	DET:POS	mon
droits	NOM	droit
ont	VER:pres	avoir
été	VER:pper	être
reconnus	VER:pper	reconnaître
complètement	ADV	complètement
,	PUN	,
sans	PRP	sans
la	DET:ART	le
plus	ADV	plus
légère	ADJ	léger
difficulté	NOM	difficulté
;	PUN	;
l'	DET:ART	le
on	PRO:PER	on
m'	PRO:PER	me
a	VER:pres	avoir
donné	VER:pper	donner
tous	PRO:IND	tout
les	DET:ART	le
papiers	NOM	papier
nécessaires	ADJ	nécessaire
pour	PRP	pour
les	PRO:PER	la|le
faire	VER:infi	faire
valoir	VER:infi	valoir
et	KON	et
agir	VER:infi	agir
comme	ADV	comme
bon	ADJ	bon
me	PRO:PER	me
semblera	VER:futu	sembler
pour	PRP	pour
sauvegarder	VER:infi	sauvegarder
mes	DET:POS	mon
intérêts	NOM	intérêt
;	PUN	;
on	PRO:PER	on
m'	PRO:PER	me
a	VER:pres	avoir
donné	VER:pper	donner
carte	NOM	carte
blanche	ADJ	blanc
sur	PRP	sur
les	DET:ART	le
moyens	NOM	moyen
que	PRO:REL	que
je	PRO:PER	je
jugerai	VER:futu	juger
nécessaire	ADJ	nécessaire
d'	PRP	de
employer	VER:infi	employer
pour	PRP	pour
rentrer	VER:infi	rentrer
dans	PRP	dans
la	DET:ART	le
propriété	NOM	propriété
de	PRP	de
ma	DET:POS	mon
concession	NOM	concession
.	SENT	.
--	PUN	--
Mais	KON	mais
c'	PRO:DEM	ce
est	VER:pres	être
une	DET:ART	un
véritable	ADJ	véritable
victoire	NOM	victoire
que	PRO:REL	que
vous	PRO:PER	vous
avez	VER:pres	avoir
remportée	VER:pper	remporter
,	PUN	,
mon	DET:POS	mon
colonel	NOM	colonel
,	PUN	,
dit	VER:pres	dire
joyeusement	ADV	joyeusement
le	DET:ART	le
chasseur	NOM	chasseur
;	PUN	;
à	PRP	à
quoi	PRO:REL	quoi
attribuez	VER:pres	attribuer
-vous	PRO:PER	vous
ce	PRO:DEM	ce
bon	ADJ	bon
vouloir	NOM	vouloir
du	PRP:det	du
gouvernement	NOM	gouvernement
mexicain	ADJ	mexicain
?	SENT	?
--	PUN	--
À	PRP	à
plusieurs	PRO:IND	plusieurs
causes	NOM	cause
,	PUN	,
dit	VER:pper	dire
en	PRP	en
riant	VER:ppre	rire
l'	DET:ART	le
officier	NOM	officier
,	PUN	,
d'	PRP	de
abord	NOM	abord
à	PRP	à
l'	DET:ART	le
absence	NOM	absence
de	PRP	de
toute	PRO:IND	tout
diplomatie	NOM	diplomatie
et	KON	et
de	PRP	de
tout	PRO:IND	tout
agent	NOM	agent
français	ADJ	français
,	PUN	,
et	KON	et
surtout	ADV	surtout
à	PRP	à
ceci	PRO:DEM	ceci
que	PRO:REL	que
,	PUN	,
aujourd'hui	ADV	aujourd'hui
,	PUN	,
ma	DET:POS	mon
concession	NOM	concession
se	PRO:PER	se
trouve	VER:pres	trouver
sur	PRP	sur
le	DET:ART	le
territoire	NOM	territoire
des	PRP:det	du
États-Unis	NAM	États-Unis
,	PUN	,
et	KON	et
que	KON	que
par	PRP	par
conséquent	ADJ	conséquent
,	PUN	,
le	DET:ART	le
Mexique	NAM	Mexique
est	VER:pres	être
à	PRP	à
présent	NOM	présent
complètement	ADV	complètement
désintéressé	VER:pper	désintéresser
dans	PRP	dans
la	DET:ART	le
question	NOM	question
;	PUN	;
que	KON	que
le	DET:ART	le
gouvernement	NOM	gouvernement
de	PRP	de
ce	PRO:DEM	ce
pays	NOM	pays
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
fâché	VER:pper	fâcher
d'	PRP	de
être	VER:infi	être
agréable	ADJ	agréable
à	PRP	à
un	DET:ART	un
officier	NOM	officier
supérieur	ADJ	supérieur
français	ADJ	français
,	PUN	,
sans	PRP	sans
qu'	KON	que
il	PRO:PER	il
lui	PRO:PER	lui
en	PRO:PER	en
coûte	VER:pres	coûter
rien	ADV	rien
,	PUN	,
et	KON	et
en	PRP	en
même	ADJ	même
temps	NOM	temps
de	PRP	de
jouer	VER:infi	jouer
un	DET:ART	un
mauvais	ADJ	mauvais
tour	NOM	tour
à	PRP	à
la	DET:ART	le
grande	ADJ	grand
république	NOM	république
des	PRP:det	du
États-Unis	NAM	États-Unis
,	PUN	,
qu'	PRO:REL	que
il	PRO:PER	il
déteste	VER:pres	détester
.	SENT	.
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
juste	ADJ	juste
,	PUN	,
dit	VER:pres	dire
Sans-Traces	NAM	Sans-Traces
,	PUN	,
aussi	ADV	aussi
je	PRO:PER	je
crains	VER:pres	craindre
que	KON	que
vous	PRO:PER	vous
ne	ADV	ne
trouviez	VER:impf	trouver
pas	ADV	pas
le	DET:ART	le
gouvernement	NOM	gouvernement
de	PRP	de
Washington	NAM	Washington
aussi	ADV	aussi
facile	ADJ	facile
que	KON	que
celui	PRO:DEM	celui
de	PRP	de
Mexico	NAM	Mexico
.	SENT	.
Le	DET:ART	le
colonel	NOM	colonel
sourit	VER:pres	sourire
,	PUN	,
et	KON	et
après	PRP	après
avoir	VER:infi	avoir
aspiré	VER:pper	aspirer
deux	NUM	deux
ou	KON	ou
trois	NUM	trois
goulées	NOM	goulée
de	PRP	de
fumée	NOM	fumée
pour	PRP	pour
raviver	VER:infi	raviver
son	DET:POS	son
cigare	NOM	cigare
qui	PRO:REL	qui
s'	PRO:PER	se
éteignait	VER:impf	éteindre
:	PUN	:
--	PUN	--
Vous	PRO:PER	vous
vous	PRO:PER	vous
trompez	VER:pres	tromper
,	PUN	,
dit-il	ADJ	dit-il
.	SENT	.
--	PUN	--
Comment	ADV	comment
cela	PRO:DEM	cela
?	SENT	?
--	PUN	--
Vous	PRO:PER	vous
allez	VER:pres	aller
le	PRO:PER	le
comprendre	VER:infi	comprendre
.	SENT	.
.	SENT	.
--	PUN	--
Pardon	NOM	pardon
,	PUN	,
mon	DET:POS	mon
colonel	NOM	colonel
,	PUN	,
si	KON	si
je	PRO:PER	je
vous	PRO:PER	vous
interromps	VER:pres	interrompre
,	PUN	,
dit	VER:pres	dire
Sidi-Muley	NAM	Sidi-Muley
.	SENT	.
--	PUN	--
Qu'	KON	que
y	PRO:PER	y
a-t-il	ADJ	a-t-il
?	SENT	?
demanda	VER:simp	demander
l'	DET:ART	le
officier	NOM	officier
.	SENT	.
--	PUN	--
Depuis	PRP	depuis
quelques	PRO:IND	quelque
minutes	NOM	minute
je	PRO:PER	je
suis	VER:pres	suivre|être
très	ADV	très
intrigué	VER:pper	intriguer
par	PRP	par
une	DET:ART	un
espèce	NOM	espèce
de	PRP	de
paquet	NOM	paquet
que	PRO:REL	que
je	PRO:PER	je
vois	VER:pres	voir
grouiller	VER:infi	grouiller
là-bas	ADV	là-bas
au	PRP:det	au
pied	NOM	pied
du	PRP:det	du
mahoghani	NOM	mahoghani
,	PUN	,
et	KON	et
je	PRO:PER	je
me	PRO:PER	me
demande	VER:pres	demander
ce	PRO:DEM	ce
que	KON	que
cela	PRO:DEM	cela
peut	VER:pres	pouvoir
être	VER:infi	être
.	SENT	.
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
vrai	ADJ	vrai
,	PUN	,
dit	VER:pres	dire
le	DET:ART	le
chasseur	NOM	chasseur
en	PRP	en
se	PRO:PER	se
frappant	VER:ppre	frapper
le	DET:ART	le
front	NOM	front
,	PUN	,
je	PRO:PER	je
l'	PRO:PER	la|le
avais	VER:impf	avoir
oublié	VER:pper	oublier
.	SENT	.
--	PUN	--
Qu'	PRO:REL	que
est	VER:pres	être
-ce	PRO:DEM	ce
donc	ADV	donc
?	SENT	?
interrogea	VER:simp	interroger
l'	DET:ART	le
officier	NOM	officier
.	SENT	.
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
toute	PRO:IND	tout
une	DET:ART	un
histoire	NOM	histoire
,	PUN	,
mon	DET:POS	mon
colonel	NOM	colonel
,	PUN	,
je	PRO:PER	je
remercie	VER:pres	remercier
Sidi-Muley	NAM	Sidi-Muley
de	PRP	de
rappeler	VER:infi	rappeler
mes	DET:POS	mon
souvenirs	NOM	souvenir
;	PUN	;
heureusement	ADV	heureusement
que	KON	que
nous	PRO:PER	nous
avons	VER:pres	avoir
parlé	VER:pper	parler
à	PRP	à
voix	NOM	voix
basse	ADJ	bas
.	SENT	.
--	PUN	--
Est	VER:pres	être
-ce	PRO:DEM	ce
donc	ADV	donc
un	DET:ART	un
homme	NOM	homme
?	SENT	?
--	PUN	--
Oui	INT	oui
,	PUN	,
mon	DET:POS	mon
colonel	NOM	colonel
,	PUN	,
et	KON	et
un	DET:ART	un
ennemi	NOM	ennemi
redoutable	ADJ	redoutable
qui	PRO:REL	qui
plus	ADV	plus
est	VER:pres	être
.	SENT	.
--	PUN	--
Oh	INT	oh
!	SENT	!
oh	INT	oh
!	SENT	!
un	DET:ART	un
ennemi	NOM	ennemi
?	SENT	?
--	PUN	--
Ce	PRO:DEM	ce
paquet	NOM	paquet
,	PUN	,
ainsi	KON	ainsi
que	PRO:REL	que
le	PRO:PER	le
nomme	VER:pres	nommer
Sidi-Muley	NAM	Sidi-Muley
,	PUN	,
n'	ADV	ne
est	VER:pres	être
autre	ADJ	autre
que	KON	que
le	DET:ART	le
plus	ADV	plus
féroce	ADJ	féroce
bandit	NOM	bandit
du	PRP:det	du
désert	NOM	désert
dont	PRO:REL	dont
,	PUN	,
sans	PRP	sans
doute	NOM	doute
,	PUN	,
vous	PRO:PER	vous
devez	VER:pres	devoir
avoir	VER:infi	avoir
entendu	VER:pper	entendre
parler	VER:infi	parler
.	SENT	.
--	PUN	--
Son	DET:POS	son
nom	NOM	nom
?	SENT	?
--	PUN	--
Le	DET:ART	le
Coyote	NAM	Coyote
.	SENT	.
--	PUN	--
Le	DET:ART	le
pirate	NOM	pirate
allemand	ADJ	allemand
?	SENT	?
s'	PRO:PER	se
écria	VER:simp	écrier
le	DET:ART	le
spahi	NOM	spahi
.	SENT	.
--	PUN	--
Lui	PRO:PER	lui
-même	ADJ	même
,	PUN	,
reprit	VER:simp	reprendre
le	DET:ART	le
chasseur	NOM	chasseur
.	SENT	.
--	PUN	--
J'	PRO:PER	je
ai	VER:pres	avoir
,	PUN	,
en	PRP	en
effet	NOM	effet
,	PUN	,
entendu	VER:pper	entendre
parler	VER:infi	parler
de	PRP	de
ce	PRO:DEM	ce
drôle	NOM	drôle
comme	KON	comme
d'	PRP	de
un	DET:ART	un
misérable	ADJ	misérable
sans	PRP	sans
foi	NOM	foi
ni	KON	ni
loi	NOM	loi
.	SENT	.
--	PUN	--
Ajoutez	VER:pres	ajouter
,	PUN	,
mon	DET:POS	mon
colonel	NOM	colonel
,	PUN	,
reprit	VER:simp	reprendre
Sidi-Muley	NAM	Sidi-Muley
,	PUN	,
que	KON	que
les	DET:ART	le
plus	ADV	plus
féroces	ADJ	féroce
bandits	NOM	bandit
tremblent	VER:pres	trembler
devant	PRP	devant
lui	PRO:PER	lui
,	PUN	,
et	KON	et
qu'	PRO:REL	que
il	PRO:PER	il
est	VER:pres	être
exécré	VER:pper	exécrer
.	SENT	.
--	PUN	--
Quand	KON	quand
je	PRO:PER	je
suis	VER:pres	suivre|être
arrivé	VER:pper	arriver
ce	PRO:DEM	ce
soir	NOM	soir
,	PUN	,
à	PRP	à
l'	DET:ART	le
endroit	NOM	endroit
où	PRO:REL	où
vous	PRO:PER	vous
m'	PRO:PER	me
aviez	VER:impf	avoir
donné	VER:pper	donner
rendez	VER:pres	rendre
-vous	PRO:PER	vous
,	PUN	,
mon	DET:POS	mon
colonel	NOM	colonel
,	PUN	,
reprit	VER:simp	reprendre
le	DET:ART	le
chasseur	NOM	chasseur
,	PUN	,
cet	PRO:DEM	ce
homme	NOM	homme
,	PUN	,
qui	PRO:REL	qui
s'	PRO:PER	se
était	VER:impf	être
embusqué	VER:pper	embusquer
au	PRP:det	au
milieu	NOM	milieu
des	PRP:det	du
branches	NOM	branche
du	PRP:det	du
mahoghani	NOM	mahoghani
,	PUN	,
s'	PRO:PER	se
est	VER:pres	être
rué	VER:pper	ruer
sur	PRP	sur
moi	PRO:PER	moi
à	PRP	à
l'	DET:ART	le
improviste	ADV	improviste
et	KON	et
a	VER:pres	avoir
failli	VER:pper	faillir
m'	PRO:PER	me
assassiner	VER:infi	assassiner
,	PUN	,
sans	PRP	sans
que	KON	que
je	PRO:PER	je
sache	VER:subp	savoir
pour	KON	pour
quel	PRO:REL	quel
motif	NOM	motif
.	SENT	.
--	PUN	--
Je	PRO:PER	je
le	PRO:PER	le
sais	VER:pres	savoir
,	PUN	,
moi	PRO:PER	moi
,	PUN	,
dit	VER:pres	dire
le	DET:ART	le
colonel	NOM	colonel
en	PRP	en
hochant	VER:ppre	hocher
la	DET:ART	le
tête	NOM	tête
d'	PRP	de
un	DET:ART	un
air	NOM	air
pensif	ADJ	pensif
,	PUN	,
ou	KON	ou
du	PRP:det	du
moins	ADV	moins
je	PRO:PER	je
le	PRO:PER	le
devine	VER:pres	deviner
;	PUN	;
continuez	VER:pres	continuer
Sans-Traces	NAM	Sans-Traces
.	SENT	.
--	PUN	--
Grâce	NOM	grâce
à	PRP	à
ma	DET:POS	mon
vigueur	NOM	vigueur
peu	ADV	peu
commune	ADJ	commun
,	PUN	,
que	KON	que
le	DET:ART	le
bandit	NOM	bandit
ne	ADV	ne
soupçonnait	VER:impf	soupçonner
pas	ADV	pas
,	PUN	,
reprit	VER:simp	reprendre
le	DET:ART	le
chasseur	NOM	chasseur
,	PUN	,
je	PRO:PER	je
réussis	VER:pres	réussir
non	ADV	non
seulement	ADV	seulement
à	PRP	à
déjouer	VER:infi	déjouer
son	DET:POS	son
attaque	NOM	attaque
,	PUN	,
mais	KON	mais
je	PRO:PER	je
m'	PRO:PER	me
emparai	VER:simp	emparer
de	PRP	de
lui	PRO:PER	lui
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
garrottai	VER:simp	garrotter
comme	ADV	comme
vous	PRO:PER	vous
le	PRO:PER	le
voyez	VER:pres	voir
,	PUN	,
et	KON	et
j'	PRO:PER	je
allais	VER:impf	aller
le	PRO:PER	le
transporter	VER:infi	transporter
bâillonné	VER:pper	bâillonner
et	KON	et
aveuglé	VER:pper	aveugler
par	PRP	par
une	DET:ART	un
couverture	NOM	couverture
dans	PRP	dans
une	NUM	un
de	PRP	de
ces	PRO:DEM	ce
maisons	NOM	maison
en	PRP	en
ruine	NOM	ruine
,	PUN	,
où	PRO:REL	où
je	PRO:PER	je
l'	PRO:PER	la|le
aurais	VER:cond	avoir
laissé	VER:pper	laisser
mourir	VER:infi	mourir
,	PUN	,
car	KON	car
je	PRO:PER	je
ne	ADV	ne
voulais	VER:impf	vouloir
pas	ADV	pas
le	PRO:PER	le
tuer	VER:infi	tuer
de	PRP	de
sang-froid	NOM	sang-froid
;	PUN	;
si	ADV	si
scélérat	ADJ	scélérat
que	KON	que
soit	KON	soit
cet	PRO:DEM	ce
homme	NOM	homme
,	PUN	,
il	PRO:PER	il
me	PRO:PER	me
répugnait	VER:impf	répugner
de	PRP	de
lui	PRO:PER	lui
ôter	VER:infi	ôter
la	DET:ART	le
vie	NOM	vie
;	PUN	;
en	PRO:PER	en
entendant	VER:ppre	entendre
votre	DET:POS	votre
signal	NOM	signal
,	PUN	,
je	PRO:PER	je
m'	PRO:PER	me
arrêtai	VER:simp	arrêter
,	PUN	,
pensant	VER:ppre	penser
que	KON	que
,	PUN	,
mieux	ADV	mieux
que	KON	que
moi	PRO:PER	moi
,	PUN	,
vous	PRO:PER	vous
sauriez	VER:cond	savoir
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
convient	VER:pres	convenir|convier
de	PRP	de
faire	VER:infi	faire
de	PRP	de
ce	PRO:DEM	ce
drôle	NOM	drôle
;	PUN	;
je	PRO:PER	je
ne	ADV	ne
sais	VER:pres	savoir
comment	ADV	comment
je	PRO:PER	je
l'	PRO:PER	la|le
ai	VER:pres	avoir
oublié	VER:pper	oublier
.	SENT	.
--	PUN	--
Bon	ADJ	bon
!	SENT	!
fit	VER:simp	faire
Sidi-Muley	NAM	Sidi-Muley
en	PRP	en
bourrant	VER:ppre	bourrer
sa	DET:POS	son
pipe	NOM	pipe
,	PUN	,
votre	DET:POS	votre
idée	NOM	idée
était	VER:impf	être
excellente	ADJ	excellent
Sans-Traces	NOM	Sans-Traces
,	PUN	,
vous	PRO:PER	vous
avez	VER:pres	avoir
eu	VER:pper	avoir
tort	NOM	tort
de	PRP	de
ne	ADV	ne
pas	ADV	pas
la	DET:ART	le
mettre	VER:infi	mettre
à	PRP	à
exécution	NOM	exécution
;	PUN	;
mais	KON	mais
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
a	VER:pres	avoir
pas	ADV	pas
de	PRP	de
temps	NOM	temps
perdu	VER:pper	perdre
,	PUN	,
avec	PRP	avec
l'	DET:ART	le
autorisation	NOM	autorisation
du	PRP:det	du
colonel	NOM	colonel
,	PUN	,
je	PRO:PER	je
vais	VER:pres	aller
lui	PRO:PER	lui
mettre	VER:infi	mettre
une	DET:ART	un
couple	NOM	couple
de	PRP	de
balles	NOM	balle
dans	PRP	dans
la	DET:ART	le
tête	NOM	tête
,	PUN	,
et	KON	et
ce	PRO:DEM	ce
sera	VER:futu	être
fini	VER:pper	finir
.	SENT	.
Et	KON	et
il	PRO:PER	il
fit	VER:simp	faire
un	DET:ART	un
mouvement	NOM	mouvement
pour	PRP	pour
se	PRO:PER	se
lever	VER:infi	lever
.	SENT	.
--	PUN	--
Ne	ADV	ne
bouge	VER:pres	bouger
pas	ADV	pas
,	PUN	,
dit	VER:pres	dire
le	DET:ART	le
colonel	NOM	colonel
en	PRP	en
l'	DET:ART	le
obligeant	VER:ppre	obliger
à	PRP	à
se	PRO:PER	se
rasseoir	VER:infi	rasseoir
;	PUN	;
cet	PRO:DEM	ce
homme	NOM	homme
ne	ADV	ne
doit	VER:pres	devoir
pas	ADV	pas
mourir	VER:infi	mourir
ainsi	ADV	ainsi
;	PUN	;
la	DET:ART	le
première	NUM	premier
idée	NOM	idée
de	PRP	de
Sans-Traces	NAM	Sans-Traces
était	VER:impf	être
excellente	ADJ	excellent
,	PUN	,
ce	PRO:DEM	ce
misérable	ADJ	misérable
mérite	NOM	mérite
un	DET:ART	un
châtiment	NOM	châtiment
exemplaire	ADJ	exemplaire
,	PUN	,
mais	KON	mais
nous	PRO:PER	nous
n'	ADV	ne
avons	VER:pres	avoir
pas	ADV	pas
le	DET:ART	le
droit	NOM	droit
de	PRP	de
le	PRO:PER	le
tuer	VER:infi	tuer
;	PUN	;
en	PRP	en
somme	NOM	somme
,	PUN	,
le	DET:ART	le
guet-apens	NOM	guet-apens
qu'	PRO:REL	que
il	PRO:PER	il
avait	VER:impf	avoir
tendu	VER:pper	tendre
à	PRP	à
notre	DET:POS	notre
ami	NOM	ami
a	VER:pres	avoir
avorté	VER:pper	avorter
,	PUN	,
abandonnons-le	NOM	abandonnons-le
dans	PRP	dans
le	DET:ART	le
désert	NOM	désert
sans	PRP	sans
armes	NOM	arme
et	KON	et
sans	PRP	sans
vivres	NOM	vivre|vivres
,	PUN	,
je	PRO:PER	je
l'	PRO:PER	la|le
admets	VER:pres	admettre
,	PUN	,
garrottons-le	NOM	garrottons-le
,	PUN	,
très	ADV	très
bien	ADV	bien
,	PUN	,
mais	KON	mais
laissons	VER:pres	laisser
-lui	PRO:PER	lui
une	DET:ART	un
chance	NOM	chance
de	PRP	de
se	PRO:PER	se
sauver	VER:infi	sauver
;	PUN	;
qu'	PRO:REL	que
il	PRO:PER	il
puisse	VER:subp	pouvoir
appeler	VER:infi	appeler
au	PRP:det	au
secours	NOM	secours
.	SENT	.
Qui	PRO	qui
sait	VER:pres	savoir
si	ADV	si
Dieu	NOM	Dieu
ne	ADV	ne
le	PRO:PER	le
prendra	VER:futu	prendre
pas	ADV	pas
en	PRP	en
pitié	NOM	pitié
!	SENT	!
appliquons	VER:pres	appliquer
-lui	PRO:PER	lui
la	DET:ART	le
loi	NOM	loi
du	PRP:det	du
désert	NOM	désert
:	PUN	:
elle	PRO:PER	elle
est	VER:pres	être
assez	ADV	assez
cruelle	ADJ	cruel
sans	PRP	sans
que	KON	que
nous	PRO:PER	nous
l'	PRO:PER	la|le
aggravions	VER:impf	aggraver
encore	ADV	encore
;	PUN	;
les	DET:ART	le
angoisses	NOM	angoisse
qui	PRO:REL	qui
le	PRO:PER	le
tortureront	VER:futu	torturer
,	PUN	,
le	PRO:PER	le
feront	VER:futu	faire
peut-être	ADV	peut-être
rentrer	VER:infi	rentrer
en	PRP	en
lui	PRO:PER	lui
-même	ADJ	même
.	SENT	.
Vous	PRO:PER	vous
l'	PRO:PER	la|le
attacherez	VER:futu	attacher
solidement	ADV	solidement
sur	PRP	sur
la	DET:ART	le
branche	NOM	branche
où	PRO:REL	où
il	PRO:PER	il
s'	PRO:PER	se
était	VER:impf	être
embusqué	VER:pper	embusquer
,	PUN	,
afin	KON	afin
qu'	KON	que
il	PRO:PER	il
ne	ADV	ne
soit	VER:subp	être
pas	ADV	pas
dévoré	VER:pper	dévorer
vivant	VER:ppre	vivre
par	PRP	par
les	DET:ART	le
fauves	NOM	fauve
;	PUN	;
enlevez	VER:pres	enlever
-lui	PRO:PER	lui
le	DET:ART	le
bâillon	NOM	bâillon
et	KON	et
la	DET:ART	le
couverture	NOM	couverture
qui	PRO:REL	qui
le	PRO:PER	le
rend	VER:pres	rendre
sourd	ADJ	sourd
et	KON	et
aveugle	ADJ	aveugle
et	KON	et
abandonnez-le	ADJ	abandonnez-le
à	PRP	à
la	DET:ART	le
volonté	NOM	volonté
de	PRP	de
Dieu	NOM	Dieu
,	PUN	,
qui	PRO:REL	qui
seul	ADJ	seul
a	VER:pres	avoir
le	DET:ART	le
droit	NOM	droit
de	PRP	de
disposer	VER:infi	disposer
à	PRP	à
sa	DET:POS	son
guise	NOM	guise
de	PRP	de
son	DET:POS	son
existence	NOM	existence
.	SENT	.
--	PUN	--
Minno	NAM	Minno
--	PUN	--
bon	ADJ	bon
--	PUN	--
dit	VER:pres	dire
le	DET:ART	le
sachem	NOM	sachem
comanche	NOM	comanche
,	PUN	,
le	DET:ART	le
grand	ADJ	grand
chef	NOM	chef
blanc	ADJ	blanc
a	VER:pres	avoir
bien	ADV	bien
parlé	VER:pper	parler
,	PUN	,
le	DET:ART	le
Wacondah	NAM	Wacondah
--	PUN	--
Dieu	NOM	Dieu
--	PUN	--
est	VER:pres	être
le	DET:ART	le
seul	ADJ	seul
maître	NOM	maître
de	PRP	de
la	DET:ART	le
vie	NOM	vie
des	PRP:det	du
faces	NOM	face
pâles	ADJ	pâle
et	KON	et
des	PRP:det	du
hommes	NOM	homme
rouges	ADJ	rouge
;	PUN	;
lui	PRO:PER	lui
seul	ADJ	seul
condamne	VER:pres	condamner
ou	KON	ou
absout	VER:pres	absoudre
.	SENT	.
--	PUN	--
Attachez	VER:pres	attacher
ce	PRO:DEM	ce
misérable	ADJ	misérable
sur	PRP	sur
l'	DET:ART	le
arbre	NOM	arbre
;	PUN	;
au	PRP:det	au
lever	NOM	lever
du	PRP:det	du
soleil	NOM	soleil
,	PUN	,
quand	KON	quand
nous	PRO:PER	nous
aurons	VER:futu	avoir
quitté	VER:pper	quitter
notre	DET:POS	notre
campement	NOM	campement
de	PRP	de
nuit	NOM	nuit
.	SENT	.
