désespérante	ADJ	désespérant
agneau	NOM	agneau
depuis	PRP	depuis
ai	VER:pres	avoir
allant	VER:ppre	aller
son	DET:POS	son
vous	PRO:PER	vous
en	PRP	en
a	VER:pres	avoir
cœur	NOM	cœur
Qu'	NAM	Qu'
autour	ADV	autour
maman	NOM	maman
fille	NOM	fille
il	PRO:PER	il
bonheur	NOM	bonheur
sa	DET:POS	son
le	PRO:PER	le
le	DET:ART	le
donnerais	VER:cond	donner
l'	DET:ART	le
et	KON	et
c'	PRO:DEM	ce
la	DET:ART	le
m'	PRO:PER	me
ces	PRO:DEM	ce
même	ADJ	même
agneau	NOM	agneau
si	KON	si
parle	VER:pres	parler
maman	NOM	maman
pas	ADV	pas
savait	VER:impf	savoir
maman	NOM	maman
impossible	ADJ	impossible
peut	VER:pres	pouvoir
ma	DET:POS	mon
efforts	NOM	effort
la	DET:ART	le
donc	ADV	donc
pour	PRP	pour
parce	KON	parce
elle	PRO:PER	elle
,	PUN	,
la	DET:ART	le
l'	DET:ART	le
veut	VER:pres	vouloir
elle	PRO:PER	elle
peine	NOM	peine
ne	ADV	ne
chagrin	NOM	chagrin
occasionne	VER:pres	occasionner
à	PRP	à
,	PUN	,
--	PUN	--
,	PUN	,
agneau	NOM	agneau
!	SENT	!
et	KON	et
j'	PRO:PER	je
je	PRO:PER	je
le	PRO:PER	le
bonne	ADJ	bon
cette	PRO:DEM	ce
,	PUN	,
est	VER:pres	être
!	SENT	!
chère	NOM	chère
que	KON	que
boucher	ADJ	boucher
imiterez	VER:futu	imiter
dans	PRP	dans
jouissance	NOM	jouissance
,	PUN	,
du	PRP:det	du
respect	NOM	respect
avez	VER:pres	avoir
est-à-dire	ADV	est-à-dire
encourager	VER:infi	encourager
m'	PRO:PER	me
achetée	VER:pper	acheter
serai	VER:futu	être
histoire	NOM	histoire
vous	PRO:PER	vous
c'	PRO:DEM	ce
qui	PRO:REL	qui
,	PUN	,
se	PRO:PER	se
ressemblait	VER:impf	ressembler
,	PUN	,
,	PUN	,
tue	VER:subp	tuer
déchirant	ADJ	déchirant
.	SENT	.
gronder	VER:infi	gronder
fille	NOM	fille
les	DET:ART	le
,	PUN	,
serrer	VER:infi	serrer
Mon	DET:POS	mon
village	NOM	village
bonnes	ADJ	bon
ferme	ADJ	ferme
bouclier	NOM	bouclier
que	KON	que
vu	VER:pper	voir
et	KON	et
grandes	ADJ	grand
Oui	INT	oui
peut-être	ADV	peut-être
n'	ADV	ne
ajoutant	VER:ppre	ajouter
vous	PRO:PER	vous
.	SENT	.
demander	VER:infi	demander
en	PRP	en
tout	PRO:IND	tout
pour	PRP	pour
mais	KON	mais
on	PRO:PER	on
son	DET:POS	son
offrir	VER:infi	offrir
tendre	ADJ	tendre
?	SENT	?
me	PRO:PER	me
plaisir	NOM	plaisir
,	PUN	,
parce	KON	parce
à	PRP	à
<SEG>
s'	PRO:PER	se
événements	NOM	événement
sa	DET:POS	son
la	DET:ART	le
procurer	VER:infi	procurer
mère	NOM	mère
n'	ADV	ne
ça	PRO:DEM	cela
obtenir	VER:infi	obtenir
des	PRP:det	du
-ce	PRO:DEM	ce
chat	NOM	chat
que	KON	que
traversait	VER:impf	traverser
a	VER:pres	avoir
regarda	VER:simp	regarder
bonne	ADJ	bon
disposée	VER:pper	disposer
service	NOM	service
,	PUN	,
est	VER:pres	être
elle	PRO:PER	elle
,	PUN	,
elle	PRO:PER	elle
ont	VER:pres	avoir
nourrice	NOM	nourrice
oublier	VER:infi	oublier
Nicaise	NAM	Nicaise
qu'	PRO:REL	que
grâce	NOM	grâce
à	PRP	à
disait	VER:impf	dire
c'	PRO:DEM	ce
jolie	ADJ	joli
son	DET:POS	son
était	VER:impf	être
,	PUN	,
,	PUN	,
un	DET:ART	un
,	PUN	,
du	PRP:det	du
de	PRP	de
champêtre	ADJ	champêtre
se	PRO:PER	se
que	PRO:REL	que
après	PRP	après
communion	NOM	communion
vivote	VER:pres	vivoter
,	PUN	,
prendre	VER:infi	prendre
sous	PRP	sous
ainsi	ADV	ainsi
Blanche	NAM	Blanche
Sachez	NAM	Sachez
teint	NOM	teint
,	PUN	,
d'	PRP	de
--	PUN	--
chez	PRP	chez
a	VER:pres	avoir
Vous	PRO:PER	vous
une	DET:ART	un
cheval	NOM	cheval
deux	NUM	deux
les	DET:ART	le
C'	PRO:DEM	ce
taire	VER:infi	taire
.	SENT	.
:	PUN	:
campagne	NOM	campagne
avoir	NOM	avoir
plaisir	NOM	plaisir
la	DET:ART	le
qui	PRO:REL	qui
qu'	PRO:REL	que
plus	ADV	plus
y	PRO:PER	y
son	DET:POS	son
en	PRP	en
,	PUN	,
chose	NOM	chose
sûr	ADJ	sûr
revenant	VER:ppre	revenir
du	PRP:det	du
?	SENT	?
,	PUN	,
elle	PRO:PER	elle
Nanette	NAM	Nanette
,	PUN	,
!	SENT	!
que	KON	que
d'	PRP	de
eau	NOM	eau
elle	PRO:PER	elle
ce	PRO:DEM	ce
petite	ADJ	petit
nourrice	NOM	nourrice
cousine	NOM	cousin
méritent	VER:pres	mériter
,	PUN	,
dit-elle	NOM	dit-elle
ne	ADV	ne
guérit	VER:pres	guérir
Nanette	NAM	Nanette
,	PUN	,
comme	KON	comme
acceptait	VER:impf	accepter
aura	VER:futu	avoir
veut	VER:pres	vouloir
sont	VER:pres	être
matin	NOM	matin
commère	NOM	commère
fût	VER:subi	être
:	PUN	:
Méchante	ADJ	méchant
Nicaise	NAM	Nicaise
bien	ADV	bien
et	KON	et
et	KON	et
,	PUN	,
,	PUN	,
de	PRP	de
de	PRP	de
j'	PRO:PER	je
qu'	PRO:REL	que
citait	VER:impf	citer
émotions	NOM	émotion
acheter	VER:infi	acheter
tout	ADV	tout
ah	INT	ah
gâte	VER:pres	gâter
le	DET:ART	le
«	PUN:cit	«
jetée	VER:pper	jeter
une	DET:ART	un
pour	PRP	pour
à	PRP	à
réellement	ADV	réellement
maman	NOM	maman
devient	VER:pres	devenir
,	PUN	,
...	PUN	...
feu	NOM	feu
comme	KON	comme
D'	PRP	de
ne	ADV	ne
,	PUN	,
,	PUN	,
elle	PRO:PER	elle
aurons	VER:futu	avoir
,	PUN	,
!	SENT	!
,	PUN	,
faire	VER:infi	faire
la	DET:ART	le
inconvénients	NOM	inconvénient
;	PUN	;
,	PUN	,
plus	ADV	plus
vous	PRO:PER	vous
petits	ADJ	petit
et	KON	et
se	PRO:PER	se
la	DET:ART	le
de	PRP	de
Oui	INT	oui
pour	PRP	pour
pense	VER:pres	penser
mère	NOM	mère
la	DET:ART	le
marraine	NOM	marraine
sont	VER:pres	être
plutôt	ADV	plutôt
Aussi	ADV	aussi
elle	PRO:PER	elle
il	PRO:PER	il
ben	ADV	ben
de	PRP	de
--	PUN	--
lui	PRO:PER	lui
,	PUN	,
les	DET:ART	le
que	KON	que
en	PRO:PER	en
était	VER:impf	être
disait	VER:impf	dire
est	VER:pres	être
or	NOM	or
raisonnable	ADJ	raisonnable
.	SENT	.
le	DET:ART	le
si	KON	si
non	ADV	non
Madeleine	NAM	Madeleine
-vous	PRO:PER	vous
cors	NOM	cor|cors
ceux	PRO:DEM	celui
mieux	ADV	mieux
l'	DET:ART	le
Mme	NOM	madame
?	SENT	?
!	SENT	!
elle	PRO:PER	elle
,	PUN	,
sa	DET:POS	son
mal	ADV	mal
treize	NUM	treize
pas	ADV	pas
des	PRP:det	du
mère	NOM	mère
A-t-elle	ADJ	A-t-elle
!	SENT	!
le	DET:ART	le
--	PUN	--
,	PUN	,
par-dessus	ADV	par-dessus
presbytère	NOM	presbytère
vu	VER:pper	voir
.	SENT	.
de	PRP	de
que	KON	que
.	SENT	.
s'	PRO:PER	se
?	SENT	?
répondre	VER:infi	répondre
ça	PRO:DEM	cela
pour	PRP	pour
y	PRO:PER	y
savez	VER:pres	savoir
je	PRO:PER	je
Cette	PRO:DEM	ce
vu	PRP	vu
grandit	VER:pres	grandir
de	PRP	de
,	PUN	,
,	PUN	,
de	PRP	de
de	PRP	de
Le	DET:ART	le
fromage	NOM	fromage
avez	VER:pres	avoir
aimait	VER:impf	aimer
choses	NOM	chose
dans	PRP	dans
les	DET:ART	le
la	DET:ART	le
,	PUN	,
elle	PRO:PER	elle
ces	PRO:DEM	ce
aventures	NOM	aventure
vipères	NOM	vipère
dire	VER:infi	dire
!	SENT	!
adroite	ADJ	adroit
a	VER:pres	avoir
c'	PRO:DEM	ce
,	PUN	,
qui	PRO:REL	qui
non	ADV	non
on	PRO:PER	on
qui	PRO:REL	qui
,	PUN	,
individu	NOM	individu
!	SENT	!
mère	NOM	mère
la	DET:ART	le
femme	NOM	femme
et	KON	et
maman	NOM	maman
ni	KON	ni
--	PUN	--
la	DET:ART	le
portrait	NOM	portrait
maux	NOM	mal
verrez	VER:futu	voir
occasion	NOM	occasion
au	PRP:det	au
,	PUN	,
bien	ADV	bien
dont	PRO:REL	dont
un	DET:ART	un
que	KON	que
demoiselle	NOM	demoiselle
savait	VER:impf	savoir
si	KON	si
qu'	KON	que
Eh	INT	eh
dans	PRP	dans
si	KON	si
accident	NOM	accident
la	DET:ART	le
;	PUN	;
coup	NOM	coup
voiturier	NOM	voiturier
il	PRO:PER	il
ne	ADV	ne
ailleurs	ADV	ailleurs
.	SENT	.
de	PRP	de
,	PUN	,
,	PUN	,
bon	ADJ	bon
à	PRP	à
qui	PRO:REL	qui
chacun	PRO:IND	chacun
ceux	PRO:DEM	celui
du	PRP:det	du
que	KON	que
même	ADV	même
hier	ADV	hier
la	DET:ART	le
,	PUN	,
donc	ADV	donc
va	VER:pres	aller
fer	NOM	fer
que	KON	que
fin	ADJ	fin
déplorant	VER:ppre	déplorer
.	SENT	.
Voyez	VER:pres	voir
car	KON	car
amie	NOM	ami
Tant	ADV	tant
œil	NOM	œil
ne	ADV	ne
pièce	NOM	pièce
autres	ADJ	autre
médecin	NOM	médecin
elle	PRO:PER	elle
mère	NOM	mère
,	PUN	,
votre	DET:POS	votre
--	PUN	--
ensemble	NOM	ensemble
;	PUN	;
avait	VER:impf	avoir
de	PRP	de
est	VER:pres	être
à	PRP	à
de	PRP	de
notre	DET:POS	notre
ennemie	NOM	ennemi
à	PRP	à
,	PUN	,
,	PUN	,
enrager	VER:infi	enrager
sou	NOM	sou
vu	VER:pper	voir
--	PUN	--
quoi	PRO	quoi
,	PUN	,
fièvre	NOM	fièvre
-ci	ADV	-ci
pareille	NOM	pareil
tout	ADV	tout
Et	KON	et
la	DET:ART	le
croyait	VER:impf	croire
écoute	NOM	écoute
,	PUN	,
qui	PRO:REL	qui
pas	ADV	pas
le	DET:ART	le
voilà	ADV	voilà
Pas	ADV	pas
l'	DET:ART	le
de	PRP	de
?	SENT	?
plus	ADV	plus
en	PRO:PER	en
coupe	VER:pres	couper
D'	PRP	de
petite	ADJ	petit
ressemblent	VER:pres	ressembler
pas	ADV	pas
C'	PRO:DEM	ce
--	PUN	--
force	NOM	force
précisément	ADV	précisément
n'	ADV	ne
lui	PRO:PER	lui
des	PRP:det	du
mais	KON	mais
inventé	VER:pper	inventer
petite	NOM	petit
--	PUN	--
ceux	PRO:DEM	celui
,	PUN	,
qu'	ADV	qu'
avec	PRP	avec
village	NOM	village
plus	ADV	plus
achetant	VER:ppre	acheter
les	DET:ART	le
très	ADV	très
ailleurs	ADV	ailleurs
était	VER:impf	être
Elle	PRO:PER	elle
est	VER:pres	être
que	PRO:REL	que
Nicaise	NAM	Nicaise
comprendra	VER:futu	comprendre
elle	PRO:PER	elle
à	PRP	à
villages	NOM	village
--	PUN	--
faire	VER:infi	faire
un	DET:ART	un
À	PRP	à
vieille	ADJ	vieux
deux	NUM	deux
-vous	PRO:PER	vous
--	PUN	--
une	DET:ART	un
couche	VER:pres	coucher
pas	ADV	pas
de	PRP	de
ont	VER:pres	avoir
Je	PRO:PER	je
se	PRO:PER	se
,	PUN	,
,	PUN	,
la	DET:ART	le
qu'	PRO:REL	que
un	DET:ART	un
du	PRP:det	du
rendre	VER:infi	rendre
n'	ADV	ne
pour	PRP	pour
qu'	PRO:REL	que
et	KON	et
,	PUN	,
a	VER:pres	avoir
Mlle	NOM	mademoiselle
événements	NOM	événement
deux	NUM	deux
quand	KON	quand
rechigné	VER:pper	rechigner
pas	ADV	pas
qu'	PRO:REL	que
moment	NOM	moment
,	PUN	,
ce	PRO:DEM	ce
m'	PRO:PER	me
ai	VER:pres	avoir
Devait-elle	VER:pres	Devait-elle
en	PRP	en
maman	NOM	maman
qu'	PRO:REL	que
sou	NOM	sou
vite	ADV	vite
ça	PRO:DEM	cela
en	PRP	en
.	SENT	.
qui	PRO:REL	qui
,	PUN	,
détails	NOM	détail
dire	VER:infi	dire
dire	VER:infi	dire
le	DET:ART	le
je	PRO:PER	je
croissance	NOM	croissance
temps	NOM	temps
chemin	NOM	chemin
et	KON	et
du	PRP:det	du
est	VER:pres	être
l'	DET:ART	le
mouvement	NOM	mouvement
,	PUN	,
ben	ADV	ben
si	KON	si
fut	VER:simp	être
manquait	VER:impf	manquer
de	PRP	de
un	DET:ART	un
le	PRO:PER	le
peu	ADV	peu
comment	ADV	comment
le	DET:ART	le
étaient	VER:impf	être
qui	PRO:REL	qui
ai	VER:pres	avoir
et	KON	et
âge	NOM	âge
ne	ADV	ne
La	DET:ART	le
pour	PRP	pour
des	PRP:det	du
tabac	NOM	tabac
et	KON	et
à	PRP	à
lui	PRO:PER	lui
un	DET:ART	un
existence	NOM	existence
des	PRP:det	du
se	PRO:PER	se
,	PUN	,
la	DET:ART	le
--	PUN	--
dirait	VER:cond	dire
pas	ADV	pas
elle	PRO:PER	elle
je	PRO:PER	je
méchante	ADJ	méchant
et	KON	et
Mais	KON	mais
«	PUN:cit	«
morte	NOM	mort
présentée	VER:pper	présenter
mère	NOM	mère
,	PUN	,
,	PUN	,
n'	ADV	ne
elle	PRO:PER	elle
relative	ADJ	relatif
elle	PRO:PER	elle
voyez	VER:pres	voir
sa	DET:POS	son
circonstance	NOM	circonstance
il	PRO:PER	il
pas	ADV	pas
la	DET:ART	le
demoiselle	NOM	demoiselle
de	PRP	de
maman	NOM	maman
Mme	NOM	madame
donner	VER:infi	donner
pas	ADV	pas
faisaient	VER:impf	faire
je	PRO:PER	je
les	DET:ART	le
.	SENT	.
gens	NOM	gens
y	PRO:PER	y
vert	ADJ	vert
elle	PRO:PER	elle
cœur	NOM	cœur
est	VER:pres	être
.	SENT	.
le	DET:ART	le
--	PUN	--
connais	VER:pres	connaître
?	SENT	?
sa	DET:POS	son
joliment	ADV	joliment
chevaux	NOM	cheval
pour	PRP	pour
le	DET:ART	le
garde	NOM	garde
en	PRO:PER	en
crois	VER:pres	croire
quatre	NUM	quatre
éprouver	VER:infi	éprouver
La	DET:ART	le
--	PUN	--
.	SENT	.
tous	PRO:IND	tout
aurait	VER:cond	avoir
rapport	NOM	rapport
,	PUN	,
de	PRP	de
prise	NOM	prise
mère	NOM	mère
,	PUN	,
jamais	ADV	jamais
,	PUN	,
dents	NOM	dent
Un	DET:ART	un
,	PUN	,
au	PRP:det	au
un	DET:ART	un
méchante	ADJ	méchant
qui	PRO:REL	qui
deux	NUM	deux
d'	PRP	de
de	PRP	de
ignorait	VER:impf	ignorer
.	SENT	.
maladie	NOM	maladie
les	DET:ART	le
:	PUN	:
très	ADV	très
général	ADJ	général
sa	DET:POS	son
Brigitte	NAM	Brigitte
sang	NOM	sang
elle	PRO:PER	elle
traversait	VER:impf	traverser
poivre	NOM	poivre
toutes	PRO:IND	tout
autres	ADJ	autre
Tout	ADV	tout
!	SENT	!
demi-confidence	NOM	demi-confidence
,	PUN	,
,	PUN	,
faire	VER:infi	faire
a	VER:pres	avoir
langues	NOM	langue
matin	NOM	matin
,	PUN	,
commune	NOM	commune
était	VER:impf	être
échange	NOM	échange
?	SENT	?
qui	PRO:REL	qui
,	PUN	,
d'	PRP	de
qui	PRO:REL	qui
le	PRO:PER	le
de	PRP	de
pourrait	VER:cond	pouvoir
jusqu'	PRP	jusque
...	PUN	...
fromage	NOM	fromage
Nicaise	NAM	Nicaise
,	PUN	,
le	DET:ART	le
vendait	VER:impf	vendre
.	SENT	.
aimait	VER:impf	aimer
eh	INT	eh
une	DET:ART	un
moi	PRO:PER	moi
ben	ADV	ben
parti	NOM	parti
raison	NOM	raison
,	PUN	,
et	KON	et
l'	DET:ART	le
une	DET:ART	un
doute	NOM	doute
.	SENT	.
c'	PRO:DEM	ce
langue	NOM	langue
et	KON	et
.	SENT	.
c'	PRO:DEM	ce
,	PUN	,
petite	ADJ	petit
un	DET:ART	un
;	PUN	;
mal	NOM	mal
de	PRP	de
jetait	VER:impf	jeter
dites	VER:pres	dire
,	PUN	,
de	PRP	de
volonté	NOM	volonté
ne	ADV	ne
on	PRO:PER	on
de	PRP	de
quelle	PRO:REL	quel
pouvez	VER:pres	pouvoir
à	PRP	à
?	SENT	?
ouvrage	NOM	ouvrage
mais	KON	mais
à	PRP	à
que	KON	que
les	DET:ART	le
--	PUN	--
ça	PRO:DEM	cela
les	DET:ART	le
,	PUN	,
parlé	VER:pper	parler
le	DET:ART	le
titre	NOM	titre
--	PUN	--
prise	NOM	prise
lait	NOM	lait
elle	PRO:PER	elle
la	PRO:PER	la
voisine	NOM	voisin
sur	PRP	sur
oui	INT	oui
à	PRP	à
mieux	ADV	mieux
,	PUN	,
offrir	VER:infi	offrir
ceux	PRO:DEM	celui
châteaux	NOM	château
.	SENT	.
trois	NUM	trois
elle	PRO:PER	elle
que	PRO:REL	que
qu'	KON	que
à	PRP	à
mais	KON	mais
en	PRO:PER	en
loin	ADV	loin
elle	PRO:PER	elle
ans	NOM	an
voisinage	NOM	voisinage
était	VER:impf	être
bien	ADV	bien
Allons	VER:pres	aller
La	DET:ART	le
première	NUM	premier
fût	VER:subi	être
voudrait	VER:cond	vouloir
poivre	NOM	poivre
les	DET:ART	le
que	KON	que
à	PRP	à
dommage	NOM	dommage
trouvé	VER:pper	trouver
sous	PRP	sous
toujours	ADV	toujours
son	DET:POS	son
contraire	NOM	contraire
madame	NOM	madame
veux	VER:pres	vouloir
ça	PRO:DEM	cela
.	SENT	.
compter	VER:infi	compter
dame	NOM	dame
de	PRP	de
notre	DET:POS	notre
elle	PRO:PER	elle
,	PUN	,
à	PRP	à
ville	NOM	ville
dit	VER:pper	dire
hasard	NOM	hasard
Bah	INT	bah
Bien	ADV	bien
air	NOM	air
enfants	NOM	enfant
si	KON	si
la	DET:ART	le
!	SENT	!
entendre	VER:infi	entendre
,	PUN	,
Laissez	VER:pres	laisser
lui	PRO:PER	lui
fois	NOM	foi|fois
oui	INT	oui
bien	ADV	bien
on	PRO:PER	on
-lui	PRO:PER	lui
--	PUN	--
le	DET:ART	le
:	PUN	:
bavardes	ADJ	bavard
et	KON	et
a	VER:pres	avoir
moitié	NOM	moitié
extrêmement	ADV	extrêmement
d'	PRP	de
qui	PRO:REL	qui
tous	PRO:IND	tout
?	SENT	?
-ce	PRO:DEM	ce
.	SENT	.
;	PUN	;
est	VER:pres	être
brave	ADJ	brave
.	SENT	.
monde	NOM	monde
Madeleine	NAM	Madeleine
a	VER:pres	avoir
pleurer	VER:infi	pleurer
Mme	NOM	madame
.	SENT	.
poulet	NOM	poulet
des	PRP:det	du
bavarder	VER:infi	bavarder
a	VER:pres	avoir
est	VER:pres	être
mal	ADV	mal
on	PRO:PER	on
jeté	NOM	jeté
fera	VER:futu	faire
sur	PRP	sur
de	PRP	de
n'	ADV	ne
La	DET:ART	le
tout	ADV	tout
,	PUN	,
emportait	VER:impf	emporter
et	KON	et
la	DET:ART	le
à	PRP	à
vous	PRO:PER	vous
bien	ADV	bien
Sans	PRP	sans
baptême	NOM	baptême
que	KON	que
lui	PRO:PER	lui
voulez	VER:pres	vouloir
fierté	NOM	fierté
mais	KON	mais
méchante	ADJ	méchant
bavardage	NOM	bavardage
elle	PRO:PER	elle
les	DET:ART	le
qui	PRO:REL	qui
,	PUN	,
aimait	VER:impf	aimer
,	PUN	,
elle	PRO:PER	elle
à	PRP	à
,	PUN	,
verdâtre	ADJ	verdâtre
quand	KON	quand
sur	PRP	sur
nouvelles	ADJ	nouveau
un	DET:ART	un
elle	PRO:PER	elle
un	DET:ART	un
l'	PRO:PER	la|le
vous	PRO:PER	vous
elle	PRO:PER	elle
fond	NOM	fond
de	PRP	de
neveu	NOM	neveu
au	PRP:det	au
aimait	VER:impf	aimer
les	PRO:PER	la|le
le	DET:ART	le
-ce	PRO:DEM	ce
Comment	ADV	comment
abord	NOM	abord
de	PRP	de
l'	DET:ART	le
l'	DET:ART	le
qui	PRO:REL	qui
des	PRP:det	du
,	PUN	,
,	PUN	,
vous	PRO:PER	vous
sans	PRP	sans
aperçut	VER:simp	apercevoir
et	KON	et
a	VER:pres	avoir
Nicaise	NAM	Nicaise
?	SENT	?
.	SENT	.
un	DET:ART	un
est	VER:pres	être
valait	VER:impf	valoir
défauts	NOM	défaut
ça	PRO:DEM	cela
plus	ADV	plus
;	PUN	;
,	PUN	,
,	PUN	,
ou	KON	ou
femme	NOM	femme
qui	PRO:REL	qui
sa	DET:POS	son
qui	PRO:REL	qui
uns	NOM	un
bonsoir	INT	bonsoir
pour	PRP	pour
demoiselle	NOM	demoiselle
comme	KON	comme
vous	PRO:PER	vous
pour	PRP	pour
sans	PRP	sans
Nanette	NAM	Nanette
était	VER:impf	être
moi	PRO:PER	moi
dis	VER:pres	dire
.	SENT	.
,	PUN	,
tournait	VER:impf	tourner
et	KON	et
à	PRP	à
épousé	VER:pper	épouser
,	PUN	,
»	PUN:cit	»
vous	PRO:PER	vous
et	KON	et
l'	DET:ART	le
,	PUN	,
ça	PRO:DEM	cela
Non	ADV	non
eût	VER:subi	avoir
donc	ADV	donc
Les	DET:ART	le
,	PUN	,
elle	PRO:PER	elle
d'	PRP	de
--	PUN	--
sage	ADJ	sage
ce	PRO:DEM	ce
corrigera	VER:futu	corriger
--	PUN	--
avec	PRP	avec
,	PUN	,
par	PRP	par
a	VER:pres	avoir
en	PRO:PER	en
,	PUN	,
Dieu	NOM	Dieu
pourtant	ADV	pourtant
l'	DET:ART	le
bonne	ADJ	bon
enfants	NOM	enfant
pouvait	VER:impf	pouvoir
mettez	VER:pres	mettre
bien	NOM	bien
la	DET:ART	le
-vous	PRO:PER	vous
ensemble	NOM	ensemble
Ça	PRO:DEM	cela
les	DET:ART	le
comme	ADV	comme
lui	PRO:PER	lui
mariage	NOM	mariage
paillasse	NOM	paillasse
tant	ADV	tant
une	DET:ART	un
assez	ADV	assez
n'	ADV	ne
la	DET:ART	le
ne	ADV	ne
soir	NOM	soir
marche	NOM	marche
femme	NOM	femme
proche	ADJ	proche
pour	PRP	pour
porté	VER:pper	porter
elle	PRO:PER	elle
amie	NOM	ami
garde-champêtre	NOM	garde-champêtre
le	DET:ART	le
sera	VER:futu	être
.	SENT	.
nous	PRO:PER	nous
elle	PRO:PER	elle
la	DET:ART	le
,	PUN	,
le	DET:ART	le
se	PRO:PER	se
pu	VER:pper	pouvoir
ça	PRO:DEM	cela
noce	NOM	noce
mon	DET:POS	mon
fût	VER:subi	être
un	NOM	un
à	PRP	à
.	SENT	.
faire	VER:infi	faire
,	PUN	,
jours	NOM	jour
la	DET:ART	le
faut	VER:pres	falloir
une	DET:ART	un
votre	DET:POS	votre
soit	VER:subp	être
Bonjour	NAM	Bonjour
en	PRO:PER	en
la	DET:ART	le
et	KON	et
arrêtant	VER:ppre	arrêter
elle	PRO:PER	elle
de	PRP	de
tous	PRO:IND	tout
sou	NOM	sou
aux	PRP:det	au
ce	PRO:DEM	ce
soigné	VER:pper	soigner
,	PUN	,
,	PUN	,
se	PRO:PER	se
le	DET:ART	le
leur	PRO:PER	lui
Que	KON	que
heures	NOM	heure
.	SENT	.
va	VER:pres	aller
d'	PRP	de
donc	ADV	donc
entrailles	NOM	entrailles
crédule	ADJ	crédule
,	PUN	,
incroyables	ADJ	incroyable
plus	ADV	plus
mais	KON	mais
la	DET:ART	le
la	DET:ART	le
rages	NOM	rage
plus	ADV	plus
doucement	ADV	doucement
,	PUN	,
même	ADV	même
pour	PRP	pour
était	VER:impf	être
ce	PRO:DEM	ce
ben	ADV	ben
--	PUN	--
est	VER:pres	être
bonne	ADJ	bon
le	DET:ART	le
?	SENT	?
elle	PRO:PER	elle
<SEG>
j'	PRO:PER	je
?	SENT	?
lui	PRO:PER	lui
chez	PRP	chez
à	PRP	à
,	PUN	,
la	PRO:PER	la
est	VER:pres	être
commerce	NOM	commerce
cheval	NOM	cheval
d'	PRP	de
petite	ADJ	petit
n'	ADV	ne
que	KON	que
;	PUN	;
veux	VER:pres	vouloir
,	PUN	,
seule	ADJ	seul
sur	PRP	sur
l'	DET:ART	le
,	PUN	,
.	SENT	.
un	DET:ART	un
,	PUN	,
cœur	NOM	cœur
une	DET:ART	un
que	KON	que
maux	NOM	mal
d'	PRP	de
sous	PRP	sous
apprécier	VER:infi	apprécier
mon	DET:POS	mon
Nicaise	NAM	Nicaise
.	SENT	.
que	KON	que
pour	PRP	pour
avait	VER:impf	avoir
exemple	NOM	exemple
personne	NOM	personne
tableau	NOM	tableau
yeux	NOM	œil
Ce	ADJ	Ce
travailleuse	NOM	travailleur|travailleuse
ont	VER:pres	avoir
,	PUN	,
chose	NOM	chose
bien	ADV	bien
raison	NOM	raison
plus	ADV	plus
,	PUN	,
autrefois	ADV	autrefois
détail	NOM	détail
je	PRO:PER	je
les	DET:ART	le
sans	PRP	sans
,	PUN	,
le	DET:ART	le
monde	NOM	monde
«	PUN:cit	«
respectable	ADJ	respectable
famille	NOM	famille
abnégation	NOM	abnégation
et	KON	et
commencerais	VER:cond	commencer
n'	ADV	ne
belle	ADJ	beau
aimer	VER:infi	aimer
de	PRP	de
et	KON	et
ai	VER:pres	avoir
--	PUN	--
habilleraient	VER:cond	habiller
.	SENT	.
fer	NOM	fer
a-t-il	ADJ	a-t-il
toilettes	NOM	toilette
choses	NOM	chose
à	PRP	à
veines	NOM	veine
,	PUN	,
la	PRO:PER	la
commerce	NOM	commerce
voulût	VER:subi	vouloir
plus	ADV	plus
,	PUN	,
Eh	INT	eh
vie	NOM	vie
,	PUN	,
mère	NOM	mère
de	PRP	de
c'	PRO:DEM	ce
autres	ADJ	autre
laissa	VER:simp	laisser
reste	VER:pres	rester
toujours	ADV	toujours
Adieu	NOM	adieu
,	PUN	,
qu'	PRO:REL	que
quelques	PRO:IND	quelque
que	KON	que
?	SENT	?
auront	VER:futu	avoir
si	KON	si
,	PUN	,
de	PRP	de
une	DET:ART	un
émue	VER:pper	émouvoir
,	PUN	,
pas	ADV	pas
C'	PRO:DEM	ce
déjà	ADV	déjà
grandir	VER:infi	grandir
--	PUN	--
pour	PRP	pour
seraient	VER:cond	être
il	PRO:PER	il
les	DET:ART	le
véritable	ADJ	véritable
est	VER:pres	être
elle	PRO:PER	elle
égal	ADJ	égal
»	PUN:cit	»
la	DET:ART	le
réussir	VER:infi	réussir
retireront	VER:futu	retirer
vraie	ADJ	vrai
Voilà	ADV	voilà
bien	ADV	bien
.	SENT	.
on	PRO:PER	on
qu'	PRO:REL	que
revendrais	VER:cond	revendre
,	PUN	,
en	PRP	en
imiter	VER:infi	imiter
depuis	PRP	depuis
,	PUN	,
ne	ADV	ne
ne	ADV	ne
la	DET:ART	le
pas	ADV	pas
chère	ADJ	cher
j'	PRO:PER	je
si	KON	si
elle	PRO:PER	elle
dans	PRP	dans
ma	DET:POS	mon
jour	NOM	jour
mère	NOM	mère
fâchés	VER:pper	fâcher
pu	VER:pper	pouvoir
de	PRP	de
quatrième	NUM	quatrième
fille	NOM	fille
,	PUN	,
ai	VER:pres	avoir
,	PUN	,
exemple	NOM	exemple
,	PUN	,
.	SENT	.
--	PUN	--
est	VER:pres	être
»	PUN:cit	»
