soudards	NOM	soudard
,	PUN	,
,	PUN	,
madame	NOM	madame
entêtant	ADJ	entêtant
bougeait	VER:impf	bouger
<EOS>	<EOS>	<EOS>
.	SENT	.
,	PUN	,
,	PUN	,
ne	ADV	ne
s'	PRO:PER	se
d'	PRP	de
leurs	DET:POS	leur
lui	PRO:PER	lui
nez	NOM	nez
<SEG>
que	KON	que
-	PUN	-
se	PRO:PER	se
ce	PRO:DEM	ce
lenteur	NOM	lenteur
lui	PRO:PER	lui
,	PUN	,
renverse	NOM	renverse
,	PUN	,
attachaient	VER:impf	attacher
Alors	ADV	alors
pâmait	VER:impf	pâmer
est	VER:pres	être
Juive	NOM	juif
mère	NOM	mère
enfant	NOM	enfant
dit	VER:pper	dire
ton	DET:POS	ton
belle	ADJ	beau
,	PUN	,
erraient	VER:impf	errer
,	PUN	,
sur	PRP	sur
en	PRP	en
curieux	ADJ	curieux
dessous	ADV	dessous
soir	NOM	soir
figure	VER:pres	figurer
,	PUN	,
pas	ADV	pas
tu	PRO:PER	tu
,	PUN	,
lui	PRO:PER	lui
ce	PRO:DEM	ce
conseils	NOM	conseil
joues	NOM	joue
,	PUN	,
Vanda	NOM	vanda
père	NOM	père
,	PUN	,
viens	VER:pres	venir
des	PRP:det	du
compte	NOM	compte
haut	NOM	haut
.	SENT	.
son	DET:POS	son
jambes	NOM	jambe
au	PRP:det	au
ses	DET:POS	son
regards	NOM	regard
yeux	NOM	œil
la	PRO:PER	la
mains	NOM	main
temps	NOM	temps
avec	PRP	avec
la	DET:ART	le
la	DET:ART	le
bouche	NOM	bouche
en	PRP	en
,	PUN	,
recommandant	VER:ppre	recommander
,	PUN	,
ses	DET:POS	son
à	PRP	à
dont	PRO:REL	dont
sur	PRP	sur
obstinément	ADV	obstinément
les	DET:ART	le
,	PUN	,
s'	PRO:PER	se
.	SENT	.
hasardant	VER:ppre	hasarder
,	PUN	,
,	PUN	,
,	PUN	,
de	PRP	de
,	PUN	,
changée	VER:pper	changer
baissés	VER:pper	baisser
des	PRP:det	du
à	PRP	à
n'	ADV	ne
même	ADJ	même
et	KON	et
l'	DET:ART	le
obéir	VER:infi	obéir
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
pour	PRP	pour
et	KON	et
cou	NOM	cou
donnant	VER:ppre	donner
bons	ADJ	bon
,	PUN	,
l'	PRO:PER	la|le
rêche	ADJ	rêche
d'	PRP	de
qui	PRO:REL	qui
embrassa	VER:simp	embrasser
la	DET:ART	le
<SEG>
Esseintes	NAM	esseintes
madame	NOM	madame
;	PUN	;
emmené	VER:pper	emmener
<EOS>	<EOS>	<EOS>
réflexion	NOM	réflexion
avec	PRP	avec
,	PUN	,
faut	VER:pres	falloir
!	SENT	!
ce	PRO:DEM	ce
Laure	NAM	laure
-	PUN	-
ma	DET:POS	mon
Mais	KON	mais
.	SENT	.
épaules	NOM	épaule
-	PUN	-
.	SENT	.
mâtin	NOM	mâtin
oh	INT	oh
belle	ADJ	beau
la	DET:ART	le
:	PUN	:
où	PRO:REL	où
jeunes	ADJ	jeune
chère	NOM	chère
des	PRP:det	du
,	PUN	,
,	PUN	,
Tu	PRO:PER	tu
murmura	VER:simp	murmurer
les	DET:ART	le
-	PUN	-
es	VER:pres	être
juive	NOM	juif
,	PUN	,
elle	PRO:PER	elle
Je	PRO:PER	je
pourtant	ADV	pourtant
comprends	VER:pres	comprendre
Esseintes	ADJ	esseintes
as	VER:pres	avoir
Tu	PRO:PER	tu
<EOS>	<EOS>	<EOS>
.	SENT	.
bambin	NOM	bambin
diable	NOM	diable
à	PRP	à
disparu	VER:pper	disparaître
dis-donc	NOM	dis-donc
<EOS>	<EOS>	<EOS>
Des	PRP:det	du
un	DET:ART	un
dame	NOM	dame
levé	VER:pper	lever
quand	KON	quand
Dans	PRP	dans
après	PRP	après
<EOS>	<EOS>	<EOS>
,	PUN	,
la	DET:ART	le
vieille	ADJ	vieux
reprit-elle	NOM	reprit-elle
maternel	ADJ	maternel
sourire	NOM	sourire
n'	ADV	ne
rue	NOM	rue
eut	VER:simp	avoir
Puis	ADV	puis
n'	ADV	ne
,	PUN	,
haussa	VER:simp	hausser
Auguste	NAM	auguste
,	PUN	,
,	PUN	,
y	PRO:PER	y
.	SENT	.
-tu	PRO:PER	tu
pas	ADV	pas
à	PRP	à
.	SENT	.
ajouta	VER:simp	ajouter
?	SENT	?
te	PRO:PER	te
par	PRP	par
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
pas	ADV	pas
toi	PRO:PER	toi
;	PUN	;
,	PUN	,
les	PRO:PER	la|le
gris	ADJ	gris
-	PUN	-
es	VER:pres	être
,	PUN	,
<EOS>	<EOS>	<EOS>
la	DET:ART	le
<EOS>	<EOS>	<EOS>
<SEG>
;	PUN	;
pourrait	VER:cond	pouvoir
qu'	PRO:REL	que
tout	NOM	tout
de	PRP	de
je	PRO:PER	je
vérité	NOM	vérité
,	PUN	,
assassin	NOM	assassin
contraire	NOM	contraire
est	VER:pres	être
,	PUN	,
il	PRO:PER	il
pauvres	NOM	pauvre
garçon	NOM	garçon
l'	DET:ART	le
et	KON	et
du	PRP:det	du
quartier	NOM	quartier
,	PUN	,
avoir	VER:infi	avoir
soupçonnait	VER:impf	soupçonner
honnête	ADJ	honnête
atteint	VER:pper	atteindre
Ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
du	PRP:det	du
a	VER:pres	avoir
que	KON	que
,	PUN	,
mais	KON	mais
un	DET:ART	un
monotone	ADJ	monotone
,	PUN	,
bien	ADV	bien
luxe	NOM	luxe
;	PUN	;
en	PRP	en
courir	VER:infi	courir
même	ADV	même
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
réservé	VER:pper	réserver
Au	PRP:det	au
,	PUN	,
,	PUN	,
préparer	VER:infi	préparer
après	PRP	après
aux	PRP:det	au
un	DET:ART	un
,	PUN	,
sang	NOM	sang
.	SENT	.
est	VER:pres	être
d'	PRP	de
somme	NOM	somme
.	SENT	.
petite	ADJ	petit
en	PRP	en
le	DET:ART	le
.	SENT	.
pas	ADV	pas
fit-il	NOM	fit-il
au	PRP:det	au
l'	PRO:PER	la|le
bouillonne	VER:pres	bouillonner
il	PRO:PER	il
la	DET:ART	le
pas	ADV	pas
c'	PRO:DEM	ce
part	NOM	part
où	PRO:REL	où
<EOS>	<EOS>	<EOS>
demeurer	VER:infi	demeurer
vierge	ADJ	vierge
âge	NOM	âge
et	KON	et
sa	DET:POS	son
ici	ADV	ici
Suis	VER:pres	suivre|être
les	DET:ART	le
son	DET:POS	son
qui	PRO:REL	qui
fillettes	NOM	fillette
amenant	VER:ppre	amener
de	PRP	de
en	PRP	en
<EOS>	<EOS>	<EOS>
!	SENT	!
ne	ADV	ne
simplement	ADV	simplement
amusant	VER:ppre	amuser
tâche	VER:pres	tâcher
milieu	NOM	milieu
raisonnement	NOM	raisonnement
effet	NOM	effet
bonheur	NOM	bonheur
en	PRP	en
mon	DET:POS	mon
tout	ADV	tout
<SEG>
bonne	ADJ	bon
supprime	VER:pres	supprimer
fais	VER:pres	faire
interdisent	VER:pres	interdire
que	PRO:REL	que
petite	ADJ	petit
mois	NOM	moi|mois
et	KON	et
d'	PRP	de
-	PUN	-
ne	ADV	ne
eh	INT	eh
verser	VER:infi	verser
,	PUN	,
offrant	VER:ppre	offrir
volera	VER:futu	voler
vais	VER:pres	aller
action	NOM	action
aubaine	ADJ	aubain
quinze	NUM	quinze
habitude	NOM	habitude
les	DET:ART	le
faille	VER:pres	failler
lui	PRO:PER	lui
rassasier	VER:infi	rassasier
moyens	NOM	moyen
;	PUN	;
lui	PRO:PER	lui
afin	KON	afin
pour	PRP	pour
;	PUN	;
pas	ADV	pas
avance	NOM	avance
,	PUN	,
,	PUN	,
cette	PRO:DEM	ce
le	PRO:PER	le
de	PRP	de
je	PRO:PER	je
ces	PRO:DEM	ce
,	PUN	,
absolument	ADV	absolument
l'	DET:ART	le
jouissances	NOM	jouissance
tous	PRO:IND	tout
je	PRO:PER	je
,	PUN	,
mois	NOM	moi|mois
te	PRO:PER	te
risque	VER:pres	risquer
rente	NOM	rente
comme	KON	comme
la	DET:ART	le
devenues	VER:pper	devenir
je	PRO:PER	je
gravera	VER:futu	graver
ses	DET:POS	son
,	PUN	,
jours	NOM	jour
je	PRO:PER	je
;	PUN	;
lui	PRO:PER	lui
mémoire	NOM	mémoire
il	PRO:PER	il
il	PRO:PER	il
le	PRO:PER	le
et	KON	et
au	PRP:det	au
bien	ADV	bien
,	PUN	,
sa	DET:POS	son
telle	NOM	tel
une	DET:ART	un
se	PRO:PER	se
en	PRP	en
de	PRP	de
pour	KON	pour
en	PRP	en
ces	PRO:DEM	ce
bout	NOM	bout
soient	VER:subp	être
qu'	KON	que
nécessaires	ADJ	nécessaire
espaçant	VER:ppre	espacer
qu'	PRO:REL	que
trois	NUM	trois
admettons	VER:pres	admettre
elles	PRO:PER	elle
de	PRP	de
les	DET:ART	le
il	PRO:PER	il
-	PUN	-
,	PUN	,
forcément	ADV	forcément
que	KON	que
prendra	VER:futu	prendre
trois	NUM	trois
,	PUN	,
alors	ADV	alors
dans	PRP	dans
<SEG>
,	PUN	,
se	PRO:PER	se
qui	PRO:REL	qui
créer	VER:infi	créer
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
de	PRP	de
son	DET:POS	son
divan	NOM	divan
de	PRP	de
fera	VER:futu	faire
,	PUN	,
tuera	VER:futu	tuer
il	PRO:PER	il
à	PRP	à
de	PRP	de
poussant	VER:ppre	pousser
de	PRP	de
mesure	NOM	mesure
à	PRP	à
un	DET:ART	un
gredin	NOM	gredin
qui	PRO:REL	qui
,	PUN	,
alors	ADV	alors
sous	PRP	sous
le	DET:ART	le
rouler	VER:infi	rouler
plus	ADV	plus
de	PRP	de
!	SENT	!
sera	VER:futu	être
En	PRP	en
pour	PRP	pour
ouvrirent	VER:simp	ouvrir
choses	NOM	chose
ennemi	NOM	ennemi
cent	NUM	cent
dix-neuf	NUM	dix-neuf
Les	DET:ART	le
aurai	VER:futu	avoir
l'	DET:ART	le
tentera	VER:futu	tenter
yeux	NOM	œil
je	PRO:PER	je
rançonne	VER:pres	rançonner
,	PUN	,
,	PUN	,
la	DET:ART	le
-	PUN	-
monsieur	NOM	monsieur
espère	VER:pres	espérer
à	PRP	à
ressources	NOM	ressource
coups	NOM	coup
nous	PRO:PER	nous
un	DET:ART	un
mal	ADV	mal
gaz	NOM	gaz
j'	PRO:PER	je
but	NOM	but
cette	PRO:DEM	ce
secrétaire	NOM	secrétaire
,	PUN	,
femmes	NOM	femme
apparaîtra	VER:futu	apparaître
les	DET:ART	le
tandis	KON	tandis
il	PRO:PER	il
ici	ADV	ici
les	DET:ART	le
et	KON	et
dans	PRP	dans
mes	DET:POS	mon
atteint	VER:pper	atteindre
ce	PRO:DEM	ce
,	PUN	,
propos	NOM	propos
grands	ADJ	grand
,	PUN	,
forcer	VER:infi	forcer
-	PUN	-
hideuse	ADJ	hideux
mon	DET:POS	mon
contribué	VER:pper	contribuer
sur	PRP	sur
ce	PRO:DEM	ce
,	PUN	,
séjourner	VER:infi	séjourner
société	NOM	société
:	PUN	:
pour	PRP	pour
l'	PRO:PER	la|le
.	SENT	.
extrême	ADJ	extrême
;	PUN	;
<EOS>	<EOS>	<EOS>
.	SENT	.
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
<SEG>
chaque	PRO:IND	chaque
ces	PRO:DEM	ce
dans	PRP	dans
fait	VER:pres	faire
ton	DET:POS	ton
rue	NOM	rue
madame	NOM	madame
vite	ADV	vite
se	PRO:PER	se
sur	PRP	sur
il	PRO:PER	il
-	PUN	-
plus	ADV	plus
tard	ADV	tard
plus	ADV	plus
Nous	PRO:PER	nous
Auguste	NAM	auguste
retourne	NOM	retourne
-	PUN	-
qui	PRO:REL	qui
gamin	ADJ	gamin
la	DET:ART	le
escalier	NOM	escalier
dans	PRP	dans
:	PUN	:
regardant	VER:ppre	regarder
;	PUN	;
,	PUN	,
,	PUN	,
chez	PRP	chez
,	PUN	,
se	PRO:PER	se
père	NOM	père
la	DET:ART	le
.	SENT	.
penaud	ADJ	penaud
sans	PRP	sans
Allons	VER:pres	aller
,	PUN	,
une	DET:ART	un
le	DET:ART	le
quinzaine	NOM	quinzaine
,	PUN	,
voyant	NOM	voyant
voilà	ADV	voilà
rendre	VER:infi	rendre
reprit-il	NOM	reprit-il
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
abasourdi	VER:pper	abasourdir
délier	VER:infi	délier
nous	PRO:PER	nous
Laure	NAM	laure
il	PRO:PER	il
,	PUN	,
puis	ADV	puis
rouge	ADJ	rouge
?	SENT	?
salon	NOM	salon
rentrait	VER:impf	rentrer
.	SENT	.
il	PRO:PER	il
dans	PRP	dans
dames	NOM	dame
Juive	NOM	juif
derrière	PRP	derrière
expliqua	VER:simp	expliquer
enfant	NOM	enfant
le	DET:ART	le
au	PRP:det	au
trottoir	NOM	trottoir
dérobait	VER:impf	dérober
verrons	VER:futu	voir
,	PUN	,
belle	ADJ	beau
bourse	NOM	bourse
et	KON	et
<EOS>	<EOS>	<EOS>
,	PUN	,
fois	NOM	fois
ne	ADV	ne
l'	DET:ART	le
;	PUN	;
,	PUN	,
chez	PRP	chez
,	PUN	,
,	PUN	,
qu'	PRO:REL	que
lui	PRO:PER	lui
l'	DET:ART	le
Te	PRO:PER	te
,	PUN	,
fit-il	NOM	fit-il
se	PRO:PER	se
pourrait	VER:cond	pouvoir
salue	VER:pres	saluer
Et	KON	et
et	KON	et
<SEG>
qu'	KON	que
voie	NOM	voie
main	NOM	main
tu	PRO:PER	tu
et	KON	et
son	DET:POS	son
ne	ADV	ne
évangélique	ADJ	évangélique
des	PRP:det	du
en	PRO:PER	en
.	SENT	.
que	PRO:REL	que
la	DET:ART	le
;	PUN	;
petit	ADJ	petit
de	PRP	de
-	PUN	-
nouvelles	NOM	nouvelle
le	PRO:PER	le
;	PUN	;
Fais	VER:pres	faire
fassent	VER:subp	faire
loin	ADV	loin
:	PUN	:
!	SENT	!
cette	PRO:DEM	ce
-	PUN	-
vu	VER:pper	voir
-	PUN	-
aux	PRP:det	au
<EOS>	<EOS>	<EOS>
est	VER:pres	être
te	PRO:PER	te
ne	ADV	ne
quasi	ADV	quasi
par	PRP	par
avec	PRP	avec
tu	PRO:PER	tu
!	SENT	!
ils	PRO:PER	il
le	DET:ART	le
parmi	PRP	parmi
sois	VER:subp	être
autres	ADJ	autre
ce	PRO:DEM	ce
la	DET:ART	le
dire	VER:infi	dire
<EOS>	<EOS>	<EOS>
plus	ADV	plus
<EOS>	<EOS>	<EOS>
donne	VER:pres	donner
<EOS>	<EOS>	<EOS>
nom	NOM	nom
maintenant	ADV	maintenant
,	PUN	,
que	KON	que
tes	DET:POS	ton
jamais	ADV	jamais
cette	PRO:DEM	ce
.	SENT	.
murmurait	VER:impf	murmurer
dont	PRO:REL	dont
inactive	ADJ	inactif
judiciaires	ADJ	judiciaire
ingrat	ADJ	ingrat
gazettes	NOM	gazette
tôt	ADV	tôt
veux	VER:pres	vouloir
pas	ADV	pas
et	KON	et
parole	NOM	parole
-	PUN	-
Le	DET:ART	le
ai	VER:pres	avoir
iras	VER:futu	aller
,	PUN	,
démange	VER:pres	démanger
Esseintes	NAM	esseintes
.	SENT	.
des	PRP:det	du
-toi	PRO:PER	toi
braises	NOM	braise
rappelle	VER:pres	rappeler
tisonnant	VER:ppre	tisonner
,	PUN	,
faits-divers	NOM	faits-divers
Judas	NAM	judas
ses	DET:POS	son
Bonsoir	INT	bonsoir
<EOS>	<EOS>	<EOS>
figurer	VER:infi	figurer
je	PRO:PER	je
-	PUN	-
maxime	NOM	maxime
n'	ADV	ne
pas	ADV	pas
-moi	PRO:PER	moi
les	DET:ART	le
possible	ADJ	possible
Surtout	ADV	surtout
<SEG>
la	DET:ART	le
et	KON	et
supprimer	VER:infi	supprimer
d'	PRP	de
Juive	NOM	juif
carottes	NOM	carotte
faisandés	VER:pper	faisander
non	ADV	non
de	PRP	de
consommé	VER:pper	consommer
qu'	KON	que
est	VER:pres	être
empochant	VER:ppre	empocher
;	PUN	;
de	PRP	de
été	VER:pper	être
voire	ADV	voire
femmes	NOM	femme
au	PRP:det	au
préambules	NOM	préambule
pu	VER:pper	pouvoir
,	PUN	,
de	PRP	de
,	PUN	,
vrai	ADJ	vrai
vices	NOM	vice
ses	DET:POS	son
la	DET:ART	le
effrayer	VER:infi	effrayer|effrayer
l'	DET:ART	le
tels	PRO:DEM	tel
belle	ADJ	beau
à	PRP	à
de	PRP	de
une	NUM	un
mais	KON	mais
impatient	ADJ	impatient
trop	ADV	trop
pour	PRP	pour
aux	PRP:det	au
lents	ADJ	lent
Laure	NAM	laure
certains	PRO:IND	certain
ne	ADV	ne
l'	DET:ART	le
se	PRO:PER	se
la	DET:ART	le
qui	PRO:REL	qui
que	PRO:REL	que
;	PUN	;
pu	VER:pper	pouvoir
même	ADV	même
mère	NOM	mère
ont	VER:pres	avoir
de	PRP	de
a	VER:pres	avoir
gamin	NOM	gamin
oeil	NOM	œil
échange	NOM	échange
mois	NOM	moi|mois
de	PRP	de
artifices	NOM	artifice
jouer	VER:infi	jouer
,	PUN	,
ai	VER:pres	avoir
possible	ADJ	possible
argent	NOM	argent
et	KON	et
qui	PRO:REL	qui
,	PUN	,
m'	PRO:PER	me
Il	PRO:PER	il
prévoir	VER:infi	prévoir
sans	PRP	sans
prêter	VER:infi	prêter
Auguste	NAM	auguste
pour	PRP	pour
j'	PRO:PER	je
il	PRO:PER	il
peut-être	ADV	peut-être
pas	ADV	pas
trop	ADV	trop
jeune	ADJ	jeune
aux	PRP:det	au
aléas	NOM	aléa
toquade	NOM	toquade
foudroyantes	ADJ	foudroyant
ces	PRO:DEM	ce
a	VER:pres	avoir
les	DET:ART	le
serré	VER:pper	serrer
trois	NUM	trois
les	DET:ART	le
des	PRP:det	du
bout	NOM	bout
,	PUN	,
ce	PRO:DEM	ce
que	KON	que
fins	ADJ	fin
marchandise	NOM	marchandise
<SEG>
avais	VER:impf	avoir
dommage	NOM	dommage
transmuer	VER:infi	transmuer
la	DET:ART	le
sorte	NOM	sorte
,	PUN	,
.	SENT	.
tout	ADV	tout
il	PRO:PER	il
qu'	KON	que
instruction	NOM	instruction
j'	PRO:PER	je
démêlés	NOM	démêlé
depuis	PRP	depuis
à	PRP	à
-	PUN	-
la	DET:ART	le
serait	VER:cond	être
à	PRP	à
<EOS>	<EOS>	<EOS>
qu'	KON	que
<EOS>	<EOS>	<EOS>
allégorie	NOM	allégorie
de	PRP	de
qu'	KON	que
tendant	ADJ	tendant
.	SENT	.
l'	DET:ART	le
je	PRO:PER	je
même	ADJ	même
,	PUN	,
ait	VER:subp	avoir
,	PUN	,
des	PRP:det	du
rien	ADV	rien
justice	NOM	justice
au	PRP:det	au
à	PRP	à
en	PRP	en
.	SENT	.
l'	DET:ART	le
se	PRO:PER	se
Il	PRO:PER	il
en	PRP	en
ne	ADV	ne
dans	PRP	dans
les	DET:ART	le
car	KON	car
plus	ADV	plus
universelle	ADJ	universel
dit-il	NOM	dit-il
,	PUN	,
de	PRP	de
je	PRO:PER	je
,	PUN	,
feuilles	NOM	feuille
Langlois	NAM	langlois
suis	VER:pres	suivre|être
agissant	VER:ppre	agir
leva	VER:simp	lever
des	PRP:det	du
n'	ADV	ne
,	PUN	,
sa	DET:POS	son
laïque	ADJ	laïque
qui	PRO:REL	qui
moins	ADV	moins
eu	VER:pper	avoir
,	PUN	,
fit	VER:simp	faire
Fontenay	NAM	fontenay
gens	NOM	gens
de	PRP	de
donc	ADV	donc
,	PUN	,
floué	VER:pper	flouer
de	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
s'	PRO:PER	se
moins	ADV	moins
réalisé	VER:pper	réaliser
avec	PRP	avec
tours	NOM	tour
,	PUN	,
de	PRP	de
lieu	NOM	lieu
chambre	NOM	chambre
étant	VER:ppre	être
se	PRO:PER	se
lis	VER:pres	lire
ne	ADV	ne
Ce	PRO:DEM	ce
plusieurs	PRO:IND	plusieurs
ingénie	VER:pres	ingénier
et	KON	et
à	PRP	à
tous	PRO:IND	tout
parabole	NOM	parabole
la	DET:ART	le
<SEG>
que	KON	que
chères	ADJ	cher
des	PRP:det	du
grands	ADJ	grand
les	DET:ART	le
et	KON	et
les	DET:ART	le
et	KON	et
,	PUN	,
comme	ADV	comme
à	PRP	à
s'	PRO:PER	se
,	PUN	,
des	PRP:det	du
joies	NOM	joie
continua	VER:simp	continuer
<EOS>	<EOS>	<EOS>
élargit	VER:pres	élargir
plus	ADV	plus
est	VER:pres	être
raisonnement	NOM	raisonnement
conséquent	ADJ	conséquent
compassion	NOM	compassion
naissent	VER:pres	naître
et	KON	et
tout	ADV	tout
définitivement	ADV	définitivement
,	PUN	,
misérables	ADJ	misérable
idées	NOM	idée
aperçoivent	VER:pres	apercevoir
des	PRP:det	du
mesure	NOM	mesure
eux	PRO:PER	eux
de	PRP	de
plus	ADV	plus
ils	PRO:PER	il
le	DET:ART	le
,	PUN	,
laminées	VER:pper	laminer
d'	PRP	de
les	DET:ART	le
à	PRP	à
autour	ADV	autour
,	PUN	,
est	VER:pres	être
cléments	ADJ	clément
poursuivant	VER:ppre	poursuivre
effet	NOM	effet
aiguës	ADJ	aiguë
un	DET:ART	un
l'	DET:ART	le
éducation	NOM	éducation
et	KON	et
la	DET:ART	le
le	DET:ART	le
que	KON	que
et	KON	et
.	SENT	.
sorts	NOM	sort
,	PUN	,
acière	VER:pres	aciérer
Esseintes	NAM	esseintes
elle	PRO:PER	elle
plus	ADV	plus
par	PRP	par
efforcera	VER:futu	efforcer
son	DET:POS	son
yeux	NOM	œil
et	KON	et
douleur	NOM	douleur
force	NOM	force
on	PRO:PER	on
,	PUN	,
d'	PRP	de
pour	KON	pour
s'	PRO:PER	se
leur	PRO:PER	lui
fait	NOM	fait
est	VER:pres	être
par	PRP	par
ouvrir	VER:infi	ouvrir
:	PUN	:
et	KON	et
de	PRP	de
qu'	PRO:REL	que
,	PUN	,
,	PUN	,
crever	VER:infi	crever
désirables	ADJ	désirable
des	PRP:det	du
plus	ADV	plus
,	PUN	,
s'	PRO:PER	se
plus	ADV	plus
immérités	ADJ	immérité
fait	NOM	fait
comme	KON	comme
plus	ADV	plus
Et	KON	et
<SEG>
Trois	NUM	trois
nerveux	ADJ	nerveux
-	PUN	-
Vienne	NAM	vienne
lecture	NOM	lecture
du	PRP:det	du
.	SENT	.
les	PRO:PER	la|le
de	PRP	de
eux	PRO:PER	eux
.	SENT	.
Depuis	ABR	depuis
plus	ADV	plus
de	PRP	de
équarrir	VER:infi	équarrir
,	PUN	,
castitatis	NOM	castitatis
charbonnaient	VER:impf	charbonner
diables	NOM	diable
,	PUN	,
d'	PRP	de
affiner	VER:infi	affiner
latin	ADJ	latin
Gondebald	NAM	gondebald
germes	NOM	germe
développera	VER:futu	développer
le	DET:ART	le
furieusement	ADV	furieusement
laude	ADJ	laude
le	DET:ART	le
et	KON	et
Chapitre	NOM	chapitre
consulta	VER:simp	consulter
matin	NOM	matin
heures	NOM	heure
règne	NOM	règne
,	PUN	,
et	KON	et
<EOS>	<EOS>	<EOS>
système	NOM	système
vieux	ADJ	vieux
<EOS>	<EOS>	<EOS>
et	KON	et
et	KON	et
Les	DET:ART	le
la	DET:ART	le
montre	NOM	montre
de	PRP	de
on	PRO:PER	on
.	SENT	.
métropolitain	ADJ	métropolitain
des	PRP:det	du
la	DET:ART	le
Il	PRO:PER	il
-	PUN	-
.	SENT	.
en	PRP	en
interrompue	VER:pper	interrompre
Avitus	NAM	avitus
,	PUN	,
du	PRP:det	du
morale	ADJ	moral
par	PRP	par
les	DET:ART	le
évêque	NOM	évêque
ses	DET:POS	son
dans	PRP	dans
pauvres	ADJ	pauvre
.	SENT	.
poème	NOM	poème
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
nuit	NOM	nuit
haine	NOM	haine
alluma	VER:simp	allumer
vivaces	ADJ	vivace
une	DET:ART	un
De	VER:simp	de
la	DET:ART	le
cigarette	NOM	cigarette
cette	PRO:DEM	ce
sous	PRP	sous
si	KON	si
,	PUN	,
écrit	VER:pres	écrire
souffrance	NOM	souffrance
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
replongea	VER:simp	replonger
sa	DET:POS	son
<EOS>	<EOS>	<EOS>
de	PRP	de
lampes	NOM	lampe
Il	PRO:PER	il
et	KON	et
7	NUM	@card@
par	PRP	par
rêveries	NOM	rêverie
remonta	VER:simp	remonter
intelligence	NOM	intelligence
<SEG>
comprendre	VER:infi	comprendre
se	PRO:PER	se
,	PUN	,
-	PUN	-
tapies	VER:pper	tapir
.	SENT	.
davantage	ADV	davantage
la	DET:ART	le
existence	NOM	existence
à	PRP	à
un	DET:ART	un
Langlois	NAM	langlois
ne	ADV	ne
esprit	NOM	esprit
,	PUN	,
,	PUN	,
sans	PRP	sans
revécut	VER:simp	revivre
mêmes	ADJ	même
le	DET:ART	le
cause	NOM	cause
son	DET:POS	son
souvenir	NOM	souvenir
mélancolique	ADJ	mélancolique
-même	ADJ	même
saturé	VER:pper	saturer
de	PRP	de
volumes	NOM	volume
ces	PRO:DEM	ce
ses	DET:POS	son
d'	PRP	de
consultait	VER:impf	consulter
son	DET:POS	son
son	DET:POS	son
apparente	ADJ	apparent
lui	PRO:PER	lui
Il	PRO:PER	il
il	PRO:PER	il
propre	ADJ	propre
agi	VER:pper	agir
de	PRP	de
qu'	PRO:REL	que
sur	PRP	sur
il	PRO:PER	il
solitude	NOM	solitude
art	NOM	art
se	PRO:PER	se
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
lisaient	VER:impf	lire|liser
sur	PRP	sur
;	PUN	;
refusait	VER:impf	refuser
était	VER:impf	être
,	PUN	,
pareil	ADJ	pareil
dans	PRP	dans
Il	PRO:PER	il
yeux	NOM	œil
en	PRO:PER	en
sembla	VER:simp	sembler
avait	VER:impf	avoir
nourrissait	VER:impf	nourrir
que	KON	que
d'	PRP	de
<EOS>	<EOS>	<EOS>
incapable	ADJ	incapable
absorber	VER:infi	absorber
où	PRO:REL	où
à	PRP	à
pendant	PRP	pendant
aux	PRP:det	au
,	PUN	,
cerveau	NOM	cerveau
de	PRP	de
,	PUN	,
,	PUN	,
maintenant	ADV	maintenant
bêtes	NOM	bête
hiver	NOM	hiver
trou	NOM	trou
Auguste	NAM	auguste
engourdies	VER:pper	engourdir
l'	DET:ART	le
avait	VER:impf	avoir
vivait	VER:impf	vivre
un	DET:ART	un
sa	DET:POS	son
littérature	NOM	littérature
.	SENT	.
;	PUN	;
il	PRO:PER	il
mot	NOM	mot
et	KON	et
substance	NOM	substance
évoqué	VER:pper	évoquer
toute	PRO:IND	tout
plus	ADV	plus
,	PUN	,
lui	PRO:PER	lui
<SEG>
courant	NOM	courant
ses	DET:POS	son
passivement	ADV	passivement
présent	ADJ	présent
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
qu'	KON	que
depuis	PRP	depuis
et	KON	et
,	PUN	,
soustraire	VER:infi	soustraire
défilé	NOM	défilé
de	PRP	de
Le	DET:ART	le
brisait	VER:impf	briser
narcotique	NOM	narcotique
barrage	NOM	barrage
même	ADV	même
,	PUN	,
abord	NOM	abord
hantée	VER:pper	hanter
annihilait	VER:impf	annihiler
tout	ADV	tout
.	SENT	.
de	PRP	de
s'	PRO:PER	se
brusquement	ADV	brusquement
le	DET:ART	le
amenait	VER:impf	amener
,	PUN	,
Après	PRP	après
d'	PRP	de
ainsi	KON	ainsi
le	DET:ART	le
avoir	VER:infi	avoir
l'	PRO:PER	la|le
de	PRP	de
sans	PRP	sans
,	PUN	,
