lamentable	ADJ	lamentable
trop	ADV	trop
,	PUN	,
aime	VER:pres	aimer
davantage	ADV	davantage
le	DET:ART	le
des	PRP:det	du
qu'	KON	que
nuit	NOM	nuit
lesquels	PRO:REL	lequel
que	PRO:REL	que
aimerais	VER:cond	aimer
Babillard	NAM	babillard
c'	PRO:DEM	ce
j'	PRO:PER	je
se	PRO:PER	se
avec	PRP	avec
tête	NOM	tête
.	SENT	.
d'	PRP	de
gens	NOM	gens
capitaine	NOM	capitaine
.	SENT	.
qu'	KON	que
souriant	VER:ppre	sourire
Et	KON	et
compagnons	NOM	compagnon
n'	ADV	ne
quelque	PRO:IND	quelque
,	PUN	,
que	KON	que
c'	PRO:DEM	ce
Bonne	ADJ	bon
toujours	ADV	toujours
cacher	VER:infi	cacher
en	PRP	en
quitté	VER:pper	quitter
dit	VER:pres	dire
ont	VER:pres	avoir
la	DET:ART	le
Ce	PRO:DEM	ce
C'	PRO:DEM	ce
est	VER:pres	être
parlât	VER:subi	parler
dire	VER:infi	dire
le	DET:ART	le
J'	PRO:PER	je
le	DET:ART	le
me	PRO:PER	me
,	PUN	,
<EOS>	<EOS>	<EOS>
,	PUN	,
il	PRO:PER	il
à	PRP	à
la	DET:ART	le
tente	NOM	tente
--	PUN	--
<EOS>	<EOS>	<EOS>
ils	PRO:PER	il
.	SENT	.
est	VER:pres	être
tout	ADV	tout
.	SENT	.
il	PRO:PER	il
guide	NOM	guide
,	PUN	,
ses	DET:POS	son
qui	PRO:REL	qui
chasseur	NOM	chasseur
--	PUN	--
hochant	VER:ppre	hocher
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
chose	NOM	chose
<EOS>	<EOS>	<EOS>
méfie	VER:pres	méfier
.	SENT	.
,	PUN	,
conversation	NOM	conversation
docteur	NOM	docteur
<EOS>	<EOS>	<EOS>
est	VER:pres	être
après	PRP	après
craignent	VER:pres	craindre
en	PRP	en
pas	ADV	pas
ennuyeuse	ADJ	ennuyeux
rejoignit	VER:simp	rejoindre
dans	PRP	dans
mieux	ADV	mieux
en	PRP	en
--	PUN	--
retira	VER:simp	retirer
--	PUN	--
fit	VER:simp	faire
sa	DET:POS	son
est	VER:pres	être
avoir	VER:infi	avoir
Le	DET:ART	le
,	PUN	,
le	DET:ART	le
<SEG>
de	PRP	de
charmantes	ADJ	charmant
<EOS>	<EOS>	<EOS>
.	SENT	.
tonnerre	NOM	tonnerre
se	PRO:PER	se
,	PUN	,
à	PRP	à
--	PUN	--
<EOS>	<EOS>	<EOS>
.	SENT	.
cela	PRO:DEM	cela
,	PUN	,
voyageurs	NOM	voyageur
levant	VER:ppre	lever
vivement	ADV	vivement
cigare	NOM	cigare
fumant	VER:ppre	fumer
La	DET:ART	le
le	DET:ART	le
précipitamment	ADV	précipitamment
eux	PRO:PER	eux
<EOS>	<EOS>	<EOS>
ces	PRO:DEM	ce
lointain	ADJ	lointain
à	PRP	à
les	DET:ART	le
rougeâtre	ADJ	rougeâtre
à	PRP	à
mit	VER:simp	mettre
entre	PRP	entre
la	DET:ART	le
magnifique	ADJ	magnifique
<EOS>	<EOS>	<EOS>
de	PRP	de
Luz	NAM	luz
,	PUN	,
d'	PRP	de
tente	NOM	tente
devant	PRP	devant
sourd	ADJ	sourd
nuit	NOM	nuit
grondements	NOM	grondement
voix	NOM	voix
entendre	VER:infi	entendre
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
Doña	NAM	doña
se	PRO:PER	se
les	DET:ART	le
<EOS>	<EOS>	<EOS>
Tout	ADV	tout
grandissant	VER:ppre	grandir
,	PUN	,
instant	NOM	instant
comme	KON	comme
chansons	NOM	chanson
l'	DET:ART	le
--	PUN	--
Qu'	PRO:REL	que
bruit	NOM	bruit
suaves	ADJ	suave
horizon	NOM	horizon
créoles	ADJ	créole
.	SENT	.
pleines	ADJ	plein
écria	VER:simp	écrier
en	PRP	en
,	PUN	,
était	VER:impf	être
mélodies	NOM	mélodie
parut	VER:simp	paraître
,	PUN	,
et	KON	et
et	KON	et
une	DET:ART	un
d'	PRP	de
instant	NOM	instant
en	PRP	en
général	ADJ	général
coup	NOM	coup
causaient	VER:impf	causer
en	PRP	en
chantait	VER:impf	chanter
un	DET:ART	un
.	SENT	.
à	PRP	à
.	SENT	.
lueur	NOM	lueur
basse	ADJ	bas
leur	DET:POS	leur
est	VER:pres	être
parler	VER:infi	parler
une	DET:ART	un
continu	ADJ	continu
réunis	VER:pper	réunir
?	SENT	?
fit	VER:simp	faire
un	DET:ART	un
<SEG>
brûle	VER:pres	brûler
signe	NOM	signe
À	PRP	à
après	PRP	après
Il	PRO:PER	il
le	DET:ART	le
.	SENT	.
la	DET:ART	le
d'	PRP	de
.	SENT	.
fallait	VER:impf	falloir
,	PUN	,
avoir	VER:infi	avoir
terrible	ADJ	terrible
échangé	VER:pper	échanger
Belhumeur	NAM	belhumeur
en	PRP	en
en	PRP	en
Un	NOM	un
la	DET:ART	le
profitant	VER:ppre	profiter
mystérieux	ADJ	mystérieux
branches	NOM	branche
cachés	VER:pper	cacher
camp	NOM	camp
et	KON	et
répondit	VER:simp	répondre
les	DET:ART	le
est	VER:pres	être
,	PUN	,
<EOS>	<EOS>	<EOS>
un	DET:ART	un
.	SENT	.
brûlé	VER:pper	brûler
se	PRO:PER	se
on	PRO:PER	on
vif	ADJ	vif
prairie	NOM	prairie
cette	PRO:DEM	ce
courir	VER:infi	courir
le	DET:ART	le
dans	PRP	dans
si	KON	si
<EOS>	<EOS>	<EOS>
chêne-liège	NOM	chêne-liège
.	SENT	.
plaine	NOM	plaine
le	DET:ART	le
fut	VER:simp	être
observaient	VER:impf	observer
C'	PRO:DEM	ce
milieu	NOM	milieu
le	DET:ART	le
Babillard	NAM	babillard
<EOS>	<EOS>	<EOS>
,	PUN	,
au	PRP:det	au
touffues	ADJ	touffu
des	PRP:det	du
<EOS>	<EOS>	<EOS>
glissa	VER:simp	glisser
dans	PRP	dans
du	PRP:det	du
V	NUM	v
ne	ADV	ne
Les	DET:ART	le
hâte	NOM	hâte
du	PRP:det	du
qui	PRO:REL	qui
fuir	VER:infi	fuir
,	PUN	,
toute	PRO:IND	tout
et	KON	et
tranquillement	ADV	tranquillement
Cœur-Loyal	NAM	cœur-loyal
l'	PRO:PER	la|le
tout	PRO:IND	tout
avec	PRP	avec
--	PUN	--
gambusinos	NOM	gambusinos
être	VER:infi	être
ballots	NOM	ballot
les	DET:ART	le
Le	DET:ART	le
disparut	VER:simp	disparaître
rumeur	NOM	rumeur
voulait	VER:impf	vouloir
si	KON	si
,	PUN	,
Comanches	NAM	comanches
annonce	NOM	annonce
Comanches	NAM	comanches
risque	NOM	risque
parmi	PRP	parmi
Babillard	NAM	babillard
paisiblement	ADV	paisiblement
des	PRP:det	du
.	SENT	.
faite	VER:pper	faire
désordre	NOM	désordre
<SEG>
.	SENT	.
,	PUN	,
couchés	VER:pper	coucher
manière	NOM	manière
accroupis	VER:pper	accroupir
observaient	VER:impf	observer
si	ADV	si
plupart	NOM	plupart
trouvaient	VER:impf	trouver
leurs	DET:POS	leur
moindres	ADJ	moindre
du	PRP:det	du
parés	VER:pper	parer
raie	NOM	raie
,	PUN	,
vigilance	NOM	vigilance
.	SENT	.
avec	PRP	avec
ennemis	NOM	ennemi
eux	PRO:PER	eux
nombre	NOM	nombre
cinabre	NOM	cinabre
robes	NOM	robe
et	KON	et
,	PUN	,
à	PRP	à
soupçonner	VER:infi	soupçonner
leurs	DET:POS	leur
une	DET:ART	un
de	PRP	de
des	PRP:det	du
plus	ADV	plus
<EOS>	<EOS>	<EOS>
avaient	VER:impf	avoir
d'	PRP	de
sur	PRP	sur
blanche	ADJ	blanc
la	DET:ART	le
autour	ADV	autour
de	PRP	de
Indiens	NOM	indien
variée	ADJ	varié
d'	PRP	de
la	DET:ART	le
fantastique	ADJ	fantastique
mouvements	NOM	mouvement
sauvages	ADJ	sauvage
La	DET:ART	le
entière	ADJ	entier
<EOS>	<EOS>	<EOS>
sur	PRP	sur
de	PRP	de
ou	KON	ou
figure	NOM	figure
leurs	DET:POS	leur
fait	NOM	fait
peints	VER:pper	peindre
ils	PRO:PER	il
la	DET:ART	le
sentinelles	NOM	sentinelle
près	ADV	près
tout	ADV	tout
mangeaient	VER:impf	manger
leurs	DET:POS	leur
autres	ADJ	autre
vingt-cinq	NUM	vingt-cinq
se	PRO:PER	se
toute	ADV	toute
peu	ADV	peu
fumaient	VER:impf	fumer
avec	PRP	avec
de	PRP	de
et	KON	et
près	ADV	près
étaient	VER:impf	être
ou	KON	ou
la	DET:ART	le
,	PUN	,
de	PRP	de
;	PUN	;
de	PRP	de
<EOS>	<EOS>	<EOS>
Loin	ADV	loin
à	PRP	à
<EOS>	<EOS>	<EOS>
bisons	NOM	bison
comptaient	VER:impf	compter
que	KON	que
Les	DET:ART	le
étaient	VER:impf	être
au	PRP:det	au
feux	NOM	feu
plus	ADV	plus
noirs	ADJ	noir
et	KON	et
la	DET:ART	le
longue	ADJ	longue
Ces	PRO:DEM	ce
.	SENT	.
insoucieusement	ADV	insoucieusement
<SEG>
qui	PRO:REL	qui
de	PRP	de
bras	NOM	bras
la	DET:ART	le
corps	NOM	corps
traînaient	VER:impf	traîner
nombre	NOM	nombre
flèches	NOM	flèche
,	PUN	,
leurs	DET:POS	leur
semblait	VER:impf	sembler
,	PUN	,
mocksens	NOM	mocksens
sur	PRP	sur
eux	PRO:PER	eux
bouclier	NOM	bouclier
<EOS>	<EOS>	<EOS>
leur	DET:POS	leur
et	KON	et
leur	DET:POS	leur
arc	NOM	arc
le	DET:ART	le
dos	NOM	dos
facile	ADJ	facile
avant	NOM	avant
poitrine	NOM	poitrine
Les	DET:ART	le
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
portaient	VER:impf	porter
l'	DET:ART	le
renommés	VER:pper	renommer
le	DET:ART	le
reconnaître	VER:infi	reconnaître
la	DET:ART	le
de	PRP	de
,	PUN	,
élite	NOM	élite
en	PRP	en
eux	PRO:PER	eux
à	PRP	à
tous	PRO:IND	tout
,	PUN	,
Tête-d'Aigle	NOM	tête-d'aigle
loup	NOM	loup
croisés	VER:pper	croiser
leurs	DET:POS	leur
arbre	NOM	arbre
Du	PRP:det	du
et	KON	et
reste	NOM	reste
oreille	NOM	oreille
était	VER:impf	être
guerriers	NOM	guerrier
.	SENT	.
terre	NOM	terre
,	PUN	,
derrière	PRP	derrière
joue	NOM	joue
il	PRO:PER	il
,	PUN	,
leur	DET:POS	leur
.	SENT	.
,	PUN	,
ils	PRO:PER	il
pas	NOM	pas
d'	PRP	de
dans	PRP	dans
un	DET:ART	un
contre	PRP	contre
À	PRP	à
prêter	VER:infi	prêter
mais	KON	mais
au	PRP:det	au
que	KON	que
d'	PRP	de
et	KON	et
quelques	PRO:IND	quelque
sur	PRP	sur
penché	VER:pper	pencher
des	PRP:det	du
.	SENT	.
près	ADV	près
attachées	VER:pper	attacher
fusil	NOM	fusil
par	PRP	par
leur	DET:POS	leur
il	PRO:PER	il
grand	ADJ	grand
chaque	PRO:IND	chaque
légèrement	ADV	légèrement
tenait	VER:impf	tenir
immobile	ADJ	immobile
,	PUN	,
de	PRP	de
,	PUN	,
queues	NOM	queue
tribu	NOM	tribu
<EOS>	<EOS>	<EOS>
étaient	VER:impf	être
<SEG>
pour	KON	pour
Contrairement	ADV	contrairement
toujours	ADV	toujours
les	DET:ART	le
,	PUN	,
à	PRP	à
sa	DET:POS	son
un	DET:ART	un
perceptibles	ADJ	perceptible
ses	DET:POS	son
nation	NOM	nation
,	PUN	,
Tête-d'Aigle	NOM	tête-d'aigle
Comanches	NOM	comanches
de	PRP	de
des	PRP:det	du
et	KON	et
plus	ADV	plus
ses	DET:POS	son
un	DET:ART	un
<EOS>	<EOS>	<EOS>
,	PUN	,
buste	NOM	buste
presque	ADV	presque
La	DET:ART	le
portait	VER:impf	porter
saillaient	VER:impf	sailler|saillir
laisser	VER:infi	laisser
.	SENT	.
rare	ADJ	rare
de	PRP	de
taille	NOM	taille
compagnons	NOM	compagnon
lesquels	PRO:REL	lequel
ans	NOM	an
les	DET:ART	le
ses	DET:POS	son
de	PRP	de
.	SENT	.
jeune	ADJ	jeune
avaient	VER:impf	avoir
<EOS>	<EOS>	<EOS>
au	PRP:det	au
dénotaient	VER:impf	dénoter
ne	ADV	ne
C'	PRO:DEM	ce
seul	ADJ	seul
six	NUM	six
couverture	NOM	couverture
était	VER:impf	être
vigueur	NOM	vigueur
.	SENT	.
,	PUN	,
atteignait	VER:impf	atteindre
des	PRP:det	du
une	DET:ART	un
à	PRP	à
et	KON	et
lui	PRO:PER	lui
autour	ADV	autour
,	PUN	,
gros	ADJ	gros
à	PRP	à
pieds	NOM	pied
adopté	VER:pper	adopter
conservé	VER:pper	conserver
le	DET:ART	le
reins	NOM	rein
Indien	NOM	indien
tout	ADV	tout
membres	NOM	membre
mais	KON	mais
manière	NOM	manière
il	PRO:PER	il
énormes	ADJ	énorme
<EOS>	<EOS>	<EOS>
,	PUN	,
nus	NOM	nu
,	PUN	,
homme	NOM	homme
il	PRO:PER	il
une	DET:ART	un
et	KON	et
qu'	ADV	qu'
vagues	ADJ	vague
mœurs	NOM	mœurs
avait	VER:impf	avoir
vingt-huit	NUM	vingt-huit
bras	NOM	bras
Osage	NAM	osage
des	PRP:det	du
muscles	NOM	muscle
attachée	VER:pper	attacher
bruits	NOM	bruit
sa	DET:POS	son
était	VER:impf	être
sur	PRP	sur
costume	NOM	costume
l'	PRO:PER	la|le
son	DET:POS	son
<SEG>
et	KON	et
ressemblance	NOM	ressemblance
d'	PRP	de
raie	NOM	raie
les	DET:ART	le
et	KON	et
scalper	VER:infi	scalper
peint	VER:pper	peindre
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
vifs	ADJ	vif
exception	NOM	exception
visage	NOM	visage
,	PUN	,
l'	DET:ART	le
un	DET:ART	un
son	DET:POS	son
sa	DET:POS	son
noirs	ADJ	noir
une	DET:ART	un
une	DET:ART	un
sur	PRP	sur
qui	PRO:REL	qui
de	PRP	de
noblesse	NOM	noblesse
plumes	NOM	plume
nez	NOM	nez
le	DET:ART	le
de	PRP	de
cimier	NOM	cimier
rasés	VER:pper	raser
l'	DET:ART	le
laquelle	PRO:REL	lequel
par-derrière	NOM	par-derrière
quatre	NUM	quatre
de	PRP	de
de	PRP	de
casque	NOM	casque
proie	NOM	proie
faisait	VER:impf	faire
fichée	VER:pper	ficher
était	VER:impf	être
et	KON	et
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
était	VER:impf	être
oiseau	NOM	oiseau
busqué	ADJ	busqué
à	PRP	à
du	PRP:det	du
tombait	VER:impf	tomber
d'	PRP	de
yeux	NOM	œil
grande	ADJ	grand
belle	ADJ	beau
.	SENT	.
cheveux	NOM	cheveu
avait	VER:impf	avoir
aigles	NOM	aigle
une	DET:ART	un
d'	PRP	de
son	DET:POS	son
de	PRP	de
peu	ADV	peu
tête	NOM	tête
qui	PRO:REL	qui
mèche	NOM	mèche
milieu	NOM	milieu
dans	PRP	dans
d'	PRP	de
à	PRP	à
une	DET:ART	un
bouche	NOM	bouche
rapprochés	VER:pper	rapprocher
de	PRP	de
donnaient	VER:impf	donner
expression	NOM	expression
.	SENT	.
Il	PRO:PER	il
avait	VER:impf	avoir
le	DET:ART	le
ses	DET:POS	son
effet	NOM	effet
lointaine	ADJ	lointain
l'	DET:ART	le
touffe	NOM	touffe
lui	PRO:PER	lui
de	PRP	de
un	DET:ART	un
la	DET:ART	le
,	PUN	,
,	PUN	,
couleurs	NOM	couleur
longue	ADJ	longue
avec	PRP	avec
visage	NOM	visage
et	KON	et
remplie	VER:pper	remplir
un	DET:ART	un
<SEG>
guerre	NOM	guerre
de	PRP	de
ses	DET:POS	son
étaient	VER:impf	être
non	ADV	non
Des	PRP:det	du
,	PUN	,
par	PRP	par
des	PRP:det	du
cela	PRO:DEM	cela
différentes	ADJ	différent
de	PRP	de
noir	ADJ	noir
la	DET:ART	le
rouge	ADJ	rouge
genoux	NOM	genou
auraient	VER:cond	avoir
de	PRP	de
poitrine	NOM	poitrine
.	SENT	.
Heureusement	ADV	heureusement
les	DET:ART	le
eux	PRO:PER	eux
sans	PRP	sans
sur	PRP	sur
n'	ADV	ne
talons	NOM	talon
tannée	VER:pper	tanner
,	PUN	,
du	PRP:det	du
ils	PRO:PER	il
de	PRP	de
Indiens	NOM	indien
depuis	PRP	depuis
découverts	VER:pper	découvrir
attachées	VER:pper	attacher
et	KON	et
jusqu'	PRP	jusque
les	DET:ART	le
être	VER:infi	être
sa	DET:POS	son
camp	NOM	camp
à	PRP	à
nombreuses	ADJ	nombreux
nue	VER:pres	nuer
montaient	VER:impf	monter
et	KON	et
chiens	NOM	chien
sans	PRP	sans
en	PRP	en
approcher	VER:infi	approcher
pas	ADV	pas
éventés	VER:pper	éventer
loup	NOM	loup
les	DET:ART	le
étaient	VER:impf	être
s'	PRO:PER	se
,	PUN	,
pour	KON	pour
,	PUN	,
chasseurs	NOM	chasseur
longtemps	ADV	longtemps
avaient	VER:impf	avoir
,	PUN	,
pu	VER:pper	pouvoir
sentier	NOM	sentier
et	KON	et
au-dessus	ADV	au-dessus
ennemis	NOM	ennemi
mocksens	NOM	mocksens
dessinées	VER:pper	dessiner
avec	PRP	avec
<EOS>	<EOS>	<EOS>
n'	ADV	ne
lui	PRO:PER	lui
peau	NOM	peau
faites	VER:pres	faire
daim	NOM	daim
en	PRP	en
ainsi	ADV	ainsi
bleu	ADJ	bleu
<EOS>	<EOS>	<EOS>
et	KON	et
,	PUN	,
le	DET:ART	le
bleu	ADJ	bleu
sur	PRP	sur
,	PUN	,
été	VER:pper	être
blessures	NOM	blessure
de	PRP	de
auraient	VER:cond	avoir
.	SENT	.
.	SENT	.
lui	PRO:PER	lui
ses	DET:POS	son
blanc	ADJ	blanc
étaient	VER:impf	être
à	PRP	à
queues	NOM	queue
<SEG>
d'	PRP	de
leva	VER:simp	lever
silencieusement	ADV	silencieusement
droite	ADJ	droit
.	SENT	.
murmura	VER:simp	murmurer
mettre	VER:infi	mettre
Cœur-Loyal	NAM	cœur-loyal
?	SENT	?
sommes	VER:pres	sommer|être
--	PUN	--
main	NOM	main
narines	NOM	narine
branche	NOM	branche
Que	KON	que
de	PRP	de
du	PRP:det	du
l'	DET:ART	le
arbre	NOM	arbre
silence	NOM	silence
,	PUN	,
branche	NOM	branche
à	PRP	à
voix	NOM	voix
<EOS>	<EOS>	<EOS>
--	PUN	--
.	SENT	.
répondit	VER:simp	répondre
une	DET:ART	un
arbre	NOM	arbre
camp	NOM	camp
pied	NOM	pied
<EOS>	<EOS>	<EOS>
si	ADV	si
Agir	VER:infi	agir
ses	DET:POS	son
la	DET:ART	le
--	PUN	--
.	SENT	.
machinalement	ADV	machinalement
à	PRP	à
,	PUN	,
étincelait	VER:impf	étinceler
chef	NOM	chef
,	PUN	,
laconiquement	ADV	laconiquement
alors	KON	alors
statue	NOM	statue
Tous	PRO:IND	tout
immobilité	NOM	immobilité
se	PRO:PER	se
trappeur	NOM	trappeur
glissèrent	VER:simp	glisser
pour	PRP	pour
au	PRP:det	au
d'	PRP	de
deux	NUM	deux
son	DET:POS	son
entendit	VER:simp	entendre
,	PUN	,
ses	DET:POS	son
juste	ADJ	juste
compagnon	NOM	compagnon
basse	ADJ	bas
en	PRP	en
terre	NOM	terre
<EOS>	<EOS>	<EOS>
de	PRP	de
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
côté	NOM	côté
l'	PRO:PER	la|le
guerriers	NOM	guerrier
sans	PRP	sans
comme	KON	comme
,	PUN	,
œil	NOM	œil
<EOS>	<EOS>	<EOS>
,	PUN	,
dit	VER:pres	dire
faire	VER:infi	faire
Nous	PRO:PER	nous
jusqu'	PRP	jusque
à	PRP	à
Belhumeur	NOM	belhumeur
il	PRO:PER	il
éventés	VER:pper	éventer
Malgré	PRP	malgré
son	DET:POS	son
opposé	VER:pper	opposer
en	PRP	en
,	PUN	,
du	PRP:det	du
peine	NOM	peine
.	SENT	.
le	DET:ART	le
imposer	VER:infi	imposer
gonflaient	VER:impf	gonfler
que	KON	que
<EOS>	<EOS>	<EOS>
<SEG>
deviné	VER:pper	deviner
en	PRP	en
avec	PRP	avec
descendit	VER:simp	descendre
il	PRO:PER	il
entravés	VER:pper	entraver
droit	NOM	droit
Les	DET:ART	le
levèrent	VER:simp	lever
des	PRP:det	du
lançant	VER:ppre	lancer
fouets	NOM	fouet
,	PUN	,
<EOS>	<EOS>	<EOS>
les	DET:ART	le
Tête-d'Aigle	NOM	tête-d'aigle
excités	VER:pper	exciter
se	PRO:PER	se
Belhumeur	NAM	belhumeur
de	PRP	de
comme	KON	comme
dans	PRP	dans
,	PUN	,
directions	NOM	direction
grands	ADJ	grand
l'	DET:ART	le
qui	PRO:REL	qui
se	PRO:PER	se
au-dessus	ADV	au-dessus
était	VER:impf	être
seul	ADJ	seul
précipitèrent	VER:simp	précipiter
les	PRO:PER	la|le
recherche	NOM	recherche
s'	PRO:PER	se
s'	PRO:PER	se
l'	DET:ART	le
paissaient	VER:impf	paître
doucement	ADV	doucement
eux	PRO:PER	eux
de	PRP	de
cris	NOM	cri
en	PRO:PER	en
,	PUN	,
des	PRP:det	du
ennemis	NOM	ennemi
tenaient	VER:impf	tenir
La	DET:ART	le
ses	DET:POS	son
chevaux	NOM	cheval
Indiens	NOM	indien
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
par	PRP	par
.	SENT	.
des	PRP:det	du
.	SENT	.
désordre	NOM	désordre
vers	PRP	vers
où	PRO:REL	où
s'	PRO:PER	se
endroit	NOM	endroit
où	PRO:REL	où
et	KON	et
les	DET:ART	le
de	PRP	de
chevaux	NOM	cheval
<EOS>	<EOS>	<EOS>
dirigé	VER:pper	diriger
leurs	DET:POS	leur
embuscade	NOM	embuscade
la	DET:ART	le
les	DET:ART	le
coups	NOM	coup
longes	NOM	longe
.	SENT	.
et	KON	et
en	PRP	en
chasseurs	NOM	chasseur
,	PUN	,
se	PRO:PER	se
de	PRP	de
chevaux	NOM	cheval
coururent	VER:simp	courir
,	PUN	,
et	KON	et
en	PRP	en
à	PRP	à
retenaient	VER:impf	retenir
ruades	NOM	ruade
coupa	VER:simp	couper
Alors	ADV	alors
.	SENT	.
les	DET:ART	le
toutes	PRO:IND	tout
avait	VER:impf	avoir
endroit	NOM	endroit
hennissant	VER:ppre	hennir
les	DET:ART	le
Comanches	NAM	comanches
<SEG>
à	PRP	à
cris	NOM	cri
le	DET:ART	le
présence	NOM	présence
,	PUN	,
chevaux	NOM	cheval
le	DET:ART	le
dont	PRO:REL	dont
mieux	ADV	mieux
trouvait	VER:impf	trouver
derrière	PRP	derrière
dédaignant	VER:ppre	dédaigner
laisser	VER:infi	laisser
éteignaient	VER:impf	éteindre
un	DET:ART	un
se	PRO:PER	se
les	DET:ART	le
favorable	ADJ	favorable
l'	DET:ART	le
surveillant	VER:ppre	surveiller
lui	PRO:PER	lui
ne	ADV	ne
deux	NUM	deux
occasion	NOM	occasion
les	DET:ART	le
de	PRP	de
<EOS>	<EOS>	<EOS>
le	DET:ART	le
.	SENT	.
énorme	ADJ	énorme
Les	DET:ART	le
les	DET:ART	le
de	PRP	de
désirables	ADJ	désirable
en	PRP	en
tourner	VER:infi	tourner
son	DET:POS	son
garanties	NOM	garantie
<EOS>	<EOS>	<EOS>
des	PRP:det	du
ils	PRO:PER	il
possible	ADJ	possible
.	SENT	.
reculaient	VER:impf	reculer
dans	PRP	dans
leurs	DET:POS	leur
qui	PRO:REL	qui
chef	NOM	chef
.	SENT	.
,	PUN	,
arbre	NOM	arbre
paraissant	VER:ppre	paraître
la	DET:ART	le
environs	NOM	environ|environs
se	PRO:PER	se
à	PRP	à
<EOS>	<EOS>	<EOS>
de	PRP	de
;	PUN	;
poursuite	NOM	poursuite
fusil	NOM	fusil
s'	PRO:PER	se
pied	NOM	pied
de	PRP	de
se	PRO:PER	se
son	DET:POS	son
,	PUN	,
offrait	VER:impf	offrir
pas	ADV	pas
et	KON	et
sur	PRP	sur
de	PRP	de
seul	ADJ	seul
de	PRP	de
pied	NOM	pied
Arrivé	VER:pper	arriver
s'	PRO:PER	se
,	PUN	,
lui	PRO:PER	lui
trouvaient	VER:impf	trouver
abritant	VER:ppre	abriter
sûreté	NOM	sûreté
se	PRO:PER	se
chasseurs	NOM	chasseur
à	PRP	à
passage	NOM	passage
toutes	PRO:IND	tout
Le	DET:ART	le
lointain	NOM	lointain
ennemis	NOM	ennemi
Les	DET:ART	le
Indiens	NOM	indien
acharnaient	VER:impf	acharner
il	PRO:PER	il
arbres	NOM	arbre
<EOS>	<EOS>	<EOS>
tronc	NOM	tronc
.	SENT	.
afin	KON	afin
servir	VER:infi	servir
<SEG>
son	DET:POS	son
balle	NOM	balle
chef	NOM	chef
sa	DET:POS	son
flèche	NOM	flèche
-même	ADJ	même
<EOS>	<EOS>	<EOS>
un	DET:ART	un
,	PUN	,
faire	VER:infi	faire
une	DET:ART	un
Peau-Rouge	NOM	peau-rouge
Cœur-Loyal	NAM	cœur-loyal
Les	DET:ART	le
partit	VER:simp	partir
rage	NOM	rage
de	PRP	de
.	SENT	.
dit	VER:pres	dire
sol	NOM	sol
tomba	VER:simp	tomber
sur	PRP	sur
ou	KON	ou
mouvement	NOM	mouvement
rugissement	NOM	rugissement
deux	NUM	deux
,	PUN	,
siffla	VER:simp	siffler
fracassé	VER:pper	fracasser
peu	ADV	peu
et	KON	et
un	DET:ART	un
pas	ADV	pas
de	PRP	de
geste	NOM	geste
sans	PRP	sans
la	DET:ART	le
chasseurs	NOM	chasseur
,	PUN	,
geste	NOM	geste
<EOS>	<EOS>	<EOS>
,	PUN	,
le	DET:ART	le
sur	PRP	sur
un	DET:ART	un
Il	PRO:PER	il
il	PRO:PER	il
put	VER:simp	pouvoir
en	PRP	en
bras	NOM	bras
fusil	NOM	fusil
Mais	KON	mais
épaula	VER:simp	épauler
coup	NOM	coup
êtes	VER:pres	être
le	DET:ART	le
prudence	NOM	prudence
poussant	VER:ppre	pousser
le	DET:ART	le
un	DET:ART	un
,	PUN	,
;	PUN	;
.	SENT	.
et	KON	et
fussent	VER:subi	être
étaient	VER:impf	être
ajusta	VER:simp	ajuster
lui	PRO:PER	lui
son	DET:POS	son
lui	PRO:PER	lui
le	DET:ART	le
Cœur-Loyal	NAM	cœur-loyal
se	PRO:PER	se
bondit	VER:pres	bondir
Pas	ADV	pas
ce	PRO:DEM	ce
sur	PRP	sur
que	ADV	que
près	ADV	près
le	DET:ART	le
le	DET:ART	le
lui	PRO:PER	lui
déjà	ADV	déjà
<EOS>	<EOS>	<EOS>
.	SENT	.
quelles	PRO:REL	quel
avait	VER:impf	avoir
ne	ADV	ne
arc	NOM	arc
adresse	NOM	adresse
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
son	DET:POS	son
,	PUN	,
vous	PRO:PER	vous
,	PUN	,
mort	VER:pper	mourir
découvrir	VER:infi	découvrir
!	SENT	!
<SEG>
chasseur	NOM	chasseur
pouvais	VER:impf	pouvoir
,	PUN	,
vie	NOM	vie
ne	ADV	ne
ne	ADV	ne
vous	PRO:PER	vous
Je	PRO:PER	je
il	PRO:PER	il
la	DET:ART	le
trappes	NOM	trappe
voulu	VER:pper	vouloir
pas	ADV	pas
sinon	KON	sinon
pas	ADV	pas
,	PUN	,
resta	VER:simp	rester
chef	NOM	chef
le	DET:ART	le
que	KON	que
seconde	NUM	second
orgueil	NOM	orgueil
Indien	NOM	indien
sa	DET:POS	son
,	PUN	,
surtout	ADV	surtout
ne	ADV	ne
sur	PRP	sur
est	VER:pres	être
chef	NOM	chef
je	PRO:PER	je
