PARTIE	NOM	partie
dans	PRP	dans
outre	ADV	outre
ces	PRO:DEM	ce
pour	PRP	pour
a	VER:pres	avoir
<EOS>	<EOS>	<EOS>
narwal	NOM	narwal
.	SENT	.
hallebarde	NOM	hallebarde
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
,	PUN	,
<SEG>
«	PUN:cit	«
mètres	NOM	mètre
animal	NOM	animal
centimètres	NOM	centimètre
supposez	VER:pres	supposer
Le	DET:ART	le
l'	DET:ART	le
plus	ADV	plus
la	DET:ART	le
choc	NOM	choc
.	SENT	.
fois	NOM	fois
,	PUN	,
large	ADJ	large
vingt	NUM	vingt
<EOS>	<EOS>	<EOS>
pour	PRP	pour
avec	PRP	avec
,	PUN	,
informations	NOM	information
dix	NUM	dix
deux	NUM	deux
tonneau	NOM	tonneau
quarante-huit	NUM	quarante-huit
de	PRP	de
Donc	NAM	donc
et	KON	et
,	PUN	,
ces	PRO:DEM	ce
plus	ADV	plus
de	PRP	de
de	PRP	de
arme	NOM	arme
défenses	NOM	défense
centimètres	NOM	centimètre
rapidité	NOM	rapidité
sa	DET:POS	son
milles	NOM	mille
,	PUN	,
!	SENT	!
<EOS>	<EOS>	<EOS>
et	KON	et
.	SENT	.
masse	NOM	masse
la	DET:ART	le
l'	DET:ART	le
demandée	VER:pper	demander
heure	NOM	heure
,	PUN	,
Faculté	NOM	faculté
!	SENT	!
jusqu'	PRP	jusque
une	DET:ART	un
multipliez	VER:pres	multiplier
catastrophe	NOM	catastrophe
<EOS>	<EOS>	<EOS>
obtenez	VER:pres	obtenir
vingt-cinq	NUM	vingt-cinq
plus	ADV	plus
à	PRP	à
sa	DET:POS	son
Eh	NOM	eh
dix	NUM	dix
bien	ADJ	bien
<EOS>	<EOS>	<EOS>
un	DET:ART	un
longue	ADJ	longue
j'	PRO:PER	je
à	PRP	à
base	NOM	base
possède	VER:pres	posséder
un	DET:ART	un
de	PRP	de
vitesse	NOM	vitesse
de	PRP	de
médecine	NOM	médecine
,	PUN	,
fois	NOM	fois
une	DET:ART	un
capable	ADJ	capable
à	PRP	à
opinerais	VER:cond	opiner
amples	ADJ	ample
sa	DET:POS	son
produire	VER:infi	produire
Paris	NAM	paris
et	KON	et
,	PUN	,
de	PRP	de
«	PUN:cit	«
de	PRP	de
vous	PRO:PER	vous
puissant	ADJ	puissant
de	PRP	de
musée	NOM	musée
l'	DET:ART	le
par	PRP	par
lancez-le	NOM	lancez-le
forte	ADJ	fort
une	DET:ART	un
<SEG>
mer	NOM	mer
rams	NOM	ram|rams
de	PRP	de
comme	KON	comme
puissance	NOM	puissance
plus	ADV	plus
une	DET:ART	un
qu'	KON	que
expliquerait	VER:cond	expliquer
qui	PRO:REL	qui
,	PUN	,
en	PRP	en
senti	ADJ	senti
part	NOM	part
les	DET:ART	le
»	PUN:cit	»
a	VER:pres	avoir
mais	KON	mais
à	PRP	à
fois	NOM	fois
s'	PRO:PER	se
d'	PRP	de
ce	PRO:DEM	ce
,	PUN	,
,	PUN	,
Ainsi	ADJ	ainsi
frégates	NOM	frégate
n'	ADV	ne
y	PRO:PER	y
lâcheté	NOM	lâcheté
la	DET:ART	le
il	PRO:PER	il
étaient	VER:impf	être
de	PRP	de
rien	ADV	rien
,	PUN	,
dépit	NOM	dépit
cuirassées	VER:pper	cuirasser
«	PUN:cit	«
ma	DET:POS	mon
!	SENT	!
la	DET:ART	le
entrevu	VER:pper	entrevoir
guerre	NOM	guerre
de	PRP	de
,	PUN	,
colossales	ADJ	colossal
mais	KON	mais
éperon	NOM	éperon
masse	NOM	masse
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
dont	PRO:REL	dont
possible	ADJ	possible
«	PUN:cit	«
;	PUN	;
,	PUN	,
inexplicable	ADJ	inexplicable
Ces	NAM	ces
,	PUN	,
une	DET:ART	un
aurait	VER:cond	avoir
.	SENT	.
ce	PRO:DEM	ce
elle	PRO:PER	elle
»	PUN:cit	»
mots	NOM	mot
<EOS>	<EOS>	<EOS>
ait	VER:subp	avoir
et	KON	et
est	VER:pres	être
de	PRP	de
,	PUN	,
et	KON	et
la	DET:ART	le
non	ADV	non
un	DET:ART	un
vu	VER:pper	voir
d'	PRP	de
à	PRP	à
,	PUN	,
phénomène	NOM	phénomène
qu'	PRO:REL	que
les	DET:ART	le
ou	KON	ou
licorne	NOM	licorne
--	PUN	--
on	PRO:PER	on
derniers	ADJ	dernier
armée	VER:pper	armer
--	PUN	--
encore	ADV	encore
motrice	ADJ	moteur|motrice
véritable	ADJ	véritable
,	PUN	,
moins	ADV	moins
ressenti	ADJ	ressenti
dimensions	NOM	dimension
de	PRP	de
hallebarde	NOM	hallebarde
<SEG>
.	SENT	.
chaudement	ADV	chaudement
certain	PRO:IND	certain
discuté	VER:pper	discuter
voulais	VER:impf	vouloir
La	DET:ART	le
dignité	NOM	dignité
ils	PRO:PER	il
admettais	VER:impf	admettre
article	NOM	article
humain	ADJ	humain
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
.	SENT	.
un	DET:ART	un
ailleurs	ADV	ailleurs
d'	PRP	de
échappatoire	NOM	échappatoire
<EOS>	<EOS>	<EOS>
valut	VER:simp	valoir
existence	NOM	existence
.	SENT	.
,	PUN	,
solution	NOM	solution
à	PRP	à
ne	ADV	ne
bien	ADV	bien
rallia	VER:simp	rallier
Américains	NAM	américains
,	PUN	,
Mon	DET:POS	mon
se	PRO:PER	se
une	DET:ART	un
qui	PRO:REL	qui
.	SENT	.
couvrir	VER:infi	couvrir
,	PUN	,
ma	DET:POS	mon
»	PUN:cit	»
imagination	NOM	imagination
du	PRP:det	du
rire	VER:infi	rire
,	PUN	,
il	PRO:PER	il
retentissement	NOM	retentissement
Il	PRO:PER	il
aux	PRP:det	au
«	PUN:cit	«
pas	ADV	pas
point	NOM	point
et	KON	et
réservais	VER:impf	réserver
fond	NOM	fond
<EOS>	<EOS>	<EOS>
rient	VER:pres	rire
à	PRP	à
Je	PRO:PER	je
de	PRP	de
plaît	VER:pres	plaire
de	PRP	de
.	SENT	.
trop	ADV	trop
laissait	VER:impf	laisser
.	SENT	.
nombre	NOM	nombre
,	PUN	,
qu'	PRO:REL	que
prêter	VER:infi	prêter
lui	PRO:PER	lui
j'	PRO:PER	je
<EOS>	<EOS>	<EOS>
à	PRP	à
ces	PRO:DEM	ce
rient	VER:pres	rire
un	DET:ART	un
,	PUN	,
à	PRP	à
partisans	NOM	partisan
me	PRO:PER	me
jusqu'	PRP	jusque
,	PUN	,
quand	KON	quand
un	DET:ART	un
Au	PRP:det	au
l'	DET:ART	le
ce	PRO:DEM	ce
esprit	NOM	esprit
je	PRO:PER	je
certain	PRO:IND	certain
libre	ADJ	libre
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
carrière	NOM	carrière
proposait	VER:impf	proposer
professeur	NOM	professeur
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
fut	VER:simp	être
grand	ADJ	grand
monstre	NOM	monstre
<SEG>
<EOS>	<EOS>	<EOS>
d'	PRP	de
connues	VER:pper	connaître
mètres	NOM	mètre
--	PUN	--
meilleur	ADJ	meilleur
que	PRO:REL	que
seraient	VER:cond	être
Or	KON	or
une	DET:ART	un
et	KON	et
rhinocéros	NOM	rhinocéros
de	PRP	de
liquides	ADJ	liquide
deux	NUM	deux
seul	ADJ	seul
mollusques	NOM	mollusque
crabes	NOM	crabe
recèlent	VER:pres	receler|recéler
,	PUN	,
mer	NOM	mer
géants	NOM	géant
effrayants	ADJ	effrayant
produire	VER:infi	produire
ces	PRO:DEM	ce
,	PUN	,
leur	DET:POS	leur
les	DET:ART	le
milieu	NOM	milieu
les	DET:ART	le
.	SENT	.
.	SENT	.
crustacés	NOM	crustacé
des	PRP:det	du
<EOS>	<EOS>	<EOS>
développer	VER:infi	développer
<EOS>	<EOS>	<EOS>
le	DET:ART	le
ne	ADV	ne
des	PRP:det	du
<EOS>	<EOS>	<EOS>
que	ADV	que
de	PRP	de
êtres	NOM	être|êtres
,	PUN	,
d'	PRP	de
,	PUN	,
tonnes	NOM	tonne
masses	NOM	masse
ou	KON	ou
contempler	VER:infi	contempler
?	SENT	?
grandioses	ADJ	grandiose
nains	NOM	nain
terrestres	ADJ	terrestre
espèces	NOM	espèce
est	VER:pres	être
mammifères	NOM	mammifère
animaux	NOM	animal
-elles	PRO:PER	elle
cent	NUM	cent
Autrefois	ADV	autrefois
les	DET:ART	le
Les	DET:ART	le
se	PRO:PER	se
précisément	ADV	précisément
où	PRO:REL	où
transportent	VER:pres	transporter
,	PUN	,
incomparable	ADJ	incomparable
pesant	VER:ppre	peser
Pourquoi	ADV	pourquoi
taille	NOM	taille
puissent	VER:subp	pouvoir
non	ADV	non
homards	NOM	homard
des	PRP:det	du
des	PRP:det	du
près	ADV	près
ou	KON	ou
surnaturels	ADJ	surnaturel
sont	VER:pres	être
cents	NOM	cent
à	PRP	à
véhicule	NOM	véhicule
la	DET:ART	le
éléphants	NOM	éléphant
des	PRP:det	du
peut-être	ADV	peut-être
plus	ADV	plus
,	PUN	,
,	PUN	,
grandes	ADJ	grand
!	SENT	!
et	KON	et
conceptions	NOM	conception
se	PRO:PER	se
desquels	PRO:REL	duquel
,	PUN	,
tels	PRO:DEM	tel
<SEG>
temps	NOM	temps
incessamment	ADV	incessamment
cacherait-elle	VER:pres	cacherait-elle
contemporains	NOM	contemporain
ses	DET:POS	son
elle	PRO:PER	elle
d'	PRP	de
moule	NOM	moule
les	DET:ART	le
que	KON	que
,	PUN	,
modifie	VER:pres	modifier
qui	PRO:REL	qui
époques	NOM	époque
échantillons	NOM	échantillon
.	SENT	.
quadrumanes	NOM	quadrumane
la	DET:ART	le
<EOS>	<EOS>	<EOS>
mer	NOM	mer
dans	PRP	dans
aurait-elle	VER:cond	aurait-elle
ignorées	ADJ	ignoré
que	KON	que
sein	NOM	sein
avait	VER:impf	avoir
.	SENT	.
les	DET:ART	le
gabarits	NOM	gabarit
a	VER:pres	avoir
se	PRO:PER	se
oiseaux	NOM	oiseau
des	PRP:det	du
profondeurs	NOM	profondeur
Pourquoi	ADV	pourquoi
dans	PRP	dans
sur	PRP	sur
les	DET:ART	le
Créateur	NOM	créateur
ces	PRO:DEM	ce
les	PRO:PER	la|le
peu	ADV	peu
vastes	ADJ	vaste
noyau	NOM	noyau
espèces	NOM	espèce
ne	ADV	ne
variétés	NOM	variété
ne	ADV	ne
géologiques	ADJ	géologique
colossal	ADJ	colossal
la	DET:ART	le
,	PUN	,
quadrupèdes	NOM	quadrupède
les	DET:ART	le
pas	ADV	pas
autre	ADJ	autre
,	PUN	,
<EOS>	<EOS>	<EOS>
gigantesques	ADJ	gigantesque
vie	NOM	vie
Le	DET:ART	le
de	PRP	de
ces	PRO:DEM	ce
reptiles	NOM	reptile
alors	ADV	alors
Pourquoi	ADV	pourquoi
de	PRP	de
<EOS>	<EOS>	<EOS>
gardé	VER:pper	garder
presque	ADV	presque
le	DET:ART	le
animaux	NOM	animal
à	PRP	à
,	PUN	,
,	PUN	,
,	PUN	,
n'	ADV	ne
le	DET:ART	le
terrestre	ADJ	terrestre
?	SENT	?
jetés	VER:pper	jeter
son	DET:POS	son
change	VER:pres	changer
peu	ADV	peu
dernières	ADJ	dernier
réduit	VER:pper	réduire
construits	VER:pper	construire
un	DET:ART	un
des	PRP:det	du
,	PUN	,
jamais	ADV	jamais
âge	NOM	âge
,	PUN	,
un	DET:ART	un
,	PUN	,
terrestres	ADJ	terrestre
étaient	VER:impf	être
dans	PRP	dans
les	DET:ART	le
pas	ADV	pas
<SEG>
prodigieux	ADJ	prodigieux
là	ADV	là
moi	PRO:PER	moi
fit	VER:simp	faire
et	KON	et
des	PRP:det	du
siècles	NOM	siècle
à	PRP	à
des	PRP:det	du
<EOS>	<EOS>	<EOS>
n'	ADV	ne
opinion	NOM	opinion
un	DET:ART	un
siècles	NOM	siècle
temps	NOM	temps
plus	ADV	plus
de	PRP	de
un	DET:ART	un
nature	NOM	nature
fabuleux	ADJ	fabuleux
phénomène	NOM	phénomène
millénaires	NOM	millénaire
sont	VER:pres	être
que	KON	que
ne	ADV	ne
réalités	NOM	réalité
ne	ADV	ne
laisse	VER:pres	laisser
dont	PRO:REL	dont
serpents	NOM	serpent
a	VER:pres	avoir
chimères	NOM	chimère
?	SENT	?
public	NOM	public
du	PRP:det	du
en	PRP	en
les	DET:ART	le
titanesques	ADJ	titanesque
l'	DET:ART	le
alors	ADV	alors
Mais	KON	mais
qu'	KON	que
à	PRP	à
le	DET:ART	le
<EOS>	<EOS>	<EOS>
le	DET:ART	le
commun	NOM	commun
la	DET:ART	le
de	PRP	de
être	NOM	être
.	SENT	.
virent	VER:pres	virer
sans	PRP	sans
ces	PRO:DEM	ce
qu'	KON	que
sur	PRP	sur
,	PUN	,
!	SENT	!
l'	DET:ART	le
le	PRO:PER	le
mer	NOM	mer
répète	VER:pres	répéter
les	DET:ART	le
terribles	ADJ	terrible
pour	PRP	pour
des	PRP:det	du
.	SENT	.
appartient	VER:pres	appartenir
m'	PRO:PER	me
qui	PRO:REL	qui
rien	ADV	rien
rêveries	NOM	rêverie
,	PUN	,
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
me	PRO:PER	me
les	DET:ART	le
et	KON	et
d'	PRP	de
Mais	KON	mais
entretenir	VER:infi	entretenir
se	PRO:PER	se
les	DET:ART	le
Trêve	NOM	trêve
admit	VER:simp	admettre
conteste	NOM	conteste
avec	PRP	avec
entraîner	VER:infi	entraîner
années	NOM	année
si	KON	si
d'	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
existence	NOM	existence
changées	VER:pper	changer
uns	NOM	un
avait	VER:impf	avoir
Je	PRO:PER	je
il	PRO:PER	il
,	PUN	,
<SEG>
<EOS>	<EOS>	<EOS>
principalement	ADV	principalement
de	PRP	de
,	PUN	,
assurances	NOM	assurance
la	DET:ART	le
ce	PRO:DEM	ce
furent	VER:simp	être
avis	NOM	avis
les	DET:ART	le
Shipping	NAM	shipping
furent	VER:simp	être
le	DET:ART	le
de	PRP	de
,	PUN	,
d'	PRP	de
les	DET:ART	le
,	PUN	,
de	PRP	de
à	PRP	à
redoutable	ADJ	redoutable
,	PUN	,
résoudre	VER:infi	résoudre
Angleterre	NAM	angleterre
point	NOM	point
opinion	NOM	opinion
d'	PRP	de
rassurer	VER:infi	rassurer
taux	NOM	tau|taux
maritime	ADJ	maritime
industriels	ADJ	industriel
Océan	NAM	océan
toutes	PRO:IND	tout
<EOS>	<EOS>	<EOS>
question	NOM	question
Gazette	NAM	gazette
traitèrent	VER:simp	traiter
commerciaux	ADJ	commercial
à	PRP	à
l'	DET:ART	le
point	NOM	point
aux	PRP:det	au
scientifique	ADJ	scientifique
positifs	ADJ	positif
autres	ADJ	autre
d'	PRP	de
de	PRP	de
afin	KON	afin
,	PUN	,
et	KON	et
primes	NOM	prime
unanimes	ADJ	unanime
purger	VER:infi	purger
le	DET:ART	le
sur	PRP	sur
problème	NOM	problème
,	PUN	,
.	SENT	.
L'	DET:ART	le
.	SENT	.
en	PRP	en
monstre	NOM	monstre
Amérique	NAM	amérique
qui	PRO:REL	qui
ce	PRO:DEM	ce
vue	NOM	vue
dévouées	VER:pper	dévouer
Compagnies	NAM	compagnies
et	KON	et
leurs	DET:POS	leur
menaçaient	VER:impf	menacer
Mercantile	NAM	mercantile
la	DET:ART	le
communications	NOM	communication
La	DET:ART	le
en	PRP	en
,	PUN	,
journaux	NOM	journal|journau
élever	VER:infi	élever
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
Paquebot	NAM	paquebot
feuilles	NOM	feuille
Les	DET:ART	le
Lloyd	NAM	lloyd
le	DET:ART	le
de	PRP	de
purement	ADV	purement
plus	ADV	plus
surtout	ADV	surtout
,	PUN	,
les	DET:ART	le
and	VER:futu	and
.	SENT	.
et	KON	et
ce	PRO:DEM	ce
Revue	NOM	revue
coloniale	ADJ	colonial
transocéaniennes	ADJ	transocéanien
<SEG>
York	NAM	york
et	KON	et
mit	VER:simp	mettre
de	PRP	de
pressa	VER:simp	presser
une	DET:ART	un
l'	DET:ART	le
que	PRO:REL	que
Abraham	NAM	abraham
fit	VER:simp	faire
de	PRP	de
grande	ADJ	grand
préparatifs	NOM	préparatif
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
commandant	NOM	commandant
Union	NOM	union
étant	VER:ppre	être
publique	ADJ	publique
fut	VER:simp	être
s'	PRO:PER	se
mer	NOM	mer
marche	NOM	marche
du	PRP:det	du
le	DET:ART	le
On	PRO:PER	on
,	PUN	,
le	DET:ART	le
poursuivre	VER:infi	poursuivre
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
au	PRP:det	au
narwal	NOM	narwal
ainsi	ADV	ainsi
tôt	ADV	tôt
arrive	VER:pres	arriver
frégate	NOM	frégate
toujours	ADV	toujours
au	PRP:det	au
l'	DET:ART	le
l'	DET:ART	le
que	KON	que
.	SENT	.
mesure	NOM	mesure
déclarèrent	VER:simp	déclarer
Une	DET:ART	un
<EOS>	<EOS>	<EOS>
Abraham-Lincoln	NAM	abraham-lincoln
poursuivre	VER:infi	poursuivre
destinée	VER:pper	destiner
les	DET:ART	le
activement	ADV	activement
ouverts	VER:pper	ouvrir
monstre	NOM	monstre
de	PRP	de
qui	PRO:REL	qui
à	PRP	à
cela	PRO:DEM	cela
Lincoln	NAM	lincoln
la	DET:ART	le
se	PRO:PER	se
New	NAM	new
premiers	NOM	premier
prononcée	VER:pper	prononcer
,	PUN	,
Les	DET:ART	le
furent	VER:simp	être
armement	NOM	armement
arsenaux	NOM	arsenal
expédition	NOM	expédition
États	NAM	états
,	PUN	,
.	SENT	.
.	SENT	.
frégate	NOM	frégate
.	SENT	.
les	DET:ART	le
sa	DET:POS	son
à	PRP	à
.	SENT	.
Farragut	NAM	farragut
d'	PRP	de
frégate	NOM	frégate
<EOS>	<EOS>	<EOS>
Précisément	ADV	précisément
en	PRP	en
de	PRP	de
les	DET:ART	le
moment	NOM	moment
plus	ADV	plus
se	PRO:PER	se
,	PUN	,
à	PRP	à
,	PUN	,
prendre	VER:infi	prendre
se	PRO:PER	se
La	DET:ART	le
décidé	VER:pper	décider
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
<SEG>
télégramme	NOM	télégramme
pêche	NOM	pêche
connaissance	NOM	connaissance
elle	PRO:PER	elle
parler	VER:infi	parler
mouche	NOM	mouche
causé	VER:pper	causer
elle	PRO:PER	elle
dont	PRO:REL	dont
prétendaient	VER:impf	prétendre
en	PRO:PER	en
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
n'	ADV	ne
,	PUN	,
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
<EOS>	<EOS>	<EOS>
.	SENT	.
reparut	VER:simp	reparaître
câble	NOM	câble
ne	ADV	ne
Pendant	PRP	pendant
en	PRO:PER	en
Donc	ADV	donc
complots	NOM	complot
fine	ADJ	fin
que	KON	que
cette	PRO:DEM	ce
.	SENT	.
<EOS>	<EOS>	<EOS>
monstre	NOM	monstre
avait	VER:impf	avoir
faisait	VER:impf	faire
maintenant	ADV	maintenant
se	PRO:PER	se
le	PRO:PER	le
.	SENT	.
cette	PRO:DEM	ce
et	KON	et
Licorne	VER:subp	licorne
de	PRP	de
profit	NOM	profit
tramaient	VER:impf	tramer
arrêté	VER:pper	arrêter
le	DET:ART	le
des	PRP:det	du
ne	ADV	ne
.	SENT	.
<EOS>	<EOS>	<EOS>
entendit	VER:simp	entendre
formidables	ADJ	formidable
,	PUN	,
pour	PRP	pour
-ils	PRO:PER	il
personne	ADV	personne
plus	ADV	plus
au	PRP:det	au
!	SENT	!
campagne	NOM	campagne
savait	VER:impf	savoir
que	KON	que
quelque	PRO:IND	quelque
,	PUN	,
.	SENT	.
de	PRP	de
semblait	VER:impf	sembler
qui	PRO:REL	qui
et	KON	et
une	DET:ART	un
transatlantique	ADJ	transatlantique
deux	NUM	deux
la	DET:ART	le
le	DET:ART	le
même	ADV	même
Aussi	ADV	aussi
on	PRO:PER	on
les	DET:ART	le
frégate	NOM	frégate
ne	ADV	ne
rencontra	VER:simp	rencontrer
mois	NOM	moi|mois
par	PRP	par
son	DET:POS	son
pourvue	ADJ	pourvu
Il	PRO:PER	il
navire	NOM	navire
engins	NOM	engin
,	PUN	,
,	PUN	,
passage	NOM	passage
eût	VER:subi	avoir
contre	PRP	contre
lointaine	ADJ	lointain
tant	ADV	tant
armée	VER:pper	armer
avait	VER:impf	avoir
Aucun	PRO:IND	aucun
plus	ADV	plus
plaisants	NOM	plaisant
<SEG>
rôle	NOM	rôle
d'	PRP	de
étaient	VER:impf	être
l'	DET:ART	le
revu	VER:pper	revoir
.	SENT	.
,	PUN	,
nouvelle	NOM	nouvelle
n'	ADV	ne
,	PUN	,
à	PRP	à
du	PRP:det	du
<EOS>	<EOS>	<EOS>
Et	KON	et
,	PUN	,
croissant	ADJ	croissant
de	PRP	de
mers	NOM	mer
<EOS>	<EOS>	<EOS>
Shangaï	NAM	shangaï
.	SENT	.
juillet	NOM	juillet
<EOS>	<EOS>	<EOS>
septentrionales	ADJ	septentrional
diriger	VER:infi	diriger
au	PRP:det	au
à	PRP	à
.	SENT	.
un	DET:ART	un
<EOS>	<EOS>	<EOS>
regorgeaient	VER:impf	regorger
embarqués	VER:pper	embarquer
équipage	NOM	équipage
Farragut	NAM	farragut
son	DET:POS	son
on	PRO:PER	on
steamer	NOM	steamer
L'	DET:ART	le
répit	NOM	répit
charbon	NOM	charbon
un	DET:ART	un
vingt-quatre	NUM	vingt-quatre
qu'	KON	que
n'	ADV	ne
dans	PRP	dans
,	PUN	,
On	PRO:PER	on
fut	VER:simp	être
de	PRP	de
le	DET:ART	le
heures	NOM	heure
avait	VER:impf	avoir
ne	ADV	ne
extrême	ADJ	extrême
où	PRO:REL	où
semaines	NOM	semaine
la	DET:ART	le
les	DET:ART	le
.	SENT	.
apprit	VER:simp	apprendre
l'	DET:ART	le
Il	PRO:PER	il
San	NAM	san
vivres	NOM	vivre|vivres
commandant	NOM	commandant
.	SENT	.
par	PRP	par
,	PUN	,
<EOS>	<EOS>	<EOS>
Californie	NAM	californie
la	PRO:PER	la
Pas	ADV	pas
Ses	DET:POS	son
Francisco	NAM	francisco
Ses	DET:POS	son
2	NUM	@card@
causée	VER:pper	causer
ligne	NOM	ligne
pas	ADV	pas
avait	VER:impf	avoir
.	SENT	.
animal	NOM	animal
allait	VER:impf	aller
cette	PRO:DEM	ce
quand	KON	quand
.	SENT	.
impatience	NOM	impatience
émotion	NOM	émotion
manquait	VER:impf	manquer
soutes	NOM	soute
Pacifique	NAM	pacifique
trois	NUM	trois
<EOS>	<EOS>	<EOS>
de	PRP	de
de	PRP	de
auparavant	ADV	auparavant
homme	NOM	homme
<EOS>	<EOS>	<EOS>
de	PRP	de
accorda	VER:simp	accorder
<SEG>
,	PUN	,
demandait	VER:impf	demander
!	SENT	!
professeur	NOM	professeur
la	DET:ART	le
.	SENT	.
chauffer	VER:infi	chauffer
New	NAM	new
demi-journée	NOM	demi-journée
D'	PRP	de
en	PRP	en
vous	PRO:PER	vous
démarrer	VER:infi	démarrer
fourneaux	NOM	fourneau
«	PUN:cit	«
commandant	NOM	commandant
<EOS>	<EOS>	<EOS>
hotel	ADJ	hotel
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
Aronnax	NAM	aronnax
allumer	VER:infi	allumer
Farragut	NAM	farragut
,	PUN	,
avant	PRP	avant
lettre	NOM	lettre
,	PUN	,
,	PUN	,
voulez	VER:pres	vouloir
l'	DET:ART	le
,	PUN	,
«	PUN:cit	«
«	PUN:cit	«
,	PUN	,
reçus	VER:simp	recevoir
.	SENT	.
Muséum	NAM	muséum
à	PRP	à
<EOS>	<EOS>	<EOS>
qu'	ADV	qu'
une	DET:ART	un
libellée	VER:pper	libeller
de	PRP	de
retard	NOM	retard
de	PRP	de
«	PUN:cit	«
Avenue	NAM	avenue
On	PRO:PER	on
ne	ADV	ne
Monsieur	NAM	monsieur
au	PRP:det	au
Monsieur	NAM	monsieur
qu'	ADV	qu'
lui	PRO:PER	lui
ses	DET:POS	son
partir	VER:infi	partir
à	PRP	à
<EOS>	<EOS>	<EOS>
quittât	VER:subi	quitter
«	PUN:cit	«
York	NAM	york
de	PRP	de
.	SENT	.
expédition	NOM	expédition
pardonné	VER:pper	pardonner
Brooklyn	NAM	brooklyn
Trois	NUM	trois
vous	PRO:PER	vous
Si	NAM	si
,	PUN	,
:	PUN	:
que	PRO:REL	que
ne	ADV	ne
!	SENT	!
ailleurs	ADV	ailleurs
pas	ADV	pas
Abraham-Lincoln	NAM	abraham-lincoln
à	PRP	à
de	PRP	de
le	DET:ART	le
gouvernement	NOM	gouvernement
ces	PRO:DEM	ce
eût	VER:subi	avoir
je	PRO:PER	je
joindre	VER:infi	joindre
heures	NOM	heure
Paris	NAM	paris
à	PRP	à
termes	NOM	terme
pier	NOM	pier
ne	ADV	ne
<EOS>	<EOS>	<EOS>
Fifth	NAM	fifth
à	PRP	à
Abraham-Lincoln	NAM	abraham-lincoln
,	PUN	,
une	DET:ART	un
de	PRP	de
l'	DET:ART	le
le	DET:ART	le
<SEG>
dans	PRP	dans
COMME	NAM	comme
cette	PRO:DEM	ce
tenter	VER:infi	tenter
à	PRP	à
la	DET:ART	le
HOBSON	NAM	hobson
avant	PRP	avant
du	PRP:det	du
Nord-Ouest	NOM	nord-ouest
-B	NOM	-b
,	PUN	,
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
secrétaire	NOM	secrétaire
.	SENT	.
lettre	NOM	lettre
l'	DET:ART	le
cabine	NOM	cabine
,	PUN	,
-B	NOM	-b
Hobson	NAM	hobson
de	PRP	de
la	DET:ART	le
la	DET:ART	le
secondes	VER:pres	seconder
<EOS>	<EOS>	<EOS>
.	SENT	.
soit	VER:subp	être
.	SENT	.
Très-cordialement	NAM	très-cordialement
»	PUN:cit	»
vous	PRO:PER	vous
poursuivre	VER:infi	poursuivre
commandant	NOM	commandant
à	PRP	à
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
avec	PRP	avec
MONSIEUR	NAM	monsieur
plus	ADV	plus
pas	ADV	pas
Secrétaire	NAM	secrétaire
Trois	NUM	trois
honorable	ADJ	honorable
qu'	KON	que
votre	DET:POS	votre
avoir	VER:infi	avoir
J	NOM	j
tient	VER:pres	tenir
J	NAM	j
le	DET:ART	le
disposition	NOM	disposition
de	PRP	de
lu	VER:pper	lire
plaisir	NOM	plaisir
la	DET:ART	le
.	SENT	.
une	DET:ART	un
III	NUM	iii
Licorne	NAM	licorne
après	PRP	après
ne	ADV	ne
Trois	NAM	trois
France	NAM	france
<EOS>	<EOS>	<EOS>
arrivée	NOM	arrivé|arrivée
l'	DET:ART	le
«	PUN:cit	«
.	SENT	.
votre	DET:POS	votre
passage	NOM	passage
entreprise	NOM	entreprise
<EOS>	<EOS>	<EOS>
PLAIRA	NAM	plaira
la	DET:ART	le
,	PUN	,
marine	NOM	marine
IL	NAM	il
de	PRP	de
verra	VER:futu	voir
que	KON	que
par	PRP	par
à	PRP	à
la	DET:ART	le
Union	NOM	union
.	SENT	.
.	SENT	.
«	PUN:cit	«
de	PRP	de
lettre	NOM	lettre
secondes	NOM	second|seconde
de	PRP	de
l'	DET:ART	le
À	PRP	à
.	SENT	.
représentée	VER:pper	représenter
songeais	VER:impf	songer
Farragut	NAM	farragut
<SEG>
à	PRP	à
.	SENT	.
de	PRP	de
chères	NOM	chère
de	PRP	de
purger	VER:infi	purger
but	NOM	but
véritable	ADJ	véritable
.	SENT	.
ce	PRO:DEM	ce
collections	NOM	collection
plus	ADV	plus
aspirais	VER:impf	aspirer
