propriétaires	ADJ	propriétaire
de	PRP	de
avare	NOM	avare
il	PRO:PER	il
;	PUN	;
l'	DET:ART	le
maison	NOM	maison
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
jardinier	ADJ	jardinier
ni	KON	ni
a	VER:pres	avoir
même	ADV	même
,	PUN	,
conçu	VER:pper	concevoir
Il	PRO:PER	il
blanchisseuse	ADJ	blanchisseur
<SEG>
lui	PRO:PER	lui
de	PRP	de
.	SENT	.
chez	PRP	chez
pain	NOM	pain
projet	NOM	projet
faire	VER:infi	faire
le	DET:ART	le
son	DET:POS	son
faire	VER:infi	faire
<SEG>
contenter	VER:infi	contenter
tâche	VER:pres	tâcher
maître	NOM	maître
de	PRP	de
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
Elle	PRO:PER	elle
bizarre	ADJ	bizarre
et	KON	et
,	PUN	,
<SEG>
<EOS>	<EOS>	<EOS>
passive	ADJ	passif
La	DET:ART	le
à	PRP	à
son	DET:POS	son
supplée	VER:pres	suppléer
inexpérience	NOM	inexpérience
obéissance	NOM	obéissance
.	SENT	.
son	DET:POS	son
<SEG>
pain	NOM	pain
du	PRP:det	du
pour	PRP	pour
,	PUN	,
du	PRP:det	du
acheter	VER:infi	acheter
ne	ADV	ne
muette	NOM	muet|muette
que	KON	que
sort	VER:pres	sortir
<SEG>
,	PUN	,
provisions	NOM	provision
lait	NOM	lait
juste	ADJ	juste
.	SENT	.
nécessaire	ADJ	nécessaire
le	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
quelques	PRO:IND	quelque
<SEG>
est	VER:pres	être
fois	NOM	fois
le	DET:ART	le
Elle	PRO:PER	elle
;	PUN	;
déjà	ADV	déjà
village	NOM	village
deux	NUM	deux
dans	PRP	dans
connue	VER:pper	connaître
<SEG>
lui	PRO:PER	lui
donné	VER:pper	donner
croquée	VER:pper	croquer
on	PRO:PER	on
pomme	NOM	pomme
qu'	PRO:REL	que
elle	PRO:PER	elle
a	VER:pres	avoir
a	VER:pres	avoir
une	DET:ART	un
<SEG>
pauvre	ADJ	pauvre
en	PRP	en
fille	NOM	fille
,	PUN	,
son	DET:POS	son
merci	NOM	merci
souriant	VER:ppre	sourire
c'	PRO:DEM	ce
;	PUN	;
est	VER:pres	être
<SEG>
<EOS>	<EOS>	<EOS>
de	PRP	de
elle	PRO:PER	elle
À	PRP	à
trois	NUM	trois
soin	NOM	soin
le	DET:ART	le
poules	NOM	poule
,	PUN	,
!	SENT	!
<SEG>
maigres	ADJ	maigre
,	PUN	,
de	PRP	de
donne	VER:pres	donner
auxquelles	PRO:REL	auquel
ne	ADV	ne
on	PRO:PER	on
et	KON	et
point	ADV	point
tristes	ADJ	triste
<SEG>
le	DET:ART	le
graine	NOM	graine
de	PRP	de
droit	NOM	droit
seulement	ADV	seulement
mais	KON	mais
dans	PRP	dans
,	PUN	,
chasse	NOM	chasse
le	DET:ART	le
<SEG>
le	DET:ART	le
jardin	NOM	jardin
chasse	NOM	chasse
de	PRP	de
,	PUN	,
droit	NOM	droit
Hélas	NAM	hélas
<EOS>	<EOS>	<EOS>
!	SENT	!
...	PUN	...
<SEG>
était	VER:impf	être
jusqu'	PRP	jusque
mais	KON	mais
voisine	ADJ	voisin
;	PUN	;
bon	ADV	bon
c'	PRO:DEM	ce
la	DET:ART	le
alors	ADV	alors
maison	NOM	maison
<SEG>
habitée	VER:pper	habiter
maintenant	ADV	maintenant
fermée	VER:pper	fermer
,	PUN	,
longtemps	ADV	longtemps
,	PUN	,
est	VER:pres	être
si	KON	si
.	SENT	.
<EOS>	<EOS>	<EOS>
<SEG>
passage	NOM	passage
se	PRO:PER	se
un	DET:ART	un
sont	VER:pres	être
à	PRP	à
poules	NOM	poule
la	DET:ART	le
travers	NOM	travers
fait	VER:pper	faire
Les	DET:ART	le
<SEG>
il	PRO:PER	il
;	PUN	;
donc	ADV	donc
haie	NOM	haie
faut	VER:pres	falloir
une	DET:ART	un
parquer	VER:infi	parquer
les	PRO:PER	la|le
dans	PRP	dans
cour	NOM	cour
<SEG>
...	PUN	...
<EOS>	<EOS>	<EOS>
,	PUN	,
étroite	ADJ	étroit
par	PRP	par
et	KON	et
les	PRO:PER	la|le
nourrir	VER:infi	nourrir
conséquent	ADJ	conséquent
!	SENT	!
<SEG>
muette	NOM	muet|muette
refuser	VER:infi	refuser
est	VER:pres	être
le	DET:ART	le
de	PRP	de
la	DET:ART	le
C'	PRO:DEM	ce
qui	PRO:REL	qui
crève-cœur	NOM	crève-cœur
a	VER:pres	avoir
<SEG>
elles	PRO:PER	elle
ces	PRO:DEM	ce
bêtes	NOM	bête
qu'	PRO:REL	que
réclament	VER:pres	réclamer
pauvres	ADJ	pauvre
grain	NOM	grain
à	PRP	à
ce	PRO:DEM	ce
comme	ADV	comme
<SEG>
si	KON	si
bien	ADV	bien
<EOS>	<EOS>	<EOS>
leur	PRO:PER	lui
l'	DET:ART	le
ayant	VER:ppre	avoir
.	SENT	.
en	PRO:PER	en
gagné	VER:pper	gagner
On	PRO:PER	on
<SEG>
faut	VER:pres	falloir
le	PRO:PER	le
de	PRP	de
seulement	ADV	seulement
mais	KON	mais
ne	ADV	ne
,	PUN	,
quoi	PRO	quoi
puisqu'il	NOM	puisqu'il
donne	VER:pres	donner
<SEG>
ajoute	VER:pres	ajouter
bonne	ADJ	bon
La	DET:ART	le
fille	NOM	fille
.	SENT	.
mourir	VER:infi	mourir
y	PRO:PER	y
souvent	ADV	souvent
<EOS>	<EOS>	<EOS>
pas	ADV	pas
<SEG>
compassion	NOM	compassion
.	SENT	.
son	DET:POS	son
pain	NOM	pain
,	PUN	,
les	DET:ART	le
,	PUN	,
miettes	NOM	miette
de	PRP	de
par	PRP	par
<SEG>
été	VER:pper	être
l'	DET:ART	le
a	VER:pres	avoir
Quartier	NOM	quartier
stupéfait	VER:pper	stupéfaire
quand	KON	quand
achat	NOM	achat
M	NOM	m
<EOS>	<EOS>	<EOS>
.	SENT	.
<SEG>
le	DET:ART	le
de	PRP	de
de	PRP	de
enlevé	VER:pper	enlever
a	VER:pres	avoir
contiguë	ADJ	contiguë
maison	NOM	maison
meilleur	ADJ	meilleur
la	DET:ART	le
lui	PRO:PER	lui
<SEG>
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
.	SENT	.
ses	DET:POS	son
biens	NOM	bien
isolement	NOM	isolement
:	PUN	:
tout	ADV	tout
donnerait	VER:cond	donner
l'	DET:ART	le
<SEG>
excepté	VER:pper	excepter
pour	KON	pour
de	PRP	de
au	PRP:det	au
argent	NOM	argent
--	PUN	--
--	PUN	--
l'	DET:ART	le
monde	NOM	monde
qu'	KON	que
<SEG>
y	PRO:PER	y
les	DET:ART	le
lui	PRO:PER	lui
et	KON	et
voisines	NOM	voisin
eût	VER:subi	avoir
il	PRO:PER	il
entre	PRP	entre
mur	NOM	mur
un	DET:ART	un
<SEG>
pris	VER:pper	prendre
et	KON	et
le	DET:ART	le
humeur	NOM	humeur
<EOS>	<EOS>	<EOS>
méfiante	ADJ	méfiant
.	SENT	.
cachottière	NOM	cachottier
a	VER:pres	avoir
Son	DET:POS	son
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
prétend	VER:pres	prétendre
aux	PRP:det	au
aux	PRP:det	au
regards	NOM	regard
échapper	VER:infi	échapper
dessus	NOM	dessus
Il	PRO:PER	il
,	PUN	,
<SEG>
<EOS>	<EOS>	<EOS>
l'	PRO:PER	la|le
d'	PRP	de
le	PRO:PER	le
.	SENT	.
suppositions	NOM	supposition
Si	KON	si
on	PRO:PER	on
allait	VER:impf	aller
soupçonner	VER:infi	soupçonner
<SEG>
<EOS>	<EOS>	<EOS>
!	SENT	!
,	PUN	,
tous	PRO:IND	tout
être	VER:infi	être
fera	VER:futu	faire
riche	ADJ	riche
Non	ADV	non
...	PUN	...
il	PRO:PER	il
<SEG>
sacrifices	NOM	sacrifice
jardin	NOM	jardin
,	PUN	,
son	DET:POS	son
et	KON	et
privera	VER:futu	priver
les	DET:ART	le
même	ADV	même
se	PRO:PER	se
de	PRP	de
<SEG>
de	PRP	de
s'	PRO:PER	se
y	PRO:PER	y
moins	ADV	moins
que	KON	que
du	PRP:det	du
ne	ADV	ne
il	PRO:PER	il
promènera	VER:futu	promener
ou	KON	ou
<SEG>
même	ADJ	même
la	DET:ART	le
la	DET:ART	le
Par	PRP	par
matin	NOM	matin
.	SENT	.
<EOS>	<EOS>	<EOS>
nuit	NOM	nuit
ou	KON	ou
grand	ADJ	grand
<SEG>
il	PRO:PER	il
,	PUN	,
se	PRO:PER	se
raison	NOM	raison
persiennes	NOM	persienne
ses	DET:POS	son
et	KON	et
ouvrira	VER:futu	ouvrir
n'	ADV	ne
plus	ADV	plus
<SEG>
au	PRP:det	au
sur	PRP	sur
contentera	VER:futu	contenter
,	PUN	,
de	PRP	de
rez-de-chaussée	NOM	rez-de-chaussée
deux	NUM	deux
donnant	VER:ppre	donner
et	KON	et
pièces	NOM	pièce
<SEG>
.	SENT	.
moins	ADV	moins
cour	NOM	cour
la	DET:ART	le
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
Du	PRP:det	du
il	PRO:PER	il
sera	VER:futu	être
chez	PRP	chez
<SEG>
atteint	VER:pper	atteindre
loi	NOM	loi
Cette	PRO:DEM	ce
la	DET:ART	le
dure	VER:subp	durer
!	SENT	!
<EOS>	<EOS>	<EOS>
n'	ADV	ne
pas	ADV	pas
si	ADV	si
<SEG>
muette	NOM	muet|muette
qu'	KON	que
<EOS>	<EOS>	<EOS>
aille	VER:pres	ailler
au	PRP:det	au
bien	ADV	bien
Il	PRO:PER	il
elle	PRO:PER	elle
.	SENT	.
faut	VER:pres	falloir
<SEG>
dans	PRP	dans
puiser	VER:infi	puiser
un	DET:ART	un
seau	NOM	seau
de	PRP	de
jardin	NOM	jardin
eau	NOM	eau
qui	PRO:REL	qui
l'	DET:ART	le
fuit	VER:pres	fuir
<SEG>
ans	NOM	an
C'	PRO:DEM	ce
depuis	PRP	depuis
qui	PRO:REL	qui
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
aussi	ADV	aussi
deux	NUM	deux
est	VER:pres	être
.	SENT	.
<SEG>
nettoyé	VER:pper	nettoyer
,	PUN	,
qui	PRO:REL	qui
un	DET:ART	un
avec	PRP	avec
balai	NOM	balai
avoir	VER:infi	avoir
maison	NOM	maison
la	DET:ART	le
après	PRP	après
<SEG>
plus	ADV	plus
ne	ADV	ne
balaye	VER:pres	balayer
,	PUN	,
bêche	NOM	bêche
la	DET:ART	le
,	PUN	,
et	KON	et
prend	VER:pres	prendre
s'	PRO:PER	se
<SEG>
en	PRO:PER	en
va	VER:pres	aller
un	DET:ART	un
carré	NOM	carré
retourner	VER:infi	retourner
peut	VER:pres	pouvoir
elle	PRO:PER	elle
de	PRP	de
comme	KON	comme
terre	NOM	terre
<SEG>
,	PUN	,
y	PRO:PER	y
le	DET:ART	le
but	NOM	but
dans	PRP	dans
d'	PRP	de
semer	VER:infi	semer
haricots	NOM	haricot
,	PUN	,
des	PRP:det	du
<SEG>
ressource	NOM	ressource
pour	PRP	pour
précieuse	ADJ	précieux
.	SENT	.
pour	PRP	pour
et	KON	et
<EOS>	<EOS>	<EOS>
son	DET:POS	son
elle	PRO:PER	elle
maître	NOM	maître
<SEG>
de	PRP	de
a	VER:pres	avoir
ses	DET:POS	son
,	PUN	,
À	PRP	à
rustiques	ADJ	rustique
elle	PRO:PER	elle
la	DET:ART	le
travaux	NOM	travail
faveur	NOM	faveur
<SEG>
fait	VER:pper	faire
Jeannette	NAM	jeannette
avec	PRP	avec
connaissance	NOM	connaissance
de	PRP	de
,	PUN	,
excellente	ADJ	excellent
femme	NOM	femme
,	PUN	,
courte	ADJ	court
<SEG>
plus	ADV	plus
le	DET:ART	le
exprès	ADV	exprès
mais	KON	mais
vues	NOM	vue
incapable	ADJ	incapable
,	PUN	,
de	PRP	de
petit	ADJ	petit
faire	VER:infi	faire
<SEG>
eu	VER:pper	avoir
honnête	ADJ	honnête
.	SENT	.
mal	NOM	mal
Pourquoi	ADV	pourquoi
avait-elle	VER:subp	avait-elle
<EOS>	<EOS>	<EOS>
personne	NOM	personne
donc	ADV	donc
cette	PRO:DEM	ce
<SEG>
elle	PRO:PER	elle
?	SENT	?
des	PRP:det	du
préventions	NOM	prévention
contre	PRP	contre
au	PRP:det	au
commencement	NOM	commencement
qu'	PRO:REL	que
<EOS>	<EOS>	<EOS>
Parce	KON	parce
<SEG>
obstination	NOM	obstination
l'	DET:ART	le
avait	VER:impf	avoir
,	PUN	,
pour	KON	pour
pris	VER:pper	prendre
son	DET:POS	son
mutisme	NOM	mutisme
elle	PRO:PER	elle
de	PRP	de
<SEG>
s'	KON	si
en	PRO:PER	en
esprits	NOM	esprit
bornés	ADJ	borné
les	DET:ART	le
rapportant	VER:ppre	rapporter
,	PUN	,
comme	KON	comme
ne	ADV	ne
tous	PRO:IND	tout
<SEG>
,	PUN	,
<EOS>	<EOS>	<EOS>
la	DET:ART	le
ayant	VER:ppre	avoir
adressé	VER:pper	adresser
aux	PRP:det	au
.	SENT	.
Lui	PRO:PER	lui
apparences	NOM	apparence
qu'	KON	que
<SEG>
naturellement	ADV	naturellement
et	KON	et
n'	ADV	ne
en	PRP	en
ayant	VER:ppre	avoir
,	PUN	,
haie	NOM	haie
parole	NOM	parole
la	DET:ART	le
par-dessus	ADV	par-dessus
<SEG>
net	ADJ	net
avait	VER:impf	avoir
réponse	NOM	réponse
que	KON	que
reçu	VER:pper	recevoir
tout	ADV	tout
Jeannette	NAM	jeannette
dit	VER:pper	dire
,	PUN	,
aucune	PRO:IND	aucun
<SEG>
la	DET:ART	le
faisait	VER:impf	faire
qui	PRO:REL	qui
était	VER:impf	être
sotte	NOM	sot
fière	ADJ	fier
une	DET:ART	un
avec	PRP	avec
c'	PRO:DEM	ce
petite	ADJ	petit
<SEG>
vieux	ADJ	vieux
rapiécé	VER:pper	rapiécer
ses	DET:POS	son
et	KON	et
et	KON	et
chaussons	NOM	chausson
qu'	KON	que
,	PUN	,
cotillon	NOM	cotillon
son	DET:POS	son
<SEG>
seulement	ADV	seulement
donnât	VER:subi	donner
elle	PRO:PER	elle
on	PRO:PER	on
pas	ADV	pas
la	DET:ART	le
valait	VER:impf	valoir
se	PRO:PER	se
qu'	KON	que
ne	ADV	ne
<SEG>
de	PRP	de
Ce	PRO:DEM	ce
jugement	NOM	jugement
<EOS>	<EOS>	<EOS>
regarder	VER:infi	regarder
faux	ADJ	faux
la	PRO:PER	la
était	VER:impf	être
.	SENT	.
peine	NOM	peine
<SEG>
de	PRP	de
femme	NOM	femme
dans	PRP	dans
l'	DET:ART	le
honnête	ADJ	honnête
étroit	ADJ	étroit
demeuré	VER:pper	demeurer
cerveau	NOM	cerveau
,	PUN	,
l'	DET:ART	le
<SEG>
ayant	VER:ppre	avoir
,	PUN	,
payse	NOM	pays
à	PRP	à
sa	DET:POS	son
de	PRP	de
jusqu'	PRP	jusque
achevé	VER:pper	achever
que	KON	que
ce	PRO:DEM	ce
<SEG>
la	DET:ART	le
ses	DET:POS	son
dire	VER:infi	dire
sur	PRP	sur
le	DET:ART	le
pressé	VER:pper	presser
plus	ADV	plus
Champagne	NAM	champagne
et	KON	et
sur	PRP	sur
<SEG>
occasion	NOM	occasion
du	PRP:det	du
maîtres	NOM	maître
,	PUN	,
trouvât	VER:subi	trouver
l'	DET:ART	le
histoire	NOM	histoire
de	PRP	de
raconter	VER:infi	raconter
l'	DET:ART	le
<SEG>
écus	NOM	écu
sa	DET:POS	son
et	KON	et
petite	ADJ	petit
servante	NOM	servante
<EOS>	<EOS>	<EOS>
aux	PRP:det	au
de	PRP	de
bonhomme	NOM	bonhomme
.	SENT	.
<SEG>
Jeannette	NAM	jeannette
consolait	VER:impf	consoler
qui	PRO:REL	qui
,	PUN	,
bonne	ADJ	bon
se	PRO:PER	se
très	ADV	très
ne	ADV	ne
,	PUN	,
était	VER:impf	être
<SEG>
point	ADV	point
avec	PRP	avec
candeur	NOM	candeur
été	VER:pper	être
,	PUN	,
injuste	ADJ	injuste
avoir	VER:infi	avoir
d'	PRP	de
disait-elle	VER:impf	disait-elle
aussi	ADV	aussi
<SEG>
elle	PRO:PER	elle
,	PUN	,
la	DET:ART	le
:	PUN	:
pauvre	ADJ	pauvre
fille	NOM	fille
à	PRP	à
«	PUN:cit	«
-même	ADJ	même
Excusez	NAM	excusez
<SEG>
je	PRO:PER	je
que	KON	que
étiez	VER:impf	être
ne	ADV	ne
vous	PRO:PER	vous
muette	ADJ	muet
.	SENT	.
pas	ADV	pas
<EOS>	<EOS>	<EOS>
savais	VER:impf	savoir
<SEG>
Mais	VER:impf	mais
qu'	KON	que
était	VER:impf	être
»	PUN:cit	»
rappelait	VER:impf	rappeler
vite	ADV	vite
elle	PRO:PER	elle
elle	PRO:PER	elle
se	PRO:PER	se
bien	ADV	bien
<SEG>
par	PRP	par
,	PUN	,
des	PRP:det	du
témoignait	VER:impf	témoigner
,	PUN	,
lui	PRO:PER	lui
gestes	NOM	geste
et	KON	et
des	PRP:det	du
sourde	ADJ	sourd
<SEG>
elle	PRO:PER	elle
rendus	VER:pper	rendre
mille	NUM	mille
qu'	KON	que
,	PUN	,
services	NOM	service
l'	PRO:PER	la|le
et	KON	et
petits	ADJ	petit
sourires	NOM	sourire
<SEG>
son	DET:POS	son
.	SENT	.
la	PRO:PER	la
plaignait	VER:impf	plaindre
tout	PRO:IND	tout
et	KON	et
bien	ADV	bien
aimait	VER:impf	aimer
de	PRP	de
cœur	NOM	cœur
<SEG>
courage	NOM	courage
travaille	VER:pres	travailler
elle	PRO:PER	elle
Voyez	VER:pres	voir
avec	PRP	avec
petite	ADJ	petit
<EOS>	<EOS>	<EOS>
,	PUN	,
comme	KON	comme
la	DET:ART	le
<SEG>
servante	NOM	servante
Ses	DET:POS	son
.	SENT	.
visage	NOM	visage
sont	VER:pres	être
laborieuses	ADJ	laborieux
et	KON	et
mains	NOM	main
son	DET:POS	son
<EOS>	<EOS>	<EOS>
<SEG>
,	PUN	,
à	PRP	à
côté	NOM	côté
s'	PRO:PER	se
comme	ADV	comme
parfois	ADV	parfois
si	ADV	si
anime	VER:pres	animer
tout	ADV	tout
pensif	ADJ	pensif
<SEG>
de	PRP	de
était	VER:impf	être
elle	PRO:PER	elle
un	DET:ART	un
son	DET:POS	son
obscur	ADJ	obscur
compagnon	NOM	compagnon
d'	PRP	de
,	PUN	,
voyage	NOM	voyage
<SEG>
au	PRP:det	au
<EOS>	<EOS>	<EOS>
belle	ADJ	beau
monde	NOM	monde
,	PUN	,
seule	ADJ	seul
Est-elle	NOM	est-elle
.	SENT	.
cette	PRO:DEM	ce
donc	ADV	donc
<SEG>
le	DET:ART	le
souvent	ADV	souvent
enfant	NOM	enfant
dont	PRO:REL	dont
vers	PRP	vers
si	ADV	si
élève	VER:pres	élever
pur	ADJ	pur
s'	PRO:PER	se
regard	NOM	regard
<SEG>
;	PUN	;
le	DET:ART	le
est	VER:pres	être
elle	PRO:PER	elle
ciel	NOM	ciel
?	SENT	?
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
Non	ADV	non
orpheline	ADJ	orphelin
<SEG>
,	PUN	,
,	PUN	,
vrai	ADJ	vrai
infirme	ADJ	infirme
,	PUN	,
peine	NOM	peine
pauvre	ADJ	pauvre
comptée	VER:pper	compter
à	PRP	à
est	VER:pres	être
<SEG>
terre	NOM	terre
le	DET:ART	le
mais	KON	mais
où	PRO:REL	où
sur	PRP	sur
heure	NOM	heure
l'	DET:ART	le
la	DET:ART	le
à	PRP	à
,	PUN	,
<SEG>
elle	PRO:PER	elle
a	VER:pres	avoir
a	VER:pres	avoir
lui	PRO:PER	lui
de	PRP	de
été	VER:pper	être
donné	VER:pper	donner
vie	NOM	vie
,	PUN	,
souffle	NOM	souffle
<SEG>
,	PUN	,
reçu	VER:pper	recevoir
ami	NOM	ami
un	DET:ART	un
gardien	NOM	gardien
.	SENT	.
un	DET:ART	un
de	PRP	de
<EOS>	<EOS>	<EOS>
Dieu	NOM	dieu
<SEG>
est	VER:pres	être
ce	PRO:DEM	ce
être	NOM	être
pas	ADV	pas
incomplet	ADJ	incomplet
un	DET:ART	un
,	PUN	,
Ce	PRO:DEM	ce
n'	ADV	ne
gardien	NOM	gardien
<SEG>
comme	KON	comme
de	PRP	de
esprits	NOM	esprit
est	VER:pres	être
créés	VER:pper	créer
,	PUN	,
ces	PRO:DEM	ce
un	NUM	un
elle	PRO:PER	elle
c'	PRO:DEM	ce
<SEG>
au	PRP:det	au
de	PRP	de
la	DET:ART	le
incessamment	ADV	incessamment
temps	NOM	temps
,	PUN	,
la	DET:ART	le
lumière	NOM	lumière
voient	VER:pres	voir
qui	PRO:REL	qui
<SEG>
du	PRP:det	du
,	PUN	,
.	SENT	.
Misère	NOM	misère
<EOS>	<EOS>	<EOS>
une	DET:ART	un
impuissance	NOM	impuissance
Très-Haut	NAM	très-haut
face	NOM	face
d'	PRP	de
<SEG>
dévouement	NOM	dévouement
;	PUN	;
autre	ADJ	autre
intelligence	NOM	intelligence
;	PUN	;
,	PUN	,
l'	DET:ART	le
Dieu	NOM	dieu
part	NOM	part
de	PRP	de
<SEG>
termes	NOM	terme
seul	ADJ	seul
l'	PRO:PER	la|le
pouvait	VER:impf	pouvoir
.	SENT	.
Il	PRO:PER	il
rapprocher	VER:infi	rapprocher
deux	NUM	deux
ces	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
<SEG>
à	PRP	à
l'	DET:ART	le
a	VER:pres	avoir
donnant	VER:ppre	donner
pour	PRP	pour
ange	NOM	ange
l'	DET:ART	le
fait	VER:pper	faire
en	PRP	en
gardien	NOM	gardien
<SEG>
se	PRO:PER	se
esprit	NOM	esprit
muette	NOM	muet|muette
<EOS>	<EOS>	<EOS>
homme	NOM	homme
La	DET:ART	le
.	SENT	.
,	PUN	,
son	DET:POS	son
quoique	KON	quoique
<SEG>
peu	ADV	peu
du	PRP:det	du
très	ADV	très
développé	VER:pper	développer
,	PUN	,
en	PRP	en
matériel	ADJ	matériel
fût	VER:subi	être
monde	NOM	monde
dehors	NOM	dehors
<SEG>
intellectuelle	ADJ	intellectuel
vie	NOM	vie
à	PRP	à
pas	ADV	pas
la	DET:ART	le
étrangère	ADJ	étranger
était	VER:impf	être
et	KON	et
n'	ADV	ne
morale	ADJ	moral
<SEG>
été	VER:pper	être
à	PRP	à
moment	NOM	moment
enfance	NOM	enfance
avait	VER:impf	avoir
Son	DET:POS	son
.	SENT	.
<EOS>	<EOS>	<EOS>
un	DET:ART	un
confiée	VER:pper	confier
<SEG>
on	PRO:PER	on
l'	DET:ART	le
établissement	NOM	établissement
mains	NOM	main
dans	PRP	dans
où	PRO:REL	où
des	PRP:det	du
un	DET:ART	un
,	PUN	,
habiles	ADJ	habile
<SEG>
de	PRP	de
ses	DET:POS	son
mais	KON	mais
ayant	VER:ppre	avoir
perdu	VER:pper	perdre
;	PUN	;
jeunes	ADJ	jeune
sourdes-muettes	NOM	sourdes-muettes
élevait	VER:impf	élever
malheureusement	ADV	malheureusement
<SEG>
jeune	NOM	jeune
,	PUN	,
rendue	VER:pper	rendre
,	PUN	,
été	VER:pper	être
elle	PRO:PER	elle
toute	PRO:IND	tout
protecteurs	NOM	protecteur
avait	VER:impf	avoir
encore	ADV	encore
<SEG>
,	PUN	,
éloignés	VER:pper	éloigner
à	PRP	à
,	PUN	,
des	PRP:det	du
qui	PRO:REL	qui
avaient	VER:impf	avoir
ne	ADV	ne
parents	NOM	parents
l'	PRO:PER	la|le
<SEG>
où	PRO:REL	où
jusqu'	PRP	jusque
moment	NOM	moment
que	KON	que
comme	KON	comme
au	PRP:det	au
un	DET:ART	un
gros	ADJ	gros
considérée	VER:pper	considérer
embarras	NOM	embarras
<SEG>
l'	PRO:PER	la|le
la	DET:ART	le
avaient	VER:impf	avoir
ils	PRO:PER	il
à	PRP	à
.	SENT	.
publique	ADJ	publique
pitié	NOM	pitié
abandonnée	VER:pper	abandonner
<EOS>	<EOS>	<EOS>
<SEG>
avaient	VER:impf	avoir
passées	VER:pper	passer
années	NOM	année
l'	DET:ART	le
suffi	VER:pper	suffire
établissement	NOM	établissement
à	PRP	à
Le	DET:ART	le
peu	ADV	peu
d'	PRP	de
<SEG>
l'	DET:ART	le
quelques	PRO:IND	quelque
des	PRP:det	du
,	PUN	,
donner	VER:infi	donner
aide	NOM	aide
pour	PRP	pour
à	PRP	à
notions	NOM	notion
lui	PRO:PER	lui
<SEG>
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
on	PRO:PER	on
savait	VER:impf	savoir
lui	PRO:PER	lui
signes	NOM	signe
enseignés	VER:pper	enseigner
avait	VER:impf	avoir
.	SENT	.
Elle	PRO:PER	elle
<SEG>
qu'	KON	que
en	PRP	en
Lui	NAM	lui
,	PUN	,
commence	VER:pres	commencer
qu'	KON	que
Dieu	NOM	dieu
en	PRP	en
tout	ADV	tout
tout	ADV	tout
<SEG>
attend	VER:pres	attendre
homme	NOM	homme
qu'	PRO:REL	que
pour	PRP	pour
le	PRO:PER	le
récompenser	VER:infi	récompenser
finira	VER:futu	finir
;	PUN	;
il	PRO:PER	il
l'	DET:ART	le
<SEG>
s'	PRO:PER	se
ou	KON	ou
été	VER:pper	être
s'	PRO:PER	se
bon	ADJ	bon
a	VER:pres	avoir
,	PUN	,
il	PRO:PER	il
s'	PRO:PER	se
il	PRO:PER	il
<SEG>
est	VER:pres	être
avoir	VER:infi	avoir
pour	PRP	pour
d'	PRP	de
punir	VER:infi	punir
repenti	VER:pper	repentir
mauvais	ADJ	mauvais
été	VER:pper	être
le	PRO:PER	le
;	PUN	;
<SEG>
été	VER:pper	être
exprès	ADJ	exprès
,	PUN	,
plénitude	NOM	plénitude
il	PRO:PER	il
la	DET:ART	le
dans	PRP	dans
a	VER:pres	avoir
s'	PRO:PER	se
mauvais	ADV	mauvais
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
sa	DET:POS	son
lumière	NOM	lumière
sa	DET:POS	son
de	PRP	de
Elle	PRO:PER	elle
de	PRP	de
volonté	NOM	volonté
et	KON	et
<SEG>
y	PRO:PER	y
une	DET:ART	un
dans	PRP	dans
ciel	NOM	ciel
qu'	KON	que
le	DET:ART	le
il	PRO:PER	il
savait	VER:impf	savoir
encore	ADV	encore
a	VER:pres	avoir
<SEG>
mère	NOM	mère
,	PUN	,
nous	PRO:PER	nous
Reine	NAM	reine
l'	PRO:PER	la|le
appelons	VER:pres	appeler
.	SENT	.
et	KON	et
qu'	PRO:REL	que
ici	ADV	ici
<SEG>
Toutefois	ADV	toutefois
,	PUN	,
mieux	ADV	mieux
qu'	PRO:REL	que
beaucoup	ADV	beaucoup
ce	PRO:DEM	ce
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
compris	VER:pper	comprendre
elle	PRO:PER	elle
<SEG>
grand	ADJ	grand
à	PRP	à
le	DET:ART	le
grâce	NOM	grâce
un	DET:ART	un
tableau	NOM	tableau
,	PUN	,
tout	PRO:IND	tout
que	KON	que
reste	NOM	reste
<SEG>
jeunes	ADJ	jeune
,	PUN	,
la	DET:ART	le
classe	NOM	classe
élèves	NOM	élève
plus	ADV	plus
placé	VER:pper	placer
dans	PRP	dans
c'	PRO:DEM	ce
des	PRP:det	du
<SEG>
enseignement	NOM	enseignement
de	PRP	de
l'	DET:ART	le
rapport	NOM	rapport
l'	DET:ART	le
Église	NAM	église
était	VER:impf	être
par	PRP	par
l'	DET:ART	le
à	PRP	à
<SEG>
un	DET:ART	un
Le	DET:ART	le
tableau	NOM	tableau
gardien	NOM	gardien
chemin	NOM	chemin
.	SENT	.
