ÉCUEIL	NOM	écueil
pouvait	VER:impf	pouvoir
du	PRP:det	du
bon	ADJ	bon
compte	NOM	compte
,	PUN	,
vêtir	VER:infi	vêtir
donc	ADV	donc
Nautilus	NOM	nautilus
à	PRP	à
<SEG>
ni	KON	ni
demander	VER:infi	demander
rien	ADV	rien
aux	PRP:det	au
moutons	NOM	mouton
sans	PRP	sans
cotonniers	NOM	cotonnier
,	PUN	,
aux	PRP:det	au
ni	KON	ni
<SEG>
soie	NOM	soie
de	PRP	de
aux	PRP:det	au
,	PUN	,
à	PRP	à
terre	NOM	terre
la	DET:ART	le
vers	NOM	ver|vers
.	SENT	.
ni	KON	ni
<SEG>
rendis	VER:simp	rendre
habillé	VER:pper	habiller
me	PRO:PER	me
au	PRP:det	au
,	PUN	,
je	PRO:PER	je
fus	VER:simp	être
je	PRO:PER	je
<EOS>	<EOS>	<EOS>
Lorsque	KON	lorsque
<SEG>
Je	PRO:PER	je
.	SENT	.
était	VER:impf	être
<EOS>	<EOS>	<EOS>
salon	NOM	salon
désert	ADJ	désert
.	SENT	.
Il	PRO:PER	il
grand	ADJ	grand
<EOS>	<EOS>	<EOS>
<SEG>
trésors	NOM	trésor
conchyliologie	NOM	conchyliologie
étude	NOM	étude
de	PRP	de
dans	PRP	dans
plongeai	VER:simp	plonger
l'	DET:ART	le
me	PRO:PER	me
de	PRP	de
ces	PRO:DEM	ce
<SEG>
Je	PRO:PER	je
fouillai	VER:simp	fouiller
aussi	ADV	aussi
sous	PRP	sous
les	DET:ART	le
vitrines	NOM	vitrine
.	SENT	.
entassés	VER:pper	entasser
,	PUN	,
<EOS>	<EOS>	<EOS>
<SEG>
emplis	VER:pper	emplir
,	PUN	,
herbiers	NOM	herbier
plantes	NOM	plante
des	PRP:det	du
de	PRP	de
vastes	ADJ	vaste
plus	ADV	plus
marines	ADJ	marin
les	DET:ART	le
<SEG>
,	PUN	,
quoique	KON	quoique
qui	PRO:REL	qui
,	PUN	,
rares	ADJ	rare
desséchées	VER:pper	dessécher
et	KON	et
,	PUN	,
conservaient	VER:impf	conserver
leurs	DET:POS	leur
<SEG>
,	PUN	,
couleurs	NOM	couleur
ces	PRO:DEM	ce
.	SENT	.
hydrophytes	NOM	hydrophytes
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
précieuses	ADJ	précieux
admirables	ADJ	admirable
Parmi	PRP	parmi
<SEG>
cladostèphes	NOM	cladostèphes
,	PUN	,
,	PUN	,
verticillées	ADJ	verticillé
des	PRP:det	du
remarquai	VER:simp	remarquer
padines-paon	NOM	padines-paon
des	PRP:det	du
caulerpes	NOM	caulerpes
des	PRP:det	du
<SEG>
des	PRP:det	du
,	PUN	,
granifères	ADJ	granifère
,	PUN	,
vigne	NOM	vigne
de	PRP	de
de	PRP	de
feuilles	NOM	feuille
callithamnes	NOM	callithamnes
à	PRP	à
<SEG>
teintes	NOM	teinte
céramies	NOM	céramie
à	PRP	à
délicates	ADJ	délicat
agares	NOM	agares
des	PRP:det	du
disposées	VER:pper	disposer
en	PRP	en
écarlates	ADJ	écarlate
,	PUN	,
<SEG>
des	PRP:det	du
semblables	ADJ	semblable
éventails	NOM	éventail
acétabules	NOM	acétabule
des	PRP:det	du
,	PUN	,
chapeaux	NOM	chapeau
à	PRP	à
,	PUN	,
de	PRP	de
<SEG>
furent	VER:simp	être
classées	VER:pper	classer
champignons	NOM	champignon
très-déprimés	NOM	très-déprimés
qui	PRO:REL	qui
longtemps	ADV	longtemps
,	PUN	,
parmi	PRP	parmi
et	KON	et
les	DET:ART	le
<SEG>
varechs	NOM	varech
<EOS>	<EOS>	<EOS>
une	DET:ART	un
toute	PRO:IND	tout
,	PUN	,
zoophytes	NOM	zoophyte
de	PRP	de
.	SENT	.
série	NOM	série
enfin	ADV	enfin
<SEG>
se	PRO:PER	se
journée	NOM	journée
sans	PRP	sans
,	PUN	,
passa	VER:simp	passer
fusse	VER:subi	être
que	PRO:REL	que
La	DET:ART	le
je	PRO:PER	je
entière	ADJ	entier
<SEG>
de	PRP	de
Les	DET:ART	le
capitaine	NOM	capitaine
honoré	VER:pper	honorer
.	SENT	.
<EOS>	<EOS>	<EOS>
visite	NOM	visite
Nemo	NAM	nemo
la	DET:ART	le
du	PRP:det	du
<SEG>
ouvrirent	VER:simp	ouvrir
ne	ADV	ne
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
Peut-être	ADV	peut-être
pas	ADV	pas
salon	NOM	salon
.	SENT	.
du	PRP:det	du
panneaux	NOM	panneau
<SEG>
choses	NOM	chose
ces	PRO:DEM	ce
belles	ADJ	beau
ne	ADV	ne
nous	PRO:PER	nous
pas	ADV	pas
sur	PRP	sur
blaser	VER:infi	blaser
voulait	VER:impf	vouloir
-on	PRO:PER	on
<SEG>
<EOS>	<EOS>	<EOS>
du	PRP:det	du
se	PRO:PER	se
l'	DET:ART	le
maintint	VER:simp	maintenir
à	PRP	à
direction	NOM	direction
La	DET:ART	le
.	SENT	.
Nautilus	NOM	nautilus
<SEG>
vitesse	NOM	vitesse
sa	DET:POS	son
profondeur	NOM	profondeur
sa	DET:POS	son
milles	NOM	mille
douze	NUM	douze
,	PUN	,
,	PUN	,
à	PRP	à
est-nord-est	ADJ	est-nord-est
<SEG>
Le	DET:ART	le
mètres	NOM	mètre
cinquante	NOM	cinquante
.	SENT	.
et	KON	et
soixante	NUM	soixante
lendemain	NOM	lendemain
,	PUN	,
entre	PRP	entre
<EOS>	<EOS>	<EOS>
<SEG>
même	ADJ	même
,	PUN	,
,	PUN	,
10	NUM	@card@
.	SENT	.
solitude	NOM	solitude
<EOS>	<EOS>	<EOS>
même	ADJ	même
novembre	NOM	novembre
abandon	NOM	abandon
<SEG>
équipage	NOM	équipage
ne	ADV	ne
vis	VER:pres	vivre
Ned	NAM	ned
personne	ADV	personne
Je	PRO:PER	je
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
de	PRP	de
.	SENT	.
<SEG>
la	DET:ART	le
journée	NOM	journée
Conseil	NAM	conseil
partie	NOM	partie
et	KON	et
plus	ADV	plus
de	PRP	de
la	DET:ART	le
grande	ADJ	grand
passèrent	VER:simp	passer
<SEG>
inexplicable	ADJ	inexplicable
s'	PRO:PER	se
de	PRP	de
étonnèrent	VER:simp	étonner
avec	PRP	avec
.	SENT	.
Ils	PRO:PER	il
moi	PRO:PER	moi
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
<SEG>
singulier	ADJ	singulier
<EOS>	<EOS>	<EOS>
.	SENT	.
absence	NOM	absence
homme	NOM	homme
était-il	NOM	était-il
malade	ADJ	malade
capitaine	NOM	capitaine
du	PRP:det	du
Cet	PRO:DEM	ce
<SEG>
à	PRP	à
projets	NOM	projet
modifier	VER:infi	modifier
égard	NOM	égard
?	SENT	?
<EOS>	<EOS>	<EOS>
Voulait-il	VER:ppre	voulait-il
notre	DET:POS	notre
?	SENT	?
ses	DET:POS	son
<SEG>
Après	PRP	après
,	PUN	,
la	DET:ART	le
suivant	VER:ppre	suivre
tout	ADV	tout
remarque	NOM	remarque
Conseil	NAM	conseil
de	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
<SEG>
d'	PRP	de
jouissions	VER:subp	jouir
liberté	NOM	liberté
nous	PRO:PER	nous
étions	VER:impf	être
entière	ADJ	entier
une	DET:ART	un
,	PUN	,
nous	PRO:PER	nous
délicatement	ADV	délicatement
<SEG>
dans	PRP	dans
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
nourris	VER:pper	nourrir
tenait	VER:impf	tenir
et	KON	et
abondamment	ADV	abondamment
hôte	NOM	hôte
.	SENT	.
Notre	DET:POS	notre
<SEG>
traité	NOM	traité
<EOS>	<EOS>	<EOS>
les	DET:ART	le
termes	NOM	terme
Nous	PRO:PER	nous
de	PRP	de
.	SENT	.
pouvions	VER:impf	pouvoir
ne	ADV	ne
son	DET:POS	son
<SEG>
singularité	NOM	singularité
même	ADJ	même
,	PUN	,
,	PUN	,
d'	PRP	de
nous	PRO:PER	nous
ailleurs	ADV	ailleurs
plaindre	VER:infi	plaindre
la	DET:ART	le
et	KON	et
<SEG>
si	ADV	si
nous	PRO:PER	nous
notre	DET:POS	notre
belles	ADJ	beau
de	PRP	de
destinée	NOM	destinée
compensations	NOM	compensation
réservait	VER:impf	réserver
,	PUN	,
de	PRP	de
<SEG>
encore	ADV	encore
n'	ADV	ne
pas	ADV	pas
nous	PRO:PER	nous
de	PRP	de
droit	NOM	droit
que	KON	que
avions	VER:impf	avoir
le	DET:ART	le
l'	PRO:PER	la|le
<SEG>
,	PUN	,
le	DET:ART	le
-là	ADV	là
.	SENT	.
Ce	PRO:DEM	ce
commençai	VER:simp	commencer
<EOS>	<EOS>	<EOS>
jour	NOM	jour
je	PRO:PER	je
accuser	VER:infi	accuser
<SEG>
aventures	NOM	aventure
a	VER:pres	avoir
journal	NOM	journal
permis	VER:pper	permettre
de	PRP	de
m'	PRO:PER	me
qui	PRO:REL	qui
ce	PRO:DEM	ce
ces	PRO:DEM	ce
,	PUN	,
<SEG>
et	KON	et
exactitude	NOM	exactitude
plus	ADV	plus
de	PRP	de
avec	PRP	avec
scrupuleuse	ADJ	scrupuleux
raconter	VER:infi	raconter
les	PRO:PER	la|le
la	DET:ART	le
,	PUN	,
<SEG>
je	PRO:PER	je
papier	NOM	papier
un	DET:ART	un
,	PUN	,
écrivis	VER:simp	écrire
détail	NOM	détail
curieux	ADJ	curieux
,	PUN	,
l'	PRO:PER	la|le
sur	PRP	sur
<SEG>
avec	PRP	avec
novembre	NOM	novembre
11	NUM	@card@
fabriqué	VER:pper	fabriquer
marine	ADJ	marin
.	SENT	.
zostère	NOM	zostère
Le	DET:ART	le
la	DET:ART	le
<EOS>	<EOS>	<EOS>
<SEG>
matin	NOM	matin
à	PRP	à
de	PRP	de
frais	ADJ	frais
air	NOM	air
grand	ADJ	grand
,	PUN	,
répandu	VER:pper	répandre
,	PUN	,
l'	DET:ART	le
<SEG>
nous	PRO:PER	nous
m'	PRO:PER	me
l'	DET:ART	le
intérieur	NOM	intérieur
apprit	VER:simp	apprendre
du	PRP:det	du
que	KON	que
étions	VER:impf	être
Nautilus	NOM	nautilus
revenus	VER:pper	revenir
<SEG>
la	DET:ART	le
de	PRP	de
de	PRP	de
l'	DET:ART	le
à	PRP	à
renouveler	VER:infi	renouveler
surface	NOM	surface
,	PUN	,
Océan	NAM	océan
afin	KON	afin
<SEG>
Je	PRO:PER	je
vers	PRP	vers
provisions	NOM	provision
<EOS>	<EOS>	<EOS>
d'	PRP	de
dirigeai	VER:simp	diriger
me	PRO:PER	me
les	DET:ART	le
oxygène	NOM	oxygène
.	SENT	.
<SEG>
sur	PRP	sur
escalier	NOM	escalier
central	ADJ	central
l'	DET:ART	le
montai	VER:simp	monter
la	DET:ART	le
,	PUN	,
et	KON	et
plate-forme	NOM	plate-forme
je	PRO:PER	je
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
trouvai	VER:simp	trouver
était	VER:impf	être
.	SENT	.
Je	PRO:PER	je
six	NUM	six
heures	NOM	heure
<EOS>	<EOS>	<EOS>
<SEG>
mais	KON	mais
le	DET:ART	le
mer	NOM	mer
couvert	ADJ	couvert
la	DET:ART	le
,	PUN	,
temps	NOM	temps
calme	ADJ	calme
,	PUN	,
grise	ADJ	gris
<SEG>
de	PRP	de
peine	NOM	peine
capitaine	NOM	capitaine
.	SENT	.
houle	NOM	houle
À	PRP	à
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
.	SENT	.
Le	DET:ART	le
<SEG>
viendrait-il	ADJ	viendrait-il
,	PUN	,
que	PRO:REL	que
espérais	VER:impf	espérer
là	ADV	là
rencontrer	VER:infi	rencontrer
j'	PRO:PER	je
Nemo	NAM	nemo
,	PUN	,
?	SENT	?
<SEG>
dans	PRP	dans
<EOS>	<EOS>	<EOS>
aperçus	VER:pper	apercevoir
que	KON	que
timonier	NOM	timonier
Je	PRO:PER	je
n'	ADV	ne
emprisonné	VER:pper	emprisonner
,	PUN	,
le	DET:ART	le
<SEG>
sur	PRP	sur
verre	NOM	verre
sa	DET:POS	son
de	PRP	de
la	DET:ART	le
saillie	NOM	saillie
.	SENT	.
cage	NOM	cage
Assis	VER:pper	asseoir
<EOS>	<EOS>	<EOS>
<SEG>
produite	VER:pper	produire
canot	NOM	canot
du	PRP:det	du
j'	PRO:PER	je
coque	NOM	coque
la	DET:ART	le
aspirai	VER:simp	aspirer
par	PRP	par
,	PUN	,
avec	PRP	avec
<SEG>
à	PRP	à
délices	NOM	délice
.	SENT	.
peu	ADV	peu
Peu	ADV	peu
émanations	NOM	émanation
,	PUN	,
salines	ADJ	salin
les	DET:ART	le
<EOS>	<EOS>	<EOS>
<SEG>
se	PRO:PER	se
dissipa	VER:simp	dissiper
solaires	ADJ	solaire
la	DET:ART	le
sous	PRP	sous
des	PRP:det	du
brume	NOM	brume
rayons	NOM	rayon
l'	DET:ART	le
action	NOM	action
<SEG>
de	PRP	de
L'	DET:ART	le
astre	NOM	astre
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
horizon	NOM	horizon
.	SENT	.
débordait	VER:impf	déborder
radieux	ADJ	radieux
oriental	ADJ	oriental
<SEG>
comme	KON	comme
son	DET:POS	son
<EOS>	<EOS>	<EOS>
regard	NOM	regard
enflamma	VER:simp	enflammer
mer	NOM	mer
s'	PRO:PER	se
.	SENT	.
sous	PRP	sous
La	DET:ART	le
<SEG>
traînée	NOM	traînée
poudre	NOM	poudre
nuages	NOM	nuage
de	PRP	de
<EOS>	<EOS>	<EOS>
.	SENT	.
,	PUN	,
une	DET:ART	un
éparpillés	VER:pper	éparpiller
Les	DET:ART	le
<SEG>
les	DET:ART	le
tons	NOM	ton
dans	PRP	dans
admirablement	ADV	admirablement
vifs	ADJ	vif
hauteurs	NOM	hauteur
colorèrent	VER:simp	colorer
,	PUN	,
se	PRO:PER	se
de	PRP	de
<SEG>
chat	NOM	chat
nuancés	VER:pper	nuancer
nombreuses	ADJ	nombreux
de	PRP	de
»	PUN:cit	»
,	PUN	,
langues	NOM	langue
de	PRP	de
«	PUN:cit	«
et	KON	et
<SEG>
7	NUM	@card@
toute	PRO:IND	tout
pour	PRP	pour
la	DET:ART	le
journée	NOM	journée
du	PRP:det	du
annoncèrent	VER:simp	annoncer
(	PUN	(
vent	NOM	vent
)	PUN	)
<SEG>
Mais	KON	mais
à	PRP	à
que	PRO:REL	que
ce	PRO:DEM	ce
le	DET:ART	le
vent	NOM	vent
faisait	VER:impf	faire
<EOS>	<EOS>	<EOS>
.	SENT	.
Nautilus	NOM	nautilus
<SEG>
admirai	VER:simp	admirer
effrayer	VER:infi	effrayer|effrayer
J'	PRO:PER	je
que	KON	que
les	DET:ART	le
<EOS>	<EOS>	<EOS>
ne	ADV	ne
tempêtes	NOM	tempête
!	SENT	!
pouvaient	VER:impf	pouvoir
<SEG>
joyeux	ADJ	joyeux
de	PRP	de
,	PUN	,
si	ADV	si
soleil	NOM	soleil
gai	ADJ	gai
lever	NOM	lever
ce	PRO:DEM	ce
donc	ADV	donc
,	PUN	,
<SEG>
j'	PRO:PER	je
monter	VER:infi	monter
entendis	VER:simp	entendre
lorsque	KON	lorsque
quelqu'un	PRO:IND	quelqu'un
vers	PRP	vers
la	DET:ART	le
si	KON	si
,	PUN	,
vivifiant	VER:ppre	vivifier
<SEG>
à	PRP	à
Je	PRO:PER	je
préparais	VER:impf	préparer
capitaine	NOM	capitaine
<EOS>	<EOS>	<EOS>
plate-forme	NOM	plate-forme
saluer	VER:infi	saluer
me	PRO:PER	me
.	SENT	.
le	DET:ART	le
<SEG>
Nemo	NAM	nemo
,	PUN	,
mais	KON	mais
second	NOM	second
son	DET:POS	son
,	PUN	,
--	PUN	--
ce	PRO:DEM	ce
que	PRO:REL	que
fut	VER:simp	être
<SEG>
du	PRP:det	du
capitaine	NOM	capitaine
pendant	PRP	pendant
vu	VER:pper	voir
première	NUM	premier
j'	PRO:PER	je
la	DET:ART	le
avais	VER:impf	avoir
déjà	ADV	déjà
visite	NOM	visite
<SEG>
.	SENT	.
s'	PRO:PER	se
Il	PRO:PER	il
--	PUN	--
avança	VER:simp	avancer
<EOS>	<EOS>	<EOS>
sur	PRP	sur
apparut	VER:simp	apparaître
qui	PRO:REL	qui
,	PUN	,
<SEG>
pas	ADV	pas
apercevoir	VER:infi	apercevoir
,	PUN	,
ne	ADV	ne
de	PRP	de
sembla	VER:simp	sembler
et	KON	et
plate-forme	NOM	plate-forme
la	DET:ART	le
s'	PRO:PER	se
<SEG>
lunette	NOM	lunette
puissante	ADJ	puissant
Sa	DET:POS	son
,	PUN	,
ma	DET:POS	mon
.	SENT	.
<EOS>	<EOS>	<EOS>
aux	PRP:det	au
yeux	NOM	œil
présence	NOM	présence
<SEG>
de	PRP	de
points	NOM	point
les	DET:ART	le
scruta	VER:simp	scruter
il	PRO:PER	il
tous	PRO:IND	tout
avec	PRP	avec
horizon	NOM	horizon
l'	DET:ART	le
une	DET:ART	un
<SEG>
fait	VER:pper	faire
,	PUN	,
<EOS>	<EOS>	<EOS>
attention	NOM	attention
extrême	ADJ	extrême
Puis	ADV	puis
.	SENT	.
examen	NOM	examen
cet	PRO:DEM	ce
,	PUN	,
<SEG>
prononça	VER:simp	prononcer
et	KON	et
s'	PRO:PER	se
,	PUN	,
une	DET:ART	un
il	PRO:PER	il
du	PRP:det	du
approcha	VER:simp	approcher
phrase	NOM	phrase
panneau	NOM	panneau
<SEG>
Je	PRO:PER	je
voici	ADV	voici
les	DET:ART	le
.	SENT	.
<EOS>	<EOS>	<EOS>
exactement	ADV	exactement
dont	PRO:REL	dont
ai	VER:pres	avoir
termes	NOM	terme
l'	PRO:PER	la|le
<SEG>
,	PUN	,
elle	PRO:PER	elle
chaque	PRO:IND	chaque
car	NOM	car
se	PRO:PER	se
reproduisit	VER:simp	reproduire
,	PUN	,
,	PUN	,
matin	NOM	matin
retenue	VER:pper	retenir
<SEG>
ainsi	ADV	ainsi
était	VER:impf	être
conditions	NOM	condition
des	PRP:det	du
identiques	ADJ	identique
Elle	PRO:PER	elle
.	SENT	.
<EOS>	<EOS>	<EOS>
conçue	VER:pper	concevoir
dans	PRP	dans
<SEG>
.	SENT	.
lorni	VER:pper	lorni
respoc	ADJ	respoc
Nautron	NOM	nautron
<EOS>	<EOS>	<EOS>
:	PUN	:
Ce	NAM	ce
virch	NOM	virch
»	PUN:cit	»
«	PUN:cit	«
<SEG>
dire	VER:infi	dire
elle	PRO:PER	elle
qu'	PRO:REL	que
signifiait	VER:impf	signifier
saurais	VER:cond	savoir
ne	ADV	ne
,	PUN	,
je	PRO:PER	je
.	SENT	.
le	PRO:PER	le
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
La	DET:ART	le
à	PRP	à
s'	PRO:PER	se
son	DET:POS	son
regard	NOM	regard
mer	NOM	mer
enflamma	VER:simp	enflammer
<EOS>	<EOS>	<EOS>
<SEG>
le	DET:ART	le
Ces	PRO:DEM	ce
mots	NOM	mot
Je	PRO:PER	je
.	SENT	.
redescendit	VER:simp	redescendre
second	NOM	second
,	PUN	,
prononcés	VER:pper	prononcer
<EOS>	<EOS>	<EOS>
<SEG>
.	SENT	.
sous-marine	ADJ	sous-marine
que	KON	que
navigation	NOM	navigation
pensai	VER:simp	penser
reprendre	VER:infi	reprendre
le	DET:ART	le
sa	DET:POS	son
allait	VER:impf	aller
Nautilus	NOM	nautilus
<SEG>
,	PUN	,
le	DET:ART	le
donc	ADV	donc
et	KON	et
Je	PRO:PER	je
regagnai	VER:simp	regagner
les	DET:ART	le
<EOS>	<EOS>	<EOS>
panneau	NOM	panneau
par	PRP	par
<SEG>
chambre	NOM	chambre
<EOS>	<EOS>	<EOS>
jours	NOM	jour
à	PRP	à
je	PRO:PER	je
revins	VER:simp	revenir
coursives	NOM	coursive
Cinq	NUM	cinq
ma	DET:POS	mon
.	SENT	.
<SEG>
ainsi	ADV	ainsi
que	KON	que
s'	PRO:PER	se
situation	NOM	situation
se	PRO:PER	se
,	PUN	,
modifiât	VER:subi	modifier
écoulèrent	VER:simp	écouler
la	DET:ART	le
sans	PRP	sans
<SEG>
la	DET:ART	le
sur	PRP	sur
matin	NOM	matin
<EOS>	<EOS>	<EOS>
.	SENT	.
je	PRO:PER	je
Chaque	PRO:IND	chaque
,	PUN	,
plate-forme	NOM	plate-forme
montais	VER:impf	monter
<SEG>
<EOS>	<EOS>	<EOS>
La	DET:ART	le
le	DET:ART	le
par	PRP	par
était	VER:impf	être
prononcée	VER:pper	prononcer
.	SENT	.
phrase	NOM	phrase
même	ADJ	même
même	ADJ	même
<SEG>
capitaine	NOM	capitaine
.	SENT	.
individu	NOM	individu
paraissait	VER:impf	paraître
<EOS>	<EOS>	<EOS>
Nemo	NAM	nemo
.	SENT	.
Le	DET:ART	le
pas	ADV	pas
ne	ADV	ne
<SEG>
<EOS>	<EOS>	<EOS>
parti	NOM	parti
plus	ADV	plus
pris	VER:pper	prendre
ne	ADV	ne
mon	DET:POS	mon
J'	PRO:PER	je
le	PRO:PER	le
de	PRP	de
avais	VER:impf	avoir
<SEG>
,	PUN	,
,	PUN	,
rentré	VER:pper	rentrer
voir	VER:infi	voir
,	PUN	,
novembre	NOM	novembre
quand	ADV	quand
le	DET:ART	le
dans	PRP	dans
16	NUM	@card@
<SEG>
trouvai	VER:simp	trouver
et	KON	et
Conseil	NAM	conseil
ma	DET:POS	mon
chambre	NOM	chambre
avec	PRP	avec
je	PRO:PER	je
,	PUN	,
sur	PRP	sur
Ned	NAM	ned
<SEG>
mon	DET:POS	mon
à	PRP	à
.	SENT	.
billet	NOM	billet
la	DET:ART	le
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
table	NOM	table
un	DET:ART	un
adresse	NOM	adresse
<SEG>
impatiente	ADJ	impatient
une	DET:ART	un
ouvris	VER:simp	ouvrir
était	VER:impf	être
main	NOM	main
l'	PRO:PER	la|le
<EOS>	<EOS>	<EOS>
d'	PRP	de
Il	PRO:PER	il
.	SENT	.
<SEG>
mais	KON	mais
franche	ADJ	franc
et	KON	et
écriture	NOM	écriture
écrit	VER:pper	écrire
nette	ADJ	net
une	DET:ART	un
un	DET:ART	un
,	PUN	,
d'	PRP	de
<SEG>
peu	ADV	peu
.	SENT	.
et	KON	et
qui	PRO:REL	qui
rappelait	VER:impf	rappeler
gothique	ADJ	gothique
les	DET:ART	le
types	NOM	type
allemands	ADJ	allemand
<EOS>	<EOS>	<EOS>
<SEG>
était	VER:impf	être
Ce	PRO:DEM	ce
billet	NOM	billet
:	PUN	:
termes	NOM	terme
le	DET:ART	le
en	PRP	en
libellé	VER:pper	libeller
ces	PRO:DEM	ce
Monsieur	NOM	monsieur
<SEG>
,	PUN	,
16	NUM	@card@
Nautilus	NAM	nautilus
<EOS>	<EOS>	<EOS>
du	PRP:det	du
.	SENT	.
à	PRP	à
professeur	NOM	professeur
Aronnax	NAM	aronnax
bord	NOM	bord
<SEG>
capitaine	NOM	capitaine
Le	DET:ART	le
le	DET:ART	le
invite	VER:pres	inviter
novembre	NOM	novembre
Nemo	NAM	nemo
1867.	ADJ	@ord@
professeur	NOM	professeur
monsieur	NOM	monsieur
<EOS>	<EOS>	<EOS>
<SEG>
à	PRP	à
partie	NOM	partie
lieu	NOM	lieu
chasse	NOM	chasse
Aronnax	NAM	aronnax
demain	ADV	demain
de	PRP	de
aura	VER:futu	avoir
une	DET:ART	un
qui	PRO:REL	qui
<SEG>
île	NOM	île
<EOS>	<EOS>	<EOS>
forêts	NOM	forêt
Crespo	NAM	crespo
dans	PRP	dans
matin	NOM	matin
l'	DET:ART	le
.	SENT	.
de	PRP	de
ses	DET:POS	son
<SEG>
rien	ADV	rien
n'	ADV	ne
empêchera	VER:futu	empêcher
professeur	NOM	professeur
que	KON	que
d'	PRP	de
espère	VER:pres	espérer
Il	PRO:PER	il
monsieur	NOM	monsieur
le	DET:ART	le
<SEG>
assister	VER:infi	assister
y	PRO:PER	y
et	KON	et
que	KON	que
avec	PRP	avec
verra	VER:futu	voir
ses	DET:POS	son
plaisir	NOM	plaisir
il	PRO:PER	il
,	PUN	,
<SEG>
commandant	NOM	commandant
du	PRP:det	du
joignent	VER:pres	joindre
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
.	SENT	.
Le	DET:ART	le
à	PRP	à
se	PRO:PER	se
compagnons	NOM	compagnon
<SEG>
.	SENT	.
»	PUN:cit	»
Nautilus	NAM	nautilus
,	PUN	,
NEMO	NAM	nemo
Une	ABR	une
Capitaine	NAM	capitaine
chasse	NOM	chasse
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
<SEG>
!	SENT	!
.	SENT	.
s'	PRO:PER	se
--	PUN	--
dans	PRP	dans
<EOS>	<EOS>	<EOS>
Et	KON	et
<EOS>	<EOS>	<EOS>
Ned	NAM	ned
écria	VER:simp	écrier
<SEG>
île	NOM	île
ses	DET:POS	son
Crespo	NAM	crespo
Conseil	NAM	conseil
de	PRP	de
ajouta	VER:simp	ajouter
!	SENT	!
forêts	NOM	forêt
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
<SEG>
à	PRP	à
Mais	KON	mais
<EOS>	<EOS>	<EOS>
--	PUN	--
va	VER:pres	aller
.	SENT	.
donc	ADV	donc
,	PUN	,
il	PRO:PER	il
terre	NOM	terre
<SEG>
Land	NAM	land
?	SENT	?
particulier	NOM	particulier
ce	PRO:DEM	ce
.	SENT	.
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
-là	ADV	là
reprit	VER:simp	reprendre
Ned	NAM	ned
<SEG>
paraît	VER:pres	paraître
-je	PRO:PER	je
,	PUN	,
--	PUN	--
indiqué	VER:pper	indiquer
me	PRO:PER	me
dis	VER:pres	dire
Cela	PRO:DEM	cela
en	PRP	en
clairement	ADV	clairement
<SEG>
relisant	VER:ppre	relire
.	SENT	.
!	SENT	!
--	PUN	--
la	DET:ART	le
<EOS>	<EOS>	<EOS>
lettre	NOM	lettre
Eh	INT	eh
<EOS>	<EOS>	<EOS>
bien	ADV	bien
<SEG>
Une	DET:ART	un
le	DET:ART	le
,	PUN	,
.	SENT	.
Canadien	NAM	canadien
faut	VER:pres	falloir
il	PRO:PER	il
répliqua	VER:simp	répliquer
accepter	VER:infi	accepter
<EOS>	<EOS>	<EOS>
<SEG>
ferme	ADJ	ferme
la	DET:ART	le
aviserons	VER:futu	aviser
,	PUN	,
terre	NOM	terre
à	PRP	à
sur	PRP	sur
prendre	VER:infi	prendre
fois	NOM	fois
nous	PRO:PER	nous
<SEG>
parti	NOM	parti
un	DET:ART	un
ailleurs	ADV	ailleurs
.	SENT	.
je	PRO:PER	je
ne	ADV	ne
D'	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
serai	VER:futu	être
<SEG>
pas	ADV	pas
.	SENT	.
morceaux	NOM	morceau
quelques	PRO:IND	quelque
fâché	VER:pper	fâcher
de	PRP	de
venaison	NOM	venaison
de	PRP	de
manger	VER:infi	manger
fraîche	ADJ	frais
<SEG>
<EOS>	<EOS>	<EOS>
à	PRP	à
Sans	NAM	sans
ce	PRO:DEM	ce
y	PRO:PER	y
chercher	VER:infi	chercher
il	PRO:PER	il
qu'	PRO:REL	que
»	PUN:cit	»
concilier	VER:infi	concilier
<SEG>
l'	DET:ART	le
de	PRP	de
entre	PRP	entre
capitaine	NOM	capitaine
contradictoire	ADJ	contradictoire
avait	VER:impf	avoir
du	PRP:det	du
Nemo	NAM	nemo
horreur	NOM	horreur
manifeste	VER:pres	manifester
<SEG>
îles	NOM	île
pour	PRP	pour
,	PUN	,
les	DET:ART	le
les	DET:ART	le
invitation	NOM	invitation
et	KON	et
