Chapitre	NOM	chapitre
lui	PRO:PER	lui
autre	ADJ	autre
en	PRP	en
.	SENT	.
,	PUN	,
L'	DET:ART	le
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
idée	NOM	idée
<SEG>
alors	ADV	alors
de	PRP	de
convoquer	VER:infi	convoquer
les	DET:ART	le
capitaines	NOM	capitaine
vint	VER:simp	venir
crièrent	VER:simp	crier
hérauts	NOM	héraut
ses	DET:POS	son
;	PUN	;
<SEG>
qui	PRO:REL	qui
langage	NOM	langage
depuis	PRP	depuis
ordre	NOM	ordre
,	PUN	,
en	PRP	en
cet	PRO:DEM	ce
,	PUN	,
grec	NOM	grec
-	PUN	-
<SEG>
les	DET:ART	le
aux	PRP:det	au
carthaginoises	ADJ	carthaginois
.	SENT	.
,	PUN	,
servait	VER:impf	servir
Xantippe	NAM	xantippe
dans	PRP	dans
armées	NOM	armée
commandements	NOM	commandement
<SEG>
coups	NOM	coup
Les	DET:ART	le
,	PUN	,
gardes	NOM	garde
fouet	NOM	fouet
écartèrent	VER:simp	écarter
à	PRP	à
<EOS>	<EOS>	<EOS>
de	PRP	de
,	PUN	,
<SEG>
la	DET:ART	le
des	PRP:det	du
et	KON	et
capitaines	NOM	capitaine
soldats	NOM	soldat
bientôt	ADV	bientôt
tourbe	NOM	tourbe
des	PRP:det	du
;	PUN	;
les	DET:ART	le
<SEG>
chefs	NOM	chef
barbares	ADJ	barbare
la	DET:ART	le
des	PRP:det	du
cohortes	NOM	cohorte
spartiate	NOM	spartiate
phalanges	NOM	phalange
à	PRP	à
et	KON	et
les	DET:ART	le
<SEG>
grade	NOM	grade
l'	DET:ART	le
arrivèrent	VER:simp	arriver
et	KON	et
de	PRP	de
,	PUN	,
avec	PRP	avec
insignes	NOM	insigne
leur	DET:POS	leur
les	DET:ART	le
<SEG>
<EOS>	<EOS>	<EOS>
armure	NOM	armure
était	VER:impf	être
nation	NOM	nation
leur	DET:POS	leur
tombée	VER:pper	tomber
de	PRP	de
La	DET:ART	le
.	SENT	.
nuit	NOM	nuit
<SEG>
plaine	NOM	plaine
rumeur	NOM	rumeur
circulait	VER:impf	circuler
grande	ADJ	grand
par	PRP	par
çà	ADV	çà
;	PUN	;
la	DET:ART	le
une	DET:ART	un
,	PUN	,
<SEG>
des	PRP:det	du
l'	DET:ART	le
;	PUN	;
là	ADV	là
de	PRP	de
allait	VER:impf	aller
brûlaient	VER:impf	brûler
on	PRO:PER	on
et	KON	et
feux	NOM	feu
<SEG>
,	PUN	,
un	NOM	un
l'	DET:ART	le
autre	ADJ	autre
«	PUN:cit	«
:	PUN	:
à	PRP	à
on	PRO:PER	on
se	PRO:PER	se
demandait	VER:impf	demander
<SEG>
?	SENT	?
<EOS>	<EOS>	<EOS>
Qu'	ADJ	qu'
le	DET:ART	le
et	KON	et
y	PRO:PER	y
a-t-il	ADJ	a-t-il
Suffète	NAM	suffète
»	PUN:cit	»
pourquoi	ADV	pourquoi
<SEG>
exposait	VER:impf	exposer
ne	ADV	ne
?	SENT	?
pas	ADV	pas
Il	PRO:PER	il
<EOS>	<EOS>	<EOS>
distribuait	VER:impf	distribuer
l'	DET:ART	le
aux	PRP:det	au
argent	NOM	argent
<SEG>
<EOS>	<EOS>	<EOS>
République	NOM	république
infinies	ADJ	infini
Son	DET:POS	son
les	DET:ART	le
.	SENT	.
la	DET:ART	le
capitaines	NOM	capitaine
charges	NOM	charge
de	PRP	de
<SEG>
des	PRP:det	du
était	VER:impf	être
tribut	NOM	tribut
Le	DET:ART	le
.	SENT	.
<EOS>	<EOS>	<EOS>
vide	ADJ	vide
Romains	NAM	romains
trésor	NOM	trésor
l'	PRO:PER	la|le
<SEG>
savons	VER:pres	savoir
accablait	VER:impf	accabler
que	KON	que
.	SENT	.
Nous	PRO:PER	nous
faire	VER:infi	faire
plus	ADV	plus
«	PUN:cit	«
<EOS>	<EOS>	<EOS>
ne	ADV	ne
<SEG>
<EOS>	<EOS>	<EOS>
...	PUN	...
est	VER:pres	être
bien	ADV	bien
à	PRP	à
!	SENT	!
!	SENT	!
Elle	NAM	elle
<EOS>	<EOS>	<EOS>
plaindre	VER:infi	plaindre
<SEG>
il	PRO:PER	il
se	PRO:PER	se
,	PUN	,
à	PRP	à
temps	NOM	temps
autre	ADJ	autre
les	DET:ART	le
frottait	VER:impf	frotter
De	ADJ	de
»	PUN:cit	»
<SEG>
spatule	NOM	spatule
membres	NOM	membre
ou	KON	ou
aloès	NOM	aloès
d'	PRP	de
avec	PRP	avec
sa	DET:POS	son
,	PUN	,
bien	ADV	bien
il	PRO:PER	il
<SEG>
argent	NOM	argent
dans	PRP	dans
,	PUN	,
s'	PRO:PER	se
coupe	NOM	coupe
une	DET:ART	un
pour	PRP	pour
interrompait	VER:impf	interrompre
boire	VER:infi	boire
d'	PRP	de
<SEG>
,	PUN	,
lui	PRO:PER	lui
un	DET:ART	un
esclave	NOM	esclave
une	DET:ART	un
tendait	VER:impf	tendre
avec	PRP	avec
que	PRO:REL	que
tisane	NOM	tisane
faite	VER:pper	faire
<SEG>
et	KON	et
des	PRP:det	du
dans	PRP	dans
de	PRP	de
de	PRP	de
cendre	NOM	cendre
asperges	NOM	asperge
bouillies	VER:pper	bouillir
belette	NOM	belette
la	DET:ART	le
<SEG>
à	PRP	à
essuyait	VER:impf	essuyer
;	PUN	;
puis	ADV	puis
s'	PRO:PER	se
du	PRP:det	du
les	DET:ART	le
il	PRO:PER	il
lèvres	NOM	lèvre
vinaigre	NOM	vinaigre
<SEG>
une	DET:ART	un
,	PUN	,
écarlate	NOM	écarlate
serviette	NOM	serviette
«	PUN:cit	«
:	PUN	:
--	PUN	--
reprenait	VER:impf	reprendre
et	KON	et
d'	PRP	de
<SEG>
un	DET:ART	un
sicle	NOM	sicle
trois	NUM	trois
Ce	NAM	ce
vaut	VER:pres	valoir
d'	PRP	de
qui	PRO:REL	qui
aujourd'hui	ADV	aujourd'hui
valait	VER:impf	valoir
argent	NOM	argent
<SEG>
les	DET:ART	le
cultures	NOM	culture
abandonnées	VER:pper	abandonner
shekels	NOM	shekel
,	PUN	,
pendant	PRP	pendant
d'	PRP	de
or	NOM	or
et	KON	et
la	DET:ART	le
<SEG>
de	PRP	de
guerre	NOM	guerre
rien	ADV	rien
pêcheries	NOM	pêcherie
!	SENT	!
Nos	DET:POS	notre
<EOS>	<EOS>	<EOS>
pourpre	NOM	pourpre
ne	ADV	ne
rapportent	VER:pres	rapporter
<SEG>
à	PRP	à
perles	NOM	perle
perdues	VER:pper	perdre
mêmes	ADJ	même
les	DET:ART	le
près	ADV	près
sont	VER:pres	être
peu	ADV	peu
,	PUN	,
deviennent	VER:pres	devenir
<SEG>
si	KON	si
d'	PRP	de
exorbitantes	ADJ	exorbitant
à	PRP	à
peine	NOM	peine
assez	ADV	assez
nous	PRO:PER	nous
avons	VER:pres	avoir
onguents	NOM	onguent
;	PUN	;
<SEG>
Dieux	NOM	dieu
service	NOM	service
aux	PRP:det	au
choses	NOM	chose
le	DET:ART	le
Quant	PRP	quant
des	PRP:det	du
pour	PRP	pour
<EOS>	<EOS>	<EOS>
!	SENT	!
<SEG>
n'	ADV	ne
je	PRO:PER	je
table	NOM	table
la	DET:ART	le
pas	ADV	pas
,	PUN	,
parle	VER:pres	parler
,	PUN	,
en	PRO:PER	en
de	PRP	de
<SEG>
une	DET:ART	un
!	SENT	!
calamité	NOM	calamité
est	VER:pres	être
<EOS>	<EOS>	<EOS>
Faute	NOM	faute
galères	NOM	galère
de	PRP	de
c'	PRO:DEM	ce
,	PUN	,
<SEG>
et	KON	et
bien	ADV	bien
,	PUN	,
manquons	VER:pres	manquer
nous	PRO:PER	nous
épices	NOM	épice
a	VER:pres	avoir
on	PRO:PER	on
d'	PRP	de
l'	PRO:PER	la|le
<SEG>
à	PRP	à
silphium	NOM	silphium
cause	NOM	cause
mal	NOM	mal
,	PUN	,
se	PRO:PER	se
du	PRP:det	du
fournir	VER:infi	fournir
à	PRP	à
de	PRP	de
<SEG>
rébellions	NOM	rébellion
de	PRP	de
sur	PRP	sur
Cyrène	NAM	cyrène
.	SENT	.
La	DET:ART	le
<EOS>	<EOS>	<EOS>
frontière	NOM	frontière
la	DET:ART	le
des	PRP:det	du
<SEG>
,	PUN	,
esclaves	NOM	esclave
on	PRO:PER	on
Sicile	NAM	sicile
d'	PRP	de
tant	ADV	tant
où	PRO:REL	où
l'	DET:ART	le
,	PUN	,
trouvait	VER:impf	trouver
<SEG>
encore	ADV	encore
Hier	ADV	hier
est	VER:pres	être
,	PUN	,
<EOS>	<EOS>	<EOS>
!	SENT	!
nous	PRO:PER	nous
pour	PRP	pour
fermée	VER:pper	fermer
maintenant	ADV	maintenant
<SEG>
valets	NOM	valet
,	PUN	,
quatre	NUM	quatre
cuisine	NOM	cuisine
un	DET:ART	un
j'	PRO:PER	je
ai	VER:pres	avoir
et	KON	et
de	PRP	de
baigneur	NOM	baigneur
<SEG>
autrefois	ADV	autrefois
d'	PRP	de
d'	PRP	de
paire	NOM	paire
plus	ADV	plus
une	DET:ART	un
qu'	KON	que
argent	NOM	argent
donné	VER:pper	donner
pour	PRP	pour
<SEG>
long	ADJ	long
un	DET:ART	un
éléphants	NOM	éléphant
Il	NAM	il
!	SENT	!
de	PRP	de
<EOS>	<EOS>	<EOS>
déroula	VER:simp	dérouler
»	PUN:cit	»
morceau	NOM	morceau
<SEG>
sans	PRP	sans
un	DET:ART	un
et	KON	et
passer	VER:infi	passer
papyrus	NOM	papyrus
lut	VER:simp	lire
seul	ADJ	seul
,	PUN	,
il	PRO:PER	il
;	PUN	;
<SEG>
chiffre	NOM	chiffre
toutes	PRO:IND	tout
dépenses	NOM	dépense
faites	VER:pper	faire
,	PUN	,
le	DET:ART	le
avait	VER:impf	avoir
que	KON	que
les	DET:ART	le
Gouvernement	NOM	gouvernement
<SEG>
;	PUN	;
tant	ADV	tant
les	DET:ART	le
le	DET:ART	le
pour	PRP	pour
des	PRP:det	du
réparations	NOM	réparation
temples	NOM	temple
,	PUN	,
pour	PRP	pour
<SEG>
pour	PRP	pour
rues	NOM	rue
des	PRP:det	du
dallage	NOM	dallage
construction	NOM	construction
vaisseaux	NOM	vaisseau
la	DET:ART	le
des	PRP:det	du
,	PUN	,
,	PUN	,
<SEG>
l'	DET:ART	le
des	PRP:det	du
de	PRP	de
les	DET:ART	le
corail	NOM	corail
pour	PRP	pour
agrandissement	NOM	agrandissement
,	PUN	,
pêcheries	NOM	pêcherie
pour	PRP	pour
<SEG>
des	PRP:det	du
engins	NOM	engin
et	KON	et
,	PUN	,
les	DET:ART	le
Syssites	NOM	syssites
,	PUN	,
mines	NOM	mine
dans	PRP	dans
pour	PRP	pour
<SEG>
Mais	KON	mais
capitaines	NOM	capitaine
Cantabres	NAM	cantabres
,	PUN	,
au	PRP:det	au
les	DET:ART	le
.	SENT	.
<EOS>	<EOS>	<EOS>
des	PRP:det	du
pays	NOM	pays
<SEG>
punique	ADJ	punique
plus	ADV	plus
les	DET:ART	le
entendaient	VER:impf	entendre
le	DET:ART	le
que	KON	que
n'	ADV	ne
soldats	NOM	soldat
pas	ADV	pas
,	PUN	,
<SEG>
saluassent	VER:subi	saluer
les	DET:ART	le
langue	NOM	langue
bien	ADV	bien
,	PUN	,
en	PRP	en
se	PRO:PER	se
cette	PRO:DEM	ce
que	KON	que
Mercenaires	NOM	mercenaire
<SEG>
armées	NOM	armée
Barbares	NAM	barbares
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
des	PRP:det	du
ordinairement	ADV	ordinairement
.	SENT	.
plaçait	VER:impf	placer
dans	PRP	dans
les	DET:ART	le
<SEG>
après	PRP	après
;	PUN	;
carthaginois	ADJ	carthaginois
pour	PRP	pour
d'	PRP	de
officiers	NOM	officier
interprètes	NOM	interprète
servir	VER:infi	servir
quelques	PRO:IND	quelque
la	DET:ART	le
<SEG>
ils	PRO:PER	il
étaient	VER:impf	être
s'	PRO:PER	se
guerre	NOM	guerre
peur	NOM	peur
cachés	VER:pper	cacher
vengeances	NOM	vengeance
des	PRP:det	du
de	PRP	de
,	PUN	,
<SEG>
à	PRP	à
n'	ADV	ne
Hannon	NAM	hannon
les	PRO:PER	la|le
pas	ADV	pas
avait	VER:impf	avoir
et	KON	et
prendre	VER:infi	prendre
avec	PRP	avec
songé	VER:pper	songer
<SEG>
d'	PRP	de
sourde	ADJ	sourd
sa	DET:POS	son
voix	NOM	voix
se	PRO:PER	se
trop	ADV	trop
lui	PRO:PER	lui
;	PUN	;
ailleurs	ADV	ailleurs
perdait	VER:impf	perdre
<SEG>
Grecs	NAM	grecs
,	PUN	,
<EOS>	<EOS>	<EOS>
sanglés	VER:pper	sangler
.	SENT	.
Les	DET:ART	le
vent	NOM	vent
dans	PRP	dans
leur	DET:POS	leur
au	PRP:det	au
<SEG>
,	PUN	,
tendaient	VER:impf	tendre
ceinturon	NOM	ceinturon
de	PRP	de
s'	PRO:PER	se
fer	NOM	fer
oreille	NOM	oreille
l'	DET:ART	le
en	PRP	en
,	PUN	,
<SEG>
deviner	VER:infi	deviner
,	PUN	,
montagnards	NOM	montagnard
que	KON	que
paroles	NOM	parole
tandis	KON	tandis
efforçant	VER:ppre	efforcer
des	PRP:det	du
à	PRP	à
ses	DET:POS	son
<SEG>
fourrures	NOM	fourrure
ours	NOM	ours
,	PUN	,
,	PUN	,
couverts	VER:pper	couvrir
comme	KON	comme
des	PRP:det	du
le	PRO:PER	le
regardaient	VER:impf	regarder
de	PRP	de
<SEG>
défiance	NOM	défiance
leur	DET:POS	leur
sur	PRP	sur
ou	KON	ou
massue	NOM	massue
appuyés	VER:pper	appuyer
bâillaient	VER:impf	bâiller
avec	PRP	avec
,	PUN	,
à	PRP	à
<SEG>
Les	DET:ART	le
clous	NOM	clou
en	PRP	en
<EOS>	<EOS>	<EOS>
inattentifs	ADJ	inattentif
Gaulois	NAM	gaulois
secouaient	VER:impf	secouer
d'	PRP	de
.	SENT	.
airain	NOM	airain
<SEG>
haute	ADJ	haut
du	PRP:det	du
ricanant	VER:ppre	ricaner
,	PUN	,
chevelure	NOM	chevelure
leur	DET:POS	leur
désert	NOM	désert
les	DET:ART	le
hommes	NOM	homme
et	KON	et
<SEG>
de	PRP	de
,	PUN	,
laine	NOM	laine
encapuchonnés	VER:pper	encapuchonner
tout	ADV	tout
dans	PRP	dans
leurs	DET:POS	leur
immobiles	ADJ	immobile
écoutaient	VER:impf	écouter
vêtements	NOM	vêtement
<SEG>
,	PUN	,
par-derrière	NOM	par-derrière
grise	ADJ	gris
;	PUN	;
les	DET:ART	le
:	PUN	:
gardes	NOM	garde
autres	ADJ	autre
d'	PRP	de
arrivaient	VER:impf	arriver
<SEG>
chevaux	NOM	cheval
que	KON	que
poussait	VER:impf	pousser
sur	PRP	sur
la	DET:ART	le
,	PUN	,
cohue	NOM	cohue
,	PUN	,
chancelaient	VER:impf	chanceler
leurs	DET:POS	leur
<SEG>
bras	NOM	bras
les	DET:ART	le
branches	NOM	branche
de	PRP	de
au	PRP:det	au
des	PRP:det	du
Nègres	NAM	nègres
tenaient	VER:impf	tenir
leurs	DET:POS	leur
bout	NOM	bout
<SEG>
et	KON	et
le	DET:ART	le
continuait	VER:impf	continuer
gros	ADJ	gros
de	PRP	de
sapin	NOM	sapin
sa	DET:POS	son
Carthaginois	NAM	carthaginois
harangue	NOM	harangue
enflammées	VER:pper	enflammer
<SEG>
de	PRP	de
sur	PRP	sur
monté	VER:pper	monter
gazon	NOM	gazon
.	SENT	.
,	PUN	,
<EOS>	<EOS>	<EOS>
Cependant	ADV	cependant
tertre	NOM	tertre
un	DET:ART	un
<SEG>
,	PUN	,
des	PRP:det	du
impatientaient	VER:impf	impatienter
élevèrent	VER:simp	élever
,	PUN	,
Barbares	NOM	barbare
les	DET:ART	le
s'	PRO:PER	se
s'	PRO:PER	se
murmures	NOM	murmure
<SEG>
sa	DET:POS	son
avec	PRP	avec
.	SENT	.
spatule	NOM	spatule
Hannon	NAM	hannon
chacun	PRO:IND	chacun
<EOS>	<EOS>	<EOS>
l'	PRO:PER	la|le
gesticulait	VER:impf	gesticuler
apostropha	VER:simp	apostropher
<SEG>
;	PUN	;
les	DET:ART	le
voulaient	VER:impf	vouloir
ceux	PRO:DEM	celui
,	PUN	,
qui	PRO:REL	qui
criant	VER:ppre	crier
faire	VER:infi	faire
taire	VER:infi	taire
autres	ADJ	autre
<SEG>
.	SENT	.
,	PUN	,
au	PRP:det	au
<EOS>	<EOS>	<EOS>
fort	ADJ	fort
Tout	ADV	tout
tapage	NOM	tapage
à	PRP	à
ajoutaient	VER:impf	ajouter
plus	ADV	plus
<SEG>
apparence	NOM	apparence
aux	PRP:det	au
chétive	ADJ	chétif
un	DET:ART	un
pieds	NOM	pied
d'	PRP	de
coup	NOM	coup
,	PUN	,
bondit	VER:pres	bondir
homme	NOM	homme
<SEG>
,	PUN	,
héraut	NOM	héraut
la	DET:ART	le
Hannon	NAM	hannon
d'	PRP	de
arracha	VER:simp	arracher
trompette	NOM	trompette
,	PUN	,
un	DET:ART	un
d'	PRP	de
<SEG>
était	VER:impf	être
,	PUN	,
dedans	ADV	dedans
souffla	VER:simp	souffler
lui	PRO:PER	lui
Spendius	NAM	spendius
et	KON	et
car	KON	car
c'	PRO:DEM	ce
(	PUN	(
<SEG>
chose	NOM	chose
dire	VER:infi	dire
annonça	VER:simp	annoncer
quelque	PRO:IND	quelque
important	VER:ppre	importer
allait	VER:impf	aller
d'	PRP	de
qu'	PRO:REL	que
il	PRO:PER	il
)	PUN	)
<SEG>
rapidement	ADV	rapidement
,	PUN	,
.	SENT	.
A	PRP	à
cinq	NUM	cinq
en	PRP	en
déclaration	NOM	déclaration
débitée	VER:pper	débiter
cette	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
<SEG>
,	PUN	,
latin	ADJ	latin
grec	ADJ	grec
Lybique	ADJ	lybique
,	PUN	,
,	PUN	,
,	PUN	,
gaulois	ADJ	gaulois
diverses	ADJ	divers
langues	NOM	langue
<SEG>
,	PUN	,
,	PUN	,
,	PUN	,
moitié	NOM	moitié
riant	ADJ	riant
les	DET:ART	le
moitié	NOM	moitié
baléare	ADJ	baléare
capitaines	NOM	capitaine
et	KON	et
<SEG>
,	PUN	,
Parle	NAM	parle
--	PUN	--
répondirent	VER:simp	répondre
surpris	ADJ	surpris
!	SENT	!
«	PUN:cit	«
<EOS>	<EOS>	<EOS>
:	PUN	:
parle	VER:pres	parler
<SEG>
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
!	SENT	!
»	PUN:cit	»
Spendius	NAM	spendius
;	PUN	;
;	PUN	;
tremblait	VER:impf	trembler
hésita	VER:simp	hésiter
enfin	ADV	enfin
<SEG>
nombreux	ADJ	nombreux
,	PUN	,
s'	PRO:PER	se
Libyens	NAM	libyens
les	DET:ART	le
plus	ADV	plus
étaient	VER:impf	être
adressant	VER:ppre	adresser
aux	PRP:det	au
qui	PRO:REL	qui
<SEG>
:	PUN	:
il	PRO:PER	il
avez	VER:pres	avoir
--	PUN	--
,	PUN	,
«	PUN:cit	«
Vous	NAM	vous
dit	VER:pres	dire
leur	PRO:PER	lui
tous	PRO:IND	tout
<SEG>
cet	PRO:DEM	ce
les	DET:ART	le
»	PUN:cit	»
entendu	VER:pper	entendre
homme	NOM	homme
?	SENT	?
menaces	NOM	menace
horribles	ADJ	horrible
de	PRP	de
<EOS>	<EOS>	<EOS>
<SEG>
pas	ADV	pas
comprenait	VER:impf	comprendre
se	PRO:PER	se
donc	ADV	donc
il	PRO:PER	il
Hannon	NAM	hannon
ne	ADV	ne
ne	ADV	ne
,	PUN	,
récria	VER:simp	récrier
<SEG>
point	ADV	point
pour	PRP	pour
,	PUN	,
Lybique	NAM	lybique
l'	DET:ART	le
le	DET:ART	le
et	KON	et
continuer	VER:infi	continuer
;	PUN	;
expérience	NOM	expérience
<SEG>
dans	PRP	dans
même	ADJ	même
idiomes	NOM	idiome
répéta	VER:simp	répéter
la	DET:ART	le
,	PUN	,
les	DET:ART	le
autres	ADJ	autre
Spendius	NAM	spendius
phrase	NOM	phrase
<SEG>
<EOS>	<EOS>	<EOS>
;	PUN	;
Ils	PRO:PER	il
se	PRO:PER	se
étonnés	VER:pper	étonner
Barbares	NAM	barbares
puis	ADV	puis
regardèrent	VER:simp	regarder
.	SENT	.
des	PRP:det	du
<SEG>
croyant	VER:ppre	croire
d'	PRP	de
,	PUN	,
un	DET:ART	un
accord	NOM	accord
,	PUN	,
peut-être	ADV	peut-être
comme	ADV	comme
tous	PRO:IND	tout
tacite	ADJ	tacite
<SEG>
compris	VER:pper	comprendre
,	PUN	,
tête	NOM	tête
signe	NOM	signe
d'	PRP	de
la	DET:ART	le
baissèrent	VER:simp	baisser
avoir	VER:infi	avoir
en	PRP	en
ils	PRO:PER	il
<SEG>
assentiment	NOM	assentiment
véhémente	ADJ	véhément
d'	PRP	de
Spendius	NAM	spendius
une	DET:ART	un
Alors	ADV	alors
voix	NOM	voix
commença	VER:simp	commencer
.	SENT	.
<EOS>	<EOS>	<EOS>
<SEG>
a	VER:pres	avoir
dit	VER:pper	dire
:	PUN	:
abord	NOM	abord
--	PUN	--
d'	PRP	de
que	KON	que
tous	PRO:IND	tout
Il	NAM	il
«	PUN:cit	«
<SEG>
peuples	NOM	peuple
autres	ADJ	autre
des	PRP:det	du
Dieux	NOM	dieu
que	ADV	que
les	DET:ART	le
étaient	VER:impf	être
des	PRP:det	du
n'	ADV	ne
songes	NOM	songe
<SEG>
a	VER:pres	avoir
<EOS>	<EOS>	<EOS>
des	PRP:det	du
il	PRO:PER	il
près	ADV	près
Carthage	NAM	carthage
!	SENT	!
Dieux	NOM	dieu
de	PRP	de
vous	PRO:PER	vous
<SEG>
,	PUN	,
et	KON	et
,	PUN	,
voleurs	ADJ	voleur
appelés	VER:pper	appeler
fils	NOM	fil|fils
menteurs	ADJ	menteur
,	PUN	,
lâches	ADJ	lâche
chiens	NOM	chien
<SEG>
sans	PRP	sans
il	PRO:PER	il
La	DET:ART	le
(	PUN	(
<EOS>	<EOS>	<EOS>
République	NOM	république
de	PRP	de
vous	PRO:PER	vous
!	SENT	!
chiennes	NOM	chien|chienne
<SEG>
<EOS>	<EOS>	<EOS>
dit	VER:pper	dire
)	PUN	)
a	VER:pres	avoir
cela	PRO:DEM	cela
ne	ADV	ne
,	PUN	,
pas	ADV	pas
serait	VER:cond	être
!	SENT	!
<SEG>
payer	VER:infi	payer
des	PRP:det	du
contrainte	VER:pper	contraindre
par	PRP	par
Romains	NAM	romains
tribut	NOM	tribut
le	DET:ART	le
;	PUN	;
à	PRP	à
et	KON	et
<SEG>
avez	VER:pres	avoir
débordements	NOM	débordement
l'	PRO:PER	la|le
,	PUN	,
vous	PRO:PER	vous
de	PRP	de
vos	DET:POS	votre
d'	PRP	de
parfums	NOM	parfum
épuisée	VER:pper	épuiser
<SEG>
aromates	NOM	aromate
car	KON	car
,	PUN	,
,	PUN	,
vous	PRO:PER	vous
et	KON	et
de	PRP	de
esclaves	NOM	esclave
silphium	NOM	silphium
d'	PRP	de
<SEG>
la	DET:ART	le
les	DET:ART	le
frontière	NOM	frontière
nomades	NOM	nomade
sur	PRP	sur
vous	PRO:PER	vous
avec	PRP	avec
entendez	VER:pres	entendre
de	PRP	de
Cyrène	NAM	cyrène
<SEG>
punis	VER:pper	punir
<EOS>	<EOS>	<EOS>
!	SENT	!
coupables	NOM	coupable
seront	VER:futu	être
Il	PRO:PER	il
<EOS>	<EOS>	<EOS>
!	SENT	!
les	DET:ART	le
Mais	KON	mais
<SEG>
;	PUN	;
de	PRP	de
l'	DET:ART	le
les	PRO:PER	la|le
énumération	NOM	énumération
a	VER:pres	avoir
lu	VER:pper	lire
on	PRO:PER	on
leurs	DET:POS	leur
supplices	NOM	supplice
<SEG>
l'	DET:ART	le
fera	VER:futu	faire
à	PRP	à
,	PUN	,
des	PRP:det	du
dallage	NOM	dallage
rues	NOM	rue
au	PRP:det	au
travailler	VER:infi	travailler
armement	NOM	armement
<SEG>
embellissement	NOM	embellissement
,	PUN	,
des	PRP:det	du
Syssites	NOM	syssites
à	PRP	à
des	PRP:det	du
et	KON	et
,	PUN	,
vaisseaux	NOM	vaisseau
l'	DET:ART	le
<SEG>
terre	NOM	terre
la	DET:ART	le
gratter	VER:infi	gratter
l'	PRO:PER	la|le
on	PRO:PER	on
enverra	VER:futu	envoyer
les	DET:ART	le
dans	PRP	dans
autres	ADJ	autre
les	DET:ART	le
<SEG>
Cantabres	NAM	cantabres
<EOS>	<EOS>	<EOS>
Spendius	NAM	spendius
,	PUN	,
au	PRP:det	au
des	PRP:det	du
»	PUN:cit	»
mines	NOM	mine
.	SENT	.
pays	NOM	pays
<SEG>
aux	PRP:det	au
,	PUN	,
Grecs	NAM	grecs
choses	NOM	chose
les	DET:ART	le
,	PUN	,
Gaulois	NAM	gaulois
redit	VER:simp	redire
aux	PRP:det	au
mêmes	ADJ	même
<SEG>
.	SENT	.
aux	PRP:det	au
<EOS>	<EOS>	<EOS>
reconnaissant	VER:ppre	reconnaître
plusieurs	PRO:IND	plusieurs
aux	PRP:det	au
Baléares	NAM	baléares
,	PUN	,
Campaniens	NAM	campaniens
En	PRO:PER	en
<SEG>
oreilles	NOM	oreille
propres	ADJ	propre
leurs	DET:POS	leur
noms	NOM	nom
des	PRP:det	du
les	DET:ART	le
avaient	VER:impf	avoir
qui	PRO:REL	qui
,	PUN	,
frappé	VER:pper	frapper
<SEG>
le	DET:ART	le
qu'	KON	que
discours	NOM	discours
Mercenaires	NOM	mercenaire
rapportait	VER:impf	rapporter
convaincus	VER:pper	convaincre
du	PRP:det	du
il	PRO:PER	il
furent	VER:simp	être
exactement	ADV	exactement
<SEG>
-	PUN	-
Quelques-uns	PRO:IND	quelques-uns
:	PUN	:
Tu	NAM	tu
.	SENT	.
lui	PRO:PER	lui
Suffète	NAM	suffète
«	PUN:cit	«
crièrent	VER:simp	crier
<EOS>	<EOS>	<EOS>
<SEG>
perdirent	VER:simp	perdre
Leurs	ADJ	leurs
<EOS>	<EOS>	<EOS>
!	SENT	!
mens	VER:pres	mentir
le	DET:ART	le
voix	NOM	voix
se	PRO:PER	se
»	PUN:cit	»
dans	PRP	dans
<SEG>
Spendius	NAM	spendius
;	PUN	;
des	PRP:det	du
«	PUN:cit	«
autres	ADJ	autre
--	PUN	--
:	PUN	:
ajouta	VER:simp	ajouter
N'	NAM	n'
tumulte	NOM	tumulte
<SEG>
vu	VER:pper	voir
avez	VER:pres	avoir
dehors	NOM	dehors
il	PRO:PER	il
pas	ADV	pas
-vous	PRO:PER	vous
a	VER:pres	avoir
en	PRP	en
qu'	KON	que
laissé	VER:pper	laisser
<SEG>
réserve	NOM	réserve
ses	DET:POS	son
cavaliers	NOM	cavalier
?	SENT	?
une	DET:ART	un
du	PRP:det	du
A	PRP	à
<EOS>	<EOS>	<EOS>
de	PRP	de
camp	NOM	camp
<SEG>
un	DET:ART	un
vont	VER:pres	aller
tous	PRO:IND	tout
.	SENT	.
vous	PRO:PER	vous
accourir	VER:infi	accourir
pour	PRP	pour
égorger	VER:infi	égorger
signal	NOM	signal
ils	PRO:PER	il
<SEG>
<EOS>	<EOS>	<EOS>
de	PRP	de
tournèrent	VER:simp	tourner
Les	DET:ART	le
ce	PRO:DEM	ce
,	PUN	,
côté	NOM	côté
»	PUN:cit	»
se	PRO:PER	se
Barbares	NOM	barbare
<SEG>
il	PRO:PER	il
foule	NOM	foule
et	KON	et
comme	ADV	comme
alors	ADV	alors
,	PUN	,
,	PUN	,
écartait	VER:impf	écarter
la	DET:ART	le
s'	PRO:PER	se
<SEG>
avançant	VER:ppre	avancer
avec	PRP	avec
s'	PRO:PER	se
