Partie	NOM	partie
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
avais	VER:impf	avoir
des	PRP:det	du
bourdonnements	NOM	bourdonnement
dans	PRP	dans
les	DET:ART	le
oreilles	NOM	oreille
,	PUN	,
et	KON	et
il	PRO:PER	il
me	PRO:PER	me
semblait	VER:impf	sembler
que	KON	que
le	DET:ART	le
guéridon	NOM	guéridon
dansait	VER:impf	danser
.	SENT	.
<EOS>	<EOS>	<EOS>
Mon	DET:POS	mon
oncle	NOM	oncle
mit	VER:simp	mettre
sa	DET:POS	son
redingote	NOM	redingote
à	PRP	à
brandebourgs	NOM	brandebourg
,	PUN	,
prit	VER:simp	prendre
son	DET:POS	son
chapeau	NOM	chapeau
tromblon	NOM	tromblon
,	PUN	,
et	KON	et
nous	PRO:PER	nous
descendîmes	VER:simp	descendre
dans	PRP	dans
la	DET:ART	le
rue	NOM	rue
,	PUN	,
qui	PRO:REL	qui
m'	PRO:PER	me
avait	VER:impf	avoir
l'	DET:ART	le
air	NOM	air
extraordinairement	ADV	extraordinairement
changée	VER:pper	changer
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
me	PRO:PER	me
semblait	VER:impf	sembler
qu'	KON	que
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
très	ADV	très
longtemps	ADV	longtemps
que	KON	que
je	PRO:PER	je
n'	ADV	ne
y	PRO:PER	y
étais	VER:impf	être
venu	VER:pper	venir
.	SENT	.
<EOS>	<EOS>	<EOS>
Toutefois	ADV	toutefois
,	PUN	,
quand	KON	quand
nous	PRO:PER	nous
fûmes	VER:simp	être
dans	PRP	dans
la	DET:ART	le
rue	NOM	rue
de	PRP	de
Seine	NAM	seine
,	PUN	,
l'	DET:ART	le
idée	NOM	idée
de	PRP	de
ma	DET:POS	mon
poupée	NOM	poupée
me	PRO:PER	me
revint	VER:simp	revenir
à	PRP	à
l'	DET:ART	le
esprit	NOM	esprit
et	KON	et
me	PRO:PER	me
causa	VER:simp	causer
une	DET:ART	un
exaltation	NOM	exaltation
extraordinaire	ADJ	extraordinaire
.	SENT	.
<EOS>	<EOS>	<EOS>
Ma	DET:POS	mon
tête	NOM	tête
était	VER:impf	être
en	PRP	en
feu	NOM	feu
.	SENT	.
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
résolus	VER:pper	résoudre
de	PRP	de
tenter	VER:infi	tenter
un	DET:ART	un
grand	ADJ	grand
coup	NOM	coup
.	SENT	.
<EOS>	<EOS>	<EOS>
Nous	PRO:PER	nous
passâmes	VER:simp	passer
devant	PRP	devant
la	DET:ART	le
boutique	NOM	boutique
;	PUN	;
elle	PRO:PER	elle
était	VER:impf	être
là	ADV	là
,	PUN	,
derrière	PRP	derrière
la	DET:ART	le
vitre	NOM	vitre
,	PUN	,
avec	PRP	avec
ses	DET:POS	son
joues	NOM	joue
rouges	ADJ	rouge
,	PUN	,
avec	PRP	avec
sa	DET:POS	son
jupe	NOM	jupe
à	PRP	à
fleurs	NOM	fleur
et	KON	et
ses	DET:POS	son
grandes	ADJ	grand
jambes	NOM	jambe
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Mon	DET:POS	mon
oncle	NOM	oncle
,	PUN	,
dis	VER:pres	dire
-je	PRO:PER	je
avec	PRP	avec
effort	NOM	effort
,	PUN	,
voulez	VER:pres	vouloir
-vous	PRO:PER	vous
m'	PRO:PER	me
acheter	VER:infi	acheter
cette	PRO:DEM	ce
poupée	NOM	poupée
?	SENT	?
<EOS>	<EOS>	<EOS>
Et	KON	et
j'	PRO:PER	je
attendis	VER:simp	attendre
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Acheter	VER:infi	acheter
une	DET:ART	un
poupée	NOM	poupée
à	PRP	à
un	DET:ART	un
garçon	NOM	garçon
,	PUN	,
sacrebleu	INT	sacrebleu
!	SENT	!
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
écria	VER:simp	écrier
mon	DET:POS	mon
oncle	NOM	oncle
d'	PRP	de
une	DET:ART	un
voix	NOM	voix
de	PRP	de
tonnerre	NOM	tonnerre
.	SENT	.
<EOS>	<EOS>	<EOS>
Tu	PRO:PER	tu
veux	VER:pres	vouloir
donc	ADV	donc
te	PRO:PER	te
déshonorer	VER:infi	déshonorer
!	SENT	!
<EOS>	<EOS>	<EOS>
Et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
cette	PRO:DEM	ce
Margot	NOM	margot
-là	ADV	là
encore	ADV	encore
qui	PRO:REL	qui
te	PRO:PER	te
fait	VER:pres	faire
envie	NOM	envie
.	SENT	.
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
te	PRO:PER	te
fais	VER:pres	faire
compliment	NOM	compliment
,	PUN	,
mon	DET:POS	mon
bonhomme	NOM	bonhomme
.	SENT	.
<EOS>	<EOS>	<EOS>
Si	KON	si
tu	PRO:PER	tu
gardes	VER:pres	garder
ces	PRO:DEM	ce
goûts	NOM	goût
-là	ADV	là
,	PUN	,
et	KON	et
si	KON	si
à	PRP	à
vingt	NUM	vingt
ans	NOM	an
tu	PRO:PER	tu
choisis	VER:simp	choisir
tes	DET:POS	ton
poupées	NOM	poupée
comme	KON	comme
à	PRP	à
dix	NUM	dix
,	PUN	,
tu	PRO:PER	tu
n'	ADV	ne
auras	VER:futu	avoir
guère	ADV	guère
d'	PRP	de
agrément	NOM	agrément
dans	PRP	dans
la	DET:ART	le
vie	NOM	vie
,	PUN	,
je	PRO:PER	je
t'	PRO:PER	te
en	PRO:PER	en
préviens	VER:pres	prévenir
,	PUN	,
et	KON	et
les	DET:ART	le
camarades	NOM	camarade
diront	VER:futu	dire
que	KON	que
tu	PRO:PER	tu
es	VER:pres	être
un	DET:ART	un
fameux	ADJ	fameux
jobard	NOM	jobard
.	SENT	.
<EOS>	<EOS>	<EOS>
Demande	VER:pres	demander
-moi	PRO:PER	moi
un	DET:ART	un
sabre	NOM	sabre
,	PUN	,
un	DET:ART	un
fusil	NOM	fusil
,	PUN	,
je	PRO:PER	je
te	PRO:PER	te
les	PRO:PER	la|le
payerai	VER:futu	payer
,	PUN	,
mon	DET:POS	mon
garçon	NOM	garçon
,	PUN	,
sur	PRP	sur
le	DET:ART	le
dernier	ADJ	dernier
écu	NOM	écu
blanc	ADJ	blanc
de	PRP	de
ma	DET:POS	mon
pension	NOM	pension
de	PRP	de
retraite	NOM	retraite
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
te	PRO:PER	te
payer	VER:infi	payer
une	DET:ART	un
poupée	NOM	poupée
,	PUN	,
mille	NUM	mille
tonnerres	NOM	tonnerre
!	SENT	!
<EOS>	<EOS>	<EOS>
pour	PRP	pour
te	PRO:PER	te
couvrir	VER:infi	couvrir
de	PRP	de
honte	NOM	honte
!	SENT	!
<EOS>	<EOS>	<EOS>
Jamais	ADV	jamais
de	PRP	de
la	DET:ART	le
vie	NOM	vie
!	SENT	!
<EOS>	<EOS>	<EOS>
Si	KON	si
je	PRO:PER	je
te	PRO:PER	te
voyais	VER:impf	voir
jouer	VER:infi	jouer
avec	PRP	avec
une	DET:ART	un
margoton	NOM	margoton
ficelée	VER:pper	ficeler
comme	KON	comme
celle	PRO:DEM	celui
-là	ADV	là
,	PUN	,
monsieur	NOM	monsieur
le	DET:ART	le
fils	NOM	fil|fils
de	PRP	de
ma	DET:POS	mon
sœur	NOM	sœur
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
vous	PRO:PER	vous
reconnaîtrais	VER:cond	reconnaître
plus	ADV	plus
pour	PRP	pour
mon	DET:POS	mon
neveu	NOM	neveu
.	SENT	.
<EOS>	<EOS>	<EOS>
En	PRO:PER	en
entendant	VER:ppre	entendre
ces	PRO:DEM	ce
paroles	NOM	parole
,	PUN	,
j'	PRO:PER	je
eus	VER:pper	avoir
le	DET:ART	le
cœur	NOM	cœur
si	ADV	si
serré	ADJ	serré
que	KON	que
l'	DET:ART	le
orgueil	NOM	orgueil
,	PUN	,
un	DET:ART	un
orgueil	NOM	orgueil
diabolique	ADJ	diabolique
,	PUN	,
m'	PRO:PER	me
empêcha	VER:simp	empêcher
seul	ADJ	seul
de	PRP	de
pleurer	VER:infi	pleurer
.	SENT	.
<EOS>	<EOS>	<EOS>
Mon	DET:POS	mon
oncle	NOM	oncle
,	PUN	,
subitement	ADV	subitement
calmé	VER:pper	calmer
,	PUN	,
revint	VER:simp	revenir
à	PRP	à
ses	DET:POS	son
idées	NOM	idée
sur	PRP	sur
les	DET:ART	le
Bourbons	NAM	bourbons
;	PUN	;
mais	KON	mais
moi	PRO:PER	moi
,	PUN	,
resté	VER:pper	rester
sous	PRP	sous
le	DET:ART	le
coup	NOM	coup
de	PRP	de
son	DET:POS	son
indignation	NOM	indignation
,	PUN	,
j'	PRO:PER	je
éprouvais	VER:impf	éprouver
une	DET:ART	un
honte	NOM	honte
indicible	ADJ	indicible
.	SENT	.
<EOS>	<EOS>	<EOS>
Ma	DET:POS	mon
résolution	NOM	résolution
fut	VER:simp	être
bientôt	ADV	bientôt
prise	VER:pper	prendre
.	SENT	.
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
me	PRO:PER	me
promis	VER:pper	promettre
de	PRP	de
ne	ADV	ne
pas	ADV	pas
me	PRO:PER	me
déshonorer	VER:infi	déshonorer
;	PUN	;
je	PRO:PER	je
renonçai	VER:simp	renoncer
fermement	ADV	fermement
et	KON	et
pour	KON	pour
jamais	ADV	jamais
à	PRP	à
la	DET:ART	le
poupée	NOM	poupée
aux	PRP:det	au
joues	NOM	joue
rouges	ADJ	rouge
.	SENT	.
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
jour	NOM	jour
-là	ADV	là
je	PRO:PER	je
connus	VER:pper	connaître
l'	DET:ART	le
austère	ADJ	austère
douceur	NOM	douceur
du	PRP:det	du
sacrifice	NOM	sacrifice
.	SENT	.
<EOS>	<EOS>	<EOS>
Capitaine	NOM	capitaine
,	PUN	,
s'	PRO:PER	se
il	PRO:PER	il
est	VER:pres	être
vrai	ADJ	vrai
que	KON	que
de	PRP	de
votre	DET:POS	votre
vivant	NOM	vivant
vous	PRO:PER	vous
jurâtes	VER:simp	jurer
comme	ADV	comme
un	DET:ART	un
païen	NOM	païen
,	PUN	,
fumâtes	VER:simp	fumer
comme	ADV	comme
un	DET:ART	un
Suisse	NAM	suisse
et	KON	et
bûtes	VER:simp	boire
comme	ADV	comme
un	DET:ART	un
sonneur	NOM	sonneur
,	PUN	,
que	KON	que
néanmoins	ADV	néanmoins
votre	DET:POS	votre
mémoire	NOM	mémoire
soit	KON	soit
honorée	VER:pper	honorer
,	PUN	,
non	ADV	non
seulement	ADV	seulement
parce	KON	parce
que	PRO:REL	que
vous	PRO:PER	vous
fûtes	VER:simp	être
un	DET:ART	un
brave	ADJ	brave
,	PUN	,
mais	KON	mais
aussi	ADV	aussi
parce	KON	parce
que	PRO:REL	que
vous	PRO:PER	vous
avez	VER:pres	avoir
révélé	VER:pper	révéler
à	PRP	à
votre	DET:POS	votre
neveu	NOM	neveu
en	PRP	en
pantalons	NOM	pantalon
courts	ADJ	court
le	DET:ART	le
sentiment	NOM	sentiment
de	PRP	de
l'	DET:ART	le
héroïsme	NOM	héroïsme
!	SENT	!
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
orgueil	NOM	orgueil
et	KON	et
la	DET:ART	le
paresse	NOM	paresse
vous	PRO:PER	vous
avaient	VER:impf	avoir
rendu	VER:pper	rendre
à	PRP	à
peu	ADV	peu
près	ADV	près
insupportable	ADJ	insupportable
,	PUN	,
ô	INT	ô
mon	DET:POS	mon
oncle	NOM	oncle
Victor	NAM	victor
!	SENT	!
<EOS>	<EOS>	<EOS>
mais	KON	mais
un	DET:ART	un
grand	ADJ	grand
cœur	NOM	cœur
battait	VER:impf	battre
sous	PRP	sous
les	DET:ART	le
brandebourgs	NOM	brandebourg
de	PRP	de
votre	DET:POS	votre
redingote	NOM	redingote
.	SENT	.
<EOS>	<EOS>	<EOS>
Vous	PRO:PER	vous
portiez	VER:impf	porter
,	PUN	,
il	PRO:PER	il
m'	PRO:PER	me
en	PRO:PER	en
souvient	VER:pres	souvenir
,	PUN	,
une	DET:ART	un
rose	NOM	rose
à	PRP	à
la	DET:ART	le
boutonnière	NOM	boutonnier|boutonnière
.	SENT	.
<EOS>	<EOS>	<EOS>
Cette	PRO:DEM	ce
fleur	NOM	fleur
que	PRO:REL	que
vous	PRO:PER	vous
tendiez	VER:impf	tendre
si	ADV	si
volontiers	ADV	volontiers
aux	PRP:det	au
demoiselles	NOM	demoiselle
de	PRP	de
boutiques	NOM	boutique
,	PUN	,
cette	PRO:DEM	ce
fleur	NOM	fleur
au	PRP:det	au
grand	ADJ	grand
cœur	NOM	cœur
ouvert	ADJ	ouvert
qui	PRO:REL	qui
s'	PRO:PER	se
effeuillait	VER:impf	effeuiller
à	PRP	à
tous	PRO:IND	tout
les	DET:ART	le
vents	NOM	vent
,	PUN	,
était	VER:impf	être
le	DET:ART	le
symbole	NOM	symbole
de	PRP	de
votre	DET:POS	votre
glorieuse	ADJ	glorieux
jeunesse	NOM	jeunesse
.	SENT	.
<EOS>	<EOS>	<EOS>
Vous	PRO:PER	vous
ne	ADV	ne
méprisiez	VER:impf	mépriser
ni	KON	ni
le	DET:ART	le
vin	NOM	vin
ni	KON	ni
le	DET:ART	le
tabac	NOM	tabac
,	PUN	,
mais	KON	mais
vous	PRO:PER	vous
méprisiez	VER:impf	mépriser
la	DET:ART	le
vie	NOM	vie
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
ne	ADV	ne
pouvait	VER:impf	pouvoir
apprendre	VER:infi	apprendre
de	PRP	de
vous	PRO:PER	vous
,	PUN	,
capitaine	NOM	capitaine
,	PUN	,
ni	KON	ni
le	DET:ART	le
bon	ADJ	bon
sens	NOM	sens
ni	KON	ni
la	DET:ART	le
délicatesse	NOM	délicatesse
,	PUN	,
mais	KON	mais
vous	PRO:PER	vous
me	PRO:PER	me
donnâtes	VER:simp	donner
,	PUN	,
à	PRP	à
l'	DET:ART	le
âge	NOM	âge
où	PRO:REL	où
ma	DET:POS	mon
bonne	NOM	bonne
me	PRO:PER	me
mouchait	VER:impf	moucher
encore	ADV	encore
,	PUN	,
une	DET:ART	un
leçon	NOM	leçon
d'	PRP	de
honneur	NOM	honneur
et	KON	et
d'	PRP	de
abnégation	NOM	abnégation
que	KON	que
je	PRO:PER	je
n'	ADV	ne
oublierai	VER:futu	oublier
jamais	ADV	jamais
.	SENT	.
<EOS>	<EOS>	<EOS>
Vous	PRO:PER	vous
reposez	VER:pres	reposer
depuis	PRP	depuis
longtemps	ADV	longtemps
déjà	ADV	déjà
dans	PRP	dans
le	DET:ART	le
cimetière	NOM	cimetière
du	PRP:det	du
Mont-Parnasse	NAM	mont-parnasse
,	PUN	,
sous	PRP	sous
une	DET:ART	un
humble	ADJ	humble
dalle	NOM	dalle
qui	PRO:REL	qui
porte	VER:pres	porter
cette	PRO:DEM	ce
épitaphe	NOM	épitaphe
:	PUN	:
CI-GÎT	VER:pres	gésir
ARISTIDE-VICTOR	NAM	aristide-victor
MALDENT	NAM	maldent
CAPITAINE	NAM	capitaine
D'	NAM	d'
INFANTERIE	NAM	infanterie
CHEVALIER	NAM	chevalier
DE	NAM	de
LA	NAM	la
LÉGION	NAM	légion
D'	NAM	d'
HONNEUR	NAM	honneur
Mais	NAM	mais
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
là	ADV	là
,	PUN	,
capitaine	NOM	capitaine
,	PUN	,
l'	DET:ART	le
inscription	NOM	inscription
que	PRO:REL	que
vous	PRO:PER	vous
réserviez	VER:impf	réserver
à	PRP	à
vos	DET:POS	votre
vieux	ADJ	vieux
os	NOM	os
tant	ADV	tant
roulés	VER:pper	rouler
sur	PRP	sur
les	DET:ART	le
champs	NOM	champ
de	PRP	de
bataille	NOM	bataille
et	KON	et
dans	PRP	dans
les	DET:ART	le
lieux	NOM	lieu
de	PRP	de
plaisir	NOM	plaisir
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
trouva	VER:simp	trouver
dans	PRP	dans
vos	DET:POS	votre
papiers	NOM	papier
cette	PRO:DEM	ce
amère	ADJ	amer
et	KON	et
fière	ADJ	fier
épitaphe	NOM	épitaphe
que	KON	que
,	PUN	,
malgré	PRP	malgré
votre	DET:POS	votre
dernière	ADJ	dernier
volonté	NOM	volonté
,	PUN	,
on	PRO:PER	on
n'	ADV	ne
osa	VER:simp	oser
mettre	VER:infi	mettre
sur	PRP	sur
votre	DET:POS	votre
tombe	NOM	tombe
:	PUN	:
CI-GÎT	VER:pres	gésir
UN	NAM	un
BRIGAND	NAM	brigand
DE	NAM	de
LA	NAM	la
LOIRE	NAM	loire
--	PUN	--
Thérèse	NAM	thérèse
,	PUN	,
nous	PRO:PER	nous
porterons	VER:futu	porter
demain	ADV	demain
une	DET:ART	un
couronne	NOM	couronne
d'	PRP	de
immortelles	NOM	immortel|immortelle
sur	PRP	sur
la	DET:ART	le
tombe	NOM	tombe
du	PRP:det	du
brigand	NOM	brigand
de	PRP	de
la	DET:ART	le
Loire	NAM	loire
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
Thérèse	NAM	thérèse
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
ici	ADV	ici
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
comment	ADV	comment
serait-elle	VER:cond	serait-elle
près	ADV	près
de	PRP	de
moi	PRO:PER	moi
,	PUN	,
sur	PRP	sur
le	DET:ART	le
rond-point	NOM	rond-point
des	PRP:det	du
Champs-Élysées	NAM	champs-élysées
?	SENT	?
<EOS>	<EOS>	<EOS>
Là-bas	ADV	là-bas
,	PUN	,
au	PRP:det	au
bout	NOM	bout
de	PRP	de
l'	DET:ART	le
avenue	NOM	avenue
,	PUN	,
l'	DET:ART	le
Arc	NAM	arc
de	PRP	de
Triomphe	NAM	triomphe
,	PUN	,
qui	PRO:REL	qui
porte	VER:pres	porter
sous	PRP	sous
ses	DET:POS	son
voûtes	NOM	voûte
les	DET:ART	le
noms	NOM	nom
des	PRP:det	du
compagnons	NOM	compagnon
d'	PRP	de
armes	NOM	arme
de	PRP	de
l'	DET:ART	le
oncle	NOM	oncle
Victor	NAM	victor
,	PUN	,
ouvre	VER:pres	ouvrer|ouvrir
sur	PRP	sur
le	DET:ART	le
ciel	NOM	ciel
sa	DET:POS	son
porte	NOM	porte
gigantesque	ADJ	gigantesque
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
arbres	NOM	arbre
de	PRP	de
l'	DET:ART	le
avenue	NOM	avenue
déploient	VER:pres	déployer
,	PUN	,
au	PRP:det	au
soleil	NOM	soleil
du	PRP:det	du
printemps	NOM	printemps
,	PUN	,
leurs	DET:POS	leur
premières	NUM	premier
feuilles	NOM	feuille
encore	ADV	encore
pâles	ADJ	pâle
et	KON	et
frileuses	ADJ	frileux
.	SENT	.
<EOS>	<EOS>	<EOS>
À	PRP	à
mon	DET:POS	mon
côté	NOM	côté
,	PUN	,
les	DET:ART	le
calèches	NOM	calèche
roulent	VER:pres	rouler
vers	PRP	vers
le	DET:ART	le
bois	NOM	bois
de	PRP	de
Boulogne	NAM	boulogne
.	SENT	.
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
ai	VER:pres	avoir
poussé	VER:pper	pousser
ma	DET:POS	mon
promenade	NOM	promenade
sur	PRP	sur
cette	PRO:DEM	ce
avenue	NOM	avenue
mondaine	ADJ	mondain
,	PUN	,
et	KON	et
me	PRO:PER	me
voici	ADV	voici
arrêté	VER:pper	arrêter
sans	PRP	sans
raison	NOM	raison
devant	PRP	devant
une	DET:ART	un
boutique	NOM	boutique
en	PRP	en
plein	ADJ	plein
air	NOM	air
où	PRO:REL	où
sont	VER:pres	être
des	PRP:det	du
pains	NOM	pain
d'	PRP	de
épice	NOM	épice
et	KON	et
des	PRP:det	du
carafes	NOM	carafe
de	PRP	de
coco	NOM	coco
bouchées	VER:pper	boucher
par	PRP	par
un	DET:ART	un
citron	NOM	citron
.	SENT	.
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
petit	ADJ	petit
misérable	ADJ	misérable
,	PUN	,
couvert	VER:pper	couvrir
de	PRP	de
loques	NOM	loque
qui	PRO:REL	qui
laissent	VER:pres	laisser
voir	VER:infi	voir
sa	DET:POS	son
peau	NOM	peau
gercée	VER:pper	gercer
,	PUN	,
ouvre	VER:pres	ouvrer|ouvrir
de	PRP	de
grands	ADJ	grand
yeux	NOM	œil
devant	PRP	devant
ces	PRO:DEM	ce
somptueuses	ADJ	somptueux
douceurs	NOM	douceur
qui	PRO:REL	qui
ne	ADV	ne
sont	VER:pres	être
point	ADV	point
pour	PRP	pour
lui	PRO:PER	lui
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
montre	VER:pres	montrer
son	DET:POS	son
envie	NOM	envie
avec	PRP	avec
l'	DET:ART	le
impudeur	NOM	impudeur
de	PRP	de
l'	DET:ART	le
innocence	NOM	innocence
.	SENT	.
<EOS>	<EOS>	<EOS>
Ses	DET:POS	son
yeux	NOM	œil
ronds	ADJ	rond
et	KON	et
fixes	ADJ	fixe
contemplent	VER:pres	contempler
un	DET:ART	un
bonhomme	NOM	bonhomme
de	PRP	de
pain	NOM	pain
d'	PRP	de
épice	NOM	épice
d'	PRP	de
une	DET:ART	un
haute	ADJ	haut
taille	NOM	taille
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
est	VER:pres	être
un	DET:ART	un
général	ADJ	général
,	PUN	,
et	KON	et
il	PRO:PER	il
ressemble	VER:pres	ressembler
un	DET:ART	un
peu	ADV	peu
à	PRP	à
l'	DET:ART	le
oncle	NOM	oncle
Victor	NAM	victor
.	SENT	.
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
le	PRO:PER	le
prends	VER:pres	prendre
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
paye	VER:subp	payer
et	KON	et
je	PRO:PER	je
le	PRO:PER	le
tends	VER:pres	tendre
au	PRP:det	au
petit	ADJ	petit
pauvre	NOM	pauvre
,	PUN	,
qui	PRO:REL	qui
n'	ADV	ne
ose	VER:pres	oser
y	PRO:PER	y
porter	VER:infi	porter
la	DET:ART	le
main	NOM	main
,	PUN	,
car	KON	car
,	PUN	,
par	PRP	par
une	DET:ART	un
précoce	ADJ	précoce
expérience	NOM	expérience
,	PUN	,
il	PRO:PER	il
ne	ADV	ne
croit	VER:pres	croire
pas	ADV	pas
au	PRP:det	au
bonheur	NOM	bonheur
;	PUN	;
il	PRO:PER	il
me	PRO:PER	me
regarde	VER:pres	regarder
de	PRP	de
cet	PRO:DEM	ce
air	NOM	air
qu'	PRO:REL	que
on	PRO:PER	on
voit	VER:pres	voir
aux	PRP:det	au
gros	ADJ	gros
chiens	NOM	chien
et	KON	et
qui	PRO:REL	qui
veut	VER:pres	vouloir
dire	VER:infi	dire
:	PUN	:
«	PUN:cit	«
Vous	NAM	vous
êtes	VER:pres	être
cruel	ADJ	cruel
de	PRP	de
vous	PRO:PER	vous
moquer	VER:infi	moquer
de	PRP	de
moi	PRO:PER	moi
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
--	PUN	--
Allons	NAM	allons
,	PUN	,
petit	ADJ	petit
nigaud	NOM	nigaud
,	PUN	,
lui	PRO:PER	lui
dis	VER:pres	dire
-je	PRO:PER	je
de	PRP	de
ce	PRO:DEM	ce
ton	NOM	ton
bourru	ADJ	bourru
qui	PRO:REL	qui
m'	PRO:PER	me
est	VER:pres	être
ordinaire	ADJ	ordinaire
,	PUN	,
prends	VER:pres	prendre
,	PUN	,
prends	VER:pres	prendre
et	KON	et
mange	VER:pres	manger
,	PUN	,
puisque	KON	puisque
,	PUN	,
plus	ADV	plus
heureux	ADJ	heureux
que	KON	que
je	PRO:PER	je
ne	ADV	ne
fus	VER:simp	être
à	PRP	à
ton	DET:POS	ton
âge	NOM	âge
,	PUN	,
tu	PRO:PER	tu
peux	VER:pres	pouvoir
satisfaire	VER:infi	satisfaire
tes	DET:POS	ton
goûts	NOM	goût
sans	PRP	sans
te	PRO:PER	te
déshonorer	VER:infi	déshonorer
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
vous	PRO:PER	vous
,	PUN	,
oncle	NOM	oncle
Victor	NAM	victor
,	PUN	,
vous	PRO:PER	vous
,	PUN	,
dont	PRO:REL	dont
ce	PRO:DEM	ce
général	NOM	général
de	PRP	de
pain	NOM	pain
d'	PRP	de
épice	NOM	épice
m'	PRO:PER	me
a	VER:pres	avoir
rappelé	VER:pper	rappeler
la	DET:ART	le
mâle	ADJ	mâle
figure	NOM	figure
,	PUN	,
venez	VER:pres	venir
,	PUN	,
ombre	NOM	ombre
glorieuse	ADJ	glorieux
,	PUN	,
me	PRO:PER	me
faire	VER:infi	faire
oublier	VER:infi	oublier
ma	DET:POS	mon
nouvelle	ADJ	nouveau
poupée	NOM	poupée
.	SENT	.
<EOS>	<EOS>	<EOS>
Nous	PRO:PER	nous
sommes	VER:pres	sommer|être
d'	PRP	de
éternels	ADJ	éternel
enfants	NOM	enfant
et	KON	et
nous	PRO:PER	nous
courons	VER:pres	courir
sans	PRP	sans
cesse	NOM	cesse
après	KON	après
des	PRP:det	du
jouets	NOM	jouet
nouveaux	ADJ	nouveau
.	SENT	.
<EOS>	<EOS>	<EOS>
Même	ADJ	même
jour	NOM	jour
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
est	VER:pres	être
de	PRP	de
la	DET:ART	le
façon	NOM	façon
la	DET:ART	le
plus	ADV	plus
bizarre	ADJ	bizarre
que	KON	que
la	DET:ART	le
famille	NOM	famille
Coccoz	NAM	coccoz
est	VER:pres	être
associée	VER:pper	associer
dans	PRP	dans
mon	DET:POS	mon
esprit	NOM	esprit
au	PRP:det	au
clerc	NOM	clerc
Jean	NAM	jean
Toutmouillé	NAM	toutmouillé
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Thérèse	NAM	thérèse
,	PUN	,
dis	VER:pres	dire
-je	PRO:PER	je
en	PRP	en
me	PRO:PER	me
jetant	VER:ppre	jeter
dans	PRP	dans
mon	DET:POS	mon
fauteuil	NOM	fauteuil
,	PUN	,
apprenez	VER:pres	apprendre
-moi	PRO:PER	moi
si	ADV	si
le	DET:ART	le
jeune	ADJ	jeune
Coccoz	NAM	coccoz
se	PRO:PER	se
porte	VER:pres	porter
bien	ADV	bien
et	KON	et
s'	PRO:PER	se
il	PRO:PER	il
a	VER:pres	avoir
ses	DET:POS	son
premières	NUM	premier
dents	NOM	dent
,	PUN	,
et	KON	et
donnez	VER:pres	donner
-moi	PRO:PER	moi
mes	DET:POS	mon
pantoufles	NOM	pantoufle
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Il	PRO:PER	il
doit	VER:pres	devoir
les	PRO:PER	la|le
avoir	VER:infi	avoir
depuis	PRP	depuis
longtemps	ADV	longtemps
,	PUN	,
monsieur	NOM	monsieur
,	PUN	,
me	PRO:PER	me
répondit	VER:simp	répondre
Thérèse	NAM	thérèse
,	PUN	,
mais	KON	mais
je	PRO:PER	je
ne	ADV	ne
les	PRO:PER	la|le
ai	VER:pres	avoir
pas	ADV	pas
vues	VER:pper	voir
.	SENT	.
<EOS>	<EOS>	<EOS>
Au	PRP:det	au
premier	NUM	premier
beau	ADJ	beau
jour	NOM	jour
de	PRP	de
printemps	NOM	printemps
,	PUN	,
la	DET:ART	le
mère	NOM	mère
a	VER:pres	avoir
disparu	VER:pper	disparaître
