Frontispice	NOM	frontispice
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Alors	ADV	alors
elle	PRO:PER	elle
se	PRO:PER	se
tua	VER:simp	tuer
...	PUN	...
Quelques	NAM	quelques
gouttes	NOM	goutte
de	PRP	de
poison	NOM	poison
,	PUN	,
et	KON	et
ce	PRO:DEM	ce
fut	VER:simp	être
fini	VER:pper	finir
de	PRP	de
la	DET:ART	le
plus	ADV	plus
belle	ADJ	beau
des	PRP:det	du
femmes	NOM	femme
.	SENT	.
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
épouvante	NOM	épouvante
me	PRO:PER	me
clouait	VER:impf	clouer
les	DET:ART	le
lèvres	NOM	lèvre
.	SENT	.
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
regardai	VER:simp	regarder
Clara	NAM	clara
,	PUN	,
sans	PRP	sans
avoir	VER:infi	avoir
l'	DET:ART	le
idée	NOM	idée
d'	PRP	de
une	DET:ART	un
seule	ADJ	seul
parole	NOM	parole
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
J'	PRO:PER	je
ai	VER:pres	avoir
appris	VER:pper	apprendre
de	PRP	de
cette	PRO:DEM	ce
Chinoise	NAM	chinoise
,	PUN	,
continua	VER:simp	continuer
Clara	NAM	clara
,	PUN	,
un	DET:ART	un
détail	NOM	détail
vraiment	ADV	vraiment
curieux	ADJ	curieux
...	PUN	...
et	KON	et
qui	PRO:REL	qui
m'	PRO:PER	me
enchante	VER:pres	enchanter
...	PUN	...
Vous	NAM	vous
savez	VER:pres	savoir
combien	ADV	combien
Annie	NAM	annie
aimait	VER:impf	aimer
les	DET:ART	le
perles	NOM	perle
...	PUN	...
Elle	VER:subi	elle
en	PRO:PER	en
possédait	VER:impf	posséder
d'	PRP	de
incomparables	NOM	incomparable
...	PUN	...
les	DET:ART	le
plus	ADV	plus
merveilleuses	ADJ	merveilleux
,	PUN	,
je	PRO:PER	je
crois	VER:pres	croire
,	PUN	,
qui	PRO:REL	qui
fussent	VER:subi	être
au	PRP:det	au
monde	NOM	monde
...	PUN	...
Vous	NAM	vous
vous	PRO:PER	vous
souvenez	VER:pres	souvenir
aussi	ADV	aussi
avec	PRP	avec
quelle	PRO:REL	quel
sorte	NOM	sorte
de	PRP	de
joie	NOM	joie
physique	ADJ	physique
,	PUN	,
de	PRP	de
spasme	NOM	spasme
charnel	ADJ	charnel
,	PUN	,
elle	PRO:PER	elle
s'	PRO:PER	se
en	PRO:PER	en
parait	VER:impf	parer
...	PUN	...
Eh	NOM	eh
bien	ADJ	bien
,	PUN	,
malade	ADJ	malade
,	PUN	,
cette	PRO:DEM	ce
passion	NOM	passion
lui	PRO:PER	lui
était	VER:impf	être
devenue	VER:pper	devenir
une	DET:ART	un
folie	NOM	folie
...	PUN	...
une	DET:ART	un
fureur	NOM	fureur
...	PUN	...
comme	KON	comme
l'	DET:ART	le
amour	NOM	amour
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Toute	PRO:IND	tout
la	DET:ART	le
journée	NOM	journée
,	PUN	,
elle	PRO:PER	elle
se	PRO:PER	se
plaisait	VER:impf	plaire
à	PRP	à
les	DET:ART	le
toucher	NOM	toucher
,	PUN	,
à	PRP	à
les	PRO:PER	la|le
caresser	VER:infi	caresser
,	PUN	,
à	PRP	à
les	DET:ART	le
baiser	NOM	baiser
;	PUN	;
elle	PRO:PER	elle
s'	PRO:PER	se
en	PRO:PER	en
faisait	VER:impf	faire
des	PRP:det	du
coussins	NOM	coussin
,	PUN	,
des	PRP:det	du
colliers	NOM	collier
,	PUN	,
des	PRP:det	du
pèlerines	NOM	pèlerin|pèlerine
,	PUN	,
des	PRP:det	du
manteaux	NOM	manteau
...	PUN	...
Mais	VER:impf	mais
il	PRO:PER	il
arriva	VER:simp	arriver
cette	PRO:DEM	ce
chose	NOM	chose
extraordinaire	ADJ	extraordinaire
:	PUN	:
les	DET:ART	le
perles	NOM	perle
mouraient	VER:impf	mourir
sur	PRP	sur
sa	DET:POS	son
peau	NOM	peau
...	PUN	...
elles	PRO:PER	elle
se	PRO:PER	se
ternissaient	VER:impf	ternir
d'	PRP	de
abord	NOM	abord
,	PUN	,
peu	ADV	peu
à	PRP	à
peu	ADV	peu
...	PUN	...
peu	ADV	peu
à	PRP	à
peu	ADV	peu
s'	PRO:PER	se
éteignaient	VER:impf	éteindre
...	PUN	...
aucune	PRO:IND	aucun
lumière	NOM	lumière
ne	ADV	ne
se	PRO:PER	se
reflétait	VER:impf	refléter
plus	ADV	plus
en	PRP	en
leur	DET:POS	leur
orient	NOM	orient
...	PUN	...
et	KON	et
,	PUN	,
en	PRP	en
quelques	PRO:IND	quelque
jours	NOM	jour
,	PUN	,
atteintes	VER:pper	atteindre
de	PRP	de
la	DET:ART	le
lèpre	NOM	lèpre
,	PUN	,
elles	PRO:PER	elle
se	PRO:PER	se
changeaient	VER:impf	changer
en	PRP	en
de	PRP	de
menues	ADJ	menu
boules	NOM	boule
de	PRP	de
cendre	NOM	cendre
...	PUN	...
Elles	NAM	elles
étaient	VER:impf	être
mortes	VER:pper	mourir
...	PUN	...
mortes	VER:pper	mourir
comme	ADV	comme
des	PRP:det	du
personnes	NOM	personne
,	PUN	,
mon	DET:POS	mon
cher	ADJ	cher
amour	NOM	amour
...	PUN	...
Saviez	VER:impf	savoir
-vous	PRO:PER	vous
qu'	ADV	qu'
il	PRO:PER	il
y	PRO:PER	y
eût	VER:subi	avoir
des	PRP:det	du
âmes	NOM	âme
dans	PRP	dans
les	DET:ART	le
perles	NOM	perle
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Moi	PRO:PER	moi
,	PUN	,
je	PRO:PER	je
trouve	VER:pres	trouver
cela	PRO:DEM	cela
affolant	ADJ	affolant
et	KON	et
délicieux	ADJ	délicieux
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
,	PUN	,
depuis	PRP	depuis
,	PUN	,
j'	PRO:PER	je
y	PRO:PER	y
pense	VER:pres	penser
tous	PRO:IND	tout
les	DET:ART	le
jours	NOM	jour
...	PUN	...
Après	NAM	après
un	DET:ART	un
court	ADJ	court
silence	NOM	silence
,	PUN	,
elle	PRO:PER	elle
reprit	VER:simp	reprendre
:	PUN	:
--	PUN	--
Et	KON	et
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
tout	ADV	tout
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Maintes	ADJ	maintes
fois	NOM	fois
,	PUN	,
Annie	NAM	annie
avait	VER:impf	avoir
manifesté	VER:pper	manifester
le	DET:ART	le
désir	NOM	désir
d'	PRP	de
être	VER:infi	être
emportée	VER:pper	emporter
,	PUN	,
quand	KON	quand
elle	PRO:PER	elle
serait	VER:cond	être
morte	VER:pper	mourir
,	PUN	,
au	PRP:det	au
petit	ADJ	petit
cimetière	NOM	cimetière
des	PRP:det	du
Parsis	NOM	parsi
...	PUN	...
là-bas	ADV	là-bas
...	PUN	...
sur	PRP	sur
la	DET:ART	le
colline	NOM	colline
du	PRP:det	du
Chien	NAM	chien
Bleu	NAM	bleu
...	PUN	...
Elle	NAM	elle
voulait	VER:impf	vouloir
que	KON	que
son	DET:POS	son
corps	NOM	corps
fût	VER:subi	être
déchiré	VER:pper	déchirer
par	PRP	par
le	DET:ART	le
bec	NOM	bec
des	PRP:det	du
vautours	NOM	vautour
...	PUN	...
Vous	NAM	vous
savez	VER:pres	savoir
combien	ADV	combien
elle	PRO:PER	elle
avait	VER:impf	avoir
des	PRP:det	du
idées	NOM	idée
singulières	ADJ	singulier
et	KON	et
violentes	ADJ	violent
en	PRP	en
toutes	PRO:IND	tout
choses	NOM	chose
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Eh	INT	eh
bien	ADV	bien
,	PUN	,
les	DET:ART	le
vautours	NOM	vautour
refusèrent	VER:simp	refuser
ce	PRO:DEM	ce
festin	NOM	festin
royal	ADJ	royal
,	PUN	,
qu'	KON	que
elle	PRO:PER	elle
leur	PRO:PER	lui
offrait	VER:impf	offrir
...	PUN	...
Ils	NAM	ils
s'	PRO:PER	se
éloignèrent	VER:simp	éloigner
,	PUN	,
en	PRO:PER	en
poussant	VER:ppre	pousser
d'	PRP	de
affreux	ADJ	affreux
cris	NOM	cri
,	PUN	,
de	PRP	de
son	DET:POS	son
cadavre	NOM	cadavre
...	PUN	...
Il	NAM	il
fallut	VER:simp	falloir
le	PRO:PER	le
brûler	VER:infi	brûler
...	PUN	...
--	PUN	--
Mais	NAM	mais
,	PUN	,
pourquoi	ADV	pourquoi
ne	ADV	ne
m'	PRO:PER	me
avez	VER:pres	avoir
-vous	PRO:PER	vous
pas	ADV	pas
écrit	VER:pres	écrire
tout	ADV	tout
cela	PRO:DEM	cela
?	SENT	?
<EOS>	<EOS>	<EOS>
reprochai	VER:simp	reprocher
-je	PRO:PER	je
à	PRP	à
Clara	NAM	clara
.	SENT	.
<EOS>	<EOS>	<EOS>
Avec	PRP	avec
des	PRP:det	du
gestes	NOM	geste
lents	ADJ	lent
et	KON	et
charmants	ADJ	charmant
,	PUN	,
Clara	NAM	clara
lissa	VER:simp	lisser
l'	DET:ART	le
or	NOM	or
roux	ADJ	roux
de	PRP	de
ses	DET:POS	son
cheveux	NOM	cheveu
,	PUN	,
caressa	VER:simp	caresser
la	DET:ART	le
fourrure	NOM	fourrure
rouge	ADJ	rouge
du	PRP:det	du
chien	NOM	chien
qui	PRO:REL	qui
s'	PRO:PER	se
était	VER:impf	être
réveillé	VER:pper	réveiller
,	PUN	,
et	KON	et
elle	PRO:PER	elle
dit	VER:pres	dire
négligemment	ADV	négligemment
:	PUN	:
--	PUN	--
Vraiment	ADV	vraiment
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
ne	ADV	ne
vous	PRO:PER	vous
avais	VER:impf	avoir
rien	ADV	rien
écrit	VER:pper	écrire
de	PRP	de
tout	ADV	tout
cela	PRO:DEM	cela
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Vous	PRO:PER	vous
êtes	VER:pres	être
sûr	ADJ	sûr
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
l'	PRO:PER	la|le
ai	VER:pres	avoir
oublié	VER:pper	oublier
sans	PRP	sans
doute	NOM	doute
...	PUN	...
Pauvre	NAM	pauvre
Annie	NAM	annie
!	SENT	!
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
dit	VER:pres	dire
encore	ADV	encore
:	PUN	:
--	PUN	--
Depuis	PRP	depuis
ce	PRO:DEM	ce
grand	ADJ	grand
malheur	NOM	malheur
...	PUN	...
tout	ADV	tout
m'	PRO:PER	me
ennuie	VER:pres	ennuyer
ici	ADV	ici
...	PUN	...
Je	PRO:PER	je
suis	VER:pres	suivre|être
trop	ADV	trop
seule	ADJ	seul
...	PUN	...
Je	PRO:PER	je
voudrais	VER:cond	vouloir
mourir	VER:infi	mourir
...	PUN	...
mourir	VER:infi	mourir
...	PUN	...
moi	PRO:PER	moi
aussi	ADV	aussi
...	PUN	...
ah	INT	ah
,	PUN	,
je	PRO:PER	je
vous	PRO:PER	vous
assure	VER:pres	assurer
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
si	KON	si
vous	PRO:PER	vous
n'	ADV	ne
étiez	VER:impf	être
pas	ADV	pas
revenu	VER:pper	revenir
,	PUN	,
je	PRO:PER	je
crois	VER:pres	croire
bien	ADV	bien
que	KON	que
je	PRO:PER	je
serais	VER:cond	être
déjà	ADV	déjà
morte	VER:pper	mourir
...	PUN	...
Elle	NAM	elle
renversa	VER:simp	renverser
sa	DET:POS	son
tête	NOM	tête
sur	PRP	sur
les	DET:ART	le
coussins	NOM	coussin
,	PUN	,
agrandit	VER:pres	agrandir
l'	DET:ART	le
espace	NOM	espace
nu	NOM	nu
de	PRP	de
sa	DET:POS	son
poitrine	NOM	poitrine
...	PUN	...
,	PUN	,
et	KON	et
avec	PRP	avec
un	DET:ART	un
sourire	NOM	sourire
...	PUN	...
un	DET:ART	un
étrange	ADJ	étrange
sourire	NOM	sourire
d'	PRP	de
enfant	NOM	enfant
et	KON	et
de	PRP	de
prostituée	NOM	prostitué
,	PUN	,
tout	PRO:IND	tout
ensemble	NOM	ensemble
:	PUN	:
--	PUN	--
Est	VER:pres	être
-ce	PRO:DEM	ce
que	KON	que
mes	DET:POS	mon
seins	NOM	sein
vous	PRO:PER	vous
plaisent	VER:pres	plaire
toujours	ADV	toujours
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Est	VER:pres	être
-ce	PRO:DEM	ce
que	PRO:REL	que
vous	PRO:PER	vous
me	PRO:PER	me
trouvez	VER:pres	trouver
toujours	ADV	toujours
belle	ADJ	beau
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Alors	ADV	alors
,	PUN	,
pourquoi	ADV	pourquoi
êtes	VER:pres	être
-vous	PRO:PER	vous
parti	VER:pper	partir
si	ADV	si
...	PUN	...
si	KON	si
longtemps	ADV	longtemps
?	SENT	?
<EOS>	<EOS>	<EOS>
Oui	INT	oui
...	PUN	...
oui	INT	oui
...	PUN	...
je	PRO:PER	je
sais	VER:pres	savoir
...	PUN	...
ne	ADV	ne
dites	VER:pres	dire
rien	ADV	rien
...	PUN	...
ne	ADV	ne
répondez	VER:pres	répondre
rien	ADV	rien
...	PUN	...
je	PRO:PER	je
sais	VER:pres	savoir
...	PUN	...
Vous	NAM	vous
êtes	VER:pres	être
une	DET:ART	un
petite	ADJ	petit
bête	NOM	bête
,	PUN	,
cher	ADV	cher
amour	NOM	amour
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
aurais	VER:cond	avoir
bien	ADV	bien
voulu	VER:pper	vouloir
pleurer	NOM	pleurer
;	PUN	;
je	PRO:PER	je
ne	ADV	ne
le	DET:ART	le
pus	NOM	pus
...	PUN	...
J'	NOM	j'
aurais	VER:cond	avoir
bien	ADV	bien
voulu	VER:pper	vouloir
parler	VER:infi	parler
encore	ADV	encore
;	PUN	;
je	PRO:PER	je
ne	ADV	ne
le	PRO:PER	le
pus	VER:simp	pouvoir
davantage	ADV	davantage
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
nous	PRO:PER	nous
étions	VER:impf	être
dans	PRP	dans
le	DET:ART	le
jardin	NOM	jardin
,	PUN	,
sous	PRP	sous
le	DET:ART	le
kiosque	NOM	kiosque
doré	ADJ	doré
,	PUN	,
où	PRO:REL	où
des	PRP:det	du
glycines	NOM	glycine
retombaient	VER:impf	retomber
en	PRP	en
grappes	NOM	grappe
bleues	ADJ	bleu
,	PUN	,
en	PRP	en
grappes	NOM	grappe
blanches	ADJ	blanc
;	PUN	;
et	KON	et
nous	PRO:PER	nous
finissions	VER:subp	finir
de	PRP	de
prendre	VER:infi	prendre
le	DET:ART	le
thé	NOM	thé
...	PUN	...
D'	NOM	d'
étincelants	ADJ	étincelant
scarabées	NOM	scarabée
bourdonnaient	VER:impf	bourdonner
dans	PRP	dans
les	DET:ART	le
feuilles	NOM	feuille
,	PUN	,
des	PRP:det	du
cétoines	NOM	cétoine
vibraient	VER:impf	vibrer
et	KON	et
mouraient	VER:impf	mourir
au	PRP:det	au
cœur	NOM	cœur
pâmé	VER:pper	pâmer
des	PRP:det	du
roses	NOM	rose
,	PUN	,
et	KON	et
,	PUN	,
par	PRP	par
la	DET:ART	le
porte	NOM	porte
ouverte	ADJ	ouvert
,	PUN	,
du	PRP:det	du
côté	NOM	côté
du	PRP:det	du
nord	NOM	nord
,	PUN	,
nous	PRO:PER	nous
voyions	VER:impf	voir
se	PRO:PER	se
lever	VER:infi	lever
d'	PRP	de
un	DET:ART	un
bassin	NOM	bassin
,	PUN	,
autour	ADV	autour
duquel	PRO:REL	duquel
dormaient	VER:impf	dormir
des	PRP:det	du
cigognes	NOM	cigogne
dans	PRP	dans
une	DET:ART	un
ombre	NOM	ombre
molle	ADJ	mou
et	KON	et
toute	PRO:IND	tout
mauve	ADJ	mauve
,	PUN	,
les	DET:ART	le
longues	ADJ	longue
tiges	NOM	tige
des	PRP:det	du
iris	NOM	iris
jaunes	ADJ	jaune
,	PUN	,
flammés	ADJ	flammé
de	PRP	de
pourpre	NOM	pourpre
.	SENT	.
<EOS>	<EOS>	<EOS>
Tout	ADV	tout
à	PRP	à
coup	NOM	coup
,	PUN	,
Clara	NAM	clara
me	PRO:PER	me
demanda	VER:simp	demander
:	PUN	:
--	PUN	--
Voulez	VER:pres	vouloir
-vous	PRO:PER	vous
que	PRO:REL	que
nous	PRO:PER	nous
allions	VER:impf	aller
donner	VER:infi	donner
à	PRP	à
manger	VER:infi	manger
aux	PRP:det	au
forçats	NOM	forçat
chinois	ADJ	chinois
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
est	VER:pres	être
très	ADV	très
curieux	ADJ	curieux
...	PUN	...
très	ADV	très
amusant	ADJ	amusant
...	PUN	...
C'	NAM	c'
est	VER:pres	être
même	ADV	même
la	DET:ART	le
seule	ADJ	seul
distraction	NOM	distraction
vraiment	ADV	vraiment
originale	ADJ	original
et	KON	et
élégante	ADJ	élégant
que	KON	que
nous	PRO:PER	nous
ayons	VER:subp	avoir
,	PUN	,
dans	PRP	dans
ce	PRO:DEM	ce
coin	NOM	coin
perdu	VER:pper	perdre
de	PRP	de
la	DET:ART	le
Chine	NAM	chine
...	PUN	...
Voulez	VER:pres	vouloir
-vous	PRO:PER	vous
,	PUN	,
petit	ADJ	petit
amour	NOM	amour
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
me	PRO:PER	me
sentais	VER:impf	sentir
fatigué	VER:pper	fatiguer
,	PUN	,
la	DET:ART	le
tête	NOM	tête
lourde	ADJ	lourd
,	PUN	,
tout	PRO:IND	tout
mon	DET:POS	mon
être	NOM	être
envahi	VER:pper	envahir
par	PRP	par
la	DET:ART	le
fièvre	NOM	fièvre
de	PRP	de
cet	PRO:DEM	ce
effrayant	ADJ	effrayant
climat	NOM	climat
...	PUN	...
De	VER:simp	de
plus	ADV	plus
,	PUN	,
le	DET:ART	le
récit	NOM	récit
de	PRP	de
la	DET:ART	le
mort	NOM	mort
d'	PRP	de
Annie	NAM	annie
m'	PRO:PER	me
avait	VER:impf	avoir
bouleversé	VER:pper	bouleverser
l'	DET:ART	le
âme	NOM	âme
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
,	PUN	,
la	DET:ART	le
chaleur	NOM	chaleur
,	PUN	,
au-dehors	NOM	au-dehors
,	PUN	,
était	VER:impf	être
mortelle	ADJ	mortel
comme	KON	comme
un	DET:ART	un
poison	NOM	poison
...	PUN	...
--	PUN	--
J'	NAM	j'
ignore	VER:pres	ignorer
ce	PRO:DEM	ce
que	PRO:REL	que
vous	PRO:PER	vous
me	PRO:PER	me
demandez	VER:pres	demander
,	PUN	,
chère	NOM	chère
Clara	NAM	clara
...	PUN	...
mais	KON	mais
je	PRO:PER	je
ne	ADV	ne
suis	VER:pres	suivre|être
pas	ADV	pas
remis	VER:pper	remettre
de	PRP	de
ce	PRO:DEM	ce
long	ADJ	long
voyage	NOM	voyage
à	PRP	à
travers	NOM	travers
les	DET:ART	le
plaines	NOM	plaine
et	KON	et
les	DET:ART	le
plaines	NOM	plaine
...	PUN	...
les	DET:ART	le
forêts	NOM	forêt
et	KON	et
les	DET:ART	le
forêts	NOM	forêt
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
ce	PRO:DEM	ce
soleil	NOM	soleil
...	PUN	...
je	PRO:PER	je
le	PRO:PER	le
redoute	VER:pres	redouter
plus	ADV	plus
que	KON	que
la	DET:ART	le
mort	NOM	mort
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
puis	ADV	puis
,	PUN	,
j'	PRO:PER	je
aurais	VER:cond	avoir
tant	ADV	tant
voulu	VER:pper	vouloir
être	VER:infi	être
tout	ADV	tout
à	PRP	à
vous	PRO:PER	vous
...	PUN	...
et	KON	et
que	PRO:REL	que
vous	PRO:PER	vous
fussiez	VER:subi	être
tout	ADV	tout
à	PRP	à
moi	PRO:PER	moi
,	PUN	,
aujourd'hui	ADV	aujourd'hui
...	PUN	...
--	PUN	--
C'	NAM	c'
est	VER:pres	être
cela	PRO:DEM	cela
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Si	KON	si
nous	PRO:PER	nous
étions	VER:impf	être
en	PRP	en
Europe	NAM	europe
,	PUN	,
et	KON	et
que	KON	que
je	PRO:PER	je
vous	PRO:PER	vous
eusse	VER:subi	avoir
demandé	VER:pper	demander
de	PRP	de
m'	PRO:PER	me
accompagner	VER:infi	accompagner
aux	PRP:det	au
courses	NOM	course
,	PUN	,
au	PRP:det	au
théâtre	NOM	théâtre
,	PUN	,
vous	PRO:PER	vous
n'	ADV	ne
auriez	VER:cond	avoir
pas	ADV	pas
hésité	VER:pper	hésiter
...	PUN	...
Mais	VER:impf	mais
c'	PRO:DEM	ce
est	VER:pres	être
bien	ADV	bien
plus	ADV	plus
beau	ADJ	beau
que	KON	que
les	DET:ART	le
courses	NOM	course
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Soyez	VER:subp	être
bonne	ADJ	bon
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Demain	ADV	demain
,	PUN	,
voulez	VER:pres	vouloir
-vous	PRO:PER	vous
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Oh	INT	oh
!	SENT	!
<EOS>	<EOS>	<EOS>
demain	ADV	demain
...	PUN	...
répondit	VER:simp	répondre
Clara	NAM	clara
,	PUN	,
avec	PRP	avec
des	PRP:det	du
moues	NOM	moue
étonnées	VER:pper	étonner
et	KON	et
des	PRP:det	du
airs	NOM	air
de	PRP	de
doux	ADJ	doux
reproche	NOM	reproche
...	PUN	...
toujours	ADV	toujours
demain	ADV	demain
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Vous	PRO:PER	vous
ne	ADV	ne
savez	VER:pres	savoir
donc	ADV	donc
pas	ADV	pas
que	KON	que
c'	PRO:DEM	ce
est	VER:pres	être
impossible	ADJ	impossible
demain	ADV	demain
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Demain	ADV	demain
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
mais	KON	mais
c'	PRO:DEM	ce
est	VER:pres	être
tout	ADV	tout
à	PRP	à
fait	NOM	fait
défendu	VER:pper	défendre
...	PUN	...
Les	DET:ART	le
portes	NOM	porte
du	PRP:det	du
bagne	NOM	bagne
sont	VER:pres	être
fermées	VER:pper	fermer
...	PUN	...
même	ADV	même
pour	PRP	pour
moi	PRO:PER	moi
...	PUN	...
On	VER:simp	on
ne	ADV	ne
peut	VER:pres	pouvoir
donner	VER:infi	donner
à	PRP	à
manger	VER:infi	manger
aux	PRP:det	au
forçats	NOM	forçat
que	KON	que
le	DET:ART	le
mercredi	NOM	mercredi
;	PUN	;
comment	ADV	comment
ne	ADV	ne
le	PRO:PER	le
savez	VER:pres	savoir
-vous	PRO:PER	vous
pas	ADV	pas
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Si	KON	si
nous	PRO:PER	nous
manquons	VER:pres	manquer
cette	PRO:DEM	ce
visite	NOM	visite
aujourd'hui	ADV	aujourd'hui
,	PUN	,
il	PRO:PER	il
nous	PRO:PER	nous
faudra	VER:futu	falloir
attendre	VER:infi	attendre
,	PUN	,
toute	PRO:IND	tout
une	DET:ART	un
longue	ADJ	longue
,	PUN	,
longue	ADJ	longue
semaine	NOM	semaine
...	PUN	...
Comme	VER:pres	comme
ce	PRO:DEM	ce
serait	VER:cond	être
ennuyeux	ADJ	ennuyeux
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Toute	PRO:IND	tout
une	DET:ART	un
semaine	NOM	semaine
,	PUN	,
pensez	VER:pres	penser
donc	ADV	donc
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Venez	VER:pres	venir
,	PUN	,
petite	ADJ	petit
chiffe	NOM	chiffe
adorée	VER:pper	adorer
...	PUN	...
oh	INT	oh
!	SENT	!
<EOS>	<EOS>	<EOS>
venez	VER:pres	venir
,	PUN	,
je	PRO:PER	je
vous	PRO:PER	vous
en	PRO:PER	en
prie	VER:pres	prier
...	PUN	...
Vous	NAM	vous
pouvez	VER:pres	pouvoir
bien	ADV	bien
faire	VER:infi	faire
cela	PRO:DEM	cela
pour	KON	pour
moi	PRO:PER	moi
...	PUN	...
Elle	NAM	elle
se	PRO:PER	se
souleva	VER:simp	soulever
à	PRP	à
demi	NOM	demi
,	PUN	,
sur	PRP	sur
les	DET:ART	le
coussins	NOM	coussin
...	PUN	...
La	DET:ART	le
tunique	NOM	tunique
écartée	VER:pper	écarter
laissa	VER:simp	laisser
voir	VER:infi	voir
,	PUN	,
plus	ADV	plus
bas	ADV	bas
que	KON	que
la	DET:ART	le
taille	NOM	taille
,	PUN	,
entre	PRP	entre
les	DET:ART	le
nuages	NOM	nuage
de	PRP	de
l'	DET:ART	le
étoffe	NOM	étoffe
,	PUN	,
des	PRP:det	du
coins	NOM	coin
de	PRP	de
sa	DET:POS	son
chair	NOM	chair
ardente	ADJ	ardent
et	KON	et
rose	ADJ	rose
.	SENT	.
<EOS>	<EOS>	<EOS>
D'	PRP	de
une	DET:ART	un
bonbonnière	NOM	bonbonnière
d'	PRP	de
or	NOM	or
,	PUN	,
posée	VER:pper	poser
sur	PRP	sur
un	DET:ART	un
plateau	NOM	plateau
de	PRP	de
laque	NOM	laque
,	PUN	,
elle	PRO:PER	elle
tira	VER:simp	tirer
,	PUN	,
du	PRP:det	du
bout	NOM	bout
de	PRP	de
ses	DET:POS	son
doigts	NOM	doigt
,	PUN	,
un	DET:ART	un
cachet	NOM	cachet
de	PRP	de
quinine	NOM	quinine
,	PUN	,
et	KON	et
,	PUN	,
m'	PRO:PER	me
ordonnant	VER:ppre	ordonner
de	PRP	de
m'	PRO:PER	me
approcher	VER:infi	approcher
,	PUN	,
elle	PRO:PER	elle
le	PRO:PER	le
porta	VER:simp	porter
,	PUN	,
gentiment	ADV	gentiment
,	PUN	,
à	PRP	à
mes	DET:POS	mon
lèvres	NOM	lèvre
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Vous	PRO:PER	vous
verrez	VER:futu	voir
comme	KON	comme
c'	PRO:DEM	ce
est	VER:pres	être
passionnant	ADJ	passionnant
...	PUN	...
tellement	ADV	tellement
passionnant	ADJ	passionnant
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Vous	PRO:PER	vous
n'	ADV	ne
avez	VER:pres	avoir
pas	ADV	pas
idée	NOM	idée
,	PUN	,
chéri	VER:pper	chérir
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
comme	KON	comme
je	PRO:PER	je
vous	PRO:PER	vous
aimerai	VER:futu	aimer
mieux	ADV	mieux
ce	PRO:DEM	ce
soir	NOM	soir
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
comme	KON	comme
je	PRO:PER	je
t'	PRO:PER	te
aimerai	VER:futu	aimer
follement	ADV	follement
,	PUN	,
ce	PRO:DEM	ce
soir	NOM	soir
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Avale	VER:pres	avaler
,	PUN	,
cher	ADV	cher
petit	ADJ	petit
cœur	NOM	cœur
...	PUN	...
avale	VER:pres	avaler
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
