PREMIÈRE	NUM	premier
voler	VER:infi	voler
les	DET:ART	le
mouches	NOM	mouche
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
sous-chef	NOM	sous-chef
,	PUN	,
enfin	ADV	enfin
,	PUN	,
demanda	VER:simp	demander
avec	PRP	avec
hésitation	NOM	hésitation
:	PUN	:
«	PUN:cit	«
Vous	NAM	vous
avez	VER:pres	avoir
dit	VER:pper	dire
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
J'	PRO:PER	je
ai	VER:pres	avoir
dit	VER:pper	dire
que	KON	que
je	PRO:PER	je
m'	PRO:PER	me
en	PRO:PER	en
fichais	VER:impf	ficher|ficher
un	DET:ART	un
peu	ADV	peu
.	SENT	.
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
ne	ADV	ne
viens	VER:pres	venir
aujourd'hui	ADV	aujourd'hui
que	KON	que
pour	PRP	pour
donner	VER:infi	donner
ma	DET:POS	mon
démission	NOM	démission
.	SENT	.
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
suis	VER:pres	suivre|être
entré	VER:pper	entrer
comme	ADV	comme
rédacteur	NOM	rédacteur
à	PRP	à
La	DET:ART	le
Vie	NAM	vie
Française	NAM	française
avec	PRP	avec
cinq	NUM	cinq
cents	NOM	cent
francs	ADJ	franc
par	PRP	par
mois	NOM	moi|mois
,	PUN	,
plus	ADV	plus
les	DET:ART	le
lignes	NOM	ligne
.	SENT	.
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
y	PRO:PER	y
ai	VER:pres	avoir
même	ADV	même
débuté	VER:pper	débuter
ce	PRO:DEM	ce
matin	NOM	matin
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Il	NOM	il
s'	PRO:PER	se
était	VER:impf	être
pourtant	ADV	pourtant
promis	VER:pper	promettre
de	PRP	de
faire	VER:infi	faire
durer	VER:infi	durer
le	DET:ART	le
plaisir	NOM	plaisir
,	PUN	,
mais	KON	mais
il	PRO:PER	il
n'	ADV	ne
avait	VER:impf	avoir
pu	VER:pper	pouvoir
résister	VER:infi	résister
à	PRP	à
l'	DET:ART	le
envie	NOM	envie
de	PRP	de
tout	PRO:IND	tout
lâcher	NOM	lâcher
d'	PRP	de
un	DET:ART	un
seul	ADJ	seul
coup	NOM	coup
.	SENT	.
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
effet	NOM	effet
,	PUN	,
du	PRP:det	du
reste	NOM	reste
,	PUN	,
était	VER:impf	être
complet	ADJ	complet
.	SENT	.
<EOS>	<EOS>	<EOS>
Personne	NOM	personne
ne	ADV	ne
bougeait	VER:impf	bouger
.	SENT	.
<EOS>	<EOS>	<EOS>
Alors	ADV	alors
Duroy	NAM	duroy
déclara	VER:simp	déclarer
:	PUN	:
«	PUN:cit	«
Je	PRO:PER	je
vais	VER:pres	aller
prévenir	VER:infi	prévenir
M	VER:pper	m
.	SENT	.
Perthuis	NOM	perthuis
,	PUN	,
puis	ADV	puis
je	PRO:PER	je
viendrai	VER:futu	venir
vous	PRO:PER	vous
faire	VER:infi	faire
mes	DET:POS	mon
adieux	NOM	adieu
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Et	NOM	et
il	PRO:PER	il
sortit	VER:simp	sortir
pour	PRP	pour
aller	VER:infi	aller
trouver	VER:infi	trouver
le	DET:ART	le
chef	NOM	chef
,	PUN	,
qui	PRO:REL	qui
s'	PRO:PER	se
écria	VER:simp	écrier
en	PRP	en
l'	PRO:PER	la|le
apercevant	VER:ppre	apercevoir
:	PUN	:
«	PUN:cit	«
Ah	NAM	ah
!	SENT	!
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
voilà	ADV	voilà
.	SENT	.
<EOS>	<EOS>	<EOS>
Vous	PRO:PER	vous
savez	VER:pres	savoir
que	KON	que
je	PRO:PER	je
ne	ADV	ne
veux	VER:pres	vouloir
pas	ADV	pas
...	PUN	...
»	PUN:cit	»
L'	DET:ART	le
employé	NOM	employé
lui	PRO:PER	lui
coupa	VER:simp	couper
la	DET:ART	le
parole	NOM	parole
:	PUN	:
«	PUN:cit	«
Ce	NAM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
la	DET:ART	le
peine	NOM	peine
de	PRP	de
gueuler	VER:infi	gueuler
comme	KON	comme
ça	PRO:DEM	cela
...	PUN	...
»	PUN:cit	»
M	ADJ	m
.	SENT	.
Perthuis	NOM	perthuis
,	PUN	,
un	DET:ART	un
gros	ADJ	gros
homme	NOM	homme
rouge	ADJ	rouge
comme	KON	comme
une	DET:ART	un
crête	NOM	crête
de	PRP	de
coq	NOM	coq
,	PUN	,
demeura	VER:simp	demeurer
suffoqué	VER:pper	suffoquer
par	PRP	par
la	DET:ART	le
surprise	NOM	surprise
.	SENT	.
<EOS>	<EOS>	<EOS>
Duroy	NAM	duroy
reprit	VER:simp	reprendre
:	PUN	:
«	PUN:cit	«
J'	NAM	j'
en	PRO:PER	en
ai	VER:pres	avoir
assez	ADV	assez
de	PRP	de
votre	DET:POS	votre
boutique	NOM	boutique
.	SENT	.
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
ai	VER:pres	avoir
débuté	VER:pper	débuter
ce	PRO:DEM	ce
matin	NOM	matin
dans	PRP	dans
le	DET:ART	le
journalisme	NOM	journalisme
,	PUN	,
où	PRO:REL	où
on	PRO:PER	on
me	PRO:PER	me
fait	VER:pres	faire
une	DET:ART	un
très	ADV	très
belle	ADJ	beau
position	NOM	position
.	SENT	.
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
ai	VER:pres	avoir
bien	ADV	bien
l'	DET:ART	le
honneur	NOM	honneur
de	PRP	de
vous	PRO:PER	vous
saluer	VER:infi	saluer
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Et	NOM	et
il	PRO:PER	il
sortit	VER:simp	sortir
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
était	VER:impf	être
vengé	VER:pper	venger
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
alla	VER:simp	aller
en	PRP	en
effet	NOM	effet
serrer	VER:infi	serrer
la	DET:ART	le
main	NOM	main
de	PRP	de
ses	DET:POS	son
anciens	ADJ	ancien
collègues	NOM	collègue
,	PUN	,
qui	PRO:REL	qui
osaient	VER:impf	oser
à	PRP	à
peine	NOM	peine
lui	PRO:PER	lui
parler	VER:infi	parler
,	PUN	,
par	PRP	par
peur	NOM	peur
de	PRP	de
se	PRO:PER	se
compromettre	VER:infi	compromettre
,	PUN	,
car	KON	car
on	PRO:PER	on
avait	VER:impf	avoir
entendu	VER:pper	entendre
sa	DET:POS	son
conversation	NOM	conversation
avec	PRP	avec
le	DET:ART	le
chef	NOM	chef
,	PUN	,
la	DET:ART	le
porte	NOM	porte
étant	VER:ppre	être
restée	VER:pper	rester
ouverte	ADJ	ouvert
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
il	PRO:PER	il
se	PRO:PER	se
retrouva	VER:simp	retrouver
dans	PRP	dans
la	DET:ART	le
rue	NOM	rue
avec	PRP	avec
son	DET:POS	son
traitement	NOM	traitement
dans	PRP	dans
sa	DET:POS	son
poche	NOM	poche
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
se	PRO:PER	se
paya	VER:simp	payer
un	DET:ART	un
déjeuner	NOM	déjeuner
succulent	ADJ	succulent
dans	PRP	dans
un	DET:ART	un
bon	ADJ	bon
restaurant	NOM	restaurant
à	PRP	à
prix	NOM	prix
modérés	ADJ	modéré
qu'	PRO:REL	que
il	PRO:PER	il
connaissait	VER:impf	connaître
;	PUN	;
puis	ADV	puis
,	PUN	,
ayant	VER:ppre	avoir
encore	ADV	encore
acheté	VER:pper	acheter
et	KON	et
laissé	VER:pper	laisser
La	DET:ART	le
Vie	NAM	vie
Française	ADJ	français
sur	PRP	sur
la	DET:ART	le
table	NOM	table
où	PRO:REL	où
il	PRO:PER	il
avait	VER:impf	avoir
mangé	VER:pper	manger
,	PUN	,
il	PRO:PER	il
pénétra	VER:simp	pénétrer
dans	PRP	dans
plusieurs	PRO:IND	plusieurs
magasins	NOM	magasin
où	PRO:REL	où
il	PRO:PER	il
acheta	VER:simp	acheter
de	PRP	de
menus	ADJ	menu
objets	NOM	objet
,	PUN	,
rien	NOM	rien
que	KON	que
pour	PRP	pour
les	PRO:PER	la|le
faire	VER:infi	faire
livrer	VER:infi	livrer
chez	PRP	chez
lui	PRO:PER	lui
et	KON	et
donner	VER:infi	donner
son	DET:POS	son
nom	NOM	nom
--	PUN	--
Georges	NAM	georges
Duroy	NAM	duroy
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Il	PRO:PER	il
ajoutait	VER:impf	ajouter
:	PUN	:
«	PUN:cit	«
Je	PRO:PER	je
suis	VER:pres	suivre|être
le	DET:ART	le
rédacteur	NOM	rédacteur
de	PRP	de
La	DET:ART	le
Vie	NAM	vie
Française	NAM	française
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Puis	NOM	puis
il	PRO:PER	il
indiquait	VER:impf	indiquer
la	DET:ART	le
rue	NOM	rue
et	KON	et
le	DET:ART	le
numéro	NOM	numéro
,	PUN	,
en	PRO:PER	en
ayant	VER:ppre	avoir
soin	NOM	soin
de	PRP	de
stipuler	VER:infi	stipuler
:	PUN	:
«	PUN:cit	«
Vous	NAM	vous
laisserez	VER:futu	laisser
chez	PRP	chez
le	DET:ART	le
concierge	NOM	concierge
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Comme	NAM	comme
il	PRO:PER	il
avait	VER:impf	avoir
encore	ADV	encore
du	PRP:det	du
temps	NOM	temps
,	PUN	,
il	PRO:PER	il
entra	VER:simp	entrer
chez	PRP	chez
un	DET:ART	un
lithographe	NOM	lithographe
qui	PRO:REL	qui
fabriquait	VER:impf	fabriquer
des	PRP:det	du
cartes	NOM	carte
de	PRP	de
visite	NOM	visite
à	PRP	à
la	DET:ART	le
minute	NOM	minute
,	PUN	,
sous	PRP	sous
les	DET:ART	le
yeux	NOM	œil
des	PRP:det	du
passants	NOM	passant
;	PUN	;
et	KON	et
il	PRO:PER	il
s'	PRO:PER	se
en	PRO:PER	en
fit	VER:simp	faire
faire	VER:infi	faire
immédiatement	ADV	immédiatement
une	DET:ART	un
centaine	NOM	centaine
,	PUN	,
qui	PRO:REL	qui
portaient	VER:impf	porter
,	PUN	,
imprimée	VER:pper	imprimer
sous	PRP	sous
son	DET:POS	son
nom	NOM	nom
,	PUN	,
sa	DET:POS	son
nouvelle	ADJ	nouveau
qualité	NOM	qualité
.	SENT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
il	PRO:PER	il
se	PRO:PER	se
rendit	VER:simp	rendre
au	PRP:det	au
journal	NOM	journal
.	SENT	.
<EOS>	<EOS>	<EOS>
Forestier	NAM	forestier
le	PRO:PER	le
reçut	VER:simp	recevoir
de	PRP	de
haut	ADV	haut
,	PUN	,
comme	KON	comme
on	PRO:PER	on
reçoit	VER:pres	recevoir
un	DET:ART	un
inférieur	ADJ	inférieur
:	PUN	:
«	PUN:cit	«
Ah	NAM	ah
!	SENT	!
<EOS>	<EOS>	<EOS>
te	PRO:PER	te
voilà	ADV	voilà
,	PUN	,
très	ADV	très
bien	ADV	bien
.	SENT	.
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
ai	VER:pres	avoir
justement	ADV	justement
plusieurs	PRO:IND	plusieurs
affaires	NOM	affaire
pour	PRP	pour
toi	PRO:PER	toi
.	SENT	.
<EOS>	<EOS>	<EOS>
Attends	VER:pres	attendre
-moi	PRO:PER	moi
dix	NUM	dix
minutes	NOM	minute
.	SENT	.
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
vais	VER:pres	aller
d'	PRP	de
abord	NOM	abord
finir	VER:infi	finir
ma	DET:POS	mon
besogne	NOM	besogne
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Et	NOM	et
il	PRO:PER	il
continua	VER:simp	continuer
une	DET:ART	un
lettre	NOM	lettre
commencée	VER:pper	commencer
.	SENT	.
<EOS>	<EOS>	<EOS>
À	PRP	à
l'	DET:ART	le
autre	ADJ	autre
bout	NOM	bout
de	PRP	de
la	DET:ART	le
grande	ADJ	grand
table	NOM	table
,	PUN	,
un	DET:ART	un
petit	ADJ	petit
homme	NOM	homme
très	ADV	très
pâle	ADJ	pâle
,	PUN	,
bouffi	VER:pper	bouffir
,	PUN	,
très	ADV	très
gras	ADJ	gras
,	PUN	,
chauve	ADJ	chauve
,	PUN	,
avec	PRP	avec
un	DET:ART	un
crâne	NOM	crâne
tout	ADV	tout
blanc	ADJ	blanc
et	KON	et
luisant	VER:ppre	luire
,	PUN	,
écrivait	VER:impf	écrire
,	PUN	,
le	DET:ART	le
nez	NOM	nez
sur	PRP	sur
son	DET:POS	son
papier	NOM	papier
,	PUN	,
par	PRP	par
suite	NOM	suite
d'	PRP	de
une	DET:ART	un
myopie	NOM	myopie
excessive	ADJ	excessif
.	SENT	.
<EOS>	<EOS>	<EOS>
Forestier	NAM	forestier
lui	PRO:PER	lui
demanda	VER:simp	demander
:	PUN	:
«	PUN:cit	«
Dis	VER:pres	dire
donc	ADV	donc
,	PUN	,
Saint-Potin	NAM	saint-potin
,	PUN	,
à	PRP	à
quelle	PRO:REL	quel
heure	NOM	heure
vas	VER:pres	aller
-tu	PRO:PER	tu
interviewer	VER:infi	interviewer
nos	DET:POS	notre
gens	NOM	gens
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
À	PRP	à
quatre	NUM	quatre
heures	NOM	heure
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Tu	PRO:PER	tu
emmèneras	VER:futu	emmener
avec	PRP	avec
toi	PRO:PER	toi
le	DET:ART	le
jeune	ADJ	jeune
Duroy	NAM	duroy
ici	ADV	ici
présent	ADJ	présent
,	PUN	,
et	KON	et
tu	PRO:PER	tu
lui	PRO:PER	lui
dévoileras	VER:futu	dévoiler
les	DET:ART	le
arcanes	NOM	arcane
du	PRP:det	du
métier	NOM	métier
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
entendu	VER:pper	entendre
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Puis	NAM	puis
,	PUN	,
se	PRO:PER	se
tournant	VER:ppre	tourner
vers	PRP	vers
son	DET:POS	son
ami	NOM	ami
,	PUN	,
Forestier	NAM	forestier
ajouta	VER:simp	ajouter
:	PUN	:
«	PUN:cit	«
As	VER:pres	avoir
-tu	PRO:PER	tu
apporté	VER:pper	apporter
la	DET:ART	le
suite	NOM	suite
sur	PRP	sur
l'	DET:ART	le
Algérie	NAM	algérie
?	SENT	?
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
début	NOM	début
de	PRP	de
ce	PRO:DEM	ce
matin	NOM	matin
a	VER:pres	avoir
eu	VER:pper	avoir
beaucoup	ADV	beaucoup
de	PRP	de
succès	NOM	succès
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Duroy	NAM	duroy
,	PUN	,
interdit	VER:pper	interdire
,	PUN	,
balbutia	VER:simp	balbutier
:	PUN	:
«	PUN:cit	«
Non	NAM	non
,	PUN	,
--	PUN	--
j'	PRO:PER	je
avais	VER:impf	avoir
cru	VER:pper	croire
avoir	VER:infi	avoir
le	DET:ART	le
temps	NOM	temps
dans	PRP	dans
l'	DET:ART	le
après-midi	NOM	après-midi
,	PUN	,
--	PUN	--
j'	PRO:PER	je
ai	VER:pres	avoir
eu	VER:pper	avoir
un	DET:ART	un
tas	NOM	tas
de	PRP	de
choses	NOM	chose
à	PRP	à
faire	VER:infi	faire
,	PUN	,
--	PUN	--
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
pas	ADV	pas
pu	VER:pper	pouvoir
...	PUN	...
»	PUN:cit	»
L'	DET:ART	le
autre	ADJ	autre
leva	NOM	leva
les	DET:ART	le
épaules	NOM	épaule
d'	PRP	de
un	DET:ART	un
air	NOM	air
mécontent	ADJ	mécontent
:	PUN	:
«	PUN:cit	«
Si	VER:pres	si
tu	PRO:PER	tu
n'	ADV	ne
es	VER:pres	être
pas	ADV	pas
plus	ADV	plus
exact	ADJ	exact
que	KON	que
ça	PRO:DEM	cela
,	PUN	,
tu	PRO:PER	tu
rateras	VER:futu	rater
ton	DET:POS	ton
avenir	NOM	avenir
,	PUN	,
toi	PRO:PER	toi
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
père	NOM	père
Walter	NAM	walter
comptait	VER:impf	compter
sur	PRP	sur
ta	DET:POS	ton
copie	NOM	copie
.	SENT	.
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
vais	VER:pres	aller
lui	PRO:PER	lui
dire	VER:infi	dire
que	KON	que
ce	PRO:DEM	ce
sera	VER:futu	être
pour	KON	pour
demain	ADV	demain
.	SENT	.
<EOS>	<EOS>	<EOS>
Si	KON	si
tu	PRO:PER	tu
crois	VER:pres	croire
que	KON	que
tu	PRO:PER	tu
seras	VER:futu	être
payé	VER:pper	payer
pour	PRP	pour
ne	ADV	ne
rien	ADV	rien
faire	VER:infi	faire
,	PUN	,
tu	PRO:PER	tu
te	PRO:PER	te
trompes	VER:pres	tromper
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Puis	NAM	puis
,	PUN	,
après	PRP	après
un	DET:ART	un
silence	NOM	silence
,	PUN	,
il	PRO:PER	il
ajouta	VER:simp	ajouter
:	PUN	:
«	PUN:cit	«
On	NAM	on
doit	VER:pres	devoir
battre	VER:infi	battre
le	DET:ART	le
fer	NOM	fer
quand	KON	quand
il	PRO:PER	il
est	VER:pres	être
chaud	ADJ	chaud
,	PUN	,
que	KON	que
diable	NOM	diable
!	SENT	!
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Saint-Potin	NAM	saint-potin
se	PRO:PER	se
leva	VER:simp	lever
:	PUN	:
«	PUN:cit	«
Je	PRO:PER	je
suis	VER:pres	suivre|être
prêt	ADJ	prêt
»	PUN:cit	»
,	PUN	,
dit-il	ADJ	dit-il
.	SENT	.
<EOS>	<EOS>	<EOS>
Alors	ADV	alors
Forestier	NAM	forestier
se	PRO:PER	se
renversant	VER:ppre	renverser
sur	PRP	sur
sa	DET:POS	son
chaise	NOM	chaise
,	PUN	,
prit	VER:simp	prendre
une	DET:ART	un
pose	NOM	pose
presque	ADV	presque
solennelle	ADJ	solennel
pour	PRP	pour
donner	VER:infi	donner
ses	DET:POS	son
instructions	NOM	instruction
,	PUN	,
et	KON	et
,	PUN	,
se	PRO:PER	se
tournant	VER:ppre	tourner
vers	PRP	vers
Duroy	NAM	duroy
:	PUN	:
«	PUN:cit	«
Voilà	NAM	voilà
.	SENT	.
<EOS>	<EOS>	<EOS>
Nous	PRO:PER	nous
avons	VER:pres	avoir
à	PRP	à
Paris	NAM	paris
depuis	PRP	depuis
deux	NUM	deux
jours	NOM	jour
le	DET:ART	le
général	ADJ	général
chinois	NOM	chinois
Li-Theng-Fao	NAM	li-theng-fao
,	PUN	,
descendu	VER:pper	descendre
au	PRP:det	au
Continental	NAM	continental
,	PUN	,
et	KON	et
le	DET:ART	le
rajah	NOM	rajah
Taposahib	NAM	taposahib
Ramaderao	NAM	ramaderao
Pali	NAM	pali
,	PUN	,
descendu	VER:pper	descendre
à	PRP	à
l'	DET:ART	le
hôtel	NOM	hôtel
Bristol	NAM	bristol
.	SENT	.
<EOS>	<EOS>	<EOS>
Vous	PRO:PER	vous
allez	VER:pres	aller
leur	PRO:PER	lui
prendre	VER:infi	prendre
une	DET:ART	un
conversation	NOM	conversation
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Puis	NAM	puis
,	PUN	,
se	PRO:PER	se
tournant	VER:ppre	tourner
vers	PRP	vers
Saint-Potin	NAM	saint-potin
:	PUN	:
«	PUN:cit	«
N'	NAM	n'
oublie	VER:pres	oublier
point	ADV	point
les	DET:ART	le
principaux	ADJ	principal
points	NOM	point
que	PRO:REL	que
je	PRO:PER	je
t'	PRO:PER	te
ai	VER:pres	avoir
indiqués	VER:pper	indiquer
.	SENT	.
<EOS>	<EOS>	<EOS>
Demande	NOM	demande
au	PRP:det	au
général	NOM	général
et	KON	et
au	PRP:det	au
rajah	NOM	rajah
leur	DET:POS	leur
opinion	NOM	opinion
sur	PRP	sur
les	DET:ART	le
menées	NOM	menée
de	PRP	de
l'	DET:ART	le
Angleterre	NAM	angleterre
dans	PRP	dans
l'	DET:ART	le
Extrême-Orient	NAM	extrême-orient
,	PUN	,
leurs	DET:POS	leur
idées	NOM	idée
sur	PRP	sur
son	DET:POS	son
système	NOM	système
de	PRP	de
colonisation	NOM	colonisation
et	KON	et
de	PRP	de
domination	NOM	domination
,	PUN	,
leurs	DET:POS	leur
espérances	NOM	espérance
relatives	ADJ	relatif
à	PRP	à
l'	DET:ART	le
intervention	NOM	intervention
de	PRP	de
l'	DET:ART	le
Europe	NAM	europe
,	PUN	,
et	KON	et
de	PRP	de
la	DET:ART	le
France	NAM	france
en	PRP	en
particulier	NOM	particulier
,	PUN	,
dans	PRP	dans
leurs	DET:POS	leur
affaires	NOM	affaire
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Il	NAM	il
se	PRO:PER	se
tut	VER:simp	taire
,	PUN	,
puis	ADV	puis
il	PRO:PER	il
ajouta	VER:simp	ajouter
,	PUN	,
parlant	VER:ppre	parler
à	PRP	à
la	DET:ART	le
cantonade	NOM	cantonade
:	PUN	:
«	PUN:cit	«
Il	NAM	il
sera	VER:futu	être
on	PRO:PER	on
ne	ADV	ne
peut	VER:pres	pouvoir
plus	ADV	plus
intéressant	ADJ	intéressant
pour	PRP	pour
nos	DET:POS	notre
lecteurs	NOM	lecteur
de	PRP	de
savoir	VER:infi	savoir
en	PRP	en
même	ADJ	même
temps	NOM	temps
ce	PRO:DEM	ce
qu'	PRO:REL	que
on	PRO:PER	on
pense	VER:pres	penser
en	PRP	en
Chine	NAM	chine
et	KON	et
dans	PRP	dans
les	DET:ART	le
Indes	NAM	indes
sur	PRP	sur
ces	PRO:DEM	ce
questions	NOM	question
,	PUN	,
qui	PRO:REL	qui
passionnent	VER:pres	passionner
si	ADV	si
fort	ADV	fort
l'	DET:ART	le
opinion	NOM	opinion
publique	ADJ	publique
en	PRP	en
ce	PRO:DEM	ce
moment	NOM	moment
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Il	NAM	il
ajouta	VER:simp	ajouter
,	PUN	,
pour	PRP	pour
Duroy	NAM	duroy
:	PUN	:
«	PUN:cit	«
Observe	NAM	observe
comment	ADV	comment
Saint-Potin	ADJ	saint-potin
s'	PRO:PER	se
y	PRO:PER	y
prendra	VER:futu	prendre
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
un	DET:ART	un
excellent	ADJ	excellent
reporter	NOM	reporter
,	PUN	,
et	KON	et
tâche	VER:pres	tâcher
d'	PRP	de
apprendre	VER:infi	apprendre
les	DET:ART	le
ficelles	NOM	ficelle
pour	PRP	pour
vider	VER:infi	vider
un	DET:ART	un
homme	NOM	homme
en	PRP	en
cinq	NUM	cinq
minutes	NOM	minute
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Puis	NOM	puis
il	PRO:PER	il
recommença	VER:simp	recommencer
à	PRP	à
écrire	VER:infi	écrire
avec	PRP	avec
gravité	NOM	gravité
,	PUN	,
avec	PRP	avec
l'	DET:ART	le
intention	NOM	intention
évidente	ADJ	évident
de	PRP	de
bien	ADV	bien
établir	VER:infi	établir
les	DET:ART	le
distances	NOM	distance
,	PUN	,
de	PRP	de
bien	ADV	bien
mettre	VER:infi	mettre
à	PRP	à
sa	DET:POS	son
place	NOM	place
son	DET:POS	son
ancien	ADJ	ancien
camarade	NOM	camarade
et	KON	et
nouveau	ADJ	nouveau
confrère	NOM	confrère
.	SENT	.
<EOS>	<EOS>	<EOS>
Dès	PRP	dès
qu'	PRO:REL	que
ils	PRO:PER	il
eurent	VER:simp	avoir
franchi	VER:pper	franchir
la	DET:ART	le
porte	NOM	porte
,	PUN	,
Saint-Potin	NAM	saint-potin
se	PRO:PER	se
mit	VER:simp	mettre
à	PRP	à
rire	VER:infi	rire
et	KON	et
dit	VER:pres	dire
à	PRP	à
Duroy	NAM	duroy
:	PUN	:
«	PUN:cit	«
En	NOM	en
voilà	ADV	voilà
un	DET:ART	un
faiseur	NOM	faiseur
!	SENT	!
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
nous	PRO:PER	nous
la	PRO:PER	la
fait	VER:pres	faire
à	PRP	à
nous	PRO:PER	nous
-mêmes	ADJ	même
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
dirait	VER:cond	dire
vraiment	ADV	vraiment
qu'	KON	que
il	PRO:PER	il
nous	PRO:PER	nous
prend	VER:pres	prendre
pour	PRP	pour
ses	DET:POS	son
lecteurs	NOM	lecteur
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Puis	NOM	puis
ils	PRO:PER	il
descendirent	VER:simp	descendre
sur	PRP	sur
le	DET:ART	le
boulevard	NOM	boulevard
,	PUN	,
et	KON	et
le	DET:ART	le
reporter	NOM	reporter
demanda	VER:simp	demander
:	PUN	:
«	PUN:cit	«
Buvez	VER:pres	boire
-vous	PRO:PER	vous
quelque	PRO:IND	quelque
chose	NOM	chose
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Oui	INT	oui
,	PUN	,
volontiers	ADV	volontiers
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
fait	VER:pres	faire
très	ADV	très
chaud	ADJ	chaud
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Ils	NAM	ils
entrèrent	VER:simp	entrer
dans	PRP	dans
un	DET:ART	un
café	NOM	café
et	KON	et
se	PRO:PER	se
firent	VER:simp	faire
servir	VER:infi	servir
des	PRP:det	du
boissons	NOM	boisson
fraîches	ADJ	frais
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
Saint-Potin	NAM	saint-potin
se	PRO:PER	se
mit	VER:simp	mettre
à	PRP	à
parler	VER:infi	parler
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
parla	VER:simp	parler
de	PRP	de
tout	PRO:IND	tout
le	DET:ART	le
monde	NOM	monde
et	KON	et
du	PRP:det	du
journal	NOM	journal
avec	PRP	avec
une	DET:ART	un
profusion	NOM	profusion
de	PRP	de
détails	NOM	détail
surprenants	ADJ	surprenant
.	SENT	.
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
Le	DET:ART	le
patron	NOM	patron
?	SENT	?
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
vrai	ADJ	vrai
juif	NOM	juif
!	SENT	!
<EOS>	<EOS>	<EOS>
Et	KON	et
vous	PRO:PER	vous
savez	VER:pres	savoir
,	PUN	,
les	DET:ART	le
juifs	NOM	juif
on	PRO:PER	on
ne	ADV	ne
les	PRO:PER	la|le
changera	VER:futu	changer
jamais	ADV	jamais
.	SENT	.
<EOS>	<EOS>	<EOS>
Quelle	PRO:REL	quel
race	NOM	race
!	SENT	!
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Et	NOM	et
il	PRO:PER	il
cita	VER:simp	citer
des	PRP:det	du
traits	NOM	trait
étonnants	ADJ	étonnant
d'	PRP	de
avarice	NOM	avarice
,	PUN	,
de	PRP	de
cette	PRO:DEM	ce
avarice	NOM	avarice
particulière	ADJ	particulier
