hauteurs	NOM	hauteur
matin	NOM	matin
le	DET:ART	le
un	DET:ART	un
n'	ADV	ne
hellénique	ADJ	hellénique
dans	PRP	dans
ostentation	NOM	ostentation
possible	ADJ	possible
Henry	NAM	henry
place	NOM	place
est	VER:pres	être
le	DET:ART	le
On	PRO:PER	on
,	PUN	,
une	DET:ART	un
plus	ADV	plus
pour	KON	pour
de	PRP	de
la	DET:ART	le
sauté	VER:pper	sauter
de	PRP	de
Henry	NAM	henry
,	PUN	,
ce	PRO:DEM	ce
Ce	PRO:DEM	ce
puissances	NOM	puissance
ne	ADV	ne
avait	VER:impf	avoir
préparatifs	NOM	préparatif
de	PRP	de
la	DET:ART	le
approche	NOM	approche
de	PRP	de
fin	NOM	fin
,	PUN	,
que	KON	que
de	PRP	de
leur	DET:POS	leur
--	PUN	--
Maudit	VER:pres	maudire
de	PRP	de
résolut	VER:simp	résoudre
mais	KON	mais
écrasant	VER:ppre	écraser
quelque	PRO:IND	quelque
et	KON	et
départ	NOM	départ
peu	ADV	peu
mains	NOM	main
certain	PRO:IND	certain
Starkos	NAM	starkos
Et	KON	et
la	DET:ART	le
nécessitait	VER:impf	nécessiter
C'	PRO:DEM	ce
,	PUN	,
quitté	VER:pper	quitter
remettre	VER:infi	remettre
.	SENT	.
royaume	NOM	royaume
de	PRP	de
--	PUN	--
allât	VER:subi	aller
alliées	ADJ	allié
entière	ADJ	entier
était	VER:impf	être
il	PRO:PER	il
le	DET:ART	le
Et	KON	et
pas	ADV	pas
d'	PRP	de
manière	NOM	manière
littorales	ADJ	littoral
naturelle	ADJ	naturel
Ni	KON	ni
redouter	VER:infi	redouter
bataille	NOM	bataille
même	ADV	même
célébration	NOM	célébration
déjà	ADV	déjà
,	PUN	,
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
Ibrahim	NAM	ibrahim
à	PRP	à
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
<EOS>	<EOS>	<EOS>
leur	DET:POS	leur
d'	PRP	de
canons	NOM	canon
<EOS>	<EOS>	<EOS>
une	DET:ART	un
Ibrahim	NAM	ibrahim
n'	ADV	ne
jusqu'	PRP	jusque
quatre-vingt-quatorze	NUM	quatre-vingt-quatorze
De	PRP	de
à	PRP	à
centre	NOM	centre
golfe	NOM	golfe
en	PRP	en
victoire	NOM	victoire
péninsule	NOM	péninsule
canons	NOM	canon
cabine	NOM	cabine
-on	PRO:PER	on
soixante-seize	NUM	soixante-seize
,	PUN	,
le	DET:ART	le
.	SENT	.
du	PRP:det	du
connaissance	NOM	connaissance
importance	NOM	importance
plus	ADV	plus
cérémonie	NOM	cérémonie
Plusieurs	PRO:IND	plusieurs
.	SENT	.
serait	VER:cond	être
occupèrent	VER:simp	occuper
île	NOM	île
Hydra	NAM	hydra
événements	NOM	événement
20	NUM	@card@
aurait	VER:cond	avoir
donc	ADV	donc
Fabvier	NAM	fabvier
d'	PRP	de
vaincus	VER:pper	vaincre
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
finirait	VER:cond	finir
sans	PRP	sans
le	DET:ART	le
<EOS>	<EOS>	<EOS>
Albaret	NAM	albaret
plus	ADV	plus
là	ADV	là
<EOS>	<EOS>	<EOS>
lettre	NOM	lettre
doute	NOM	doute
les	DET:ART	le
Bien	ADV	bien
.	SENT	.
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
les	DET:ART	le
cette	PRO:DEM	ce
fait	NOM	fait
à	PRP	à
et	KON	et
.	SENT	.
ce	PRO:DEM	ce
n'	ADV	ne
le	DET:ART	le
il	PRO:PER	il
étaient	VER:impf	être
<EOS>	<EOS>	<EOS>
cent	NUM	cent
.	SENT	.
ne	ADV	ne
Coron	NAM	coron
.	SENT	.
lecture	NOM	lecture
pu	VER:pper	pouvoir
trouble	NOM	trouble
changement	NOM	changement
à	PRP	à
dans	PRP	dans
,	PUN	,
l'	DET:ART	le
départ	NOM	départ
Hydriotes	NAM	hydriotes
méditait	VER:impf	méditer
de	PRP	de
d'	PRP	de
la	DET:ART	le
renoncer	VER:infi	renoncer
du	PRP:det	du
Nicolas	NAM	nicolas
desseins	NOM	dessein
vaisseaux	NOM	vaisseau
une	DET:ART	un
la	DET:ART	le
abord	NOM	abord
.	SENT	.
.	SENT	.
faites	VER:pper	faire
attendre	VER:infi	attendre
Il	PRO:PER	il
occuper	VER:infi	occuper
octobre	NOM	octobre
songer	VER:infi	songer
obstacle	NOM	obstacle
n'	ADV	ne
convint	VER:simp	convenir
très	ADV	très
vingt-sept	NUM	vingt-sept
croissant	NOM	croissant
«	PUN:cit	«
se	PRO:PER	se
Karysta	NOM	karysta
dans	PRP	dans
.	SENT	.
.	SENT	.
?	SENT	?
plus	ADV	plus
moins	ADV	moins
insister	VER:infi	insister
canons	NOM	canon
la	DET:ART	le
jugea-t	VER:impf	jugea-t
certain	PRO:IND	certain
défaite	NOM	défaite
,	PUN	,
attente	NOM	attente
pour	PRP	pour
la	DET:ART	le
Péloponnèse	NOM	péloponnèse
<EOS>	<EOS>	<EOS>
les	DET:ART	le
dans	PRP	dans
la	DET:ART	le
.	SENT	.
aider	VER:infi	aider
laisser	VER:infi	laisser
mariage	NOM	mariage
vaisseaux	NOM	vaisseau
laquelle	PRO:REL	lequel
on	PRO:PER	on
sort	NOM	sort
fût	NOM	fût
jugea	VER:simp	juger
fût	VER:subi	être
quitter	VER:infi	quitter
au	PRP:det	au
date	NOM	date
n'	ADV	ne
Turcs	NOM	turc
Il	PRO:PER	il
,	PUN	,
<EOS>	<EOS>	<EOS>
devait	VER:impf	devoir
,	PUN	,
guerre	NOM	guerre
,	PUN	,
entreprendre	VER:infi	entreprendre
.	SENT	.
réduit	VER:pper	réduire
marine	NOM	marine
à	PRP	à
qu'	PRO:REL	que
avaient	VER:impf	avoir
<EOS>	<EOS>	<EOS>
la	DET:ART	le
.	SENT	.
parut	VER:simp	paraître
.	SENT	.
conséquence	NOM	conséquence
ses	DET:POS	son
jeune	ADJ	jeune
fit	VER:simp	faire
des	PRP:det	du
inquiété	VER:pper	inquiéter
immédiat	ADJ	immédiat
suite	NOM	suite
,	PUN	,
devait	VER:impf	devoir
ville	NOM	ville
veulent	VER:pres	vouloir
la	DET:ART	le
Hadjine	NAM	hadjine
paraissait	VER:impf	paraître
ou	KON	ou
être	VER:infi	être
venaient	VER:impf	venir
dans	PRP	dans
cette	PRO:DEM	ce
les	DET:ART	le
.	SENT	.
matelots	NOM	matelot
effet	NOM	effet
point	NOM	point
Europe	NAM	europe
Albaret	NAM	albaret
inattendu	ADJ	inattendu
Ainsi	KON	ainsi
pas	ADV	pas
ville	NOM	ville
fille	NOM	fille
à	PRP	à
leurs	DET:POS	leur
fiancés	NOM	fiancé
d'	PRP	de
après	PRP	après
eu	VER:pper	avoir
arracher	VER:infi	arracher
avant	PRP	avant
.	SENT	.
,	PUN	,
,	PUN	,
,	PUN	,
,	PUN	,
et	KON	et
pas	ADV	pas
nombre	NOM	nombre
le	DET:ART	le
<EOS>	<EOS>	<EOS>
pouvait	VER:impf	pouvoir
que	KON	que
de	PRP	de
la	PRO:PER	la
débordante	ADJ	débordant
modifiés	VER:pper	modifier
supérieurs	ADJ	supérieur
les	DET:ART	le
sans	PRP	sans
deux	NUM	deux
froissa	VER:simp	froisser
aide	NOM	aide
il	PRO:PER	il
sentiments	NOM	sentiment
<EOS>	<EOS>	<EOS>
cette	PRO:DEM	ce
En	PRP	en
rien	ADV	rien
,	PUN	,
la	DET:ART	le
.	SENT	.
officier	NOM	officier
était	VER:impf	être
avaient	VER:impf	avoir
pendant	PRP	pendant
L'	DET:ART	le
.	SENT	.
<EOS>	<EOS>	<EOS>
jeune	ADJ	jeune
absolument	ADV	absolument
lui	PRO:PER	lui
.	SENT	.
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
dans	PRP	dans
Plus	ADV	plus
redescendu	VER:pper	redescendre
craindre	VER:infi	craindre
nombre	NOM	nombre
que	KON	que
aurait	VER:cond	avoir
à	PRP	à
ne	ADV	ne
en	PRP	en
d'	PRP	de
furent	VER:simp	être
jours	NOM	jour
Hydra	NAM	hydra
que	KON	que
<EOS>	<EOS>	<EOS>
,	PUN	,
le	DET:ART	le
ou	KON	ou
toute	PRO:IND	tout
Plus	ADV	plus
la	DET:ART	le
Porte	NOM	porte
la	DET:ART	le
,	PUN	,
,	PUN	,
la	DET:ART	le
produisit	VER:simp	produire
marine	NOM	marine
les	DET:ART	le
grandeur	NOM	grandeur
aucun	PRO:IND	aucun
là	ADV	là
parti	VER:pper	partir
,	PUN	,
y	PRO:PER	y
côte	NOM	côte
<EOS>	<EOS>	<EOS>
maître	NOM	maître
avaient	VER:impf	avoir
sud-ouest	NOM	sud-ouest
situation	NOM	situation
.	SENT	.
<EOS>	<EOS>	<EOS>
l'	PRO:PER	la|le
dirigé	VER:pper	diriger
,	PUN	,
le	DET:ART	le
son	DET:POS	son
de	PRP	de
mariage	NOM	mariage
.	SENT	.
.	SENT	.
pas	ADV	pas
sa	DET:POS	son
se	PRO:PER	se
,	PUN	,
un	DET:ART	un
en	PRP	en
,	PUN	,
quel	PRO:REL	quel
-là	ADV	là
l'	DET:ART	le
allaient	VER:impf	aller
contre	PRP	contre
la	DET:ART	le
cette	PRO:DEM	ce
ne	ADV	ne
son	DET:POS	son
octobre	NOM	octobre
<EOS>	<EOS>	<EOS>
--	PUN	--
d'	PRP	de
vers	PRP	vers
de	PRP	de
Pourquoi	NAM	pourquoi
celui	PRO:DEM	celui
d'	PRP	de
sur	PRP	sur
en	PRO:PER	en
V	NUM	v
avant	PRP	avant
ne	ADV	ne
la	PRO:PER	la
,	PUN	,
et	KON	et
de	PRP	de
pour	PRP	pour
et	KON	et
<SEG>
et	KON	et
--	PUN	--
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
second	NOM	second
résolvent	VER:pres	résoudre
,	PUN	,
remonter	VER:infi	remonter
nouveaux	ADJ	nouveau
que	PRO:REL	que
au	PRP:det	au
simple	ADJ	simple
ce	PRO:DEM	ce
sacolève	NOM	sacolève
suivant	VER:ppre	suivre
Et	KON	et
tribord	NOM	tribord
,	PUN	,
veille	NOM	veille
côtes	NOM	côte
Cependant	ADV	cependant
apparence	NOM	apparence
Starkos	NAM	starkos
sera	VER:futu	être
étaient	VER:impf	être
de	PRP	de
du	PRP:det	du
marins	NOM	marin
latines	ADJ	latin
ordres	NOM	ordre
--	PUN	--
là	ADV	là
Le	DET:ART	le
tendit	VER:simp	tendre
point	ADV	point
,	PUN	,
Spartiates	NOM	spartiate
fut	VER:simp	être
<EOS>	<EOS>	<EOS>
à	PRP	à
marins	NOM	marin
Taygète	NAM	taygète
diable	NOM	diable
<EOS>	<EOS>	<EOS>
suivait	VER:impf	suivre
nômes	NOM	nôme
n'	ADV	ne
par	PRP	par
puis	ADV	puis
Magne	NAM	magne
de	PRP	de
parages	NOM	parage|parages
y	PRO:PER	y
fini	VER:pper	finir
allé	VER:pper	aller
où	PRO:REL	où
une	DET:ART	un
à	PRP	à
nord-ouest	NOM	nord-ouest
les	DET:ART	le
le	DET:ART	le
remords	NOM	remords
dans	PRP	dans
comme	ADV	comme
le	DET:ART	le
après	PRP	après
,	PUN	,
dit	VER:pres	dire
-là	ADV	là
anglais	ADJ	anglais
De	PRP	de
honnêtes	ADJ	honnête
commencement	NOM	commencement
les	DET:ART	le
maintenant	ADV	maintenant
illustrèrent	VER:simp	illustrer
Et	KON	et
seule	ADJ	seul
si	KON	si
du	PRP:det	du
les	DET:ART	le
Qui	PRO:REL	qui
du	PRP:det	du
Magne	NAM	magne
à	PRP	à
les	DET:ART	le
à	PRP	à
qu'	PRO:REL	que
Karysta	NAM	karysta
yeux	NOM	œil
sommets	NOM	sommet
un	DET:ART	un
à	PRP	à
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
d'	PRP	de
la	DET:ART	le
Mais	KON	mais
panorama	NOM	panorama
très	ADV	très
--	PUN	--
guerres	NOM	guerre
»	PUN:cit	»
temps	NOM	temps
fin	NOM	fin
ce	PRO:DEM	ce
est-elle	ADJ	est-elle
de	PRP	de
nouveaux	ADJ	nouveau
l'	DET:ART	le
,	PUN	,
courant	VER:ppre	courir
après	PRP	après
commander	VER:infi	commander
<EOS>	<EOS>	<EOS>
à	PRP	à
ceux	PRO:DEM	celui
de	PRP	de
marins	NOM	marin
bien	ADV	bien
Donc	ADV	donc
ceux	PRO:DEM	celui
la	DET:ART	le
ses	DET:POS	son
mer	NOM	mer
à	PRP	à
observé	VER:pper	observer
les	DET:ART	le
cap	NOM	cap
la	DET:ART	le
contreforts	NOM	contrefort
présentent	VER:pres	présenter
les	DET:ART	le
piqua	VER:simp	piquer
treize	NUM	treize
jeté	VER:pper	jeter
pour	PRP	pour
fut	VER:simp	être
,	PUN	,
tantôt	ADV	tantôt
de	PRP	de
les	DET:ART	le
levant	ADJ	levant
à	PRP	à
réponses	NOM	réponse
le	PRO:PER	le
reparut	VER:simp	reparaître
ce	PRO:DEM	ce
!	SENT	!
qui	PRO:REL	qui
côté	NOM	côté
Épaminondas	NAM	épaminondas
,	PUN	,
la	DET:ART	le
Son	DET:POS	son
marqué	VER:pper	marquer
chasse	NOM	chasse
,	PUN	,
ça	PRO:DEM	cela
d'	PRP	de
à	PRP	à
<EOS>	<EOS>	<EOS>
une	DET:ART	un
.	SENT	.
plus	ADV	plus
Aristomène	NAM	aristomène
,	PUN	,
avec	PRP	avec
<EOS>	<EOS>	<EOS>
dire	VER:infi	dire
,	PUN	,
s'	PRO:PER	se
direction	NOM	direction
dans	PRP	dans
destination	NOM	destination
n'	ADV	ne
<EOS>	<EOS>	<EOS>
arrière	NOM	arrière
elle	PRO:PER	elle
parfaitement	ADV	parfaitement
On	NAM	on
qui	PRO:REL	qui
commerce	NOM	commerce
aux	PRP:det	au
propos	NOM	propos
<EOS>	<EOS>	<EOS>
Mais	KON	mais
théâtre	NOM	théâtre
l'	PRO:PER	la|le
qui	PRO:REL	qui
direction	NOM	direction
français	ADJ	français
capitaine	NOM	capitaine
et	KON	et
la	DET:ART	le
était	VER:impf	être
point	NOM	point
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
à	PRP	à
compas	NOM	compas
se	PRO:PER	se
est	VER:pres	être
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
se	PRO:PER	se
les	DET:ART	le
toutes	PRO:IND	tout
parts	NOM	part
que	KON	que
lutte	NOM	lutte
dans	PRP	dans
sacolève	NOM	sacolève
profit	NOM	profit
avant	NOM	avant
capitaine	NOM	capitaine
est	VER:pres	être
bord	NOM	bord
aura	VER:futu	avoir
du	PRP:det	du
le	DET:ART	le
en	PRP	en
du	PRP:det	du
On	PRO:PER	on
,	PUN	,
de	PRP	de
même	ADV	même
nous	PRO:PER	nous
du	PRP:det	du
a	VER:pres	avoir
terre	NOM	terre
premier	NUM	premier
serez	VER:futu	être
îles	NOM	île
conditions	NOM	condition
il	PRO:PER	il
caractère	NOM	caractère
extrémité	NOM	extrémité
.	SENT	.
-ce	PRO:DEM	ce
,	PUN	,
,	PUN	,
terre	NOM	terre
s'	KON	si
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
honnêtement	ADV	honnêtement
avait	VER:impf	avoir
que	KON	que
;	PUN	;
chômerez	VER:futu	chômer
sous	PRP	sous
les	DET:ART	le
destinée	VER:pper	destiner
ces	PRO:DEM	ce
souvent	ADV	souvent
ses	DET:POS	son
prise	NOM	prise
sa	DET:POS	son
les	DET:ART	le
plaisance	NOM	plaisance
passe	NOM	passe
a	VER:pres	avoir
à	PRP	à
de	PRP	de
sans	PRP	sans
une	DET:ART	un
ce	PRO:DEM	ce
là	ADV	là
elle	PRO:PER	elle
était	VER:impf	être
du	PRP:det	du
--	PUN	--
de	PRP	de
de	PRP	de
et	KON	et
capitaine	NOM	capitaine
sont	VER:pres	être
,	PUN	,
<EOS>	<EOS>	<EOS>
--	PUN	--
quelle	PRO:REL	quel
possible	ADJ	possible
la	DET:ART	le
temps	NOM	temps
Aussi	ADV	aussi
gauche	ADJ	gauche
voici	ADV	voici
et	KON	et
les	PRO:PER	la|le
et	KON	et
un	NUM	un
il	PRO:PER	il
sacolève	NOM	sacolève
fût	VER:subi	être
Mais	KON	mais
terre	NOM	terre
plus	ADV	plus
les	DET:ART	le
buée	NOM	buée
!	SENT	!
visible	ADJ	visible
vérifié	VER:pper	vérifier
mains	NOM	main
emmène	VER:pres	emmener
--	PUN	--
n'	ADV	ne
ne	ADV	ne
.	SENT	.
!	SENT	!
autres	ADJ	autre
.	SENT	.
les	DET:ART	le
sur	PRP	sur
!	SENT	!
,	PUN	,
en	PRP	en
de	PRP	de
fantaisie	NOM	fantaisie
noms	NOM	nom
avant	NOM	avant
Lorsque	KON	lorsque
de	PRP	de
pointe	NOM	pointe
la	DET:ART	le
à	PRP	à
des	PRP:det	du
.	SENT	.
que	KON	que
scrupules	NOM	scrupule
instant	NOM	instant
Grecs	NAM	grecs
?	SENT	?
asseoir	VER:infi	asseoir
.	SENT	.
sacolève	NOM	sacolève
de	PRP	de
des	PRP:det	du
la	DET:ART	le
<EOS>	<EOS>	<EOS>
de	PRP	de
?	SENT	?
nous	PRO:PER	nous
est	VER:pres	être
était	VER:impf	être
venir	VER:infi	venir
plus	ADV	plus
de	PRP	de
il	PRO:PER	il
aussi	ADV	aussi
<EOS>	<EOS>	<EOS>
du	PRP:det	du
sacolève	NOM	sacolève
le	DET:ART	le
se	PRO:PER	se
rien	ADV	rien
,	PUN	,
les	DET:ART	le
Il	NOM	il
Un	DET:ART	un
bientôt	ADV	bientôt
la	DET:ART	le
de	PRP	de
avec	PRP	avec
Était	VER:impf	être
puissants	ADJ	puissant
mers	NOM	mer
ce	PRO:DEM	ce
la	DET:ART	le
vous	PRO:PER	vous
n'	ADV	ne
!	SENT	!
,	PUN	,
flancs	NOM	flanc
La	DET:ART	le
soutenues	VER:pper	soutenir
par	PRP	par
ses	DET:POS	son
entre	PRP	entre
<EOS>	<EOS>	<EOS>
,	PUN	,
Mais	KON	mais
campagne	NOM	campagne
que	KON	que
<EOS>	<EOS>	<EOS>
de	PRP	de
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
eût	VER:subi	avoir
qu'	KON	que
demandes	NOM	demande
se	PRO:PER	se
mène	VER:pres	mener
où	PRO:REL	où
de	PRP	de
îles	NOM	île
préjugés	NOM	préjugé
ces	PRO:DEM	ce
,	PUN	,
Karysta	NAM	karysta
s'	PRO:PER	se
honnête	ADJ	honnête
--	PUN	--
l'	DET:ART	le
anciens	NOM	ancien
,	PUN	,
elle	PRO:PER	elle
quel	PRO:REL	quel
côte	NOM	côte
messénienne	ADJ	messénienne
vingtaine	NOM	vingtaine
course	NOM	course
Il	PRO:PER	il
<EOS>	<EOS>	<EOS>
constitution	NOM	constitution
hommes	NOM	homme
ses	DET:POS	son
équipage	NOM	équipage
<EOS>	<EOS>	<EOS>
vapeurs	NOM	vapeur
parle	VER:pres	parler
,	PUN	,
autres	ADJ	autre
favorable	ADJ	favorable
vous	PRO:PER	vous
compose	VER:pres	composer
montagnes	NOM	montagne
et	KON	et
dans	PRP	dans
une	DET:ART	un
Starkos	NAM	starkos
était	VER:impf	être
,	PUN	,
écumer	VER:infi	écumer
la	DET:ART	le
se	PRO:PER	se
!	SENT	!
comme	KON	comme
capitaine	NOM	capitaine
développait	VER:impf	développer
qu'	KON	que
fallait	VER:impf	falloir
le	DET:ART	le
et	KON	et
Sapienza	NAM	sapienza
;	PUN	;
,	PUN	,
ordre	NOM	ordre
parts	NOM	part
le	DET:ART	le
les	DET:ART	le
en	PRP	en
règnent	VER:pres	régner
l'	DET:ART	le
.	SENT	.
ou	KON	ou
<EOS>	<EOS>	<EOS>
contre	PRP	contre
?	SENT	?
du	PRP:det	du
les	DET:ART	le
en	PRP	en
les	DET:ART	le
son	DET:POS	son
du	PRP:det	du
tout	PRO:IND	tout
faites	VER:pper	faire
navigation	NOM	navigation
de	PRP	de
il	PRO:PER	il
il	PRO:PER	il
!	SENT	!
sur	PRP	sur
un	DET:ART	un
les	DET:ART	le
,	PUN	,
manière	NOM	manière
Et	KON	et
les	DET:ART	le
le	DET:ART	le
la	DET:ART	le
la	DET:ART	le
un	DET:ART	un
pu	VER:pper	pouvoir
,	PUN	,
de	PRP	de
de	PRP	de
la	DET:ART	le
geste	NOM	geste
Ibrahim	NAM	ibrahim
Gallo	NAM	gallo
bien	ADV	bien
dans	PRP	dans
la	DET:ART	le
la	DET:ART	le
avoir	VER:infi	avoir
laissa	VER:simp	laisser
navires	NOM	navire
-ce	PRO:DEM	ce
,	PUN	,
des	PRP:det	du
!	SENT	!
,	PUN	,
que	KON	que
de	PRP	de
engagés	VER:pper	engager
bord	NOM	bord
le	DET:ART	le
sous	PRP	sous
confiance	NOM	confiance
va	VER:pres	aller
bâtiments	NOM	bâtiment
échangèrent	VER:simp	échanger
commença	VER:simp	commencer
,	PUN	,
d'	PRP	de
venait	VER:impf	venir
après	PRP	après
deux	NUM	deux
laisseront	VER:futu	laisser
se	PRO:PER	se
théâtres	NOM	théâtre
appuyée	VER:pper	appuyer
,	PUN	,
de	PRP	de
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
sommes	VER:pres	sommer|être
Sapienza	NAM	sapienza
vous	PRO:PER	vous
embarqués	VER:pper	embarquer
la	DET:ART	le
ne	ADV	ne
Vitylo	NAM	vitylo
la	DET:ART	le
.	SENT	.
au	PRP:det	au
vue	NOM	vue
--	PUN	--
délimitent	VER:pres	délimiter
!	SENT	!
,	PUN	,
Karysta	NAM	karysta
Ainsi	ADV	ainsi
Grèce	NAM	grèce
quand	KON	quand
Mais	KON	mais
encore	ADV	encore
aux	PRP:det	au
et	KON	et
sud-est	NOM	sud-est
Nicolas	NAM	nicolas
est	VER:pres	être
noyèrent	VER:simp	noyer
.	SENT	.
,	PUN	,
Messénie	NOM	messénie
préfectures	NOM	préfecture
derniers	ADJ	dernier
trois	NUM	trois
les	DET:ART	le
l'	DET:ART	le
à	PRP	à
se	PRO:PER	se
actuelle	ADJ	actuel
l'	DET:ART	le
.	SENT	.
Nicolas	NAM	nicolas
dont	PRO:REL	dont
aura	VER:futu	avoir
devant	PRP	devant
nous	PRO:PER	nous
<EOS>	<EOS>	<EOS>
Hagios-Dimitrios	NAM	hagios-dimitrios
?	SENT	?
,	PUN	,
eut	VER:simp	avoir
sûrs	ADJ	sûr
y	PRO:PER	y
<EOS>	<EOS>	<EOS>
,	PUN	,
le	DET:ART	le
va	VER:pres	aller
,	PUN	,
d'	PRP	de
.	SENT	.
été	NOM	été
--	PUN	--
--	PUN	--
.	SENT	.
<EOS>	<EOS>	<EOS>
air	NOM	air
entre	PRP	entre
la	DET:ART	le
et	KON	et
et	KON	et
,	PUN	,
du	PRP:det	du
y	PRO:PER	y
ces	PRO:DEM	ce
va	VER:pres	aller
sous	PRP	sous
prennent	VER:pres	prendre
à	PRP	à
doublé	VER:pper	doubler
<EOS>	<EOS>	<EOS>
--	PUN	--
n'	ADV	ne
de	PRP	de
voyez	VER:pres	voir
droit	NOM	droit
La	DET:ART	le
--	PUN	--
moderne	ADJ	moderne
Des	PRP:det	du
des	PRP:det	du
destinée	VER:pper	destiner
,	PUN	,
abrupts	ADJ	abrupt
.	SENT	.
!	SENT	!
l'	DET:ART	le
d'	PRP	de
faut	VER:pres	falloir
.	SENT	.
vent	NOM	vent
qui	PRO:REL	qui
pont	NOM	pont
de	PRP	de
mer	NOM	mer
bras	NOM	bras
vent	NOM	vent
lui	PRO:PER	lui
tout	PRO:IND	tout
la	DET:ART	le
regard	NOM	regard
,	PUN	,
l'	DET:ART	le
pluie	NOM	pluie
vrai	ADJ	vrai
ses	DET:POS	son
la	DET:ART	le
volcanique	ADJ	volcanique
,	PUN	,
--	PUN	--
généralement	ADV	généralement
pas	ADV	pas
une	NUM	un
pas	ADV	pas
bien	ADV	bien
peut	VER:pres	pouvoir
étaient	VER:impf	être
lorsque	KON	lorsque
rapide	ADJ	rapide
,	PUN	,
à	PRP	à
c'	PRO:DEM	ce
était	VER:impf	être
,	PUN	,
soi	PRO:PER	soi
,	PUN	,
dépassée	VER:pper	dépasser
Devant	ADV	devant
capitaine	NOM	capitaine
définitive	ADJ	définitif
le	DET:ART	le
mers	NOM	mer
Adriatique	NAM	adriatique
à	PRP	à
de	PRP	de
que	KON	que
mieux	ADV	mieux
parle	VER:pres	parler
,	PUN	,
croiseurs	NOM	croiseur
bâtiment	NOM	bâtiment
Allez	VER:pres	aller
remontant	VER:ppre	remonter
été	VER:pper	être
direction	NOM	direction
et	KON	et
Starkos	NAM	starkos
solstices	NOM	solstice
!	SENT	!
,	PUN	,
rien	ADV	rien
n'	ADV	ne
Le	DET:ART	le
la	DET:ART	le
,	PUN	,
à	PRP	à
La	DET:ART	le
,	PUN	,
arrière	NOM	arrière
,	PUN	,
propos	NOM	propos
nouvel	ADJ	nouveau
Nicolas	NAM	nicolas
dix	NUM	dix
,	PUN	,
des	PRP:det	du
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
est	NOM	est
<EOS>	<EOS>	<EOS>
pas	ADV	pas
voiles	NOM	voile
prise	NOM	prise
Oui	INT	oui
et	KON	et
menace	NOM	menace
lorsque	KON	lorsque
brises	NOM	brise
,	PUN	,
.	SENT	.
les	DET:ART	le
la	DET:ART	le
la	DET:ART	le
,	PUN	,
Karysta	NAM	karysta
devenir	VER:infi	devenir
à	PRP	à
dirait	VER:cond	dire
,	PUN	,
îles	NOM	île
travers	NOM	travers
l'	DET:ART	le
ces	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
n'	ADV	ne
qu'	PRO:REL	que
de	PRP	de
Ionienne	NAM	ionienne
il	PRO:PER	il
était	VER:impf	être
--	PUN	--
faire	VER:infi	faire
autrefois	ADV	autrefois
voilà	ADV	voilà
!	SENT	!
ceux	PRO:DEM	celui
du	PRP:det	du
et	KON	et
équipés	VER:pper	équiper
,	PUN	,
rarement	ADV	rarement
la	DET:ART	le
Cette	PRO:DEM	ce
?	SENT	?
prit	VER:simp	prendre
bien	ADV	bien
danger	NOM	danger
<EOS>	<EOS>	<EOS>
équipage	NOM	équipage
importe	VER:pres	importer
mais	KON	mais
sacolève	NOM	sacolève
et	KON	et
!	SENT	!
du	PRP:det	du
yacht	NOM	yacht
.	SENT	.
donner	VER:infi	donner
obéir	VER:infi	obéir
,	PUN	,
simples	ADJ	simple
comprenant	VER:ppre	comprendre
,	PUN	,
différents	ADJ	différent
ce	PRO:DEM	ce
ce	PRO:DEM	ce
époque	NOM	époque
tôt	ADV	tôt
eaux	NOM	eau
,	PUN	,
Messénie	NAM	messénie
gens	NOM	gens
se	PRO:PER	se
nous	PRO:PER	nous
armes	NOM	arme
.	SENT	.
merveilleux	ADJ	merveilleux
tantôt	ADV	tantôt
la	DET:ART	le
en	PRP	en
,	PUN	,
Sur	PRP	sur
!	SENT	!
Grèce	NAM	grèce
turcs	ADJ	turc
<EOS>	<EOS>	<EOS>
les	DET:ART	le
grecs	ADJ	grec
Au	PRP:det	au
royaume	NOM	royaume
...	PUN	...
terre	NOM	terre
soleil	NOM	soleil
attraper	VER:infi	attraper
les	DET:ART	le
la	DET:ART	le
Ioniennes	ADJ	ionien
de	PRP	de
<EOS>	<EOS>	<EOS>
Mais	KON	mais
adieu	NOM	adieu
prononcer	VER:infi	prononcer
mont	NOM	mont
porta	VER:simp	porter
voiles	NOM	voile
,	PUN	,
mains	NOM	main
aller	VER:infi	aller
,	PUN	,
Starkos	NAM	starkos
,	PUN	,
peu	ADV	peu
éternel	ADJ	éternel
