I	NUM	I
faire	VER:infi	faire
quel	PRO:REL	quel
?	SENT	?
dans	PRP	dans
attend	VER:pres	attendre
savoir	VER:infi	savoir
pour	PRP	pour
Rentrera-t-elle	NOM	Rentrera-t-elle
sort	VER:pres	sortir
mademoiselle	NOM	mademoiselle
<SEG>
famille	NOM	famille
,	PUN	,
sa	DET:POS	son
biens	NOM	bien
retrouver	VER:infi	retrouver
de	PRP	de
les	DET:ART	le
?	SENT	?
Comment	ADV	comment
après	PRP	après
<SEG>
parents	NOM	parent|parents
tant	ADV	tant
qui	PRO:REL	qui
restent	VER:pres	rester
,	PUN	,
lui	PRO:PER	lui
années	NOM	année
d'	PRP	de
éloignés	VER:pper	éloigner
quelques	PRO:IND	quelque
<SEG>
à	PRP	à
,	PUN	,
et	KON	et
ne	ADV	ne
?	SENT	?
écrire	VER:infi	écrire
lire	VER:infi	lire
peine	NOM	peine
et	KON	et
Sachant	VER:ppre	savoir
<SEG>
de	PRP	de
en	PRP	en
connaissant	VER:ppre	connaître
affaires	NOM	affaire
pot-au-feu	NOM	pot-au-feu
dehors	NOM	dehors
mon	DET:POS	mon
,	PUN	,
pas	ADV	pas
les	DET:ART	le
<SEG>
embarrassée	VER:pper	embarrasser
ce	PRO:DEM	ce
vieux	ADJ	vieux
bien	ADV	bien
encore	ADV	encore
;	PUN	;
j'	PRO:PER	je
le	DET:ART	le
étais	VER:impf	être
fut	VER:simp	être
<SEG>
.	SENT	.
mon	DET:POS	mon
à	PRP	à
vint	VER:simp	venir
qui	PRO:REL	qui
secours	NOM	secours
Il	PRO:PER	il
fraises	NOM	fraise
aux	PRP:det	au
marquis	NOM	marquis
<SEG>
sur	PRP	sur
,	PUN	,
écrivit	VER:simp	écrire
à	PRP	à
lettre	NOM	lettre
Pierre	NAM	Pierre
lettre	NOM	lettre
Paul	NAM	Paul
à	PRP	à
et	KON	et
<SEG>
château	NOM	château
et	KON	et
savoir	VER:infi	savoir
nous	PRO:PER	nous
où	PRO:REL	où
que	KON	que
ce	PRO:DEM	ce
à	PRP	à
,	PUN	,
parvint	VER:simp	parvenir
<SEG>
,	PUN	,
les	DET:ART	le
tombé	VER:pper	tomber
que	KON	que
vivons	VER:pres	vivre
était	VER:impf	être
bonnes	ADJ	bon
mains	NOM	main
entre	PRP	entre
aujourd'hui	ADV	aujourd'hui
<SEG>
point	ADV	point
plupart	NOM	plupart
du	PRP:det	du
acquéreurs	NOM	acquéreur
la	DET:ART	le
n'	ADV	ne
mauvais	ADJ	mauvais
comme	KON	comme
monde	NOM	monde
étaient	VER:impf	être
<SEG>
de	PRP	de
mais	KON	mais
acquéreurs	NOM	acquéreur
au	PRP:det	au
des	PRP:det	du
nationaux	ADJ	national
contraire	NOM	contraire
biens	NOM	bien
des	PRP:det	du
,	PUN	,
<SEG>
gens	NOM	gens
profité	VER:pper	profiter
avaient	VER:impf	avoir
très	ADV	très
de	PRP	de
n'	ADV	ne
qui	PRO:REL	qui
la	DET:ART	le
,	PUN	,
honorables	ADJ	honorable
<SEG>
aux	PRP:det	au
rendre	VER:infi	rendre
intention	NOM	intention
dans	PRP	dans
jour	NOM	jour
que	KON	que
l'	DET:ART	le
de	PRP	de
un	DET:ART	un
circonstance	NOM	circonstance
<SEG>
propriétaires	ADJ	propriétaire
,	PUN	,
condition	NOM	condition
de	PRP	de
habitation	NOM	habitation
belle	ADJ	beau
à	PRP	à
cette	PRO:DEM	ce
seule	ADJ	seul
la	DET:ART	le
<SEG>
frais	NOM	frai|frais
?	SENT	?
ma	DET:POS	mon
rentrer	VER:infi	rentrer
joie	NOM	joie
exprimer	VER:infi	exprimer
.	SENT	.
Comment	ADV	comment
leurs	DET:POS	leur
dans	PRP	dans
<SEG>
la	DET:ART	le
est	VER:pres	être
en	PRO:PER	en
--	PUN	--
Qu'	PRO:REL	que
gavotte	NOM	gavotte
dansé	VER:pper	danser
!	SENT	!
J'	PRO:PER	je
aurais	VER:cond	avoir
<SEG>
-ce	PRO:DEM	ce
donc	ADV	donc
que	KON	que
?	SENT	?
la	DET:ART	le
c'	PRO:DEM	ce
est	VER:pres	être
--	PUN	--
que	KON	que
gavotte	NOM	gavotte
<SEG>
,	PUN	,
danse	NOM	danse
jolie	ADJ	joli
autrefois	ADV	autrefois
autrement	ADV	autrement
C'	PRO:DEM	ce
une	DET:ART	un
bien	ADV	bien
est	VER:pres	être
d'	PRP	de
<SEG>
le	DET:ART	le
.	SENT	.
aujourd'hui	ADV	aujourd'hui
bon	ADJ	bon
que	KON	que
celles	PRO:DEM	celui
d'	PRP	de
Enfin	ADV	enfin
voilà	ADV	voilà
,	PUN	,
<SEG>
avec	PRP	avec
France	NAM	France
moment	NOM	moment
rentrer	VER:infi	rentrer
sa	DET:POS	son
en	PRP	en
de	PRP	de
toute	PRO:IND	tout
au	PRP:det	au
marquis	NOM	marquis
<SEG>
propose	VER:pres	proposer
;	PUN	;
de	PRP	de
joindre	VER:infi	joindre
nous	PRO:PER	nous
famille	NOM	famille
il	PRO:PER	il
à	PRP	à
lui	PRO:PER	lui
nous	PRO:PER	nous
<SEG>
nous	PRO:PER	nous
et	KON	et
plaisir	NOM	plaisir
le	DET:ART	le
pour	PRP	pour
,	PUN	,
avec	PRP	avec
voyage	NOM	voyage
acceptons	VER:pres	accepter
grand	ADJ	grand
<SEG>
.	SENT	.
le	PRO:PER	le
vous	PRO:PER	vous
si	ADV	si
comme	KON	comme
avions	VER:impf	avoir
Nous	PRO:PER	nous
,	PUN	,
croire	VER:infi	croire
pouvez	VER:pres	pouvoir
<SEG>
si	KON	si
deux	NUM	deux
et	KON	et
bien	ADV	bien
nous	PRO:PER	nous
économisé	VER:pper	économiser
bien	ADV	bien
travaillé	VER:pper	travailler
,	PUN	,
à	PRP	à
<SEG>
somme	NOM	somme
trouvait	VER:impf	trouver
nécessaire	ADJ	nécessaire
se	PRO:PER	se
voyage	NOM	voyage
toute	PRO:IND	tout
au	PRP:det	au
que	KON	que
faite	VER:pper	faire
la	DET:ART	le
<SEG>
bourse	NOM	bourse
enfermée	VER:pper	enfermer
dans	PRP	dans
que	PRO:REL	que
une	DET:ART	un
et	KON	et
encore	ADV	encore
je	PRO:PER	je
vois	VER:pres	voir
petite	ADJ	petit
<SEG>
,	PUN	,
Tout	ADV	tout
.	SENT	.
compté	VER:pper	compter
payé	VER:pper	payer|payer
tout	ADV	tout
moment	NOM	moment
où	PRO:REL	où
,	PUN	,
au	PRP:det	au
<SEG>
de	PRP	de
rentrer	VER:infi	rentrer
en	PRP	en
a	VER:pres	avoir
de	PRP	de
votre	DET:POS	votre
possession	NOM	possession
quelques-uns	PRO:IND	quelques-uns
mère	NOM	mère
pu	VER:pper	pouvoir
<SEG>
ses	DET:POS	son
long	ADJ	long
,	PUN	,
nous	PRO:PER	nous
de	PRP	de
biens	NOM	bien
il	PRO:PER	il
notre	DET:POS	notre
est	VER:pres	être
resté	VER:pper	rester
<SEG>
travail	NOM	travail
écu	NOM	écu
Ce	PRO:DEM	ce
petit	ADJ	petit
c'	PRO:DEM	ce
petit	ADJ	petit
.	SENT	.
écu	NOM	écu
un	DET:ART	un
,	PUN	,
<SEG>
pas	ADV	pas
,	PUN	,
ne	ADV	ne
je	PRO:PER	je
enfantillage	NOM	enfantillage
dépensé	VER:pper	dépenser
un	DET:ART	un
l'	PRO:PER	la|le
ai	VER:pres	avoir
est	VER:pres	être
<SEG>
l'	PRO:PER	la|le
laissé	VER:pper	laisser
dans	PRP	dans
ai	VER:pres	avoir
la	DET:ART	le
,	PUN	,
du	PRP:det	du
voyage	NOM	voyage
je	PRO:PER	je
bourse	NOM	bourse
<SEG>
que	PRO:REL	que
le	PRO:PER	le
voyez	VER:pres	voir
il	PRO:PER	il
vous	PRO:PER	vous
tel	PRO:DEM	tel
,	PUN	,
et	KON	et
restera	VER:futu	rester
y	PRO:PER	y
<SEG>
trésor	NOM	trésor
à	PRP	à
jusqu'	PRP	jusque
mon	DET:POS	mon
ce	PRO:DEM	ce
mon	DET:POS	mon
passe	VER:pres	passer
héritière	NOM	héritier
à	PRP	à
que	KON	que
<SEG>
?	SENT	?
ton	DET:POS	ton
.	SENT	.
--	PUN	--
donc	ADV	donc
héritière	NOM	héritier
dit	VER:pres	dire
sera	VER:futu	être
Qui	PRO:REL	qui
Blanche	NAM	Blanche
<SEG>
n'	ADV	ne
naïvement	ADV	naïvement
que	PRO:REL	que
Tu	PRO:PER	tu
pas	ADV	pas
autre	ADJ	autre
d'	PRP	de
.	SENT	.
as	VER:pres	avoir
enfant	NOM	enfant
<SEG>
ma	DET:POS	mon
ce	PRO:DEM	ce
.	SENT	.
chère	ADJ	cher
Précisément	ADV	précisément
moi	PRO:PER	moi
,	PUN	,
vous	PRO:PER	vous
--	PUN	--
sera	VER:futu	être
<SEG>
,	PUN	,
garde	VER:pres	garder
garderez	VER:futu	garder
comme	ADV	comme
le	PRO:PER	le
trésor	NOM	trésor
fille	NOM	fille
ce	PRO:DEM	ce
je	PRO:PER	je
vous	PRO:PER	vous
<SEG>
écoutez	VER:pres	écouter
fin	NOM	fin
moi	PRO:PER	moi
bien	ADV	bien
la	DET:ART	le
mon	DET:POS	mon
de	PRP	de
-même	ADJ	même
;	PUN	;
histoire	NOM	histoire
<SEG>
.	SENT	.
.	SENT	.
j'	PRO:PER	je
--	PUN	--
,	PUN	,
Oui	INT	oui
--	PUN	--
,	PUN	,
écoute	VER:pres	écouter
oui	INT	oui
<SEG>
car	KON	car
notre	DET:POS	notre
Nous	PRO:PER	nous
dans	PRP	dans
bien	ADV	bien
,	PUN	,
pays	NOM	pays
revenues	VER:pper	revenir
voilà	ADV	voilà
contentes	ADJ	content
<SEG>
chère	NOM	chère
encore	ADV	encore
.	SENT	.
que	KON	que
on	PRO:PER	on
partout	ADV	partout
mieux	ADV	mieux
est	VER:pres	être
là	ADV	là
Ma	DET:POS	mon
<SEG>
;	PUN	;
Athénaïs	NAM	Athénaïs
élancée	VER:pper	élancer
,	PUN	,
jolie	ADJ	joli
,	PUN	,
grande	ADJ	grand
était	VER:impf	être
n'	ADV	ne
elle	PRO:PER	elle
<SEG>
,	PUN	,
de	PRP	de
avait	VER:impf	avoir
plus	ADV	plus
l'	DET:ART	le
n'	ADV	ne
ce	PRO:DEM	ce
si	KON	si
rien	ADV	rien
enfance	NOM	enfance
<SEG>
je	PRO:PER	je
la	PRO:PER	la
simplicité	NOM	simplicité
est	VER:pres	être
droit	NOM	droit
;	PUN	;
tout	PRO:IND	tout
chez	PRP	chez
la	DET:ART	le
conduisis	VER:simp	conduire
<SEG>
vieille	ADJ	vieux
son	DET:POS	son
une	DET:ART	un
cette	PRO:DEM	ce
cousine	NOM	cousin
;	PUN	;
de	PRP	de
père	NOM	père
du	PRP:det	du
côté	NOM	côté
<SEG>
vieille	ADJ	vieux
soins	NOM	soin
cousine	NOM	cousin
par	PRP	par
retrouvée	VER:pper	retrouver
avais	VER:impf	avoir
je	PRO:PER	je
,	PUN	,
l'	PRO:PER	la|le
les	DET:ART	le
<SEG>
,	PUN	,
en	PRP	en
du	PRP:det	du
lui	PRO:PER	lui
est	VER:pres	être
c'	PRO:DEM	ce
qui	PRO:REL	qui
m'	PRO:PER	me
marquis	NOM	marquis
aidait	VER:impf	aider
<SEG>
.	SENT	.
deux	NUM	deux
Elle	PRO:PER	elle
dont	PRO:REL	dont
reçut	VER:simp	recevoir
comme	ADV	comme
nous	PRO:PER	nous
occasion	NOM	occasion
embarras	NOM	embarras
toute	PRO:IND	tout
<SEG>
Quand	KON	quand
passé	VER:pper	passer
bien	ADV	bien
vis	VER:pres	vivre
serait	VER:cond	être
se	PRO:PER	se
cette	PRO:DEM	ce
.	SENT	.
on	PRO:PER	on
je	PRO:PER	je
<SEG>
froideur	NOM	froideur
grande	ADJ	grand
mis	VER:pper	mettre
mais	KON	mais
colère	NOM	colère
une	DET:ART	un
,	PUN	,
je	PRO:PER	je
me	PRO:PER	me
dans	PRP	dans
<SEG>
,	PUN	,
pas	ADV	pas
en	PRO:PER	en
je	PRO:PER	je
résolus	VER:pper	résoudre
et	KON	et
ne	ADV	ne
dedans	ADV	dedans
de	PRP	de
laisser	VER:infi	laisser
<SEG>
,	PUN	,
dépendance	NOM	dépendance
d'	PRP	de
la	DET:ART	le
bijou	NOM	bijou
mon	DET:POS	mon
sous	PRP	sous
trésor	NOM	trésor
mon	DET:POS	mon
,	PUN	,
<SEG>
qui	PRO:REL	qui
ne	ADV	ne
une	DET:ART	un
l'	PRO:PER	la|le
aimer	VER:infi	aimer
Je	PRO:PER	je
pas	ADV	pas
personne	NOM	personne
paraissait	VER:impf	paraître
.	SENT	.
<SEG>
m'	PRO:PER	me
,	PUN	,
la	DET:ART	le
toujours	ADV	toujours
protection	NOM	protection
du	PRP:det	du
appuyais	VER:impf	appuyer
vieux	ADJ	vieux
marquis	NOM	marquis
sur	PRP	sur
<SEG>
bontés	NOM	bonté
les	DET:ART	le
ne	ADV	ne
peuvent	VER:pres	pouvoir
raconter	VER:infi	raconter
se	PRO:PER	se
les	DET:ART	le
dont	PRO:REL	dont
soins	NOM	soin
et	KON	et
<SEG>
a	VER:pres	avoir
il	PRO:PER	il
.	SENT	.
pour	PRP	pour
Le	DET:ART	le
monsieur	NOM	monsieur
cher	ADJ	cher
mieux	ADV	mieux
,	PUN	,
réussi	VER:pper	réussir
<SEG>
car	KON	car
,	PUN	,
famille	NOM	famille
est	VER:pres	être
que	KON	que
nous	PRO:PER	nous
lui	PRO:PER	lui
pour	PRP	pour
restée	VER:pper	rester
sa	DET:POS	son
<SEG>
dans	PRP	dans
humble	ADJ	humble
,	PUN	,
,	PUN	,
nous	PRO:PER	nous
médiocrité	NOM	médiocrité
que	KON	que
tandis	KON	tandis
la	DET:ART	le
plus	ADV	plus
<SEG>
,	PUN	,
sommes	VER:pres	sommer|être
nous	PRO:PER	nous
eau	NOM	eau
revenues	VER:pper	revenir
on	PRO:PER	on
comme	KON	comme
sur	PRP	sur
dit	VER:pres	dire
l'	DET:ART	le
<SEG>
Comment	ADV	comment
est-il	ADJ	est-il
fait	VER:pper	faire
--	PUN	--
--	PUN	--
?	SENT	?
donc	ADV	donc
cela	PRO:DEM	cela
.	SENT	.
s'	KON	si
<SEG>
est	VER:pres	être
de	PRP	de
ah	INT	ah
?	SENT	?
mon	DET:POS	mon
la	DET:ART	le
c'	PRO:DEM	ce
fin	NOM	fin
Comment	ADV	comment
!	SENT	!
<SEG>
ma	DET:POS	mon
Eh	INT	eh
est	VER:pres	être
,	PUN	,
bien	ADV	bien
c'	PRO:DEM	ce
chérie	NOM	chéri
histoire	NOM	histoire
,	PUN	,
.	SENT	.
<SEG>
charmes	NOM	charme
à	PRP	à
à	PRP	à
les	DET:ART	le
encore	ADV	encore
sagesse	NOM	sagesse
la	DET:ART	le
tous	PRO:IND	tout
de	PRP	de
et	KON	et
<SEG>
joli	ADJ	joli
le	DET:ART	le
arrangement	NOM	arrangement
qui	PRO:REL	qui
nous	PRO:PER	nous
maman	NOM	maman
que	KON	que
devons	VER:pres	devoir
votre	DET:POS	votre
s'	PRO:PER	se
<SEG>
avec	PRP	avec
vieux	ADJ	vieux
du	PRP:det	du
les	DET:ART	le
Dans	PRP	dans
fait	VER:pper	faire
entretiens	NOM	entretien
est	VER:pres	être
.	SENT	.
marquis	NOM	marquis
<SEG>
maîtres	NOM	maître
de	PRP	de
nouveaux	ADJ	nouveau
si	ADV	si
il	PRO:PER	il
château	NOM	château
,	PUN	,
ce	PRO:DEM	ce
honorables	ADJ	honorable
les	DET:ART	le
<SEG>
Athénaïs	NAM	Athénaïs
de	PRP	de
mon	DET:POS	mon
naturellement	ADV	naturellement
,	PUN	,
question	NOM	question
fut	VER:simp	être
de	PRP	de
raison	NOM	raison
sa	DET:POS	son
<SEG>
de	PRP	de
âge	NOM	âge
bien	ADV	bien
,	PUN	,
laborieuse	ADJ	laborieux
son	DET:POS	son
de	PRP	de
son	DET:POS	son
enfance	NOM	enfance
au-dessus	ADV	au-dessus
<SEG>
et	KON	et
assez	ADV	assez
faire	VER:infi	faire
dévouée	VER:pper	dévouer
estimer	VER:infi	estimer
pour	PRP	pour
c'	PRO:DEM	ce
était	VER:impf	être
;	PUN	;
la	PRO:PER	la
<SEG>
Pendant	PRP	pendant
ce	PRO:DEM	ce
le	PRO:PER	le
méritait	VER:impf	mériter
,	PUN	,
elle	PRO:PER	elle
temps	NOM	temps
comme	KON	comme
.	SENT	.
-là	ADV	là
<SEG>
mesquin	ADJ	mesquin
un	DET:ART	un
logement	NOM	logement
bien	ADV	bien
un	DET:ART	un
dans	PRP	dans
petit	ADJ	petit
nous	PRO:PER	nous
gros	ADJ	gros
habitions	VER:impf	habiter
<SEG>
ici	ADV	ici
à	PRP	à
en	PRP	en
,	PUN	,
d'	PRP	de
était	VER:impf	être
lieues	NOM	lieue
bourg	NOM	bourg
on	PRO:PER	on
deux	NUM	deux
<SEG>
biens	NOM	bien
au	PRP:det	au
pourparlers	NOM	pourparler
de	PRP	de
Révolution	NOM	révolution
mademoiselle	NOM	mademoiselle
sujet	NOM	sujet
que	KON	que
des	PRP:det	du
la	DET:ART	le
<SEG>
d'	PRP	de
avait	VER:impf	avoir
jugé	VER:pper	juger
appeler	VER:infi	appeler
propos	NOM	propos
nationaux	ADJ	national
Voilà	ADV	voilà
biens	NOM	bien
.	SENT	.
à	PRP	à
<SEG>
mais	KON	mais
malade	ADJ	malade
,	PUN	,
malade	ADJ	malade
malade	ADJ	malade
,	PUN	,
tombe	VER:pres	tomber
très	ADV	très
que	KON	que
je	PRO:PER	je
<SEG>
,	PUN	,
pas	ADV	pas
à	PRP	à
que	KON	que
en	PRO:PER	en
excepté	VER:pper	excepter
je	PRO:PER	je
n'	ADV	ne
mourir	VER:infi	mourir
suis	VER:pres	suivre|être
<SEG>
le	DET:ART	le
parle	VER:pres	parler
mon	DET:POS	mon
;	PUN	;
presque	ADV	presque
de	PRP	de
morte	VER:pper	mourir
marquis	NOM	marquis
vieux	ADJ	vieux
état	NOM	état
<SEG>
;	PUN	;
désespéré	VER:pper	désespérer
quelques	PRO:IND	quelque
à	PRP	à
Tenassy	NAM	Tenassy
il	PRO:PER	il
famille	NOM	famille
la	DET:ART	le
probablement	ADV	probablement
dit	VER:pres	dire
<SEG>
nourrice	NOM	nourrice
la	DET:ART	le
pauvre	ADJ	pauvre
,	PUN	,
mots	NOM	mot
sur	PRP	sur
d'	PRP	de
bref	ADJ	bref
;	PUN	;
amitié	NOM	amitié
<SEG>
dames	NOM	dame
accompagnées	VER:pper	accompagner
viennent	VER:pres	venir
du	PRP:det	du
voir	VER:infi	voir
,	PUN	,
me	PRO:PER	me
de	PRP	de
fils	NOM	fil|fils
ces	PRO:DEM	ce
<SEG>
un	DET:ART	un
beau	ADJ	beau
la	DET:ART	le
était	VER:impf	être
homme	NOM	homme
jeune	ADJ	jeune
maison	NOM	maison
de	PRP	de
,	PUN	,
qui	PRO:REL	qui
<SEG>
.	SENT	.
Déjà	ADV	déjà
avait	VER:impf	avoir
à	PRP	à
comme	KON	comme
ans	NOM	an
,	PUN	,
vingt	NUM	vingt
peine	NOM	peine
il	PRO:PER	il
<SEG>
très	ADV	très
avaient	VER:impf	avoir
bon	ADJ	bon
du	PRP:det	du
les	DET:ART	le
cœur	NOM	cœur
vieillard	NOM	vieillard
intéressé	VER:pper	intéresser
l'	PRO:PER	la|le
récits	NOM	récit
<SEG>
vit	VER:pres	vivre
à	PRP	à
enfant	NOM	enfant
;	PUN	;
ma	DET:POS	mon
quand	KON	quand
mais	KON	mais
au	PRP:det	au
chère	ADJ	cher
il	PRO:PER	il
<SEG>
jeune	ADJ	jeune
lit	NOM	lit
qui	PRO:REL	qui
cette	PRO:DEM	ce
n'	ADV	ne
mon	DET:POS	mon
pied	NOM	pied
personne	NOM	personne
de	PRP	de
avait	VER:impf	avoir
<SEG>
,	PUN	,
modestie	NOM	modestie
et	KON	et
,	PUN	,
pas	ADV	pas
sa	DET:POS	son
qui	PRO:REL	qui
quinze	NUM	quinze
par	PRP	par
ans	NOM	an
<SEG>
son	DET:POS	son
,	PUN	,
,	PUN	,
yeux	NOM	œil
les	DET:ART	le
joli	ADJ	joli
tous	PRO:IND	tout
maintien	NOM	maintien
et	KON	et
ravissait	VER:impf	ravir
<SEG>
comme	ADV	comme
il	PRO:PER	il
si	KON	si
sans	PRP	sans
regarda	VER:simp	regarder
,	PUN	,
dire	VER:infi	dire
la	PRO:PER	la
rien	ADV	rien
longtemps	ADV	longtemps
<SEG>
eût	VER:subi	avoir
Dieu	NOM	Dieu
.	SENT	.
Il	PRO:PER	il
ange	NOM	ange
de	PRP	de
été	VER:pper	être
un	DET:ART	un
envoyé	VER:pper	envoyer
elle	PRO:PER	elle
<SEG>
fois	NOM	foi|fois
trois	NUM	trois
;	PUN	;
une	DET:ART	un
deux	NUM	deux
revint	VER:simp	revenir
,	PUN	,
fois	NOM	foi|fois
fois	NOM	foi|fois
,	PUN	,
<SEG>
obligée	VER:pper	obliger
maladie	NOM	maladie
bien	ADV	bien
si	ADV	si
on	PRO:PER	on
que	KON	que
soigna	VER:simp	soigner
la	DET:ART	le
me	PRO:PER	me
fut	VER:simp	être
<SEG>
s'	PRO:PER	se
en	PRP	en
en	PRP	en
j'	PRO:PER	je
Comme	KON	comme
étais	VER:impf	être
.	SENT	.
aller	VER:infi	aller
de	PRP	de
convalescence	NOM	convalescence
<SEG>
ces	PRO:DEM	ce
dames	NOM	dame
jour	NOM	jour
,	PUN	,
un	DET:ART	un
promener	VER:infi	promener
emmenèrent	VER:simp	emmener
arriva	VER:simp	arriver
il	PRO:PER	il
que	PRO:REL	que
<SEG>
était	VER:impf	être
ma	DET:POS	mon
toute	PRO:IND	tout
garde-malade	NOM	garde-malade
pâle	ADJ	pâle
devenue	VER:pper	devenir
cause	NOM	cause
qui	PRO:REL	qui
à	PRP	à
petite	ADJ	petit
<SEG>
de	PRP	de
;	PUN	;
jeune	ADJ	jeune
moi	PRO:PER	moi
rester	VER:infi	rester
le	DET:ART	le
homme	NOM	homme
près	ADV	près
bon	ADJ	bon
voulut	VER:simp	vouloir
<SEG>
mon	DET:POS	mon
,	PUN	,
me	PRO:PER	me
compagnie	NOM	compagnie
de	PRP	de
tenir	VER:infi	tenir
pour	PRP	pour
et	KON	et
lit	NOM	lit
,	PUN	,
<SEG>
ce	PRO:DEM	ce
,	PUN	,
que	KON	que
nourrice	NOM	nourrice
est	VER:pres	être
la	DET:ART	le
c'	PRO:DEM	ce
que	KON	que
lui	PRO:PER	lui
voyez	VER:pres	voir
<SEG>
encore	ADV	encore
qui	PRO:REL	qui
parlé	VER:pper	parler
n'	ADV	ne
avait	VER:impf	avoir
il	PRO:PER	il
en	PRO:PER	en
à	PRP	à
personne	NOM	personne
,	PUN	,
<SEG>
osa	VER:simp	oser
me	PRO:PER	me
parents	NOM	parent|parents
la	DET:ART	le
si	KON	si
que	KON	que
dire	VER:infi	dire
et	KON	et
ses	DET:POS	son
jeune	ADJ	jeune
<SEG>
y	PRO:PER	y
compagne	NOM	compagne
demoiselle	NOM	demoiselle
sa	DET:POS	son
consentaient	VER:impf	consentir
pour	PRP	pour
il	PRO:PER	il
,	PUN	,
choisirait	VER:cond	choisir
Athénaïs	NAM	Athénaïs
<SEG>
.	SENT	.
-vous	PRO:PER	vous
voyez	VER:pres	voir
c'	PRO:DEM	ce
était	VER:impf	être
l'	DET:ART	le
nourrice	NOM	nourrice
,	PUN	,
,	PUN	,
La	DET:ART	le
<SEG>
tout	ADV	tout
pour	PRP	pour
ombre	NOM	ombre
enfant	NOM	enfant
était	VER:impf	être
,	PUN	,
de	PRP	de
une	NOM	un
l'	DET:ART	le
l'	DET:ART	le
<SEG>
toujours	ADV	toujours
on	PRO:PER	on
l'	DET:ART	le
voyait	VER:impf	voir
autre	ADJ	autre
,	PUN	,
et	KON	et
ensemble	ADV	ensemble
,	PUN	,
les	PRO:PER	la|le
<SEG>
,	PUN	,
toutes	PRO:IND	tout
de	PRP	de
cause	NOM	cause
,	PUN	,
à	PRP	à
les	PRO:PER	la|le
cela	PRO:DEM	cela
on	PRO:PER	on
aimait	VER:impf	aimer
<SEG>
avouer	VER:infi	avouer
l'	PRO:PER	la|le
les	DET:ART	le
vous	PRO:PER	vous
il	PRO:PER	il
.	SENT	.
faut	VER:pres	falloir
,	PUN	,
Mais	KON	mais
deux	NUM	deux
<SEG>
je	PRO:PER	je
,	PUN	,
j'	PRO:PER	je
,	PUN	,
aurais	VER:cond	avoir
n'	ADV	ne
fière	ADJ	fier
pas	ADV	pas
étais	VER:impf	être
trouvé	VER:pper	trouver
<SEG>
,	PUN	,
le	DET:ART	le
tour	NOM	tour
en	PRP	en
,	PUN	,
faisant	VER:ppre	faire
du	PRP:det	du
mari	NOM	mari
un	DET:ART	un
monde	NOM	monde
<SEG>
nous	PRO:PER	nous
semblât	VER:subi	sembler
qui	PRO:REL	qui
.	SENT	.
digne	ADJ	digne
me	PRO:PER	me
je	PRO:PER	je
de	PRP	de
fus	VER:simp	être
Cependant	ADV	cependant
<SEG>
jeune	ADJ	jeune
me	PRO:PER	me
dit	VER:pres	dire
de	PRP	de
que	PRO:REL	que
larmes	NOM	larme
aux	PRP:det	au
touchée	VER:pper	toucher
ce	PRO:DEM	ce
ce	PRO:DEM	ce
<SEG>
,	PUN	,
toute	PRO:IND	tout
et	KON	et
faite	VER:pper	faire
monsieur	NOM	monsieur
reconnus	VER:pper	reconnaître
,	PUN	,
,	PUN	,
je	PRO:PER	je
réflexion	NOM	réflexion
<SEG>
tenait	VER:impf	tenir
Providence	NOM	providence
affaire	NOM	affaire
cette	PRO:DEM	ce
que	KON	que
qui	PRO:REL	qui
là	ADV	là
était	VER:impf	être
la	DET:ART	le
c'	PRO:DEM	ce
<SEG>
et	KON	et
en	PRP	en
dis	VER:pres	dire
je	PRO:PER	je
,	PUN	,
main	NOM	main
,	PUN	,
sa	DET:POS	son
dans	PRP	dans
tout	ADV	tout
<SEG>
faisant	VER:ppre	faire
prière	NOM	prière
--	PUN	--
plaira	VER:futu	plaire
,	PUN	,
ma	DET:POS	mon
il	PRO:PER	il
Comme	KON	comme
:	PUN	:
vous	PRO:PER	vous
<SEG>
le	DET:ART	le
;	PUN	;
.	SENT	.
marquis	NOM	marquis
lendemain	NOM	lendemain
vieux	ADJ	vieux
Le	DET:ART	le
Seigneur	NAM	Seigneur
je	PRO:PER	je
vis	VER:simp	voir
<SEG>
avait	VER:impf	avoir
la	DET:ART	le
il	PRO:PER	il
me	PRO:PER	me
lui	PRO:PER	lui
famille	NOM	famille
laissé	VER:pper	laisser
dit	VER:pres	dire
voir	VER:infi	voir
que	KON	que
<SEG>
sujet	NOM	sujet
bienveillantes	ADJ	bienveillant
mademoiselle	NOM	mademoiselle
intentions	NOM	intention
au	PRP:det	au
,	PUN	,
plus	ADV	plus
les	DET:ART	le
les	DET:ART	le
de	PRP	de
<SEG>
ne	ADV	ne
il	PRO:PER	il
doutait	VER:impf	douter
projet	NOM	projet
et	KON	et
qu'	KON	que
d'	PRP	de
le	DET:ART	le
pas	ADV	pas
que	KON	que
<SEG>
réussite	NOM	réussite
j'	PRO:PER	je
union	NOM	union
une	DET:ART	un
arrivât	VER:subi	arriver
n'	ADV	ne
Alors	ADV	alors
.	SENT	.
à	PRP	à
heureuse	ADJ	heureux
<SEG>
à	PRP	à
ma	DET:POS	mon
si	ADV	si
Athénaïs	NAM	Athénaïs
en	PRO:PER	en
,	PUN	,
sérieuse	ADJ	sérieux
parlai	VER:simp	parler
et	KON	et
chère	NOM	chère
<SEG>
à	PRP	à
cause	NOM	cause
malheurs	NOM	malheur
si	ADV	si
de	PRP	de
m'	PRO:PER	me
