PREMIÈRE	NUM	premier
donc	ADV	donc
des	PRP:det	du
grands	ADJ	grand
se	PRO:PER	se
<SEG>
de	PRP	de
boudoir	NOM	boudoir
sont	VER:pres	être
loisirs	NOM	loisir
de	PRP	de
à	PRP	à
stores	NOM	store
,	PUN	,
d’un	ADJ	d’un
pleins	ADJ	plein
<SEG>
épais	ADJ	épais
un	DET:ART	un
avec	PRP	avec
soie	NOM	soie
des	PRP:det	du
,	PUN	,
tapis	NOM	tapis
remplies	VER:pper	remplir
jardinières	NOM	jardinier|jardinière
bien	ADV	bien
<SEG>
monté	VER:pper	monter
,	PUN	,
du	PRP:det	du
,	PUN	,
sur	PRP	sur
une	DET:ART	un
estrade	NOM	estrade
un	DET:ART	un
ni	KON	ni
lit	NOM	lit
<SEG>
et	KON	et
des	PRP:det	du
aiguillettes	NOM	aiguillette
précieuses	ADJ	précieux
pierres	NOM	pierre
la	DET:ART	le
de	PRP	de
scintillement	NOM	scintillement
des	PRP:det	du
livrée	NOM	livrée
<SEG>
,	PUN	,
.	SENT	.
chaque	PRO:IND	chaque
la	DET:ART	le
Le	DET:ART	le
de	PRP	de
poste	NOM	poste
,	PUN	,
qui	PRO:REL	qui
garçon	NOM	garçon
<SEG>
traversait	VER:impf	traverser
corridor	NOM	corridor
,	PUN	,
panser	VER:infi	panser
venait	VER:impf	venir
le	DET:ART	le
matin	NOM	matin
,	PUN	,
la	DET:ART	le
jument	NOM	jument
<SEG>
sabots	NOM	sabot
trous	NOM	trou
;	PUN	;
ses	DET:POS	son
des	PRP:det	du
blouse	NOM	blouse
avait	VER:impf	avoir
sa	DET:POS	son
gros	ADJ	gros
avec	PRP	avec
<SEG>
.	SENT	.
pieds	NOM	pied
des	PRP:det	du
chaussons	NOM	chausson
,	PUN	,
dans	PRP	dans
ses	DET:POS	son
étaient	VER:impf	être
nus	NOM	nu
C’était	NAM	C’était
<SEG>
courte	ADJ	court
fallait	VER:impf	falloir
se	PRO:PER	se
en	PRP	en
il	PRO:PER	il
groom	NOM	groom
dont	PRO:REL	dont
culotte	NOM	culotte
le	DET:ART	le
là	ADV	là
<SEG>
fini	VER:pper	finir
ne	ADV	ne
,	PUN	,
Quand	KON	quand
contenter	VER:infi	contenter
ouvrage	NOM	ouvrage
il	PRO:PER	il
était	VER:impf	être
son	DET:POS	son
!	SENT	!
<SEG>
de	PRP	de
journée	NOM	journée
car	KON	car
,	PUN	,
en	PRO:PER	en
;	PUN	;
plus	ADV	plus
revenait	VER:impf	revenir
la	DET:ART	le
Charles	NAM	Charles
<SEG>
-même	ADJ	même
à	PRP	à
,	PUN	,
mettait	VER:impf	mettre
,	PUN	,
lui	PRO:PER	lui
cheval	NOM	cheval
l’écurie	NOM	l’écurie
rentrant	VER:ppre	rentrer
son	DET:POS	son
<SEG>
selle	NOM	selle
passait	VER:impf	passer
et	KON	et
que	KON	que
la	DET:ART	le
le	DET:ART	le
retirait	VER:impf	retirer
pendant	VER:ppre	pendre
,	PUN	,
licou	NOM	licou
<SEG>
apportait	VER:impf	apporter
botte	NOM	botte
de	PRP	de
et	KON	et
bonne	ADJ	bon
paille	NOM	paille
jetait	VER:impf	jeter
la	DET:ART	le
une	DET:ART	un
la	PRO:PER	la
<SEG>
pouvait	VER:impf	pouvoir
dans	PRP	dans
,	PUN	,
comme	KON	comme
,	PUN	,
mangeoire	NOM	mangeoire
.	SENT	.
le	PRO:PER	le
elle	PRO:PER	elle
la	DET:ART	le
<SEG>
qui	PRO:REL	qui
,	PUN	,
Tostes	NAM	Tostes
Nastasie	NAM	Nastasie
de	PRP	de
Pour	PRP	pour
enfin	ADV	enfin
partit	VER:simp	partir
remplacer	VER:infi	remplacer
(	PUN	(
<SEG>
des	PRP:det	du
en	PRP	en
larmes	NOM	larme
versant	NOM	versant
ruisseaux	NOM	ruisseau
Emma	NAM	Emma
de	PRP	de
prit	VER:simp	prendre
)	PUN	)
,	PUN	,
<SEG>
de	PRP	de
son	DET:POS	son
,	PUN	,
ans	NOM	an
à	PRP	à
quatorze	NUM	quatorze
une	DET:ART	un
service	NOM	service
jeune	ADJ	jeune
fille	NOM	fille
<SEG>
de	PRP	de
orpheline	ADJ	orphelin
physionomie	NOM	physionomie
douce	ADJ	doux
lui	PRO:PER	lui
et	KON	et
interdit	VER:pres	interdire
Elle	PRO:PER	elle
.	SENT	.
les	DET:ART	le
<SEG>
fallait	VER:impf	falloir
lui	PRO:PER	lui
bonnets	NOM	bonnet
,	PUN	,
parler	VER:infi	parler
vous	PRO:PER	vous
apprit	VER:simp	apprendre
coton	NOM	coton
qu’il	NOM	qu’il
de	PRP	de
<SEG>
dans	PRP	dans
apporter	VER:infi	apporter
d’eau	NOM	d’eau
,	PUN	,
à	PRP	à
verre	NOM	verre
la	DET:ART	le
personne	NOM	personne
un	DET:ART	un
troisième	NUM	troisième
<SEG>
,	PUN	,
,	PUN	,
aux	PRP:det	au
d’entrer	VER:infi	d’entrer
et	KON	et
avant	PRP	avant
frapper	VER:infi	frapper
assiette	NOM	assiette
une	DET:ART	un
portes	NOM	porte
<SEG>
à	PRP	à
à	PRP	à
à	PRP	à
,	PUN	,
empeser	VER:infi	empeser
,	PUN	,
,	PUN	,
voulut	VER:simp	vouloir
l’habiller	VER:infi	l’habiller
repasser	VER:infi	repasser
<SEG>
nouvelle	NOM	nouvelle
femme	NOM	femme
La	DET:ART	le
de	PRP	de
sa	DET:POS	son
faire	VER:infi	faire
chambre	NOM	chambre
bonne	ADJ	bon
.	SENT	.
en	PRP	en
<SEG>
,	PUN	,
n’être	NOM	n’être
obéissait	VER:impf	obéir
renvoyée	VER:pper	renvoyer
murmure	NOM	murmure
pour	PRP	pour
et	KON	et
;	PUN	;
point	ADV	point
sans	PRP	sans
<SEG>
buffet	NOM	buffet
,	PUN	,
d’habitude	NOM	d’habitude
laissait	VER:impf	laisser
comme	ADV	comme
au	PRP:det	au
clef	NOM	clef
la	DET:ART	le
,	PUN	,
Madame	NAM	Madame
<SEG>
petite	ADJ	petit
,	PUN	,
chaque	PRO:IND	chaque
,	PUN	,
Félicité	NAM	Félicité
une	DET:ART	un
prenait	VER:impf	prendre
provision	NOM	provision
soir	NOM	soir
de	PRP	de
<SEG>
,	PUN	,
mangeait	VER:impf	manger
dans	PRP	dans
qu’elle	ADJ	qu’elle
seule	ADJ	seul
lit	NOM	lit
,	PUN	,
sucre	NOM	sucre
toute	PRO:IND	tout
son	DET:POS	son
<SEG>
avoir	VER:infi	avoir
après	PRP	après
quelquefois	ADV	quelquefois
fait	VER:pper	faire
,	PUN	,
.	SENT	.
,	PUN	,
sa	DET:POS	son
L’après-midi	NOM	L’après-midi
prière	NOM	prière
<SEG>
en	PRP	en
les	DET:ART	le
elle	PRO:PER	elle
postillons	NOM	postillon
.	SENT	.
Madame	NOM	Madame
allait	VER:impf	aller
face	NOM	face
avec	PRP	avec
causer	VER:infi	causer
<SEG>
,	PUN	,
se	PRO:PER	se
Elle	PRO:PER	elle
dans	PRP	dans
haut	ADV	haut
appartement	NOM	appartement
tenait	VER:impf	tenir
en	PRP	en
son	DET:POS	son
.	SENT	.
<SEG>
portait	VER:impf	porter
qui	PRO:REL	qui
ouverte	ADJ	ouvert
de	PRP	de
robe	NOM	robe
,	PUN	,
tout	ADV	tout
une	DET:ART	un
laissait	VER:impf	laisser
chambre	NOM	chambre
<SEG>
châle	NOM	châle
,	PUN	,
,	PUN	,
entre	PRP	entre
les	DET:ART	le
revers	NOM	revers
voir	VER:infi	voir
à	PRP	à
corsage	NOM	corsage
du	PRP:det	du
<SEG>
trois	NUM	trois
d’or	ADJ	d’or
chemisette	NOM	chemisette
avec	PRP	avec
ceinture	NOM	ceinture
Sa	DET:POS	son
boutons	NOM	bouton
une	DET:ART	un
.	SENT	.
plissée	VER:pper	plisser
<SEG>
était	VER:impf	être
une	DET:ART	un
,	PUN	,
cordelière	NOM	cordelier|cordelière
et	KON	et
à	PRP	à
ses	DET:POS	son
petites	ADJ	petit
gros	ADJ	gros
glands	NOM	gland
<SEG>
avaient	VER:impf	avoir
une	DET:ART	un
touffe	NOM	touffe
grenat	NOM	grenat
couleur	NOM	couleur
pantoufles	NOM	pantoufle
de	PRP	de
de	PRP	de
larges	ADJ	large
rubans	NOM	ruban
<SEG>
sur	PRP	sur
acheté	VER:pper	acheter
Elle	PRO:PER	elle
,	PUN	,
le	DET:ART	le
qui	PRO:REL	qui
cou-de-pied	NOM	cou-de-pied
s’étalait	VER:impf	s’étalait
s’était	VER:impf	s’était
.	SENT	.
<SEG>
buvard	NOM	buvard
,	PUN	,
une	DET:ART	un
,	PUN	,
papeterie	NOM	papeterie
un	DET:ART	un
porte-plume	NOM	porte-plume
des	PRP:det	du
et	KON	et
un	DET:ART	un
<SEG>
enveloppes	NOM	enveloppe
qui	PRO:REL	qui
,	PUN	,
n’eût	NOM	n’eût
;	PUN	;
à	PRP	à
elle	PRO:PER	elle
écrire	VER:infi	écrire
personne	NOM	personne
quoiqu’elle	ADJ	quoiqu’elle
<SEG>
étagère	NOM	étagère
,	PUN	,
son	DET:POS	son
regardait	VER:impf	regarder
époussetait	VER:impf	épousseter
se	PRO:PER	se
glace	NOM	glace
,	PUN	,
dans	PRP	dans
la	DET:ART	le
<SEG>
entre	PRP	entre
un	DET:ART	un
lignes	NOM	ligne
rêvant	VER:ppre	rêver
,	PUN	,
,	PUN	,
prenait	VER:impf	prendre
livre	NOM	livre
les	DET:ART	le
puis	ADV	puis
<SEG>
avait	VER:impf	avoir
laissait	VER:impf	laisser
,	PUN	,
ses	DET:POS	son
.	SENT	.
genoux	NOM	genou
le	PRO:PER	le
sur	PRP	sur
tomber	VER:infi	tomber
Elle	PRO:PER	elle
<SEG>
envie	NOM	envie
ou	KON	ou
des	PRP:det	du
à	PRP	à
de	PRP	de
retourner	VER:infi	retourner
vivre	VER:infi	vivre
voyages	NOM	voyage
faire	VER:infi	faire
de	PRP	de
<SEG>
et	KON	et
souhaitait	VER:impf	souhaiter
Elle	PRO:PER	elle
couvent	NOM	couvent
fois	NOM	foi|fois
mourir	VER:infi	mourir
.	SENT	.
la	DET:ART	le
son	DET:POS	son
à	PRP	à
<SEG>
neige	NOM	neige
habiter	VER:infi	habiter
,	PUN	,
à	PRP	à
la	DET:ART	le
Paris	NAM	Paris
la	DET:ART	le
à	PRP	à
.	SENT	.
Charles	NAM	Charles
<SEG>
chemins	NOM	chemin
Il	PRO:PER	il
de	PRP	de
pluie	NOM	pluie
traverse	NOM	traverse
par	PRP	par
chevauchait	VER:impf	chevaucher
,	PUN	,
les	DET:ART	le
.	SENT	.
<SEG>
la	DET:ART	le
entrait	VER:impf	entrer
mangeait	VER:impf	manger
table	NOM	table
omelettes	NOM	omelette
des	PRP:det	du
sur	PRP	sur
,	PUN	,
des	PRP:det	du
fermes	NOM	ferme
<SEG>
,	PUN	,
humides	ADJ	humide
dans	PRP	dans
bras	NOM	bras
recevait	VER:impf	recevoir
lits	NOM	lit
son	DET:POS	son
des	PRP:det	du
visage	NOM	visage
au	PRP:det	au
<SEG>
le	DET:ART	le
des	PRP:det	du
,	PUN	,
,	PUN	,
écoutait	VER:impf	écouter
râles	NOM	râle
tiède	ADJ	tiède
jet	NOM	jet
saignées	NOM	saignée
des	PRP:det	du
<SEG>
sale	ADJ	sale
du	PRP:det	du
cuvettes	NOM	cuvette
des	PRP:det	du
linge	NOM	linge
retroussait	VER:impf	retrousser
bien	ADV	bien
examinait	VER:impf	examiner
;	PUN	;
,	PUN	,
<SEG>
mais	KON	mais
un	DET:ART	un
trouvait	VER:impf	trouver
soirs	NOM	soir
tous	PRO:IND	tout
feu	NOM	feu
,	PUN	,
,	PUN	,
les	DET:ART	le
il	PRO:PER	il
<SEG>
meubles	NOM	meuble
,	PUN	,
des	PRP:det	du
,	PUN	,
flambant	ADJ	flambant
souples	ADJ	souple
servie	VER:pper	servir
la	DET:ART	le
,	PUN	,
table	NOM	table
<SEG>
et	KON	et
fine	ADJ	fin
en	PRP	en
une	DET:ART	un
,	PUN	,
charmante	ADJ	charmant
toilette	NOM	toilette
et	KON	et
sentant	VER:ppre	sentir
femme	NOM	femme
<SEG>
à	PRP	à
d’où	NOM	d’où
même	ADJ	même
savoir	VER:infi	savoir
,	PUN	,
cette	PRO:DEM	ce
odeur	NOM	odeur
ne	ADV	ne
frais	ADJ	frais
venait	VER:impf	venir
<SEG>
,	PUN	,
pas	ADV	pas
qui	PRO:REL	qui
n’était	VER:impf	n’était
si	KON	si
sa	DET:POS	son
parfumait	VER:impf	parfumer
peau	NOM	peau
ou	KON	ou
ce	PRO:DEM	ce
<SEG>
par	PRP	par
Elle	PRO:PER	elle
de	PRP	de
.	SENT	.
sa	DET:POS	son
le	PRO:PER	le
quantité	NOM	quantité
charmait	VER:impf	charmer
délicatesses	NOM	délicatesse
chemise	NOM	chemise
<SEG>
:	PUN	:
nouvelle	ADJ	nouveau
tantôt	ADV	tantôt
c’était	VER:impf	c’était
les	DET:ART	le
façonner	VER:infi	façonner
une	DET:ART	un
pour	PRP	pour
manière	NOM	manière
de	PRP	de
<SEG>
volant	NOM	volant
changeait	VER:impf	changer
de	PRP	de
bobèches	NOM	bobèche
bougies	NOM	bougie
des	PRP:det	du
,	PUN	,
qu’elle	ADJ	qu’elle
un	DET:ART	un
papier	NOM	papier
<SEG>
robe	NOM	robe
mets	NOM	mets
le	DET:ART	le
ou	KON	ou
nom	NOM	nom
d’un	ADJ	d’un
à	PRP	à
,	PUN	,
sa	DET:POS	son
extraordinaire	ADJ	extraordinaire
<SEG>
manqué	VER:pper	manquer
avait	VER:impf	avoir
,	PUN	,
,	PUN	,
simple	ADJ	simple
bonne	ADJ	bon
et	KON	et
la	DET:ART	le
que	KON	que
bien	ADV	bien
<SEG>
avalait	VER:impf	avaler
Charles	NAM	Charles
avec	PRP	avec
mais	KON	mais
,	PUN	,
que	KON	que
bout	NOM	bout
plaisir	NOM	plaisir
,	PUN	,
jusqu’au	NOM	jusqu’au
<SEG>
Rouen	NAM	Rouen
à	PRP	à
à	PRP	à
Elle	PRO:PER	elle
portaient	VER:impf	porter
dames	NOM	dame
des	PRP:det	du
.	SENT	.
qui	PRO:REL	qui
vit	VER:pres	vivre
<SEG>
un	DET:ART	un
breloques	NOM	breloque
paquet	NOM	paquet
leur	DET:POS	leur
acheta	VER:simp	acheter
montre	NOM	montre
;	PUN	;
elle	PRO:PER	elle
de	PRP	de
des	PRP:det	du
<SEG>
grands	ADJ	grand
breloques	NOM	breloque
vases	NOM	vase
sa	DET:POS	son
deux	NUM	deux
voulut	VER:simp	vouloir
cheminée	NOM	cheminée
sur	PRP	sur
.	SENT	.
Elle	PRO:PER	elle
<SEG>
bleu	ADJ	bleu
verre	NOM	verre
temps	NOM	temps
,	PUN	,
de	PRP	de
après	ADV	après
,	PUN	,
et	KON	et
quelque	PRO:IND	quelque
,	PUN	,
<SEG>
avec	PRP	avec
un	DET:ART	un
vermeil	NOM	vermeil
dé	NOM	dé
,	PUN	,
nécessaire	ADJ	nécessaire
de	PRP	de
.	SENT	.
un	DET:ART	un
d’ivoire	NOM	d’ivoire
<SEG>
subissait	VER:impf	subir
comprenait	VER:impf	comprendre
,	PUN	,
plus	ADV	plus
il	PRO:PER	il
Charles	NAM	Charles
élégances	NOM	élégance
Moins	ADV	moins
en	PRO:PER	en
ces	PRO:DEM	ce
<SEG>
plaisir	NOM	plaisir
séduction	NOM	séduction
la	DET:ART	le
Elles	PRO:PER	elle
.	SENT	.
de	PRP	de
au	PRP:det	au
chose	NOM	chose
quelque	PRO:IND	quelque
ajoutaient	VER:impf	ajouter
<SEG>
la	DET:ART	le
foyer	NOM	foyer
de	PRP	de
douceur	NOM	douceur
et	KON	et
.	SENT	.
ses	DET:POS	son
à	PRP	à
son	DET:POS	son
sens	NOM	sen|sens
<SEG>
qui	PRO:REL	qui
d’or	ADJ	d’or
du	PRP:det	du
poussière	NOM	poussière
sablait	VER:impf	sabler
long	NOM	long
une	DET:ART	un
C’était	NAM	C’était
comme	KON	comme
tout	ADV	tout
<SEG>
sentier	NOM	sentier
portait	VER:impf	porter
sa	DET:POS	son
petit	ADJ	petit
de	PRP	de
le	DET:ART	le
.	SENT	.
Il	PRO:PER	il
se	PRO:PER	se
vie	NOM	vie
<SEG>
sa	DET:POS	son
,	PUN	,
il	PRO:PER	il
mine	NOM	mine
bonne	ADJ	bon
bien	ADV	bien
;	PUN	;
réputation	NOM	réputation
avait	VER:impf	avoir
était	VER:impf	être
<SEG>
campagnards	NOM	campagnard
parce	KON	parce
établie	VER:pper	établir
tout	ADV	tout
chérissaient	VER:impf	chérir
fait	NOM	fait
.	SENT	.
le	PRO:PER	le
à	PRP	à
Les	DET:ART	le
<SEG>
pas	ADV	pas
,	PUN	,
qu’il	NOM	qu’il
caressait	VER:impf	caresser
enfants	NOM	enfant
n’était	VER:impf	n’était
Il	PRO:PER	il
les	DET:ART	le
fier	VER:infi	fier
.	SENT	.
<SEG>
n’entrait	VER:impf	n’entrait
inspirait	VER:impf	inspirer
,	PUN	,
d’ailleurs	NOM	d’ailleurs
cabaret	NOM	cabaret
et	KON	et
jamais	ADV	jamais
,	PUN	,
au	PRP:det	au
,	PUN	,
<SEG>
particulièrement	ADV	particulièrement
par	PRP	par
la	DET:ART	le
sa	DET:POS	son
Il	PRO:PER	il
.	SENT	.
confiance	NOM	confiance
moralité	NOM	moralité
de	PRP	de
réussissait	VER:impf	réussir
<SEG>
Craignant	VER:ppre	craindre
poitrine	NOM	poitrine
catarrhes	NOM	catarrhe
et	KON	et
maladies	NOM	maladie
.	SENT	.
dans	PRP	dans
les	DET:ART	le
de	PRP	de
beaucoup	ADV	beaucoup
<SEG>
son	DET:POS	son
effet	NOM	effet
,	PUN	,
en	PRP	en
monde	NOM	monde
,	PUN	,
,	PUN	,
de	PRP	de
Charles	NAM	Charles
tuer	VER:infi	tuer
<SEG>
temps	NOM	temps
que	KON	que
de	PRP	de
n’ordonnait	VER:impf	n’ordonnait
à	PRP	à
potions	NOM	potion
,	PUN	,
calmantes	ADJ	calmant
guère	ADV	guère
des	PRP:det	du
<SEG>
ou	KON	ou
bain	NOM	bain
pieds	NOM	pied
de	PRP	de
l’émétique	NOM	l’émétique
un	DET:ART	un
,	PUN	,
de	PRP	de
des	PRP:det	du
autre	ADJ	autre
<SEG>
lui	PRO:PER	lui
la	DET:ART	le
n’est	NOM	n’est
fît	VER:subi	faire
Ce	PRO:DEM	ce
sangsues	NOM	sangsue
chirurgie	NOM	chirurgie
que	KON	que
.	SENT	.
pas	ADV	pas
<SEG>
il	PRO:PER	il
vous	PRO:PER	vous
gens	NOM	gens
peur	NOM	peur
les	DET:ART	le
saignait	VER:impf	saigner
largement	ADV	largement
,	PUN	,
comme	ADV	comme
;	PUN	;
<SEG>
avait	VER:impf	avoir
des	PRP:det	du
et	KON	et
dents	NOM	dent
chevaux	NOM	cheval
l’extraction	NOM	l’extraction
,	PUN	,
il	PRO:PER	il
pour	PRP	pour
des	PRP:det	du
<SEG>
d’enfer	NOM	d’enfer
pour	PRP	pour
au	PRP:det	au
.	SENT	.
,	PUN	,
tenir	VER:infi	tenir
se	PRO:PER	se
poigne	NOM	poigne
une	DET:ART	un
Enfin	ADV	enfin
<SEG>
médicale	ADJ	médical
la	DET:ART	le
prit	VER:simp	prendre
il	PRO:PER	il
à	PRP	à
abonnement	NOM	abonnement
,	PUN	,
Ruche	NOM	ruche
un	DET:ART	un
courant	NOM	courant
<SEG>
il	PRO:PER	il
reçu	VER:pper	recevoir
avait	VER:impf	avoir
,	PUN	,
le	DET:ART	le
nouveau	ADJ	nouveau
journal	NOM	journal
.	SENT	.
prospectus	NOM	prospectus
dont	PRO:REL	dont
<SEG>
;	PUN	;
dîner	NOM	dîner
mais	KON	mais
après	PRP	après
son	DET:POS	son
peu	ADV	peu
un	DET:ART	un
lisait	VER:impf	lire|liser
Il	PRO:PER	il
en	PRO:PER	en
<SEG>
chaleur	NOM	chaleur
l’appartement	NOM	l’appartement
à	PRP	à
,	PUN	,
la	DET:ART	le
digestion	NOM	digestion
la	DET:ART	le
,	PUN	,
de	PRP	de
jointe	NOM	jointe
<SEG>
;	PUN	;
qu’au	NOM	qu’au
de	PRP	de
il	PRO:PER	il
et	KON	et
s’endormait	VER:impf	s’endormait
minutes	NOM	minute
cinq	NUM	cinq
bout	VER:pres	bouillir
faisait	VER:impf	faire
<SEG>
deux	NUM	deux
,	PUN	,
là	ADV	là
sur	PRP	sur
mains	NOM	main
restait	VER:impf	rester
le	DET:ART	le
menton	NOM	menton
ses	DET:POS	son
il	PRO:PER	il
<SEG>
étalés	VER:pper	étaler
cheveux	NOM	cheveu
,	PUN	,
crinière	NOM	crinière
et	KON	et
jusqu’au	NOM	jusqu’au
pied	NOM	pied
comme	KON	comme
les	DET:ART	le
une	DET:ART	un
<SEG>
les	DET:ART	le
.	SENT	.
en	PRP	en
de	PRP	de
la	DET:ART	le
haussant	VER:ppre	hausser
lampe	NOM	lampe
regardait	VER:impf	regarder
Emma	NAM	Emma
le	PRO:PER	le
<SEG>
,	PUN	,
pour	PRP	pour
n’avait-elle	NOM	n’avait-elle
au	PRP:det	au
moins	ADV	moins
.	SENT	.
,	PUN	,
épaules	NOM	épaule
Que	KON	que
mari	NOM	mari
<SEG>
ces	PRO:DEM	ce
qui	PRO:REL	qui
de	PRP	de
hommes	NOM	homme
un	NUM	un
d’ardeurs	NOM	d’ardeurs
nuit	NOM	nuit
la	DET:ART	le
travaillent	VER:pres	travailler
taciturnes	ADJ	taciturne
<SEG>
enfin	ADV	enfin
à	PRP	à
,	PUN	,
livres	NOM	livre
les	DET:ART	le
,	PUN	,
dans	PRP	dans
et	KON	et
portent	VER:pres	porter
soixante	NUM	soixante
<SEG>
,	PUN	,
quand	KON	quand
vient	VER:pres	venir
l’âge	ADJ	l’âge
ans	NOM	an
des	PRP:det	du
rhumatismes	NOM	rhumatisme
,	PUN	,
brochette	NOM	brochette
une	DET:ART	un
<SEG>
sur	PRP	sur
mal	ADV	mal
leur	DET:POS	leur
,	PUN	,
de	PRP	de
fait	VER:pper	faire
,	PUN	,
croix	NOM	croix
noir	ADJ	noir
habit	NOM	habit
<SEG>
de	PRP	de
Elle	PRO:PER	elle
nom	NOM	nom
aurait	VER:cond	avoir
ce	PRO:DEM	ce
voulu	VER:pper	vouloir
Bovary	NAM	Bovary
que	KON	que
,	PUN	,
.	SENT	.
<SEG>
,	PUN	,
le	PRO:PER	le
qui	PRO:REL	qui
voir	VER:infi	voir
fût	VER:subi	être
le	PRO:PER	le
était	VER:impf	être
illustre	ADJ	illustre
sien	PRO:POS	sien
,	PUN	,
<SEG>
libraires	NOM	libraire
répété	VER:pper	répéter
étalé	VER:pper	étaler
dans	PRP	dans
les	DET:ART	le
chez	PRP	chez
les	DET:ART	le
,	PUN	,
journaux	NOM	journal|journau
,	PUN	,
<SEG>
Mais	KON	mais
point	ADV	point
Charles	NAM	Charles
n’avait	VER:impf	n’avait
par	PRP	par
connu	VER:pper	connaître
France	NAM	France
.	SENT	.
la	DET:ART	le
toute	PRO:IND	tout
<SEG>
Un	DET:ART	un
avec	PRP	avec
médecin	NOM	médecin
qui	PRO:REL	qui
il	PRO:PER	il
!	SENT	!
d’ambition	NOM	d’ambition
d’Yvetot	ADJ	d’Yvetot
,	PUN	,
dernièrement	ADV	dernièrement
<SEG>
en	PRP	en
consultation	NOM	consultation
trouvé	VER:pper	trouver
l’avait	VER:impf	l’avait
peu	ADV	peu
s’était	VER:impf	s’était
,	PUN	,
,	PUN	,
humilié	VER:pper	humilier
quelque	PRO:IND	quelque
<SEG>
,	PUN	,
du	PRP:det	du
parents	ADJ	parent
les	DET:ART	le
même	ADJ	même
lit	NOM	lit
devant	PRP	devant
au	PRP:det	au
assemblés	NOM	assemblé
malade	ADJ	malade
<SEG>
raconta	VER:simp	raconter
soir	NOM	soir
cette	PRO:DEM	ce
Quand	KON	quand
lui	PRO:PER	lui
,	PUN	,
.	SENT	.
le	DET:ART	le
,	PUN	,
Charles	NAM	Charles
<SEG>
bien	ADV	bien
contre	PRP	contre
Emma	NAM	Emma
s’emporta	VER:simp	s’emporta
le	DET:ART	le
confrère	NOM	confrère
haut	ADV	haut
anecdote	NOM	anecdote
.	SENT	.
,	PUN	,
<SEG>
en	PRO:PER	en
Charles	NAM	Charles
.	SENT	.
Il	PRO:PER	il
au	PRP:det	au
la	PRO:PER	la
front	NOM	front
fut	VER:simp	être
attendri	VER:pper	attendrir
baisa	VER:simp	baiser
<SEG>
honte	NOM	honte
était	VER:impf	être
Mais	KON	mais
larme	NOM	larme
.	SENT	.
exaspérée	VER:pper	exaspérer
de	PRP	de
elle	PRO:PER	elle
une	DET:ART	un
avec	PRP	avec
<SEG>
battre	VER:infi	battre
avait	VER:impf	avoir
,	PUN	,
alla	VER:simp	aller
,	PUN	,
elle	PRO:PER	elle
de	PRP	de
elle	PRO:PER	elle
le	PRO:PER	le
envie	NOM	envie
<SEG>
frais	ADJ	frais
l’air	NOM	l’air
corridor	NOM	corridor
la	DET:ART	le
huma	VER:simp	humer
fenêtre	NOM	fenêtre
dans	PRP	dans
et	KON	et
le	DET:ART	le
ouvrir	VER:infi	ouvrir
<SEG>
pauvre	ADJ	pauvre
calmer	VER:infi	calmer
homme	NOM	homme
Quel	PRO:REL	quel
quel	PRO:REL	quel
--	PUN	--
.	SENT	.
!	SENT	!
pour	PRP	pour
se	PRO:PER	se
<SEG>
disait-elle	NOM	disait-elle
tout	ADV	tout
en	PRP	en
homme	NOM	homme
mordant	VER:ppre	mordre
!	SENT	!
pauvre	ADJ	pauvre
se	PRO:PER	se
bas	ADJ	bas
,	PUN	,
<SEG>
plus	ADV	plus
,	PUN	,
se	PRO:PER	se
sentait	VER:impf	sentir
d’ailleurs	NOM	d’ailleurs
les	DET:ART	le
.	SENT	.
,	PUN	,
lèvres	NOM	lèvre
Elle	PRO:PER	elle
<SEG>
,	PUN	,
,	PUN	,
lui	PRO:PER	lui
Il	PRO:PER	il
irritée	VER:pper	irriter
avec	PRP	avec
.	SENT	.
l’âge	NOM	l’âge
prenait	VER:impf	prendre
de	PRP	de
<SEG>
,	PUN	,
des	PRP:det	du
il	PRO:PER	il
dessert	NOM	dessert
,	PUN	,
coupait	VER:impf	couper
au	PRP:det	au
épaisses	ADJ	épais
allures	NOM	allure
;	PUN	;
<SEG>
bouchon	NOM	bouchon
se	PRO:PER	se
passait	VER:impf	passer
bouteilles	NOM	bouteille
il	PRO:PER	il
des	PRP:det	du
;	PUN	;
,	PUN	,
vides	ADJ	vide
le	DET:ART	le
<SEG>
après	PRP	après
,	PUN	,
il	PRO:PER	il
dents	NOM	dent
manger	VER:infi	manger
sur	PRP	sur
;	PUN	;
les	DET:ART	le
langue	NOM	langue
la	DET:ART	le
<SEG>
un	DET:ART	un
gloussement	NOM	gloussement
avalant	VER:ppre	avaler
sa	DET:POS	son
à	PRP	à
en	PRO:PER	en
,	PUN	,
,	PUN	,
soupe	NOM	soupe
faisait	VER:impf	faire
<SEG>
commençait	VER:impf	commencer
d’engraisser	VER:infi	d’engraisser
,	PUN	,
et	KON	et
,	PUN	,
chaque	PRO:IND	chaque
gorgée	NOM	gorgée
,	PUN	,
il	PRO:PER	il
comme	KON	comme
<SEG>
déjà	ADV	déjà
,	PUN	,
semblaient	VER:impf	sembler
ses	DET:POS	son
remontés	VER:pper	remonter
,	PUN	,
yeux	NOM	œil
les	DET:ART	le
vers	PRP	vers
petits	ADJ	petit
<SEG>
bouffissure	NOM	bouffissure
tempes	NOM	tempe
par	PRP	par
de	PRP	de
pommettes	NOM	pommette
Emma	NAM	Emma
ses	DET:POS	son
,	PUN	,
.	SENT	.
la	DET:ART	le
<SEG>
