I	NUM	I
ce	PRO:DEM	ce
qu'	PRO:REL	que
elle	PRO:PER	elle
fera	VER:futu	faire
et	KON	et
vous	PRO:PER	vous
verrez	VER:futu	voir
!	SENT	!
--	PUN	--
Allons	VER:pres	aller
moi	PRO:PER	moi
,	PUN	,
je	PRO:PER	je
veux	VER:pres	vouloir
ben	ADV	ben
.	SENT	.
--	PUN	--
Oui	INT	oui
,	PUN	,
oui	INT	oui
,	PUN	,
vous	PRO:PER	vous
pouvez	VER:pres	pouvoir
répondre	VER:infi	répondre
à	PRP	à
toutes	PRO:IND	tout
ces	PRO:DEM	ce
bavardes	ADJ	bavard
que	KON	que
notre	DET:POS	notre
demoiselle	NOM	demoiselle
a	VER:pres	avoir
bonne	ADJ	bon
volonté	NOM	volonté
,	PUN	,
et	KON	et
que	KON	que
,	PUN	,
même	ADV	même
dans	PRP	dans
ce	PRO:DEM	ce
moment	NOM	moment
-ci	ADV	-ci
,	PUN	,
elle	PRO:PER	elle
ne	ADV	ne
pense	VER:pres	penser
qu'	ADV	qu'
à	PRP	à
faire	VER:infi	faire
du	PRP:det	du
bien	NOM	bien
;	PUN	;
hier	ADV	hier
elle	PRO:PER	elle
a	VER:pres	avoir
vu	VER:pper	voir
pleurer	VER:infi	pleurer
la	DET:ART	le
petite	ADJ	petit
Madeleine	NAM	Madeleine
...	PUN	...
--	PUN	--
La	DET:ART	le
petite	ADJ	petit
Madeleine	NAM	Madeleine
!	SENT	!
ah	INT	ah
!	SENT	!
elle	PRO:PER	elle
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
à	PRP	à
la	DET:ART	le
noce	NOM	noce
,	PUN	,
ni	KON	ni
sa	DET:POS	son
maman	NOM	maman
non	ADV	non
plus	ADV	plus
.	SENT	.
Que	KON	que
voulez	VER:pres	vouloir
-vous	PRO:PER	vous
?	SENT	?
Tant	ADV	tant
que	KON	que
ça	PRO:DEM	cela
marche	NOM	marche
,	PUN	,
ça	PRO:DEM	cela
vivote	VER:pres	vivoter
,	PUN	,
mais	KON	mais
dame	NOM	dame
,	PUN	,
quand	KON	quand
ça	PRO:DEM	cela
se	PRO:PER	se
couche	VER:pres	coucher
,	PUN	,
bonsoir	INT	bonsoir
.	SENT	.
--	PUN	--
Comment	ADV	comment
va	VER:pres	aller
la	DET:ART	le
maman	NOM	maman
?	SENT	?
--	PUN	--
Pas	ADV	pas
bien	ADV	bien
,	PUN	,
on	PRO:PER	on
dirait	VER:cond	dire
une	DET:ART	un
morte	NOM	mort
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
si	KON	si
mal	ADV	mal
soigné	VER:pper	soigner
!	SENT	!
--	PUN	--
A-t-elle	ADJ	A-t-elle
vu	PRP	vu
le	DET:ART	le
médecin	NOM	médecin
?	SENT	?
--	PUN	--
Non	ADV	non
,	PUN	,
mais	KON	mais
je	PRO:PER	je
lui	PRO:PER	lui
ai	VER:pres	avoir
porté	VER:pper	porter
un	DET:ART	un
fer	NOM	fer
à	PRP	à
cheval	NOM	cheval
que	PRO:REL	que
j'	PRO:PER	je
ai	VER:pres	avoir
trouvé	VER:pper	trouver
par	PRP	par
hasard	NOM	hasard
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
très	ADV	très
bon	ADJ	bon
;	PUN	;
vous	PRO:PER	vous
le	PRO:PER	le
mettez	VER:pres	mettre
dans	PRP	dans
votre	DET:POS	votre
paillasse	NOM	paillasse
,	PUN	,
ça	PRO:DEM	cela
coupe	VER:pres	couper
la	DET:ART	le
fièvre	NOM	fièvre
,	PUN	,
ça	PRO:DEM	cela
guérit	VER:pres	guérir
les	DET:ART	le
maux	NOM	mal
d'	PRP	de
entrailles	NOM	entrailles
,	PUN	,
les	DET:ART	le
cors	NOM	cor|cors
,	PUN	,
les	DET:ART	le
rages	NOM	rage
de	PRP	de
dents	NOM	dent
et	KON	et
bien	ADV	bien
d'	PRP	de
autres	ADJ	autre
choses	NOM	chose
.	SENT	.
--	PUN	--
En	PRO:PER	en
êtes	VER:pres	être
-vous	PRO:PER	vous
sûre	ADJ	sûr
,	PUN	,
mère	NOM	mère
Nicaise	NAM	Nicaise
?	SENT	?
--	PUN	--
Très	ADV	très
sûre	ADJ	sûr
.	SENT	.
On	PRO:PER	on
guérit	VER:pres	guérir
toujours	ADV	toujours
,	PUN	,
à	PRP	à
moins	ADV	moins
qu'	KON	que
on	PRO:PER	on
ne	ADV	ne
meure	VER:subp	mourir
auparavant	ADV	auparavant
;	PUN	;
dame	INT	dame
!	SENT	!
que	KON	que
voulez	VER:pres	vouloir
-vous	PRO:PER	vous
?	SENT	?
c'	PRO:DEM	ce
est	VER:pres	être
un	DET:ART	un
malheur	NOM	malheur
.	SENT	.
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
égal	ADJ	égal
,	PUN	,
mère	NOM	mère
Nicaise	NAM	Nicaise
,	PUN	,
je	PRO:PER	je
vous	PRO:PER	vous
avoue	VER:pres	avouer
que	KON	que
si	KON	si
j'	PRO:PER	je
étais	VER:impf	être
bien	ADV	bien
malade	ADJ	malade
et	KON	et
que	PRO:REL	que
je	PRO:PER	je
pusse	VER:subi	pouvoir
choisir	VER:infi	choisir
entre	PRP	entre
un	DET:ART	un
bon	ADJ	bon
médecin	NOM	médecin
et	KON	et
un	DET:ART	un
bon	ADJ	bon
fer	NOM	fer
à	PRP	à
cheval	NOM	cheval
,	PUN	,
je	PRO:PER	je
prendrais	VER:cond	prendre
le	DET:ART	le
médecin	NOM	médecin
.	SENT	.
--	PUN	--
Pas	ADV	pas
moi	NOM	moi
.	SENT	.
Pour	PRP	pour
en	PRO:PER	en
revenir	VER:infi	revenir
à	PRP	à
Madeleine	NAM	Madeleine
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
une	DET:ART	un
misère	NOM	misère
affreuse	ADJ	affreux
chez	PRP	chez
elle	PRO:PER	elle
.	SENT	.
--	PUN	--
Vraiment	ADV	vraiment
?	SENT	?
On	PRO:PER	on
ne	ADV	ne
s'	PRO:PER	se
en	PRO:PER	en
douterait	VER:cond	douter
pas	ADV	pas
.	SENT	.
--	PUN	--
Dame	INT	dame
!	SENT	!
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
a	VER:pres	avoir
rien	ADV	rien
de	PRP	de
plus	ADV	plus
fier	VER:infi	fier
que	KON	que
la	DET:ART	le
mère	NOM	mère
Brigitte	NAM	Brigitte
,	PUN	,
surtout	ADV	surtout
depuis	PRP	depuis
qu'	PRO:REL	que
elle	PRO:PER	elle
a	VER:pres	avoir
perdu	VER:pper	perdre
son	DET:POS	son
homme	NOM	homme
;	PUN	;
elle	PRO:PER	elle
se	PRO:PER	se
cache	VER:pres	cacher
,	PUN	,
mais	KON	mais
j'	PRO:PER	je
en	PRO:PER	en
sais	VER:pres	savoir
long	ADJ	long
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
une	DET:ART	un
famille	NOM	famille
qui	PRO:REL	qui
s'	PRO:PER	se
en	PRO:PER	en
va	VER:pres	aller
à	PRP	à
l'	DET:ART	le
hôpital	NOM	hôpital
;	PUN	;
la	DET:ART	le
mère	NOM	mère
n'	ADV	ne
a	VER:pres	avoir
plus	ADV	plus
de	PRP	de
sang	NOM	sang
dans	PRP	dans
les	DET:ART	le
veines	NOM	veine
,	PUN	,
les	DET:ART	le
enfants	NOM	enfant
ne	ADV	ne
gagneront	VER:futu	gagner
rien	ADV	rien
d'	PRP	de
ici	ADV	ici
à	PRP	à
quelques	PRO:IND	quelque
années	NOM	année
;	PUN	;
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
a	VER:pres	avoir
que	KON	que
Madeleine	NAM	Madeleine
,	PUN	,
mais	KON	mais
par	PRP	par
exemple	NOM	exemple
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
une	DET:ART	un
travailleuse	NOM	travailleur|travailleuse
,	PUN	,
et	KON	et
de	PRP	de
la	DET:ART	le
bonne	ADJ	bon
espèce	NOM	espèce
,	PUN	,
ça	PRO:DEM	cela
ne	ADV	ne
craint	VER:pres	craindre
pas	ADV	pas
sa	DET:POS	son
peine	NOM	peine
.	SENT	.
Et	KON	et
une	DET:ART	un
tête	NOM	tête
!	SENT	!
Elle	PRO:PER	elle
a	VER:pres	avoir
de	PRP	de
la	DET:ART	le
connaissance	NOM	connaissance
,	PUN	,
beaucoup	ADV	beaucoup
de	PRP	de
connaissance	NOM	connaissance
,	PUN	,
elle	PRO:PER	elle
est	VER:pres	être
adroite	ADJ	adroit
comme	KON	comme
un	DET:ART	un
singe	NOM	singe
.	SENT	.
Hier	ADV	hier
elle	PRO:PER	elle
me	PRO:PER	me
disait	VER:impf	dire
:	PUN	:
--Ah	ADJ	--Ah
!	SENT	!
mère	NOM	mère
Nicaise	NAM	Nicaise
,	PUN	,
qu'	PRO:REL	que
elle	PRO:PER	elle
disait	VER:impf	dire
,	PUN	,
je	PRO:PER	je
voudrais	VER:cond	vouloir
grandir	VER:infi	grandir
tout	ADV	tout
à	PRP	à
la	DET:ART	le
fois	NOM	foi|fois
en	PRP	en
une	DET:ART	un
nuit	NOM	nuit
.	SENT	.
--	PUN	--
Tu	PRO:PER	tu
aurais	VER:cond	avoir
de	PRP	de
fameuses	ADJ	fameux
crampes	NOM	crampe
,	PUN	,
mon	DET:POS	mon
enfant	NOM	enfant
,	PUN	,
que	KON	que
je	PRO:PER	je
lui	PRO:PER	lui
dis	VER:pres	dire
.	SENT	.
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
égal	ADJ	égal
,	PUN	,
qu'	PRO:REL	que
elle	PRO:PER	elle
dit	VER:pres	dire
,	PUN	,
si	KON	si
j'	PRO:PER	je
étais	VER:impf	être
grande	ADJ	grand
et	KON	et
si	KON	si
j'	PRO:PER	je
avais	VER:impf	avoir
un	DET:ART	un
peu	ADV	peu
d'	PRP	de
argent	NOM	argent
,	PUN	,
dit-elle	NOM	dit-elle
,	PUN	,
je	PRO:PER	je
commencerais	VER:cond	commencer
un	DET:ART	un
petit	ADJ	petit
commerce	NOM	commerce
,	PUN	,
j'	PRO:PER	je
achèterais	VER:cond	acheter
toutes	PRO:IND	tout
sortes	NOM	sorte
de	PRP	de
choses	NOM	chose
ensemble	ADV	ensemble
,	PUN	,
et	KON	et
je	PRO:PER	je
les	PRO:PER	la|le
revendrais	VER:cond	revendre
en	PRP	en
détail	NOM	détail
,	PUN	,
gagnant	VER:ppre	gagner
sur	PRP	sur
chacune	PRO:IND	chacun
quelques	PRO:IND	quelque
sous	PRP	sous
pour	PRP	pour
ma	DET:POS	mon
peine	NOM	peine
.	SENT	.
--	PUN	--
Elle	PRO:PER	elle
disait	VER:impf	dire
ça	PRO:DEM	cela
,	PUN	,
cette	PRO:DEM	ce
petite	ADJ	petit
!	SENT	!
qui	PRO	qui
sait	VER:pres	savoir
?	SENT	?
Si	KON	si
elle	PRO:PER	elle
a	VER:pres	avoir
de	PRP	de
la	DET:ART	le
disposition	NOM	disposition
et	KON	et
du	PRP:det	du
goût	NOM	goût
pour	PRP	pour
le	DET:ART	le
commerce	NOM	commerce
,	PUN	,
il	PRO:PER	il
ne	ADV	ne
faudrait	VER:cond	falloir
qu'	KON	que
un	DET:ART	un
peu	ADV	peu
d'	PRP	de
aide	NOM	aide
pour	PRP	pour
la	PRO:PER	la
faire	VER:infi	faire
réussir	VER:infi	réussir
.	SENT	.
--	PUN	--
Moi	PRO:PER	moi
,	PUN	,
je	PRO:PER	je
lui	PRO:PER	lui
ai	VER:pres	avoir
répondu	VER:pper	répondre
:	PUN	:
Va	VER:pres	aller
,	PUN	,
mon	DET:POS	mon
enfant	NOM	enfant
,	PUN	,
quand	KON	quand
on	PRO:PER	on
est	VER:pres	être
dans	PRP	dans
un	DET:ART	un
puits	NOM	puits
,	PUN	,
on	PRO:PER	on
y	PRO:PER	y
reste	VER:pres	rester
.	SENT	.
Tu	PRO:PER	tu
ne	ADV	ne
t'	PRO:PER	te
en	PRO:PER	en
tireras	VER:futu	tirer
jamais	ADV	jamais
.	SENT	.
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
comme	ADV	comme
ça	PRO:DEM	cela
que	PRO:REL	que
vous	PRO:PER	vous
l'	PRO:PER	la|le
encouragez	VER:pres	encourager
,	PUN	,
mère	NOM	mère
Nicaise	NAM	Nicaise
!	SENT	!
Eh	INT	eh
bien	ADV	bien
,	PUN	,
moi	PRO:PER	moi
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
dans	PRP	dans
l'	DET:ART	le
idée	NOM	idée
qu'	PRO:REL	que
on	PRO:PER	on
la	PRO:PER	la
verra	VER:futu	voir
prospérer	VER:infi	prospérer
,	PUN	,
la	DET:ART	le
brave	ADJ	brave
enfant	NOM	enfant
,	PUN	,
et	KON	et
qu'	PRO:REL	que
elle	PRO:PER	elle
gagnera	VER:futu	gagner
son	DET:POS	son
pain	NOM	pain
et	KON	et
celui	PRO:DEM	celui
de	PRP	de
la	DET:ART	le
famille	NOM	famille
.	SENT	.
--	PUN	--
Laissez	VER:pres	laisser
donc	ADV	donc
,	PUN	,
Mme	NOM	madame
Nanette	NAM	Nanette
,	PUN	,
les	DET:ART	le
riches	NOM	riche
ont	VER:pres	avoir
le	DET:ART	le
cœur	NOM	cœur
trop	ADV	trop
dur	ADJ	dur
,	PUN	,
ils	PRO:PER	il
seraient	VER:cond	être
bien	ADV	bien
fâchés	VER:pper	fâcher
d'	PRP	de
aider	VER:infi	aider
les	DET:ART	le
pauvres	ADJ	pauvre
gens	NOM	gens
.	SENT	.
--	PUN	--
Dites	VER:pres	dire
plutôt	ADV	plutôt
,	PUN	,
mère	NOM	mère
Nicaise	NAM	Nicaise
,	PUN	,
qu'	KON	que
on	PRO:PER	on
ne	ADV	ne
se	PRO:PER	se
connaît	VER:pres	connaître
pas	ADV	pas
assez	ADV	assez
.	SENT	.
Si	KON	si
l'	PRO:PER	la|le
on	PRO:PER	on
se	PRO:PER	se
rapprochait	VER:impf	rapprocher
davantage	ADV	davantage
,	PUN	,
les	DET:ART	le
uns	NOM	un
par	PRP	par
la	DET:ART	le
confiance	NOM	confiance
,	PUN	,
les	DET:ART	le
autres	ADJ	autre
par	PRP	par
la	DET:ART	le
charité	NOM	charité
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
aurait	VER:cond	avoir
pas	ADV	pas
tant	ADV	tant
de	PRP	de
maux	NOM	mal
incurables	ADJ	incurable
.	SENT	.
D'	PRP	de
autre	ADJ	autre
part	NOM	part
,	PUN	,
si	KON	si
les	DET:ART	le
jeunes	ADJ	jeune
filles	NOM	fille
de	PRP	de
notre	DET:POS	notre
classe	NOM	classe
savaient	VER:impf	savoir
demeurer	VER:infi	demeurer
simples	ADJ	simple
dans	PRP	dans
leurs	DET:POS	leur
ajustements	NOM	ajustement
,	PUN	,
et	KON	et
modérées	VER:pper	modérer
dans	PRP	dans
leurs	DET:POS	leur
goûts	NOM	goût
,	PUN	,
on	PRO:PER	on
ne	ADV	ne
les	PRO:PER	la|le
verrait	VER:cond	voir
pas	ADV	pas
dépenser	VER:infi	dépenser
leur	DET:POS	leur
gain	NOM	gain
en	PRP	en
toilettes	NOM	toilette
;	PUN	;
elles	PRO:PER	elle
amasseraient	VER:cond	amasser
une	DET:ART	un
petite	ADJ	petit
somme	NOM	somme
pour	PRP	pour
entrer	VER:infi	entrer
en	PRP	en
ménage	NOM	ménage
,	PUN	,
elles	PRO:PER	elle
habilleraient	VER:cond	habiller
leurs	DET:POS	leur
enfants	NOM	enfant
proprement	ADV	proprement
,	PUN	,
mais	KON	mais
sans	PRP	sans
colifichets	NOM	colifichet
,	PUN	,
au	PRP:det	au
lieu	NOM	lieu
d'	PRP	de
en	PRO:PER	en
faire	VER:infi	faire
des	PRP:det	du
poupées	NOM	poupée
,	PUN	,
et	KON	et
tout	ADV	tout
irait	VER:cond	aller
mieux	ADV	mieux
.	SENT	.
--	PUN	--
Allons	VER:pres	aller
,	PUN	,
Mme	NOM	madame
Nanette	NAM	Nanette
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
bien	ADV	bien
croire	VER:infi	croire
que	KON	que
vous	PRO:PER	vous
avez	VER:pres	avoir
raison	NOM	raison
,	PUN	,
vous	PRO:PER	vous
avez	VER:pres	avoir
tant	ADV	tant
d'	PRP	de
esprit	NOM	esprit
,	PUN	,
à	PRP	à
force	NOM	force
d'	PRP	de
avoir	VER:infi	avoir
vécu	VER:pper	vivre
dans	PRP	dans
le	DET:ART	le
grand	ADJ	grand
monde	NOM	monde
.	SENT	.
En	PRO:PER	en
attendant	VER:ppre	attendre
,	PUN	,
ceux	PRO:DEM	celui
qui	PRO:REL	qui
retireront	VER:futu	retirer
Madeleine	NAM	Madeleine
de	PRP	de
la	DET:ART	le
misère	NOM	misère
auront	VER:futu	avoir
le	DET:ART	le
bras	NOM	bras
long	ADJ	long
.	SENT	.
--	PUN	--
Qui	PRO:REL	qui
vivra	VER:futu	vivre
verra	VER:futu	voir
.	SENT	.
Adieu	INT	adieu
,	PUN	,
mère	NOM	mère
Nicaise	NAM	Nicaise
.	SENT	.
--	PUN	--
Adieu	NOM	adieu
,	PUN	,
Mme	NOM	madame
Nanette	NAM	Nanette
,	PUN	,
sauvons-nous	NOM	sauvons-nous
,	PUN	,
voilà	ADV	voilà
l'	DET:ART	le
orage	NOM	orage
,	PUN	,
nous	PRO:PER	nous
n'	ADV	ne
avons	VER:pres	avoir
que	KON	que
le	DET:ART	le
temps	NOM	temps
de	PRP	de
rentrer	VER:infi	rentrer
.	SENT	.
»	PUN:cit	»
VIII	NUM	VIII
--	PUN	--
L'	DET:ART	le
histoire	NOM	histoire
de	PRP	de
la	DET:ART	le
nourrice	NOM	nourrice
.	SENT	.
Il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
déjà	ADV	déjà
quatre	NUM	quatre
jours	NOM	jour
que	KON	que
la	DET:ART	le
mère	NOM	mère
et	KON	et
la	DET:ART	le
fille	NOM	fille
ne	ADV	ne
s'	PRO:PER	se
étaient	VER:impf	être
parlé	VER:pper	parler
,	PUN	,
si	KON	si
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pour	PRP	pour
les	DET:ART	le
actes	NOM	acte
de	PRP	de
la	DET:ART	le
vie	NOM	vie
extérieure	ADJ	extérieur
.	SENT	.
Blanche	NAM	Blanche
avait	VER:impf	avoir
le	DET:ART	le
cœur	NOM	cœur
bien	ADV	bien
malade	ADJ	malade
et	KON	et
demandait	VER:impf	demander
avec	PRP	avec
un	DET:ART	un
regard	NOM	regard
navrant	ADJ	navrant
qu'	PRO:REL	que
on	PRO:PER	on
voulût	VER:subi	vouloir
bien	ADV	bien
l'	PRO:PER	la|le
aimer	VER:infi	aimer
comme	ADV	comme
autrefois	ADV	autrefois
.	SENT	.
Sa	DET:POS	son
chère	ADJ	cher
maman	NOM	maman
,	PUN	,
qui	PRO:REL	qui
souffrait	VER:impf	souffrir
encore	ADV	encore
plus	ADV	plus
qu'	KON	que
elle	PRO:PER	elle
,	PUN	,
se	PRO:PER	se
laissa	VER:simp	laisser
vaincre	VER:infi	vaincre
,	PUN	,
et	KON	et
le	DET:ART	le
soir	NOM	soir
de	PRP	de
ce	PRO:DEM	ce
quatrième	NUM	quatrième
jour	NOM	jour
,	PUN	,
au	PRP:det	au
moment	NOM	moment
où	PRO:REL	où
le	DET:ART	le
soleil	NOM	soleil
se	PRO:PER	se
couchait	VER:impf	coucher
,	PUN	,
elle	PRO:PER	elle
reçut	VER:simp	recevoir
Blanche	NAM	Blanche
sans	PRP	sans
froideur	NOM	froideur
,	PUN	,
demeura	VER:simp	demeurer
seule	ADJ	seul
avec	PRP	avec
elle	PRO:PER	elle
dans	PRP	dans
sa	DET:POS	son
chambre	NOM	chambre
,	PUN	,
et	KON	et
lui	PRO:PER	lui
dit	VER:pres	dire
doucement	ADV	doucement
en	PRP	en
la	DET:ART	le
voyant	ADJ	voyant
pleurer	NOM	pleurer
:	PUN	:
«	PUN:cit	«
Ma	ADJ	Ma
fille	NOM	fille
,	PUN	,
je	PRO:PER	je
veux	VER:pres	vouloir
avoir	VER:infi	avoir
confiance	NOM	confiance
en	PRP	en
toi	PRO:PER	toi
.	SENT	.
»	PUN:cit	»
Ce	ADJ	Ce
mot	NOM	mot
pénétra	VER:simp	pénétrer
jusqu'	PRP	jusque
au	PRP:det	au
cœur	NOM	cœur
de	PRP	de
la	DET:ART	le
suppliante	NOM	suppliant
;	PUN	;
elle	PRO:PER	elle
tomba	VER:simp	tomber
aux	PRP:det	au
genoux	NOM	genou
de	PRP	de
sa	DET:POS	son
mère	NOM	mère
,	PUN	,
lui	PRO:PER	lui
baisa	VER:simp	baiser
les	DET:ART	le
mains	NOM	main
,	PUN	,
et	KON	et
la	PRO:PER	la
remercia	VER:simp	remercier
avec	PRP	avec
l'	DET:ART	le
effusion	NOM	effusion
la	DET:ART	le
plus	ADV	plus
vraie	ADJ	vrai
de	PRP	de
la	DET:ART	le
reconnaissance	NOM	reconnaissance
.	SENT	.
«	PUN:cit	«
Pour	NAM	Pour
te	PRO:PER	te
prouver	VER:infi	prouver
ma	DET:POS	mon
confiance	NOM	confiance
,	PUN	,
reprit	VER:simp	reprendre
gravement	ADV	gravement
Mme	NOM	madame
Tenassy	NAM	Tenassy
,	PUN	,
je	PRO:PER	je
veux	VER:pres	vouloir
te	PRO:PER	te
conter	VER:infi	conter
une	DET:ART	un
histoire	NOM	histoire
,	PUN	,
une	DET:ART	un
belle	ADJ	beau
histoire	NOM	histoire
véritable	ADJ	véritable
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
celle	PRO:DEM	celui
d'	PRP	de
une	DET:ART	un
personne	NOM	personne
que	PRO:REL	que
tu	PRO:PER	tu
connais	VER:pres	connaître
,	PUN	,
que	KON	que
tu	PRO:PER	tu
aimes	VER:pres	aimer
,	PUN	,
que	KON	que
tu	PRO:PER	tu
n'	ADV	ne
aimeras	VER:futu	aimer
jamais	ADV	jamais
assez	ADV	assez
,	PUN	,
celle	PRO:DEM	celui
de	PRP	de
ma	DET:POS	mon
respectable	ADJ	respectable
nourrice	NOM	nourrice
.	SENT	.
--	PUN	--
L'	DET:ART	le
histoire	NOM	histoire
de	PRP	de
Nounou	NAM	Nounou
!	SENT	!
--	PUN	--
Oui	INT	oui
.	SENT	.
L'	DET:ART	le
exemple	NOM	exemple
est	VER:pres	être
une	DET:ART	un
grande	ADJ	grand
chose	NOM	chose
:	PUN	:
quand	KON	quand
on	PRO:PER	on
se	PRO:PER	se
dit	VER:pres	dire
:	PUN	:
Voilà	ADV	voilà
ce	PRO:DEM	ce
qu'	PRO:REL	que
a	VER:pres	avoir
pu	VER:pper	pouvoir
faire	VER:infi	faire
telle	PRO:DEM	tel
personne	NOM	personne
,	PUN	,
on	PRO:PER	on
ne	ADV	ne
manque	VER:pres	manquer
jamais	ADV	jamais
d'	PRP	de
ajouter	VER:infi	ajouter
:	PUN	:
Pourquoi	ADV	pourquoi
donc	ADV	donc
ne	ADV	ne
pourrais	VER:cond	pouvoir
-je	PRO:PER	je
pas	ADV	pas
l'	PRO:PER	la|le
imiter	VER:infi	imiter
,	PUN	,
au	PRP:det	au
moins	ADV	moins
de	PRP	de
très	ADV	très
loin	ADV	loin
?	SENT	?
Depuis	PRP	depuis
que	KON	que
tu	PRO:PER	tu
es	VER:pres	être
au	PRP:det	au
monde	NOM	monde
,	PUN	,
ma	DET:POS	mon
nourrice	NOM	nourrice
m'	PRO:PER	me
a	VER:pres	avoir
seule	ADJ	seul
remplacée	VER:pper	remplacer
près	ADV	près
de	PRP	de
toi	PRO:PER	toi
.	SENT	.
D'	PRP	de
où	ADV	où
vient	VER:pres	venir
que	KON	que
tu	PRO:PER	tu
n'	ADV	ne
es	VER:pres	être
pas	ADV	pas
encore	ADV	encore
bonne	ADJ	bon
?	SENT	?
Peut-être	ADV	peut-être
y	PRO:PER	y
a-t-il	ADJ	a-t-il
en	PRP	en
toi	PRO:PER	toi
beaucoup	ADV	beaucoup
d'	PRP	de
ignorance	NOM	ignorance
.	SENT	.
Tu	PRO:PER	tu
ne	ADV	ne
sais	VER:pres	savoir
pas	ADV	pas
apprécier	VER:infi	apprécier
les	DET:ART	le
dons	NOM	don
de	PRP	de
Dieu	NOM	Dieu
,	PUN	,
je	PRO:PER	je
veux	VER:pres	vouloir
donc	ADV	donc
mettre	VER:infi	mettre
sous	PRP	sous
tes	DET:POS	ton
yeux	NOM	œil
le	DET:ART	le
tableau	NOM	tableau
d'	PRP	de
une	DET:ART	un
longue	ADJ	longue
vie	NOM	vie
sans	PRP	sans
tache	NOM	tache
,	PUN	,
d'	PRP	de
une	DET:ART	un
vie	NOM	vie
toute	PRO:IND	tout
composée	NOM	composé
d'	PRP	de
abnégation	NOM	abnégation
,	PUN	,
de	PRP	de
dévouement	NOM	dévouement
et	KON	et
d'	PRP	de
amitié	NOM	amitié
.	SENT	.
Écoute	NOM	écoute
bien	ADV	bien
,	PUN	,
ma	DET:POS	mon
chère	ADJ	cher
enfant	NOM	enfant
.	SENT	.
»	PUN:cit	»
Blanche	NAM	Blanche
,	PUN	,
émue	VER:pper	émouvoir
du	PRP:det	du
seul	ADJ	seul
regard	NOM	regard
de	PRP	de
sa	DET:POS	son
mère	NOM	mère
,	PUN	,
sentait	VER:impf	sentir
son	DET:POS	son
cœur	NOM	cœur
se	PRO:PER	se
fendre	VER:infi	fendre
à	PRP	à
ses	DET:POS	son
premières	NUM	premier
paroles	NOM	parole
;	PUN	;
cet	PRO:DEM	ce
acte	NOM	acte
d'	PRP	de
intimité	NOM	intimité
lui	PRO:PER	lui
rendait	VER:impf	rendre
sa	DET:POS	son
place	NOM	place
de	PRP	de
fille	NOM	fille
de	PRP	de
la	DET:ART	le
maison	NOM	maison
.	SENT	.
Elle	PRO:PER	elle
posa	VER:simp	poser
une	DET:ART	un
main	NOM	main
sur	PRP	sur
les	DET:ART	le
genoux	NOM	genou
de	PRP	de
sa	DET:POS	son
maman	NOM	maman
,	PUN	,
et	KON	et
elle	PRO:PER	elle
écouta	VER:simp	écouter
.	SENT	.
«	PUN:cit	«
Il	NOM	Il
y	PRO:PER	y
avait	VER:impf	avoir
autrefois	ADV	autrefois
à	PRP	à
une	DET:ART	un
lieue	NOM	lieue
d'	PRP	de
ici	ADV	ici
une	DET:ART	un
jeune	ADJ	jeune
femme	NOM	femme
dont	PRO:REL	dont
le	DET:ART	le
mari	NOM	mari
,	PUN	,
qui	PRO:REL	qui
était	VER:impf	être
couvreur	NOM	couvreur
,	PUN	,
s'	PRO:PER	se
était	VER:impf	être
tué	VER:pper	tuer
en	PRP	en
tombant	VER:ppre	tomber
du	PRP:det	du
toit	NOM	toit
de	PRP	de
notre	DET:POS	notre
maison	NOM	maison
;	PUN	;
mon	DET:POS	mon
père	NOM	père
et	KON	et
ma	DET:POS	mon
mère	NOM	mère
avaient	VER:impf	avoir
été	VER:pper	être
fortement	ADV	fortement
émus	VER:pper	émouvoir
de	PRP	de
ce	PRO:DEM	ce
malheur	NOM	malheur
,	PUN	,
et	KON	et
ne	ADV	ne
pouvant	VER:ppre	pouvoir
,	PUN	,
hélas	INT	hélas
!	SENT	!
que	KON	que
secourir	VER:infi	secourir
et	KON	et
consoler	VER:infi	consoler
la	DET:ART	le
veuve	ADJ	veuf|veuve
,	PUN	,
ils	PRO:PER	il
le	PRO:PER	le
firent	VER:simp	faire
avec	PRP	avec
toute	PRO:IND	tout
la	DET:ART	le
bonté	NOM	bonté
qui	PRO:REL	qui
leur	PRO:PER	lui
était	VER:impf	être
naturelle	ADJ	naturel
.	SENT	.
Cette	PRO:DEM	ce
